지수명,종가,대비,등락률
코스피 200,295.31,1,0.34
코스피 200 동일가중지수,1832.82,4.41,0.24
코스피 200 선물지수,1432.36,3.19,0.22
WISE ESG우수기업 지수,,,
KRX 300,1339.21,4.86,0.36
KRX300 정보기술,1842.1,13.1,0.72
KRX300 금융,849.74,-2.83,-0.33
KRX300 산업재,581.67,2.77,0.48
KRX300 자유소비재,1273.18,2.96,0.23
KRX300 헬스케어,2325.85,12.99,0.56
FnGuide KS 로우볼 가중 TR 지수,,,
FnGuide KS 로우사이즈 가중 TR 지수,,,
FnGuide KS 모멘텀 가중 TR 지수,,,
FnGuide KS 밸류 가중 TR 지수,,,
FnGuide KS 퀄리티 가중 TR 지수,,,
S&P Global Infrastructure Index,2790.74,14.2,0.51
FnGuide 고배당저변동50 지수,1724.43,3.16,0.18
FnGuide 배당주 지수,11900.7,12.32,0.1
FnGuide 고배당 채권혼합 지수,2682.74,1.06,0.04
10년국채선물지수,1358.08,-0.63,-0.05
국채선물지수,1254.42,0,0
MSCI ACWI Index,563,2,0.36
KAP Money Market Credit Index(Total Retrun),,,
KAP Money Market Index(총수익),118.97,0.01,0.01
"KAP 투자적격 크레딧 채권 1년 지수(A- 이상,총수익)",124.93,0.01,0.01
S&P 500,3221.22,15.85,0.49
NASDAQ 100 Technology Sector Index,5460.61,37.95,0.7
Dow Jones U.S Select Dividend Index(시장가격지수),757.02,4.88,0.65
ICE BofaAML 1-3 Year AAA-A US Corporate Index(총수익지수),506.81,-0.06,-0.01
ICE BofaAML 15+ Year AAA-A US Corporate Index(총수익지수),1276.57,-0.13,-0.01
MSCI EAFE Index,2028.25,4.68,0.23
WISE 스마트베타 LowVOL 지수,,,
WISE 스마트베타 MOMENTUM INDEX,,,
WISE 스마트베타 QUALITY INDEX,6160.62,32.23,0.53
WISE 스마트베타 VALUE INDEX,,,
WISE-KAP 스마트베타 Quality 채권혼합지수,1222.32,1.76,0.14
MSCI EM Index,1107.64,1.01,0.09
SZSE ChiNext Price Index,1771.71,-18.73,-1.05
KOBI HALF CREDIT Index(총수익),10806.75,1.34,0.01
FnGuide 주도업종 지수,1210.28,6.13,0.51
FnGuide 중형주저변동50지수,1726.98,8.55,0.5
코스닥 150,980.13,6.47,0.66
F-코스닥150 지수,1045.08,5.13,0.49
코스피,2204.18,7.62,0.35
코스피 50,2024.25,7.71,0.38
코스피 TR,2515.89,8.7,0.35
코스피 중형주,2215.28,7.23,0.33
KRX ESG Leaders 150,1342.38,4.79,0.36
코스피 200 TR,338.33,1.15,0.34
MSCI Korea TR Index,1165.23,3.39,0.29
FnGuide E커머스 지수,1775.76,6.55,0.37
FnGuide 고배당 알파 지수,1449.4,4.55,0.31
FnGuide 농업융복합산업 지수(시장가격),1021.77,3.25,0.32
KAP 단기 통안채 지수(총수익),12534.62,1.37,0.01
코스피 200 정보기술,2313.41,13.76,0.6
코스피 200 건설,238.09,1.22,0.52
코스피 200 경기소비재,1415.1,3.23,0.23
코스피 200 고배당커버드콜 ATM 지수(시장가격지수),1296.05,2.9,0.22
코스피 200 금융,705.11,-2.58,-0.36
코스피 200 산업재,495.28,1.89,0.38
코스피 200 생활소비재,1114.89,1.67,0.15
코스피 200 에너지/화학,1209.11,13.95,1.17
코스피 200 중공업,270.68,1.27,0.47
코스피 200 철강/소재,696.75,3.89,0.56
코스피 200 커뮤니케이션서비스,1759.38,17.81,1.02
MKF 5대그룹주,5541.37,29.18,0.53
KRX ESG 사회책임경영지수(S),1528.25,7.97,0.52
FnGuide IT플러스 지수,1757.97,13.14,0.75
FnGuide KQ고배당포커스 지수,5435.99,15.32,0.28
FnGuide KQ 모멘텀&로우볼 지수,,,
FnGuide KQ 모멘텀&밸류 지수,,,
KRX 300 미국달러 선물혼합지수,1026.33,-0.25,-0.02
KRX 300 선물지수,904.3,3,0.33
국채선물 3년/10년 일드커브 스티프닝 지수(총수익지수),1217.69,0.24,0.02
국채선물 3년/10년 일드커브 플래트닝 지수(총수익지수),1215.53,-0.14,-0.01
FnGuide 셀렉트 밸류 지수,2263.75,2.1,0.09
FnGuide 셀렉트벨류 채권혼합지수,1713.67,0.61,0.04
WISE 게임 테마 지수 (시장가격지수),4095.04,-10.45,-0.25
FnGuide 고배당포커스 지수,7208.98,6.18,0.09
KTB INDEX(시장가격),10677.29,1.59,0.01
S&P Global 1200 Information Technology and Interactive Media & Services(PR),1233,3.96,0.32
KIS 종합채권금융채 2.5Y-3Y 지수 (총수익),120.79,-0.01,-0.01
FnGuide 내수주플러스 지수,1331.32,2.78,0.21
KIS 종합채권국공채3M~1.5Y지수,120.74,0.01,0.01
KIS 통안채 5개월 지수(총수익),11476.41,1.25,0.01
WISE 대형고배당10 TR 지수,1358.8,6.15,0.45
FnGuide 모멘텀&로우볼 지수,,,
FnGuide 모멘텀&밸류 지수,,,
S&P Oil & Gas Exploration & Production Select Industry Index(PR),3534.99,-13.47,-0.38
S&P U.S. Treasury Bond Futures Excess Return Index,269.72,-0.06,-0.02
MKF 수출주 지수,8747.03,68.24,0.79
MKF 우량업종대표주 지수,9615.7,33.26,0.35
TOPIX,1733.07,-3.04,-0.18
주식국채혼합(주식형)지수,1386.91,3.35,0.24
MSCI China NTR Index(USD) (Net Total Return),597.81,1.27,0.21
CSI A100,4251.42,-7.55,-0.18
KOBI 크레딧 지수(총수익),13902.2,0.16,0
FnGuide 중소형고배당포커스 지수,8833.66,23.05,0.26
FnGuide 중소형 모멘텀&로우볼 지수,,,
FnGuide 중소형모멘텀&밸류 지수(시장가격 지수),,,
KIS 종합채권국공채4~5Y지수,134.96,-0.04,-0.03
WISE 지주회사테마지수(시장가격지수),,,
Hang Seng China H,11030.23,44.34,0.4
Hang Seng China Enterprises Futures Index(Price Return),13364.57,106.31,0.8
주식국채혼합(채권형)지수,1427.55,1.6,0.11
S&P GSCI Palladium Excess Return Index,1230.53,-62.65,-4.84
FnGuide 헬스케어 지수,2289.07,8.62,0.38
FnGuide 헬스케어 채권혼합 지수,1648.34,1.83,0.11
S&P ASIA50 Price Return Index,3454.92,-9.91,-0.29
S&P WCI Gold Excess Return Index,339.27,-0.56,-0.16
KIS MSB 단기지수(총수익),11410.64,1.24,0.01
MSCI Russia 25% Capped Price Return Index,,,
MSCI MEXICO IMI 25/50 Price return Index,8875.77,-24.28,-0.27
다우존스 인터넷 종합지수,629.37,1.52,0.24
MorningStar Wide Moat Focus Index,8461.36,47.86,0.57
Dow Jones U.S. Real Estate Index,1462.67,10.01,0.69
코스피 배당성장 50,2875.26,10.59,0.37
FnGuide-RAFI 코리아 대형 지수,7311.64,14.47,0.2
VN30 Index(PR),868.37,6.14,0.71
MKF SAMs EW 지수,14099.34,44.69,0.32
MKF SAMs SW,10405.85,31.56,0.3
FnGuide 스마트 로우볼 지수,,,
FnGuide 스마트 모멘텀 지수,,,
FnGuide 스마트 밸류 지수,,,
FnGuide 스마트 퀄리티 지수,,,
FnGuide 스마트 하이베타 지수,,,
Morningstar Singapore REIT Yield Focus Index(PR),1692.35,1.69,0.1
MSCI Indonesia Index,7315.89,63.71,0.88
Nikkei 225,23816.63,-48.22,-0.2
CSI 300 Index,4017.25,-9.9,-0.25
KIS 종합채권국공채1-10Y지수,140.55,-0.04,-0.03
코스닥,649.73,1.88,0.29
MSCI Philippines IMI Index,1783.25,21.62,1.23
FnGuide 성장소비주도 지수,1990.6,12.76,0.65
코스피 200 중소형주지수,870.35,2.45,0.28
코스피 200 ESG 지수,315.63,1.26,0.4
코스피 200 초대형제외 지수,220.03,1.09,0.5
코스피 200 가치저변동성,4266.34,9.92,0.23
코스피 200 미국채 혼합지수,2656.85,1.18,0.04
FnGuide 2차전지 산업 지수,1325.74,6.03,0.46
S&P GSCI Grains Select Index ER,16.64,0.01,0.06
FnKorea 50 지수,,,
FnGuide 멀티팩터 지수,6556.86,21.63,0.33
FnGuide 성장 지수(PR),3220.41,21.99,0.69
KRX 정보기술,1145.76,8.3,0.73
KTOP 30,7244.79,46.04,0.64
iEdge Emerging Markets Futures Index(ER),1189.18,0,0
MSCI Korea ESG Universal Capped Index,1253.18,4.38,0.35
MSCI Korea Index,694.67,2.02,0.29
MSCI Korea IMI Momentum Capped,2892.69,22.09,0.77
MSCI Korea IMI Enhanced Value Capped,5620.72,26.39,0.47
MSCI Korea IMI Quality Capped,5826.9,21.6,0.37
FnGuide TRF 3070 지수,1333.45,-1.6,-0.12
FnGuide TRF 5050 지수,1400.14,-1.78,-0.13
FnGuide TRF 7030 지수,1464.77,-1.96,-0.13
FnGuide TOP 5 Plus Total Return 지수,1439.92,3.8,0.26
S&P GSCI Crude Oil Index ER,180.17,-2.21,-1.21
FnGuide 가치투자형 지수,,,
KRX 건설,541.46,3.47,0.64
FnGuide 게임 산업 지수,1058.25,-0.54,-0.05
KRX 경기소비재,1228.76,1.22,0.1
FnGuide 고배당 Plus 지수,12811.16,12.61,0.1
S&P GSCI Gold Index(TR),775.19,-1.8,-0.23
S&P GSCI GOLD Index Excess Return,113.76,-0.27,-0.24
S&P GSCI North American Copper Index(TR),386.03,-2.8,-0.72
MKF 국고채지수(총수익),183.4,-0.01,-0.01
ROBO Global Robotics & Automation UCITS Price Return Index,680.22,-2.2,-0.32
KRX 기계장비,473.16,1.51,0.32
KAP 단기변동금리부은행채권지수,126.02,0.02,0.02
KRW Cash 지수(총수익),151.49,0.02,0.01
KRW Cash PLUS 지수(총수익),144.62,0.02,0.01
Morningstar Multi-Asset High Income 10% Capped Index,1207.42,0.93,0.08
FnGuide 모멘텀 Plus 지수,2842.87,9.29,0.33
NYSE U.S. Big TECH 10 INDEX,3100.54,11.97,0.39
S&P 500 Futures Total Return Index,456.73,2,0.44
S&P500 Dividend Aristocrats Covered Call(7.2% Premium) Index,126.3,-2.55,-1.98
S&P Biotechnology Select Industry Index,7505.3,12.82,0.17
S&P Select Sector Industrial Index,819.85,4.71,0.58
S&P Select Sector Energy Index,619.94,5.43,0.88
NASDAQ 100,8678.49,37.2,0.43
미국달러선물지수,1200.83,-4.35,-0.36
FTSE Russell 2000 Index,1671.9,4.81,0.29
S&P 10-Year U.S. Treasury Note Futures KRW(ER),218.18,-1.04,-0.47
S&P Ultra T-Bond Futures Index(ER),175.99,-0.06,-0.03
KRX 미디어&엔터테인먼트,1791.48,13.86,0.78
FnGuide 바이오 지수,2961.49,-18.62,-0.62
KRX 반도체,2586.96,20.33,0.79
FnGuide SLV 배당가치 지수,1275.36,2.16,0.17
배당성장채권혼합지수,1712.81,2.08,0.12
FnGuide 벨류 Plus 지수,1434.79,6.31,0.44
KRX 보험,1306.22,-20.1,-1.52
삼성그룹,6892.52,21.92,0.32
WISE 삼성그룹 밸류 인덱스,7547.68,23.36,0.31
MSCI World,2349.87,9.22,0.39
FnGuide 성장투자형 지수,,,
KRX 에너지화학,2076.24,26.24,1.28
KRX 운송,594.85,7.42,1.26
S&P GSCI Silver Index(TR),573.77,2.35,0.41
KRX 은행,751.34,-1.82,-0.24
TOPIX100,1112.45,-4.6,-0.41
KRX 자동차,1530.92,5,0.33
KAP 한국종합채권지수,250.63,-0.07,-0.03
FTSE China A50 Index,14189.57,-21.88,-0.15
KRX 증권,660.02,3.59,0.55
KRX 철강,1290.25,12.62,0.99
KRX 최소변동성지수,5539.95,3.65,0.07
코스피 100,2268.04,7.99,0.35
코스피 대형주,2185.7,7.96,0.37
S&P GSCI Soybeans Index(TR),3557.8,7.74,0.22
FnGuide 퀄리티 Plus 지수,2124.98,-0.5,-0.02
FnGuide 턴어라운드투자형 지수,,,
KRX 필수소비재,1565.01,8.09,0.52
한국 대만 IT 프리미어지수,1811.02,-7.99,-0.44
KRX 헬스케어,2756.71,12.44,0.45
FnGuide-키움 스마트 중소형주 지수,,,
KRX 100,4785.48,17.53,0.37
MKF 웰스 고배당20,8306.17,-15.73,-0.19
KIS 10년 국고채 지수 (총수익),15949.08,-10.76,-0.07
MK 머니마켓 지수(총수익),12564.12,1.46,0.01
WISE 배당바이백플러스 지수,,,
MKF 블루칩,7884.92,25.79,0.33
Nifty 50 Index,12271.8,12.1,0.1
FnGuide 저BPR 가중 지수,,,
MK 통안채지수(총수익),13091.1,1.79,0.01
CSI 500 지수,5184.68,-57.06,-1.09
코스피 200 헬스케어,1801.85,3.94,0.22
코스피 200 커버드콜 5% OTM,356.46,1.18,0.33
코스피 200 커버드콜 ATM 지수,1245.46,3.03,0.24
WISE 2차전지 테마 지수,2688.67,17.77,0.67
WISE K게임 테마 지수,618.97,-1.52,-0.24
MKF LG그룹+ FW,7020.34,50.77,0.73
MSCI Korea Country ESG Leaders Capped Index,1192.67,9.72,0.82
MSCI Korea ESG Universal Index,1263.14,3.51,0.28
S&P Global 1200 Health Care Index,3880.68,25.34,0.66
FnGuide TOP10 지수,3339.66,22.3,0.67
FnGuide Contrarian Index,,,
코스피 200 경기방어소비재,1026.09,3.3,0.32
경기방어소비재 채권혼합 지수,1384.17,1.48,0.11
S&P GSCI Cash Copper Index,160.81,-0.15,-0.09
MorningStar Exponential Technologies Index(PR),2011.58,9.24,0.46
MorningStar Global Upstream Resources Index(PR),3317.1,13.37,0.4
S&P GSCI Industrial Metals Select Index(TR),162.85,-0.02,-0.01
S&P GSCI Precious Metals Index(TR),1736.27,-2.99,-0.17
S&P GSCI Agriculture Enhanced Index(ER),59.44,0.01,0.02
Markit iBoxx USD Liquid High Yield 0-5 year 지수,86.83,0.03,0.03
KIS MSB 6M(총수익),11755.74,1.28,0.01
TAIEX 지수,11959.08,-59.82,-0.5
FnGuide 대형가치 지수,,,
FnGuide 대형성장 지수,,,
BNY Latin America 35 ADR,2841.07,-30.87,-1.07
FnGuide Low Vol 지수,11684.14,15.79,0.14
FnGuide 모멘텀 지수,19778.44,134.88,0.69
MSCI US REIT Index,1265.94,5.89,0.47
S&P 500 Futures Index(ER),291.91,1.26,0.43
NASDAQ Biotechnology 지수(시장가격지수),3830.85,28,0.74
Dow Jones Industrial Average,28455.09,78.13,0.28
KIS U.S. TREASURY BOND 0-1Y 지수(총수익),104.91,-0.44,-0.42
S&P 10-Year U.S. Treasury Note Futures(ER),217.54,-0.11,-0.05
WISE 미디어컨텐츠 지수,2701.68,-6.95,-0.26
KRX 방송통신,842.27,2.48,0.3
FnGuide 베타플러스 지수,,,
FnGuide 리츠부동산인프라,2121.29,3.2,0.15
MKF SAMs FW,9387.24,31.67,0.34
FnGuide 소프트웨어 지수,4470.6,47.58,1.08
WISE 여행레저 지수,2139.18,16.06,0.76
FnGuide 퀄리티밸류 지수,20913.25,46.05,0.22
코스피 우선주 지수,2472.56,-2.65,-0.11
S&P GSCI Crude Oil Enhanced Index ER,469.1,-5.74,-1.21
EURO STOXX 50 Index,3776.56,37.39,1
Euro STOXX Select Dividend 30,2102.61,12.36,0.59
FnGuide 의료기기 지수,1049.67,-10.67,-1.01
TOPIX-17 Pharmaceutical Index,249.87,-1.61,-0.64
엔선물지수,622.66,-1.47,-0.24
FnGuide 중국내수테마 지수,3435.2,21.29,0.62
FnGuide 중소형 지수,,,
FnGuide 중소형가치 지수,,,
FnGuide 중소형성장 지수,,,
KIS 국채 3-10년 지수(시장가격지수),11321.42,-4.34,-0.04
국채 3-10년 선물지수,1229.65,-0.29,-0.02
FnGuide 증권 지수,1930.2,10.77,0.56
WISE 지속배당 지수,,,
FnGuide 지주회사 지수,1548.45,13.29,0.87
Hang Seng China (Hong Kong-listed) 25 Index,9746.13,41.82,0.43
코스닥 150 정보기술,615.07,3.73,0.61
코스닥 150 저변동성,1901.96,-3.22,-0.17
코스닥 150 헬스케어,2683.24,18.83,0.71
코스피 고배당 50,2342.92,0.55,0.02
MKF 현대차그룹+ FW,17459.12,78.98,0.45
WISE 화장품 지수,3212.08,45.76,1.45
MKF 중소형 가치,7177.64,19.11,0.27
FnGuide-RAFI 코리아200 지수,7454.72,15.83,0.21
코스피 200 고배당지수,2739.34,8.77,0.32
KRX 스마트 밸류지수,1377.14,3.13,0.23
S&P Korea 저변동성 지수,8243.51,10.82,0.13
