지수명,종가,대비,등락률
코스피 200,283.69,1.59,0.56
코스피 200 동일가중지수,2011.44,-5.08,-0.25
코스피 200 로우볼 가중 지수,1332.67,6.69,0.5
코스피 200 모멘텀 가중 지수,1213.17,4.09,0.34
코스피 200 밸류 가중 지수,1350.24,8.72,0.65
코스피 200 선물지수,1385.59,8.05,0.58
코스피 200 퀄리티 가중 지수,1363.04,4.88,0.36
WISE ESG우수기업 지수,,,
KRX 300,1309.84,6.15,0.47
KRX300 정보기술,1699.15,25.29,1.51
KRX300 금융,886.99,-3.39,-0.38
KRX300 산업재,651.63,3.2,0.49
KRX300 자유소비재,1250.24,6.33,0.51
KRX300 헬스케어,3149.31,-45.57,-1.43
S&P Global Infrastructure Index,2479.75,11.36,0.46
FnGuide 고배당저변동50 지수,1838.71,0.59,0.03
FnGuide 배당주 지수,12362.98,48.03,0.39
FnGuide 고배당 채권혼합 지수,2680.38,3.59,0.13
10년국채선물지수,1329.91,-3.56,-0.27
국채선물지수,1247.76,-0.8,-0.06
MSCI ACWI Index,494.3,5.39,1.1
KAP Money Market Credit Index(Total Retrun),,,
KAP Money Market Index(총수익),117.2,0.01,0.01
"KAP 투자적격 크레딧 채권 1년 지수(A- 이상,총수익)",122.59,0,0
S&P 500,2744.73,34.93,1.29
NASDAQ 100 Technology Sector Index,4331.44,83.31,1.96
Dow Jones U.S Select Dividend Index(시장가격지수),689.09,6.06,0.89
KAP Barbell Index(총수익),123.5,-0.14,-0.11
MSCI EAFE Index,1823.35,17.09,0.95
WISE 스마트베타 LowVOL 지수,,,
WISE 스마트베타 MOMENTUM INDEX,,,
WISE 스마트베타 QUALITY INDEX,6363.23,-29.36,-0.46
WISE 스마트베타 VALUE INDEX,,,
WISE-KAP 스마트베타 Quality 채권혼합지수,1212.68,-2.01,-0.17
MSCI EM Index,1042.13,6.72,0.65
SZSE ChiNext Price Index,1332.27,16.17,1.23
KOBI HALF CREDIT Index(총수익),10608.38,-0.55,-0.01
FnGuide 주도업종 지수,1213.95,-5.97,-0.49
FnGuide 중형주저변동50지수,1814.59,-2.4,-0.13
Hang Seng China H,11044.65,27.72,0.25
코스닥 150,1217.52,-9.22,-0.75
F-코스닥150 지수,1279.12,-12.36,-0.96
코스피,2190.47,9.74,0.45
코스피 50,1887.42,13.12,0.7
코스피 중형주,2520.18,-10.85,-0.43
KRX ESG Leaders 150,1444.2,0.98,0.07
FnGuide 농업융복합산업 지수(시장가격),1292.19,-3.72,-0.29
KAP 단기 통안채 지수(총수익),12358.91,0.45,0
코스피 200 정보기술,2136.27,39.48,1.88
코스피 200 건설,298.14,-0.07,-0.02
코스피 200 경기소비재,1421.97,5.8,0.41
코스피 200 고배당커버드콜 ATM 지수(시장가격지수),1446.88,-10.46,-0.72
코스피 200 금융,728.76,-4.29,-0.59
코스피 200 산업재,507.95,-2.97,-0.58
코스피 200 생활소비재,1198.53,-8.89,-0.74
코스피 200 에너지/화학,1365.38,3.25,0.24
코스피 200 중공업,329.5,0.74,0.23
코스피 200 철강/소재,829.36,1.66,0.2
코스피 200 커뮤니케이션서비스,1546.74,-24.14,-1.54
MKF 5대그룹주,5443.52,48.44,0.9
KRX ESG 사회책임경영지수(S),1475.89,7.25,0.49
FnGuide KQ고배당포커스 지수,5600.09,25.7,0.46
FnGuide KQ 모멘텀&로우볼 지수,,,
FnGuide KQ 모멘텀&밸류 지수,,,
KRX 300 선물지수,907.31,5.67,0.63
FnGuide 셀렉트 밸류 지수,2191.88,-1.96,-0.09
FnGuide 셀렉트벨류 채권혼합지수,1665.03,-0.96,-0.06
WISE 게임 테마 지수 (시장가격지수),4248.98,-54.18,-1.26
FnGuide 고배당포커스 지수,7117.14,20.81,0.29
KTB INDEX(시장가격),10639.38,-4.78,-0.04
S&P Global 1200 Information Technology and Interactive Media & Services(PR),959.51,12.87,1.36
KIS 종합채권국공채3M~1.5Y지수,118.75,0,0
KIS 통안채 5개월 지수(총수익),11307.92,0.34,0
WISE 대형고배당10 TR 지수,1216.16,7.9,0.65
FnGuide 모멘텀&로우볼 지수,,,
FnGuide 모멘텀&밸류 지수,,,
S&P Oil & Gas Exploration & Production Select Industry Index(PR),4443.99,51.67,1.18
S&P U.S. Treasury Bond Futures Excess Return Index,247.48,-0.69,-0.28
MKF 수출주 지수,9118.23,43.46,0.48
MKF 우량업종대표주 지수,10848.37,34.93,0.32
TOPIX,1572.6,33.2,2.16
주식국채혼합(주식형)지수,1336.81,5.07,0.38
MSCI China NTR Index(USD) (Net Total Return),548.9,2.31,0.42
CSI A100,3534.67,15.91,0.45
KOBI 크레딧 지수(총수익),13560.11,-3.25,-0.02
FnGuide 중소형고배당포커스 지수,9303.04,1.88,0.02
FnGuide 중소형 모멘텀&로우볼 지수,,,
FnGuide 중소형모멘텀&밸류 지수(시장가격 지수),,,
KIS 종합채권국공채4~5Y지수,131.12,-0.1,-0.08
WISE 지주회사테마지수(시장가격지수),,,
Hang Seng China Enterprises Futures Index(Price Return),13107.76,10.68,0.08
주식국채혼합(채권형)지수,1385.34,1.9,0.14
FnGuide 헬스케어 지수,2874.36,-33.4,-1.15
FnGuide 헬스케어 채권혼합 지수,1725.95,-6.41,-0.37
S&P ASIA50 Price Return Index,3064.38,10.96,0.36
S&P WCI Gold Excess Return Index,307.21,1.9,0.62
KIS MSB 단기지수(총수익),11252.23,0.43,0
MSCI Russia 25% Capped Price Return Index,,,
MSCI MEXICO IMI 25/50 Price return Index,8616.68,-36.22,-0.42
다우존스 인터넷 종합지수,614.96,10.56,1.75
MorningStar Wide Moat Focus Index,7125.49,124.47,1.78
Dow Jones U.S. Real Estate Index,1285.47,-7.79,-0.6
코스피 배당성장 50,3009.83,18.69,0.62
FnGuide-RAFI 코리아 대형 지수,7086.79,39.8,0.56
VN30 Index(PR),888.33,9.66,1.1
MKF SAMs EW 지수,13623.12,60.23,0.44
MKF SAMs SW,9922.53,80.96,0.82
FnGuide 스마트 모멘텀 지수,,,
FnGuide 스마트 밸류 지수,,,
Morningstar Singapore REIT Yield Focus Index(PR),1532.7,-8.05,-0.52
MSCI Indonesia Index,7250.37,-111.65,-1.52
Nikkei 225,20864.21,531.04,2.61
CSI 300 Index,3330.34,23.87,0.72
KIS 종합채권국공채1-10Y지수,136.67,-0.13,-0.1
코스닥,730.58,-2.89,-0.39
MSCI Philippines IMI Index,1858.6,-10.58,-0.57
FnGuide 성장소비주도 지수,2246.62,-26.06,-1.15
코스피 200 중소형주지수,1006.02,-3.15,-0.31
코스피 200 TR,322.15,1.81,0.57
코스피 200 가치저변동성,4212.34,32.87,0.79
코스피 200 미국채 혼합지수,2495.2,0.18,0.01
FnGuide 2차전지 산업 지수,1584.75,-1.2,-0.08
S&P GSCI Grains Select Index ER,17.56,0.19,1.09
FnKorea 50 지수,,,
KRX 정보기술,1031.82,16.1,1.59
