지수명,종가,대비,등락률
코스피 200,276.65,0.21,0.08
코스피 200 동일가중지수,1827.04,-1.79,-0.1
코스피 200 로우볼 가중 지수,1289.75,2.01,0.16
코스피 200 모멘텀 가중 지수,1177.74,2.45,0.21
코스피 200 밸류 가중 지수,1304.33,1.84,0.14
코스피 200 선물지수,1344.28,1.45,0.11
코스피 200 퀄리티 가중 지수,1332.98,1.82,0.14
WISE ESG우수기업 지수,,,
KRX 300,1255.45,0.17,0.01
KRX300 정보기술,1684.15,1.36,0.08
KRX300 금융,812.41,-4.01,-0.49
KRX300 산업재,571.34,0.5,0.09
KRX300 자유소비재,1258.75,18.75,1.51
KRX300 헬스케어,2198.66,-56.41,-2.5
FnGuide KS 로우볼 가중 TR 지수,,,
FnGuide KS 로우사이즈 가중 TR 지수,,,
FnGuide KS 모멘텀 가중 TR 지수,,,
FnGuide KS 밸류 가중 TR 지수,,,
FnGuide KS 퀄리티 가중 TR 지수,,,
S&P Global Infrastructure Index,2661.63,-9.13,-0.34
FnGuide 고배당저변동50 지수,1729.78,-7.32,-0.42
FnGuide 배당주 지수,11719.82,-46.49,-0.4
FnGuide 고배당 채권혼합 지수,2661.91,-4.42,-0.17
10년국채선물지수,1383.37,-1.25,-0.09
국채선물지수,1257.91,-0.23,-0.02
MSCI ACWI Index,524.4,-1.17,-0.22
KAP Money Market Credit Index(Total Retrun),,,
KAP Money Market Index(총수익),118.6,0.01,0.01
"KAP 투자적격 크레딧 채권 1년 지수(A- 이상,총수익)",124.49,0.01,0.01
S&P 500,2991.78,-0.29,-0.01
NASDAQ 100 Technology Sector Index,4830.13,12.56,0.26
Dow Jones U.S Select Dividend Index(시장가격지수),725.96,2.47,0.34
ICE BofaAML 1-3 Year AAA-A US Corporate Index(총수익지수),503.23,0.51,0.1
ICE BofaAML 15+ Year AAA-A US Corporate Index(총수익지수),1266.86,7.6,0.6
MSCI EAFE Index,1903.93,-8.73,-0.46
WISE 스마트베타 LowVOL 지수,,,
WISE 스마트베타 MOMENTUM INDEX,,,
WISE 스마트베타 QUALITY INDEX,6025.56,26.94,0.45
WISE 스마트베타 VALUE INDEX,,,
WISE-KAP 스마트베타 Quality 채권혼합지수,1212.51,1.41,0.12
MSCI EM Index,1015.23,-6.04,-0.59
SZSE ChiNext Price Index,1684.32,-20.73,-1.22
KOBI HALF CREDIT Index(총수익),10769.69,-0.16,0
FnGuide 주도업종 지수,1147.86,8.47,0.74
FnGuide 중형주저변동50지수,1697.87,-2.82,-0.17
코스닥 150,938.45,-7.71,-0.81
F-코스닥150 지수,995.32,-10.3,-1.02
코스피,2091.7,0.18,0.01
코스피 50,1873.12,2.77,0.15
코스피 TR,2382.95,0.21,0.01
코스피 중형주,2209.89,-3.51,-0.16
KRX ESG Leaders 150,1298.77,0.21,0.02
코스피 200 TR,316.17,0.24,0.08
MSCI Korea TR Index,1080.73,0.25,0.02
FnGuide E커머스 지수,1632.81,-0.02,0
FnGuide 고배당 알파 지수,1434.91,-0.4,-0.03
FnGuide 농업융복합산업 지수(시장가격),1077.32,-12.11,-1.11
KAP 단기 통안채 지수(총수익),12496.16,0.44,0
코스피 200 정보기술,2111.67,3.26,0.15
코스피 200 건설,250.52,0.06,0.02
코스피 200 경기소비재,1403.69,19.49,1.41
코스피 200 고배당커버드콜 ATM 지수(시장가격지수),1296.68,-2.07,-0.16
코스피 200 금융,670.94,-3.28,-0.49
코스피 200 산업재,509.89,1.28,0.25
코스피 200 생활소비재,1068.41,3.8,0.36
코스피 200 에너지/화학,1195.88,-9.92,-0.82
코스피 200 중공업,297.37,2.05,0.69
코스피 200 철강/소재,730.71,-5.91,-0.8
코스피 200 커뮤니케이션서비스,1666.01,8.43,0.51
MKF 5대그룹주,5260.36,18.73,0.36
KRX ESG 사회책임경영지수(S),1401.47,-0.52,-0.04
FnGuide IT플러스 지수,1601.1,1.08,0.07
FnGuide KQ고배당포커스 지수,5172.72,-32.07,-0.62
FnGuide KQ 모멘텀&로우볼 지수,,,
FnGuide KQ 모멘텀&밸류 지수,,,
KRX 300 미국달러 선물혼합지수,993.01,5.51,0.56
KRX 300 선물지수,855.9,0,0
FnGuide 셀렉트 밸류 지수,2203.52,-1.1,-0.05
FnGuide 셀렉트벨류 채권혼합지수,1692.57,-0.47,-0.03
WISE 게임 테마 지수 (시장가격지수),4156.21,-5.98,-0.14
FnGuide 고배당포커스 지수,6899.82,-3.12,-0.05
KTB INDEX(시장가격),10723.95,-2.84,-0.03
S&P Global 1200 Information Technology and Interactive Media & Services(PR),1094.41,-0.31,-0.03
FnGuide 내수주플러스 지수,1275.48,1.15,0.09
KIS 종합채권국공채3M~1.5Y지수,120.37,0.01,0.01
KIS 통안채 5개월 지수(총수익),11440.79,0.15,0
WISE 대형고배당10 TR 지수,1255.08,3.44,0.27
FnGuide 모멘텀&로우볼 지수,,,
FnGuide 모멘텀&밸류 지수,,,
S&P Oil & Gas Exploration & Production Select Industry Index(PR),3613.85,-0.5,-0.01
S&P U.S. Treasury Bond Futures Excess Return Index,277.7,1.35,0.49
MKF 수출주 지수,8683.18,10.71,0.12
MKF 우량업종대표주 지수,9532.57,-2.82,-0.03
TOPIX,1616.23,0,0
주식국채혼합(주식형)지수,1323.62,0.6,0.05
MSCI China NTR Index(USD) (Net Total Return),539.13,-7.45,-1.36
CSI A100,4128.62,-47.04,-1.13
KOBI 크레딧 지수(총수익),13860.78,-2.12,-0.02
FnGuide 중소형고배당포커스 지수,8712.66,-45.14,-0.52
FnGuide 중소형 모멘텀&로우볼 지수,,,
FnGuide 중소형모멘텀&밸류 지수(시장가격 지수),,,
KIS 종합채권국공채4~5Y지수,134.92,-0.04,-0.03
WISE 지주회사테마지수(시장가격지수),,,
Hang Seng China H,10287.92,-87.73,-0.85
Hang Seng China Enterprises Futures Index(Price Return),12472.22,-155.54,-1.23
주식국채혼합(채권형)지수,1397.58,0.06,0
FnGuide 헬스케어 지수,2160.98,-52.29,-2.36
FnGuide 헬스케어 채권혼합 지수,1615.87,-11.68,-0.72
S&P ASIA50 Price Return Index,3176.76,-4.33,-0.14
S&P WCI Gold Excess Return Index,348.97,1.63,0.47
KIS MSB 단기지수(총수익),11375.17,0.29,0
MSCI Russia 25% Capped Price Return Index,,,
MSCI MEXICO IMI 25/50 Price return Index,8655.02,-6.78,-0.08
다우존스 인터넷 종합지수,623.32,-2.45,-0.39
MorningStar Wide Moat Focus Index,7710.36,-2.99,-0.04
Dow Jones U.S. Real Estate Index,1461.62,2.5,0.17
코스피 배당성장 50,2839.94,-11.44,-0.4
FnGuide-RAFI 코리아 대형 지수,6882.65,25.95,0.38
VN30 Index(PR),909.98,-5.18,-0.57
MKF SAMs EW 지수,13109.34,-42.16,-0.32
MKF SAMs SW,9568.34,-58.66,-0.61
FnGuide 스마트 로우볼 지수,,,
FnGuide 스마트 모멘텀 지수,,,
FnGuide 스마트 밸류 지수,,,
FnGuide 스마트 퀄리티 지수,,,
FnGuide 스마트 하이베타 지수,,,
Morningstar Singapore REIT Yield Focus Index(PR),1711,-9.05,-0.53
MSCI Indonesia Index,7037.64,-15.51,-0.22
Nikkei 225,22079.09,0,0
CSI 300 Index,3890.66,-44.99,-1.14
KIS 종합채권국공채1-10Y지수,140.73,-0.03,-0.02
코스닥,645.01,-4.06,-0.63
MSCI Philippines IMI Index,1813.55,-2.21,-0.12
FnGuide 성장소비주도 지수,1961.07,0.49,0.02
코스피 200 중소형주지수,891.64,-1.24,-0.14
코스피 200 가치저변동성,4053.65,12.4,0.31
코스피 200 미국채 혼합지수,2646.42,7.87,0.3
FnGuide 2차전지 산업 지수,1369.59,-10.55,-0.76
S&P GSCI Grains Select Index ER,15.95,0.08,0.5
FnKorea 50 지수,,,
FnGuide 성장 지수(PR),2971.69,-7.1,-0.24
KRX 정보기술,1048.82,0.88,0.08
KTOP 30,6776.75,-5.2,-0.08
iEdge Emerging Markets Futures Index(ER),1095.36,-5.14,-0.47
MSCI Korea ESG Universal Capped Index,1166.92,-0.52,-0.04
MSCI Korea Index,646.13,0.15,0.02
MSCI Korea IMI Momentum Capped,2791.73,11.82,0.43
MSCI Korea IMI Enhanced Value Capped,5479.81,16.97,0.31
MSCI Korea IMI Quality Capped,5357.82,8.87,0.17
FnGuide TRF 3070 지수,1323.82,-2.02,-0.15
FnGuide TRF 5050 지수,1378.48,-2.97,-0.21
FnGuide TRF 7030 지수,1430.23,-3.98,-0.28
FnGuide TOP 5 Plus Total Return 지수,1329.1,3.84,0.29
S&P GSCI Crude Oil Index ER,174.64,1.63,0.94
FnGuide 가치투자형 지수,,,
KRX 건설,572.12,0.19,0.03
FnGuide 게임 산업 지수,1075.55,3.47,0.32
KRX 경기소비재,1154.13,1.39,0.12
FnGuide 고배당 Plus 지수,12658.77,-32.7,-0.26
S&P GSCI Gold Index(TR),802.27,8.72,1.1
S&P GSCI GOLD Index Excess Return,118.21,1.27,1.09
S&P GSCI North American Copper Index(TR),359.21,0.75,0.21
MKF 국고채지수(총수익),183.02,-0.03,-0.02
ROBO Global Robotics & Automation UCITS Price Return Index,623.54,-1.89,-0.3
KRX 기계장비,502.89,2.05,0.41
KAP 단기변동금리부은행채권지수,125.54,0.01,0.01
KRW Cash 지수(총수익),151.06,0,0
KRW Cash PLUS 지수(총수익),144.14,0.01,0.01
Morningstar Multi-Asset High Income 10% Capped Index,1196.38,1.38,0.12
FnGuide 모멘텀 Plus 지수,2764.83,-11.95,-0.43
NYSE U.S. Big TECH 10 INDEX,2587.81,-17.99,-0.69
S&P 500 Futures Total Return Index,423.09,1.13,0.27
S&P500 Dividend Aristocrats Covered Call(7.2% Premium) Index,125.07,0.1,0.08
S&P Biotechnology Select Industry Index,6345.74,-73.88,-1.15
S&P Select Sector Industrial Index,780.83,-1.37,-0.18
S&P Select Sector Energy Index,619.73,0.81,0.13
NASDAQ 100,7818.61,-4.94,-0.06
미국달러선물지수,1233,6.71,0.55
FTSE Russell 2000 Index,1558.25,-1.51,-0.1
S&P 10-Year U.S. Treasury Note Futures KRW(ER),227.76,1.82,0.81
S&P Ultra T-Bond Futures Index(ER),183.08,1.47,0.81
KRX 미디어&엔터테인먼트,1690.88,3.8,0.23
FnGuide 바이오 지수,2665.34,-48,-1.77
KRX 반도체,2198.9,-15.71,-0.71
FnGuide SLV 배당가치 지수,1219.07,3.03,0.25
배당성장채권혼합지수,1703.9,-2.37,-0.14
FnGuide 벨류 Plus 지수,1463.24,0.21,0.01
KRX 보험,1237.81,2.64,0.21
삼성그룹,6376.35,-10.31,-0.16
WISE 삼성그룹 밸류 인덱스,7020.07,0.1,0
MSCI World,2193.74,-3.81,-0.17
FnGuide 성장투자형 지수,,,
KRX 에너지화학,2111.67,-18.42,-0.86
KRX 운송,562.74,-0.46,-0.08
S&P GSCI Silver Index(TR),626.18,28.95,4.85
KRX 은행,725.06,-5.25,-0.72
TOPIX100,1044.99,0,0
KRX 자동차,1590.77,34.49,2.22
KAP 한국종합채권지수,251.88,-0.09,-0.04
FTSE China A50 Index,13696.6,-153.57,-1.11
KRX 증권,665.08,-6.75,-1
KRX 철강,1369.93,-10.84,-0.79
KRX 최소변동성지수,5286.98,3.9,0.07
코스피 100,2113.22,1.9,0.09
S&P GSCI Soybeans Index(TR),3478.05,38.55,1.12
FnGuide 퀄리티 Plus 지수,2043.93,-5.57,-0.27
FnGuide 턴어라운드투자형 지수,,,
KRX 필수소비재,1501.69,-4.65,-0.31
한국 대만 IT 프리미어지수,1575.35,5.59,0.36
KRX 헬스케어,2593.54,-60.79,-2.29
FnGuide-키움 스마트 중소형주 지수,,,
KRX 100,4472.42,4.5,0.1
MKF 웰스 고배당20,8110.48,11.58,0.14
KIS 10년 국고채 지수 (총수익),16167.73,-15.47,-0.1
MK 머니마켓 지수(총수익),12522.08,0.14,0
WISE 배당바이백플러스 지수,,,
MKF 블루칩,7481.85,-7.33,-0.1
Nifty 50 Index,11600.2,326,2.89
FnGuide 저BPR 가중 지수,,,
MK 통안채지수(총수익),13049.53,-0.13,0
CSI 500 지수,5171.48,-33.01,-0.63
코스피 200 헬스케어,1625.27,-50.44,-3.01
코스피 200 커버드콜 5% OTM,335.62,0.22,0.07
코스피 200 커버드콜 ATM 지수,1183.62,0.3,0.03
WISE 2차전지 테마 지수,2719.77,-31.11,-1.13
WISE K게임 테마 지수,636.48,1.04,0.16
MKF LG그룹+ FW,6731.06,-53.87,-0.79
MSCI Korea Country ESG Leaders Capped Index,1115.41,-1.95,-0.17
MSCI Korea ESG Universal Index,1168.38,-0.32,-0.03
S&P Global 1200 Health Care Index,3469.58,-17.47,-0.5
FnGuide TOP10 지수,3054.61,2.52,0.08
FnGuide Contrarian Index,,,
코스피 200 경기방어소비재,975.77,-4.61,-0.47
경기방어소비재 채권혼합 지수,1361.45,-2.18,-0.16
S&P GSCI Cash Copper Index,149.92,-2.21,-1.45
MorningStar Exponential Technologies Index(PR),1827.78,-5.3,-0.29
MorningStar Global Upstream Resources Index(PR),3179.05,-15.66,-0.49
S&P GSCI Industrial Metals Select Index(TR),160.49,-0.61,-0.38
S&P GSCI Precious Metals Index(TR),1806.05,25.87,1.45
S&P GSCI Agriculture Enhanced Index(ER),57.01,0.33,0.58
Markit iBoxx USD Liquid High Yield 0-5 year 지수,86.83,-0.01,-0.01
KIS MSB 6M(총수익),11719.59,0.34,0
TAIEX 지수,10919.02,-10.67,-0.1
FnGuide 대형가치 지수,,,
FnGuide 대형성장 지수,,,
BNY Latin America 35 ADR,2621.46,-9.14,-0.35
FnGuide Low Vol 지수,11377.74,-0.52,0
FnGuide 모멘텀 지수,19928.64,151.25,0.76
MSCI US REIT Index,1293.23,2.39,0.19
S&P 500 Futures Index(ER),271.49,0.68,0.25
NASDAQ Biotechnology 지수(시장가격지수),3283.53,-29.21,-0.88
Dow Jones Industrial Average,26949.99,14.92,0.06
KIS U.S. TREASURY BOND 0-1Y 지수(총수익),107.25,0.53,0.5
S&P 10-Year U.S. Treasury Note Futures(ER),220.75,0.66,0.3
WISE 미디어컨텐츠 지수,2696.58,19.2,0.72
KRX 방송통신,839.68,4.95,0.59
FnGuide 베타플러스 지수,,,
FnGuide 리츠부동산인프라,2141.36,6.13,0.29
MKF SAMs FW,8625.36,6.54,0.08
FnGuide 소프트웨어 지수,4169.05,1.28,0.03
WISE 여행레저 지수,2117.76,-3.45,-0.16
