지수명,종가,대비,등락률
코스피 200,273.3,-0.85,-0.31
코스피 200 동일가중지수,1768.42,-10.16,-0.57
코스피 200 로우볼 가중 지수,1276.21,-3.17,-0.25
코스피 200 모멘텀 가중 지수,1156.09,-1.57,-0.14
코스피 200 밸류 가중 지수,1282.6,-2.94,-0.23
코스피 200 선물지수,1330.69,-3.4,-0.25
코스피 200 퀄리티 가중 지수,1321.89,-3.72,-0.28
WISE ESG우수기업 지수,,,
KRX 300,1241.5,-5.12,-0.41
KRX300 정보기술,1671,7.21,0.43
KRX300 금융,807.01,2.4,0.3
KRX300 산업재,557.48,-2.95,-0.53
KRX300 자유소비재,1227.04,-17.86,-1.43
KRX300 헬스케어,2209.89,-30.5,-1.36
FnGuide KS 로우볼 가중 TR 지수,,,
FnGuide KS 로우사이즈 가중 TR 지수,,,
FnGuide KS 모멘텀 가중 TR 지수,,,
FnGuide KS 밸류 가중 TR 지수,,,
FnGuide KS 퀄리티 가중 TR 지수,,,
S&P Global Infrastructure Index,2677.32,6.61,0.25
FnGuide 고배당저변동50 지수,1667.33,-3.46,-0.21
FnGuide 배당주 지수,11388.6,26.79,0.24
FnGuide 고배당 채권혼합 지수,2633.64,1.92,0.07
10년국채선물지수,1361.39,-0.31,-0.02
국채선물지수,1254.16,-0.68,-0.05
MSCI ACWI Index,544,1.05,0.19
KAP Money Market Credit Index(Total Retrun),,,
KAP Money Market Index(총수익),118.89,0,0
"KAP 투자적격 크레딧 채권 1년 지수(A- 이상,총수익)",124.84,0,0
S&P 500,3117.43,4.67,0.15
NASDAQ 100 Technology Sector Index,5104.43,9.35,0.18
Dow Jones U.S Select Dividend Index(시장가격지수),732.71,0.68,0.09
ICE BofaAML 1-3 Year AAA-A US Corporate Index(총수익지수),506.56,0.02,0
ICE BofaAML 15+ Year AAA-A US Corporate Index(총수익지수),1275.96,-0.24,-0.02
MSCI EAFE Index,1969.77,2.83,0.14
WISE 스마트베타 LowVOL 지수,,,
WISE 스마트베타 MOMENTUM INDEX,,,
WISE 스마트베타 QUALITY INDEX,5896.02,-14.15,-0.24
WISE 스마트베타 VALUE INDEX,,,
WISE-KAP 스마트베타 Quality 채권혼합지수,1205.69,-1.21,-0.1
MSCI EM Index,1042.85,6.28,0.61
SZSE ChiNext Price Index,1709.83,36.05,2.15
KOBI HALF CREDIT Index(총수익),10798.23,-0.81,-0.01
FnGuide 주도업종 지수,1133.78,-9.67,-0.85
FnGuide 중형주저변동50지수,1675.5,-7.37,-0.44
코스닥 150,924.11,-13.45,-1.43
F-코스닥150 지수,981.65,-8.07,-0.82
코스피,2060.74,-8.15,-0.39
코스피 50,1861.64,-5.69,-0.3
코스피 TR,2352.16,-9.3,-0.39
코스피 중형주,2149.45,-9.65,-0.45
KRX ESG Leaders 150,1275.98,-4.71,-0.37
코스피 200 TR,313.12,-0.97,-0.31
MSCI Korea TR Index,1074.02,-3.68,-0.34
FnGuide E커머스 지수,1717.14,-30.24,-1.73
FnGuide 고배당 알파 지수,1375.37,-2.41,-0.17
FnGuide 농업융복합산업 지수(시장가격),989.34,-7.45,-0.75
KAP 단기 통안채 지수(총수익),12526.69,0.46,0
코스피 200 정보기술,2103.73,5.5,0.26
코스피 200 건설,228.8,-0.33,-0.14
코스피 200 경기소비재,1358.12,-15.19,-1.11
코스피 200 고배당커버드콜 ATM 지수(시장가격지수),1252.65,-3.18,-0.25
코스피 200 금융,669.1,2.06,0.31
코스피 200 산업재,484.03,-1.18,-0.24
코스피 200 생활소비재,1091.67,-14.75,-1.33
코스피 200 에너지/화학,1130.73,-11.44,-1
코스피 200 중공업,257.68,0.21,0.08
코스피 200 철강/소재,663.19,-2.17,-0.33
코스피 200 커뮤니케이션서비스,1683.92,-23.26,-1.36
MKF 5대그룹주,5146.35,-14.94,-0.29
KRX ESG 사회책임경영지수(S),1402.73,-5.7,-0.4
FnGuide IT플러스 지수,1612.38,-2.65,-0.16
FnGuide KQ고배당포커스 지수,5060.83,-13.63,-0.27
FnGuide KQ 모멘텀&로우볼 지수,,,
FnGuide KQ 모멘텀&밸류 지수,,,
KRX 300 미국달러 선물혼합지수,985.4,-7.5,-0.76
KRX 300 선물지수,847.59,-3.54,-0.42
FnGuide 셀렉트 밸류 지수,2160.89,-11.3,-0.52
FnGuide 셀렉트벨류 채권혼합지수,1680.63,-3.86,-0.23
WISE 게임 테마 지수 (시장가격지수),4043.05,-41.52,-1.02
FnGuide 고배당포커스 지수,6725.32,-4.9,-0.07
KTB INDEX(시장가격),10731.21,-2.71,-0.03
S&P Global 1200 Information Technology and Interactive Media & Services(PR),1173.37,5,0.43
KIS 종합채권금융채 2.5Y-3Y 지수 (총수익),120.67,-0.06,-0.05
FnGuide 내수주플러스 지수,1297.82,-10.92,-0.83
KIS 종합채권국공채3M~1.5Y지수,120.67,0.01,0.01
KIS 통안채 5개월 지수(총수익),11469.12,0.42,0
WISE 대형고배당10 TR 지수,1217.49,2.13,0.18
FnGuide 모멘텀&로우볼 지수,,,
FnGuide 모멘텀&밸류 지수,,,
S&P Oil & Gas Exploration & Production Select Industry Index(PR),3111.56,-29.64,-0.94
S&P U.S. Treasury Bond Futures Excess Return Index,273.34,-0.65,-0.24
MKF 수출주 지수,8286.19,-1.42,-0.02
MKF 우량업종대표주 지수,9156.6,-51.73,-0.56
TOPIX,1711.41,8.14,0.48
주식국채혼합(주식형)지수,1313.2,-2.96,-0.22
MSCI China NTR Index(USD) (Net Total Return),560.08,7.48,1.35
CSI A100,4106.45,23.03,0.56
KOBI 크레딧 지수(총수익),13887.35,-5.24,-0.04
FnGuide 중소형고배당포커스 지수,8410.72,8.68,0.1
FnGuide 중소형 모멘텀&로우볼 지수,,,
FnGuide 중소형모멘텀&밸류 지수(시장가격 지수),,,
KIS 종합채권국공채4~5Y지수,134.83,-0.07,-0.05
WISE 지주회사테마지수(시장가격지수),,,
Hang Seng China H,10321.83,67.74,0.66
Hang Seng China Enterprises Futures Index(Price Return),12464.58,65.24,0.53
주식국채혼합(채권형)지수,1393.73,-1.54,-0.11
S&P GSCI Palladium Excess Return Index,1255.57,0.21,0.02
FnGuide 헬스케어 지수,2211.28,-11.58,-0.52
FnGuide 헬스케어 채권혼합 지수,1629.6,-2.96,-0.18
S&P ASIA50 Price Return Index,3260.46,6.03,0.19
S&P WCI Gold Excess Return Index,339.63,0.14,0.04
KIS MSB 단기지수(총수익),11403.45,0.41,0
MSCI Russia 25% Capped Price Return Index,,,
MSCI MEXICO IMI 25/50 Price return Index,8468.74,4.06,0.05
다우존스 인터넷 종합지수,607.06,-1.95,-0.32
MorningStar Wide Moat Focus Index,8232.61,23.84,0.29
Dow Jones U.S. Real Estate Index,1460.11,1.27,0.09
코스피 배당성장 50,2761.36,-9.1,-0.33
FnGuide-RAFI 코리아 대형 지수,6769.58,-13.17,-0.19
VN30 Index(PR),879.32,-4.24,-0.48
MKF SAMs EW 지수,13370.19,-7.28,-0.05
MKF SAMs SW,9772.2,-15.68,-0.16
FnGuide 스마트 로우볼 지수,,,
FnGuide 스마트 모멘텀 지수,,,
FnGuide 스마트 밸류 지수,,,
FnGuide 스마트 퀄리티 지수,,,
FnGuide 스마트 하이베타 지수,,,
Morningstar Singapore REIT Yield Focus Index(PR),1708.04,5.37,0.32
MSCI Indonesia Index,7122.08,80.39,1.14
Nikkei 225,23300.09,164.86,0.71
CSI 300 Index,3879.36,29.54,0.77
KIS 종합채권국공채1-10Y지수,140.53,-0.05,-0.04
코스닥,617.6,-7.67,-1.23
MSCI Philippines IMI Index,1792.28,-10.41,-0.58
FnGuide 성장소비주도 지수,1927.05,-19.94,-1.02
코스피 200 중소형주지수,849.95,-4.36,-0.51
코스피 200 ESG 지수,290.6,-0.67,-0.23
코스피 200 초대형제외 지수,207.75,-1.01,-0.48
코스피 200 가치저변동성,3975.04,-9.67,-0.24
코스피 200 미국채 혼합지수,2627.43,-16.86,-0.64
FnGuide 2차전지 산업 지수,1243.34,-8.37,-0.67
S&P GSCI Grains Select Index ER,16.07,-0.04,-0.25
FnKorea 50 지수,,,
FnGuide 멀티팩터 지수,6086.28,-22.84,-0.37
FnGuide 성장 지수(PR),2961.29,-14.17,-0.48
KRX 정보기술,1038.65,7.89,0.77
KTOP 30,6712.86,-43.87,-0.65
iEdge Emerging Markets Futures Index(ER),1121.31,4.51,0.4
MSCI Korea ESG Universal Capped Index,1160.8,-3.77,-0.32
MSCI Korea Index,640.29,-2.19,-0.34
MSCI Korea IMI Momentum Capped,2671.55,-16.49,-0.61
MSCI Korea IMI Enhanced Value Capped,5219.29,0.96,0.02
MSCI Korea IMI Quality Capped,5294.56,8.81,0.17
FnGuide TRF 3070 지수,1333.38,1.03,0.08
FnGuide TRF 5050 지수,1399.31,2.28,0.16
FnGuide TRF 7030 지수,1463.1,3.61,0.25
FnGuide TOP 5 Plus Total Return 지수,1297.07,2.37,0.18
S&P GSCI Crude Oil Index ER,173.87,0,0
FnGuide 가치투자형 지수,,,
KRX 건설,520.18,-1.53,-0.29
FnGuide 게임 산업 지수,1027.76,-5.25,-0.51
KRX 경기소비재,1196.47,-18.39,-1.51
FnGuide 고배당 Plus 지수,12492.41,23.12,0.19
S&P GSCI Gold Index(TR),775.85,1.55,0.2
S&P GSCI GOLD Index Excess Return,113.93,0.22,0.19
S&P GSCI North American Copper Index(TR),366.12,0.57,0.16
MKF 국고채지수(총수익),183.15,-0.07,-0.04
ROBO Global Robotics & Automation UCITS Price Return Index,660.9,2.15,0.33
KRX 기계장비,451.08,-0.21,-0.05
KAP 단기변동금리부은행채권지수,125.92,0.01,0.01
KRW Cash 지수(총수익),151.39,0,0
KRW Cash PLUS 지수(총수익),144.51,0,0
Morningstar Multi-Asset High Income 10% Capped Index,1196.65,0.92,0.08
FnGuide 모멘텀 Plus 지수,2669.07,-10.56,-0.39
NYSE U.S. Big TECH 10 INDEX,2845.46,14.41,0.51
S&P 500 Futures Total Return Index,441.61,0.98,0.22
S&P500 Dividend Aristocrats Covered Call(7.2% Premium) Index,128.84,0.3,0.23
S&P Biotechnology Select Industry Index,7237.77,-131.02,-1.78
S&P Select Sector Industrial Index,801.69,0.44,0.05
S&P Select Sector Energy Index,587.25,-2.89,-0.49
NASDAQ 100,8308.4,11.87,0.14
미국달러선물지수,1231.33,-4.24,-0.34
FTSE Russell 2000 Index,1614.83,0.93,0.06
S&P 10-Year U.S. Treasury Note Futures KRW(ER),225.6,-0.95,-0.42
S&P Ultra T-Bond Futures Index(ER),179.3,-0.54,-0.3
KRX 미디어&엔터테인먼트,1721.41,-28.25,-1.61
FnGuide 바이오 지수,2811.51,-50.79,-1.77
KRX 반도체,2276.81,47.11,2.11
FnGuide SLV 배당가치 지수,1187.35,-0.34,-0.03
배당성장채권혼합지수,1690.99,-1.97,-0.12
FnGuide 벨류 Plus 지수,1374.52,-9.33,-0.67
KRX 보험,1257.96,3.42,0.27
삼성그룹,6447.7,-6.98,-0.11
WISE 삼성그룹 밸류 인덱스,7072.08,-7.65,-0.11
MSCI World,2278.63,3.16,0.14
FnGuide 성장투자형 지수,,,
KRX 에너지화학,1918.76,-19.91,-1.03
KRX 운송,572.96,1.15,0.2
S&P GSCI Silver Index(TR),567.91,4.78,0.85
KRX 은행,711.35,3.93,0.56
TOPIX100,1097.66,4.64,0.42
KRX 자동차,1476.83,-10.56,-0.71
KAP 한국종합채권지수,250.78,0,0
FTSE China A50 Index,13743.61,77.97,0.57
KRX 증권,629.97,-6.71,-1.05
KRX 철강,1204.61,-4.27,-0.35
KRX 최소변동성지수,5274.33,-24.23,-0.46
코스피 100,2092.55,-6.2,-0.3
코스피 대형주,2028.61,-7.59,-0.37
S&P GSCI Soybeans Index(TR),3404.56,24.21,0.72
FnGuide 퀄리티 Plus 지수,2035.27,-9.85,-0.48
FnGuide 턴어라운드투자형 지수,,,
KRX 필수소비재,1525.86,-21.12,-1.37
한국 대만 IT 프리미어지수,1701.22,9.9,0.59
KRX 헬스케어,2617.32,-39.3,-1.48
FnGuide-키움 스마트 중소형주 지수,,,
KRX 100,4426.65,-14.77,-0.33
MKF 웰스 고배당20,7932.49,52.36,0.66
KIS 10년 국고채 지수 (총수익),15984.1,-1.91,-0.01
MK 머니마켓 지수(총수익),12555.74,0.51,0
WISE 배당바이백플러스 지수,,,
MKF 블루칩,7524.18,-52.4,-0.69
Nifty 50 Index,12018.4,-24.8,-0.21
FnGuide 저BPR 가중 지수,,,
MK 통안채지수(총수익),13082.87,-0.02,0
CSI 500 지수,4967.6,46.93,0.95
코스피 200 헬스케어,1762.93,-6.95,-0.39
코스피 200 커버드콜 5% OTM,330.74,-1.03,-0.31
코스피 200 커버드콜 ATM 지수,1166.9,-3.59,-0.31
WISE 2차전지 테마 지수,2512.13,-24.42,-0.96
WISE K게임 테마 지수,609.32,-4.17,-0.68
MKF LG그룹+ FW,6605.81,-10.26,-0.16
MSCI Korea Country ESG Leaders Capped Index,1107.36,-2.76,-0.25
MSCI Korea ESG Universal Index,1163.06,-3.13,-0.27
S&P Global 1200 Health Care Index,3757.98,4.8,0.13
FnGuide TOP10 지수,3012.11,-9.46,-0.31
FnGuide Contrarian Index,,,
코스피 200 경기방어소비재,996.66,-9.67,-0.96
경기방어소비재 채권혼합 지수,1371.22,-4.21,-0.31
S&P GSCI Cash Copper Index,153.15,0.83,0.54
MorningStar Exponential Technologies Index(PR),1939.5,-0.04,0
MorningStar Global Upstream Resources Index(PR),3171.64,-1.7,-0.05
S&P GSCI Industrial Metals Select Index(TR),155.79,-0.28,-0.18
S&P GSCI Precious Metals Index(TR),1735.94,4.5,0.26
S&P GSCI Agriculture Enhanced Index(ER),57.44,-0.08,-0.14
Markit iBoxx USD Liquid High Yield 0-5 year 지수,85.96,0.04,0.05
KIS MSB 6M(총수익),11748.53,0.43,0
TAIEX 지수,11594.65,84.18,0.73
FnGuide 대형가치 지수,,,
FnGuide 대형성장 지수,,,
BNY Latin America 35 ADR,2694.54,27.51,1.03
FnGuide Low Vol 지수,11280.12,-16.01,-0.14
FnGuide 모멘텀 지수,18946.53,-5.85,-0.03
MSCI US REIT Index,1287.19,-0.08,-0.01
S&P 500 Futures Index(ER),282.43,0.61,0.22
NASDAQ Biotechnology 지수(시장가격지수),3728.06,-52.79,-1.4
Dow Jones Industrial Average,27677.79,28.01,0.1
KIS U.S. TREASURY BOND 0-1Y 지수(총수익),107.51,-0.35,-0.32
S&P 10-Year U.S. Treasury Note Futures(ER),219.35,-0.18,-0.08
WISE 미디어컨텐츠 지수,2680.2,-1.75,-0.07
KRX 방송통신,809.18,-6.42,-0.79
FnGuide 베타플러스 지수,,,
FnGuide 리츠부동산인프라,2147.32,13.45,0.63
MKF SAMs FW,8702.78,-21.8,-0.25
FnGuide 소프트웨어 지수,4278.06,-74.28,-1.71
WISE 여행레저 지수,2064.55,-3.3,-0.16
FnGuide 퀄리티밸류 지수,20265.11,9.27,0.05
코스피 우선주 지수,2344.47,-10.69,-0.45
S&P GSCI Crude Oil Enhanced Index ER,452.78,0,0
EURO STOXX 50 Index,3648.13,-11.89,-0.32
Euro STOXX Select Dividend 30,2034.53,-4.24,-0.21
FnGuide 의료기기 지수,1040.32,-15.94,-1.51
TOPIX-17 Pharmaceutical Index,248.12,2.86,1.17
엔선물지수,643.04,-3.65,-0.56
FnGuide 중국내수테마 지수,3354.08,-18.02,-0.53
FnGuide 중소형 지수,,,
FnGuide 중소형가치 지수,,,
FnGuide 중소형성장 지수,,,
KIS 국채 3-10년 지수(시장가격지수),11422.3,-3.43,-0.03
국채 3-10년 선물지수,1231.02,-0.47,-0.04
FnGuide 증권 지수,1844.14,-20.37,-1.09
WISE 지속배당 지수,,,
FnGuide 지주회사 지수,1477.67,-16.09,-1.08
Hang Seng China (Hong Kong-listed) 25 Index,9078.83,65.07,0.72
코스닥 150 정보기술,572.34,10.04,1.79
코스닥 150 저변동성,1804.88,-6.31,-0.35
코스닥 150 헬스케어,2487.51,-60.91,-2.39
코스피 고배당 50,2249.44,8.94,0.4
MKF 현대차그룹+ FW,16711.34,-134.84,-0.8
WISE 화장품 지수,3046.97,-67.08,-2.15
MKF 중소형 가치,6915.8,-18.48,-0.27
FnGuide-RAFI 코리아200 지수,6924.39,-15.59,-0.22
코스피 200 고배당지수,2615.41,-6.7,-0.26
KRX 스마트 밸류지수,1289.6,-2.93,-0.23
S&P Korea 저변동성 지수,7875.21,-26.57,-0.34
