지수명,종가,대비,등락률
코스피 200,255.35,0.5,0.2
코스피 200 동일가중지수,1710.88,-6.06,-0.35
코스피 200 로우볼 가중 지수,1198.53,-0.63,-0.05
코스피 200 모멘텀 가중 지수,1095.6,2.51,0.23
코스피 200 밸류 가중 지수,1200.93,0.39,0.03
코스피 200 선물지수,1240.83,0.97,0.08
코스피 200 퀄리티 가중 지수,1238.83,3.89,0.31
WISE ESG우수기업 지수,,,
KRX 300,1158.95,2.41,0.21
KRX300 정보기술,1570.6,17.16,1.1
KRX300 금융,763.05,-11.32,-1.46
KRX300 산업재,522.82,2.34,0.45
KRX300 자유소비재,1198.61,-3.64,-0.3
KRX300 헬스케어,2032.47,19.23,0.96
S&P Global Infrastructure Index,2609.12,-8.06,-0.31
FnGuide 고배당저변동50 지수,1651.4,-9.78,-0.59
FnGuide 배당주 지수,10876.2,-80.68,-0.74
FnGuide 고배당 채권혼합 지수,2588.48,-7.65,-0.29
10년국채선물지수,1404.89,0,0
국채선물지수,1265.65,-0.11,-0.01
MSCI ACWI Index,505.87,-4.14,-0.81
KAP Money Market Credit Index(Total Retrun),,,
KAP Money Market Index(총수익),118.48,0.01,0.01
"KAP 투자적격 크레딧 채권 1년 지수(A- 이상,총수익)",124.48,0.01,0.01
S&P 500,2883.09,-35.56,-1.22
NASDAQ 100 Technology Sector Index,4563.88,-68.34,-1.48
Dow Jones U.S Select Dividend Index(시장가격지수),688.3,-8.28,-1.19
MSCI EAFE Index,1838.76,-1.72,-0.09
WISE 스마트베타 LowVOL 지수,,,
WISE 스마트베타 MOMENTUM INDEX,,,
WISE 스마트베타 QUALITY INDEX,5805.65,-6.63,-0.11
WISE 스마트베타 VALUE INDEX,,,
WISE-KAP 스마트베타 Quality 채권혼합지수,1201.97,-0.5,-0.04
MSCI EM Index,974.48,-6.71,-0.68
SZSE ChiNext Price Index,1539.91,32.2,2.14
KOBI HALF CREDIT Index(총수익),10776.58,0.03,0
FnGuide 주도업종 지수,1087.02,-0.83,-0.08
FnGuide 중형주저변동50지수,1594.86,-16.45,-1.02
코스닥 150,850.09,1.96,0.23
F-코스닥150 지수,901.15,1.17,0.13
코스피,1942.29,4.54,0.23
코스피 50,1726.06,5,0.29
코스피 TR,2212.76,5.17,0.23
코스피 중형주,2081.31,-2.35,-0.11
KRX ESG Leaders 150,1206.88,-2.8,-0.23
FnGuide E커머스 지수,1550.64,-5.84,-0.38
FnGuide 고배당 알파 지수,1348.35,-5.18,-0.38
FnGuide 농업융복합산업 지수(시장가격),1026.74,-2.01,-0.2
KAP 단기 통안채 지수(총수익),12479.12,0.7,0.01
코스피 200 정보기술,1975.5,20.62,1.05
코스피 200 건설,233.43,1.83,0.79
코스피 200 경기소비재,1355.37,-1.19,-0.09
코스피 200 고배당커버드콜 ATM 지수(시장가격지수),1294.42,-13.55,-1.04
코스피 200 금융,628.36,-9.95,-1.56
코스피 200 산업재,481.2,0.04,0.01
코스피 200 생활소비재,1006.25,-6.09,-0.6
코스피 200 에너지/화학,1121.53,-8.52,-0.75
코스피 200 중공업,245.25,0.71,0.29
코스피 200 철강/소재,694.14,-3.53,-0.51
코스피 200 커뮤니케이션서비스,1594.11,-12.65,-0.79
MKF 5대그룹주,4947.19,6.31,0.13
KRX ESG 사회책임경영지수(S),1288.36,4.98,0.39
FnGuide IT플러스 지수,1481.44,6.12,0.41
FnGuide KQ고배당포커스 지수,4880.27,23.22,0.48
FnGuide KQ 모멘텀&로우볼 지수,,,
FnGuide KQ 모멘텀&밸류 지수,,,
KRX 300 미국달러 선물혼합지수,939.63,4.27,0.46
KRX 300 선물지수,798.86,0,0
FnGuide 셀렉트 밸류 지수,2081.27,-6.33,-0.3
FnGuide 셀렉트벨류 채권혼합지수,1657.68,-2.01,-0.12
WISE 게임 테마 지수 (시장가격지수),3974.08,11.91,0.3
FnGuide 고배당포커스 지수,6405.27,-12.43,-0.19
KTB INDEX(시장가격),10797.11,-0.76,-0.01
S&P Global 1200 Information Technology and Interactive Media & Services(PR),1051,-10.52,-0.99
FnGuide 내수주플러스 지수,1215.03,-0.73,-0.06
KIS 종합채권국공채3M~1.5Y지수,120.33,0.02,0.02
KIS 통안채 5개월 지수(총수익),11427.21,0.74,0.01
WISE 대형고배당10 TR 지수,1148.67,5.53,0.48
FnGuide 모멘텀&로우볼 지수,,,
FnGuide 모멘텀&밸류 지수,,,
S&P Oil & Gas Exploration & Production Select Industry Index(PR),3339.27,-53.67,-1.58
S&P U.S. Treasury Bond Futures Excess Return Index,279.44,3.69,1.34
MKF 수출주 지수,7968.08,-29.25,-0.37
MKF 우량업종대표주 지수,8888.95,-83.89,-0.93
TOPIX,1503.84,0,0
주식국채혼합(주식형)지수,1252.62,1.69,0.14
MSCI China NTR Index(USD) (Net Total Return),511.48,0.3,0.06
CSI A100,3976.29,71.08,1.82
KOBI 크레딧 지수(총수익),13917.92,-1.93,-0.01
FnGuide 중소형고배당포커스 지수,8232.34,-52,-0.63
FnGuide 중소형 모멘텀&로우볼 지수,,,
FnGuide 중소형모멘텀&밸류 지수(시장가격 지수),,,
KIS 종합채권국공채4~5Y지수,135.92,-0.02,-0.01
WISE 지주회사테마지수(시장가격지수),,,
Hang Seng China H,9997.94,4.1,0.04
Hang Seng China Enterprises Futures Index(Price Return),12031.97,-88.39,-0.73
주식국채혼합(채권형)지수,1367.7,0.74,0.05
FnGuide 헬스케어 지수,2020.73,14.71,0.73
FnGuide 헬스케어 채권혼합 지수,1586.23,3.48,0.22
S&P ASIA50 Price Return Index,3091.31,10.75,0.35
S&P WCI Gold Excess Return Index,350.29,1.08,0.31
KIS MSB 단기지수(총수익),11359.42,0.63,0.01
MSCI Russia 25% Capped Price Return Index,,,
MSCI MEXICO IMI 25/50 Price return Index,7907.96,-116.16,-1.45
다우존스 인터넷 종합지수,615.52,-8.72,-1.4
MorningStar Wide Moat Focus Index,7290.76,-87.72,-1.19
Dow Jones U.S. Real Estate Index,1419.87,-5.42,-0.38
코스피 배당성장 50,2738.91,-25.42,-0.92
FnGuide-RAFI 코리아 대형 지수,6336.06,2.23,0.04
VN30 Index(PR),882.23,3.61,0.41
MKF SAMs EW 지수,12514.42,67.61,0.54
MKF SAMs SW,9046.85,112.07,1.25
FnGuide 스마트 로우볼 지수,,,
FnGuide 스마트 모멘텀 지수,,,
FnGuide 스마트 밸류 지수,,,
FnGuide 스마트 퀄리티 지수,,,
FnGuide 스마트 하이베타 지수,,,
Morningstar Singapore REIT Yield Focus Index(PR),1650.37,0.47,0.03
MSCI Indonesia Index,7103.43,-37.21,-0.52
Nikkei 225,20684.82,0,0
CSI 300 Index,3699.11,65.58,1.8
KIS 종합채권국공채1-10Y지수,141.62,-0.01,-0.01
코스닥,594.17,4.13,0.7
MSCI Philippines IMI Index,1815.88,0,0
FnGuide 성장소비주도 지수,1830.23,-10.38,-0.56
코스피 200 중소형주지수,823.37,-4.74,-0.57
코스피 200 TR,291.81,0.57,0.2
코스피 200 가치저변동성,3749.39,-2.16,-0.06
코스피 200 미국채 혼합지수,2596.65,6.22,0.24
FnGuide 2차전지 산업 지수,1343.34,5.65,0.42
S&P GSCI Grains Select Index ER,16.21,-0.78,-4.59
FnKorea 50 지수,,,
FnGuide 성장 지수(PR),2729.1,13.79,0.51
KRX 정보기술,968.79,9.79,1.02
KTOP 30,6288.25,-24.37,-0.39
iEdge Emerging Markets Futures Index(ER),1036.98,-21.62,-2.04
MSCI Korea ESG Universal Capped Index,1077.64,2.08,0.19
MSCI Korea Index,593.97,1.75,0.3
MSCI Korea TR Index,993.5,2.93,0.3
MSCI Korea IMI Momentum Capped,2645.31,-1.51,-0.06
MSCI Korea IMI Enhanced Value Capped,5064.15,10.09,0.2
MSCI Korea IMI Quality Capped,4947.94,29.94,0.61
FnGuide TRF 3070 지수,1328.59,6.6,0.5
FnGuide TRF 5050 지수,1378.83,11.12,0.81
FnGuide TRF 7030 지수,1425.94,15.9,1.13
FnGuide TOP 5 Plus Total Return 지수,1217.1,2.66,0.22
S&P GSCI Crude Oil Index ER,163.17,1.36,0.84
FnGuide 가치투자형 지수,,,
KRX 건설,532.27,5.42,1.03
FnGuide 게임 산업 지수,1018.31,1.5,0.15
KRX 경기소비재,1091.11,7.76,0.72
FnGuide 고배당 Plus 지수,12061.64,-77.8,-0.64
S&P GSCI Gold Index(TR),792.98,4.67,0.59
S&P GSCI GOLD Index Excess Return,117.1,0.67,0.58
S&P GSCI North American Copper Index(TR),355.85,-0.49,-0.14
MKF 국고채지수(총수익),183.7,0,0
ROBO Global Robotics & Automation UCITS Price Return Index,578.63,-4.51,-0.77
KRX 기계장비,423.88,0.79,0.19
KAP 단기변동금리부은행채권지수,125.35,0,0
KRW Cash 지수(총수익),150.9,0.01,0.01
KRW Cash PLUS 지수(총수익),144.02,0.01,0.01
Morningstar Multi-Asset High Income 10% Capped Index,1179.43,-5.46,-0.46
FnGuide 모멘텀 Plus 지수,2697.48,-23.8,-0.87
NYSE U.S. Big TECH 10 INDEX,2473.54,-25.2,-1.01
S&P Select Sector Technology Index,,,
S&P 500 Futures Total Return Index,405.96,-5.5,-1.34
S&P500 Dividend Aristocrats Covered Call(7.2% Premium) Index,122.76,-1.36,-1.1
S&P Select Sector Financials Index,,,
S&P Biotechnology Select Industry Index,6408.55,-118.86,-1.82
S&P Select Sector Industrial Index,745.8,-10.27,-1.36
S&P Select Sector Energy Index,587.5,-8.51,-1.43
NASDAQ 100,7561.68,-84.59,-1.11
미국달러선물지수,1252.8,5.56,0.45
FTSE Russell 2000 Index,1494.46,-18.58,-1.23
S&P 10-Year U.S. Treasury Note Futures KRW(ER),233.68,2.38,1.03
S&P Ultra T-Bond Futures Index(ER),184.77,3.89,2.15
KRX 미디어&엔터테인먼트,1604.07,-12.62,-0.78
FnGuide 바이오 지수,2429.9,34.82,1.45
KRX 반도체,1950.83,4.93,0.25
FnGuide SLV 배당가치 지수,1140.19,-2.19,-0.19
배당성장채권혼합지수,1689.67,-4.76,-0.28
FnGuide 벨류 Plus 지수,1369.32,-9.27,-0.67
KRX 보험,1181.82,-48.05,-3.91
삼성그룹,6032.76,35.15,0.59
WISE 삼성그룹 밸류 인덱스,6618.17,28.03,0.43
MSCI World,2117.65,-17.69,-0.83
FnGuide 성장투자형 지수,,,
KRX 에너지화학,1996.26,-9,-0.45
KRX 운송,548.45,-0.37,-0.07
S&P GSCI Silver Index(TR),574.6,4.76,0.84
