지수명,종가,대비,등락률
코스피 200,272.1,3.83,1.43
코스피 200 동일가중지수,1914.95,24.13,1.28
코스피 200 로우볼 가중 지수,1278.42,17.41,1.38
코스피 200 모멘텀 가중 지수,1158.65,15.67,1.37
코스피 200 밸류 가중 지수,1286.33,17.44,1.37
코스피 200 선물지수,1320.59,19.99,1.54
코스피 200 퀄리티 가중 지수,1308.54,18.18,1.41
WISE ESG우수기업 지수,,,
KRX 300,1253.15,16.41,1.33
KRX300 정보기술,1597.75,25.88,1.65
KRX300 금융,876.17,10.64,1.23
KRX300 산업재,594.67,6.47,1.1
KRX300 자유소비재,1313.98,23.67,1.83
KRX300 헬스케어,2686.22,13.69,0.51
S&P Global Infrastructure Index,2633.59,-8.76,-0.33
FnGuide 고배당저변동50 지수,1823.28,18.34,1.02
FnGuide 배당주 지수,11971.41,133.53,1.13
FnGuide 고배당 채권혼합 지수,2668.77,11.72,0.44
10년국채선물지수,1362.78,-2.71,-0.2
국채선물지수,1255.36,-0.46,-0.04
MSCI ACWI Index,512.44,2.68,0.53
KAP Money Market Credit Index(Total Retrun),,,
KAP Money Market Index(총수익),117.98,0.02,0.02
"KAP 투자적격 크레딧 채권 1년 지수(A- 이상,총수익)",123.72,0.01,0.01
S&P 500,2886.73,13.39,0.47
NASDAQ 100 Technology Sector Index,4515.88,80.08,1.81
Dow Jones U.S Select Dividend Index(시장가격지수),693.63,-0.37,-0.05
KAP Barbell Index(총수익),125.31,-0.09,-0.07
MSCI EAFE Index,1880.58,4.96,0.26
WISE 스마트베타 LowVOL 지수,,,
WISE 스마트베타 MOMENTUM INDEX,,,
WISE 스마트베타 QUALITY INDEX,6260.65,100.61,1.63
WISE 스마트베타 VALUE INDEX,,,
WISE-KAP 스마트베타 Quality 채권혼합지수,1218.63,5.8,0.48
MSCI EM Index,1022.03,14.64,1.45
SZSE ChiNext Price Index,1431.34,-19.84,-1.37
KOBI HALF CREDIT Index(총수익),10704.51,0.62,0.01
FnGuide 주도업종 지수,1168.15,16.09,1.4
FnGuide 중형주저변동50지수,1794.63,19.88,1.12
Hang Seng China H,10526.92,181.87,1.76
코스닥 150,1099.74,5.91,0.54
F-코스닥150 지수,1166.24,8.56,0.74
코스피,2099.49,27.16,1.31
코스피 50,1819.64,26.02,1.45
코스피 중형주,2368.5,17.43,0.74
KRX ESG Leaders 150,1349.53,16.48,1.24
FnGuide E커머스 지수,1566.55,26.01,1.69
FnGuide 고배당 알파 지수,1476.29,17.18,1.18
FnGuide 농업융복합산업 지수(시장가격),1185.26,5.95,0.5
KAP 단기 통안채 지수(총수익),12435.45,0.94,0.01
코스피 200 정보기술,2035.49,29.02,1.45
코스피 200 건설,280.09,5.56,2.03
코스피 200 경기소비재,1432.3,29.82,2.13
코스피 200 고배당커버드콜 ATM 지수(시장가격지수),1382.68,14.15,1.03
코스피 200 금융,720.1,9.07,1.28
코스피 200 산업재,505.79,6.52,1.31
코스피 200 생활소비재,1128.23,6.51,0.58
코스피 200 에너지/화학,1231.11,16.75,1.38
코스피 200 중공업,279.44,3.89,1.41
코스피 200 철강/소재,765.82,11.17,1.48
코스피 200 커뮤니케이션서비스,1587.45,25.02,1.6
MKF 5대그룹주,5221.44,87.61,1.71
KRX ESG 사회책임경영지수(S),1384.37,15.9,1.16
FnGuide KQ고배당포커스 지수,5422.46,61.76,1.15
FnGuide KQ 모멘텀&로우볼 지수,,,
FnGuide KQ 모멘텀&밸류 지수,,,
KRX 300 미국달러 선물혼합지수,969.38,4.14,0.43
KRX 300 선물지수,851.78,0.8,0.09
FnGuide 셀렉트 밸류 지수,2254.11,13.89,0.62
FnGuide 셀렉트벨류 채권혼합지수,1698.05,4.03,0.24
WISE 게임 테마 지수 (시장가격지수),4503.08,96.98,2.2
FnGuide 고배당포커스 지수,6920.07,85.94,1.26
KTB INDEX(시장가격),10665.07,-74.87,-0.7
S&P Global 1200 Information Technology and Interactive Media & Services(PR),1035.01,11.4,1.11
KIS 종합채권국공채3M~1.5Y지수,119.68,0.02,0.02
KIS 통안채 5개월 지수(총수익),11381.52,1.25,0.01
WISE 대형고배당10 TR 지수,1177.13,17.85,1.54
FnGuide 모멘텀&로우볼 지수,,,
FnGuide 모멘텀&밸류 지수,,,
S&P Oil & Gas Exploration & Production Select Industry Index(PR),3900.69,-26.63,-0.68
S&P U.S. Treasury Bond Futures Excess Return Index,262.39,-1.82,-0.69
MKF 수출주 지수,8778.84,136,1.57
MKF 우량업종대표주 지수,9900.51,118.52,1.21
TOPIX,1552.94,20.55,1.34
주식국채혼합(주식형)지수,1304.31,12.88,1
MSCI China NTR Index(USD) (Net Total Return),526.69,14.72,2.88
CSI A100,3863.84,28.33,0.74
KOBI 크레딧 지수(총수익),13756.5,-2.1,-0.02
FnGuide 중소형고배당포커스 지수,8805.25,75.81,0.87
FnGuide 중소형 모멘텀&로우볼 지수,,,
FnGuide 중소형모멘텀&밸류 지수(시장가격 지수),,,
KIS 종합채권국공채4~5Y지수,133.49,-0.05,-0.04
WISE 지주회사테마지수(시장가격지수),,,
Hang Seng China Enterprises Futures Index(Price Return),12559.05,195.24,1.58
주식국채혼합(채권형)지수,1381.57,5.82,0.42
FnGuide 헬스케어 지수,2530.28,19.11,0.76
FnGuide 헬스케어 채권혼합 지수,1678.88,3.63,0.22
S&P ASIA50 Price Return Index,3135.9,74.85,2.45
S&P WCI Gold Excess Return Index,308.83,-2.07,-0.67
KIS MSB 단기지수(총수익),11321.09,0.97,0.01
MSCI Russia 25% Capped Price Return Index,,,
MSCI MEXICO IMI 25/50 Price return Index,8652.76,66.6,0.78
다우존스 인터넷 종합지수,641.32,3.77,0.59
MorningStar Wide Moat Focus Index,7243,33.22,0.46
Dow Jones U.S. Real Estate Index,1374.5,-3.3,-0.24
코스피 배당성장 50,2989.34,47.13,1.6
FnGuide-RAFI 코리아 대형 지수,6778.12,93.33,1.4
VN30 Index(PR),872.49,2.93,0.34
MKF SAMs EW 지수,13367.28,145.89,1.1
MKF SAMs SW,9403.92,110.62,1.19
FnGuide 스마트 로우볼 지수,,,
FnGuide 스마트 모멘텀 지수,,,
FnGuide 스마트 밸류 지수,,,
FnGuide 스마트 퀄리티 지수,,,
FnGuide 스마트 하이베타 지수,,,
Morningstar Singapore REIT Yield Focus Index(PR),1641.44,8.96,0.55
MSCI Indonesia Index,7232.47,164.82,2.33
Nikkei 225,21134.42,249.71,1.2
CSI 300 Index,3610.74,13.63,0.38
KIS 종합채권국공채1-10Y지수,139.12,-0.07,-0.05
코스닥,721.14,4.61,0.64
MSCI Philippines IMI Index,1881.59,14.3,0.77
FnGuide 성장소비주도 지수,2130.36,22.95,1.09
코스피 200 중소형주지수,924.51,12.5,1.37
코스피 200 TR,310,4.36,1.43
코스피 200 가치저변동성,4037.7,57.51,1.44
코스피 200 미국채 혼합지수,2592,24.42,0.95
FnGuide 2차전지 산업 지수,1412.94,9.53,0.68
S&P GSCI Grains Select Index ER,17.31,0.03,0.17
FnKorea 50 지수,,,
FnGuide 성장 지수(PR),2913.69,36.27,1.26
KRX 정보기술,983.66,15.83,1.64
KTOP 30,6656.86,93.25,1.42
iEdge Emerging Markets Futures Index(ER),1092.45,19.38,1.81
MSCI Korea ESG Universal Capped Index,1151.52,16.04,1.41
MSCI Korea Index,633.57,9.02,1.44
MSCI Korea TR Index,1055.92,15.03,1.44
MSCI Korea IMI Momentum Capped,2821.62,48.01,1.73
MSCI Korea IMI Enhanced Value Capped,5426.79,67.27,1.26
MSCI Korea IMI Quality Capped,4897.79,79.55,1.65
FnGuide TOP 5 Plus Total Return 지수,1259.89,18.54,1.49
S&P GSCI Crude Oil Index ER,159.15,-2.15,-1.33
FnGuide 가치투자형 지수,,,
KRX 건설,630.96,8.32,1.34
FnGuide 게임 산업 지수,1159.43,27.66,2.44
KRX 경기소비재,1314.86,6.42,0.49
FnGuide 고배당 Plus 지수,13398.51,143.79,1.08
S&P GSCI Gold Index(TR),698.32,-8.69,-1.23
S&P GSCI GOLD Index Excess Return,103.51,-1.3,-1.24
S&P GSCI North American Copper Index(TR),365.13,4.72,1.31
MKF 국고채지수(총수익),181.42,-0.03,-0.02
ROBO Global Robotics & Automation UCITS Price Return Index,615.6,8,1.32
KRX 기계장비,490.83,5.33,1.1
KAP 단기변동금리부은행채권지수,124.93,0.01,0.01
KRW Cash 지수(총수익),150.33,0.01,0.01
KRW Cash PLUS 지수(총수익),143.35,0.02,0.01
Morningstar Multi-Asset High Income 10% Capped Index,1173.12,0.43,0.04
FnGuide 모멘텀 Plus 지수,3063.33,42.88,1.42
NYSE U.S. Big TECH 10 INDEX,2455.77,32.08,1.32
S&P Select Sector Technology Index,,,
S&P 500 Futures Total Return Index,406.31,2.08,0.51
S&P500 Dividend Aristocrats Covered Call(7.2% Premium) Index,124.99,0.07,0.06
S&P Select Sector Financials Index,,,
