단축코드,종목명,종가,대비,등락률,순자산가치,시가,고가,저가,거래량,거래대금,시가총액,상장좌수
152100,ARIRANG 200,30230,230,0.77,30272.31,30185,30250,30090,154570,4665451480,559255000000,18500000
253150,ARIRANG 200선물레버리지,27015,395,1.48,27068.02,26900,27035,26795,126,3398250,10806000000,400000
253160,ARIRANG 200선물인버스2X,13910,-200,-1.42,13894.73,14000,14035,13885,4754,66497790,4173000000,300000
269530,ARIRANG S&P글로벌인프라,10015,20,0.2,9966.94,9990,10015,9980,3004,30042480,8012000000,800000
222170,ARIRANG S&P한국배당성장,10600,40,0.38,10593.49,10595,10600,10515,107,1129365,5300000000,500000
161490,ARIRANG 경기방어주,7690,60,0.79,7697.01,7705,7705,7665,54,414955,8459000000,1100000
161500,ARIRANG 경기주도주,5720,135,2.42,5729.67,5650,5720,5650,2467,14038085,10296000000,1800000
251590,ARIRANG 고배당저변동50,11190,80,0.72,11173.1,11150,11190,11085,11559,129248390,12309000000,1100000
161510,ARIRANG 고배당주,13000,80,0.62,12997.92,12965,13010,12885,226293,2930051015,164970000000,12690000
251600,ARIRANG 고배당주채권혼합,10460,30,0.29,10472.93,10450,10460,10430,25079,262717435,13598000000,1300000
189400,ARIRANG 글로벌MSCI(합성 H),11735,95,0.82,11675.84,11715,11735,11715,8191,96047035,5984850000,510000
263190,ARIRANG 단기우량채권,50305,5,0.01,50294.62,50300,50305,50295,36171,1819556425,101616100000,2020000
190160,ARIRANG 단기유동성,106735,0,0,106734.85,0,0,0,0,0,139929585000,1311000
269540,ARIRANG 미국S&P500(H),9905,80,0.81,9869.06,9845,9910,9845,18,178220,17829000000,1800000
213630,ARIRANG 미국다우존스고배당주(합성 H),11670,90,0.78,11632.31,11660,11670,11650,220,2565395,7585500000,650000
190150,ARIRANG 바벨 채권,110680,-20,-0.02,110655,0,0,0,0,0,19922400000,180000
195970,ARIRANG 선진국MSCI(합성 H),9940,100,1.02,9906.93,9900,9940,9895,6164,61164485,5367600000,540000
236460,ARIRANG 스마트베타 LowVOL,10745,40,0.37,10784.37,10755,10755,10735,300,3222385,12356750000,1150000
222190,ARIRANG 스마트베타 Momentum,9165,55,0.6,9157.81,9180,9180,9120,150,1374725,6415500000,700000
222200,ARIRANG 스마트베타 Quality,9655,35,0.36,9694.34,9640,9665,9610,1597,15417800,9172250000,950000
222180,ARIRANG 스마트베타 Value,11060,145,1.33,11060.79,11020,11075,10965,207,2281480,15484000000,1400000
244820,ARIRANG 스마트베타4종결합,10460,75,0.72,10498.79,10450,10485,10415,700,7323160,8368000000,800000
238670,ARIRANG 스마트베타Quality채권혼합,10095,20,0.2,10097.06,10090,10095,10065,2202,22225845,8076000000,800000
195980,ARIRANG 신흥국MSCI(합성 H),9915,160,1.64,9815.18,9830,9920,9830,24581,243545990,5949000000,600000
256450,ARIRANG 심천차이넥스트(합성),7975,-160,-1.97,7961.98,8040,8045,7975,512,4103395,6380000000,800000
239660,ARIRANG 우량회사채50 1년,101775,0,0,101755.2,101785,101785,101760,21533,2191418465,132307500000,1300000
266550,ARIRANG 중형주저변동50,10540,25,0.24,10586.1,10545,10590,10500,43424,458373655,9486000000,900000
204420,ARIRANG 차이나H 레버리지(합성 H),6875,175,2.61,6854.23,6730,6875,6730,122,833625,8250000000,1200000
227830,ARIRANG 코스피,23390,270,1.17,23360.81,23330,23390,23175,2915,68065985,14034000000,600000
141240,ARIRANG 코스피100동일가중,10510,105,1.01,10498.78,10510,10510,10425,239,2502430,6306000000,600000
122090,ARIRANG 코스피50,19990,235,1.19,19975.5,19890,19990,19820,50183,995569810,40179900000,2010000
148020,KBSTAR 200,30295,235,0.78,30323.87,30225,30300,30130,104258,3151877580,734653750000,24250000
252400,KBSTAR 200선물레버리지,13705,190,1.41,13722.92,13635,13725,13570,143717,1961946515,13705000000,1000000
252410,KBSTAR 200선물인버스,8460,-60,-0.7,8454.16,8450,8490,8440,2181,18459830,19458000000,2300000
252420,KBSTAR 200선물인버스2X,7005,-105,-1.48,7000.27,7020,7075,6990,153993,1081899050,162516000000,23200000
105780,KBSTAR 5대그룹주,5310,55,1.05,5328.54,5230,5310,5230,19518,103265455,21240000000,4000000
234310,KBSTAR V&S셀렉트밸류,10830,60,0.56,10868.31,10830,10870,10775,4227,45689305,27075000000,2500000
241390,KBSTAR V&S셀렉트밸류채권혼합,10210,55,0.54,10210.13,10195,10210,10185,1161,11859430,10210000000,1000000
266160,KBSTAR 고배당,10655,45,0.42,10694.21,10660,10660,10605,282,2998280,33563250000,3150000
114100,KBSTAR 국고채3년,111240,-20,-0.02,111206.73,111245,111245,111115,17574,1953566850,90104400000,810000
196230,KBSTAR 단기통안채,103425,5,0,103427.49,103420,103435,103420,56869,5881957920,407804775000,3943000
252730,KBSTAR 모멘텀로우볼,11465,70,0.61,11524.59,11410,11465,11400,20,228675,9745250000,850000
252720,KBSTAR 모멘텀밸류,12085,65,0.54,12139.92,12040,12085,12035,1357,16343180,10272250000,850000
219390,KBSTAR 미국S&P원유생산기업(합성 H),6910,70,1.02,6936.09,7035,7035,6910,5316,36806625,9674000000,1400000
267440,KBSTAR 미국장기국채선물(H),10025,30,0.3,10024.81,10035,10035,10000,378181,3789119865,10025000000,1000000
267490,KBSTAR 미국장기국채선물레버리지(합성 H),10030,20,0.2,10040.34,10045,10045,10010,106112,1065000740,10030000000,1000000
267450,KBSTAR 미국장기국채선물인버스(H),9970,5,0.05,9965.42,9965,9990,9945,272407,2713917975,14955000000,1500000
267500,KBSTAR 미국장기국채선물인버스2X(합성 H),9935,-15,-0.15,9932.6,9930,9945,9910,1604,15909165,9935000000,1000000
140570,KBSTAR 수출주,9270,145,1.59,9265.56,9180,9270,9180,4640,42839660,8343000000,900000
140580,KBSTAR 우량업종,10820,145,1.36,10818.22,10800,10820,10725,18195,195703400,11902000000,1100000
196220,KBSTAR 일본TOPIX레버리지(H),13450,30,0.22,13572.77,13465,13550,13450,537,7240280,8070000000,600000
183710,KBSTAR 주식혼합,34235,195,0.57,34236.33,34060,34235,34060,32320,1102298640,11982250000,350000
174360,KBSTAR 중국본토대형주CSI100,12360,-55,-0.44,12442.94,12415,12430,12300,2795,34710180,32136000000,2600000
136340,KBSTAR 중기우량회사채,103285,35,0.03,103230.6,103255,103295,103255,52,5369900,52675350000,510000
250730,KBSTAR 차이나H주(H),11235,90,0.81,11211.88,11235,11235,11235,1,11235,8988000000,800000
183700,KBSTAR 채권혼합,55395,210,0.38,55377.48,55290,55395,55240,4303,238136745,23265900000,420000
253280,KBSTAR 헬스케어,8880,-55,-0.62,8912.05,8985,8985,8855,51,453215,7548000000,850000
