단축코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
095570,AJ네트웍스,3775,-25,-0.66,3800,3820,3760,222734,841393733,170829165225,45252759
006840,AK홀딩스,10630,-10,-0.09,10760,10760,10570,5864,62363330,140821573430,13247561
027410,BGF,3580,0,0,3595,3610,3570,60406,216760230,342666111780,95716791
282330,BGF리테일,101500,-300,-0.29,101600,102200,100800,43048,4363931050,1754316459000,17283906
138930,BNK금융지주,10550,20,0.19,10420,10560,10360,764479,8023983195,3358946125450,318383519
001460,BYC,31000,800,2.65,30850,32300,30250,5371,167421950,193630650000,6246150
001465,BYC우,13990,310,2.27,13710,14100,13520,3002,41477870,30132361500,2153850
001040,CJ,127000,-3200,-2.46,128800,130200,125000,102865,13032141850,3705478746000,29176998
079160,CJ CGV,4830,-60,-1.23,4990,4990,4830,126161,616101383,799752699270,165580269
00104K,CJ4우(전환),103300,-700,-0.67,104000,104600,101900,8100,832761950,436598689600,4226512
000120,CJ대한통운,82900,-2600,-3.04,84700,85600,82600,92836,7725710250,1891143317600,22812344
011150,CJ씨푸드,3080,-285,-8.47,3380,3380,3065,1507853,4755937528,110666780840,35930773
011155,CJ씨푸드1우,17450,-390,-2.19,17550,17810,17450,1909,33480290,3490000000,200000
001045,CJ우,71500,-100,-0.14,71600,72100,70600,7817,557773350,161605944500,2260223
097950,CJ제일제당,238500,-10000,-4.02,244500,244500,237500,109907,26354231500,3590423361000,15054186
097955,CJ제일제당 우,139500,-3400,-2.38,142800,142800,137800,10063,1395610100,185176903500,1327433
000480,CR홀딩스,5230,10,0.19,5210,5310,5210,10218,53604930,245237262700,46890490
000590,CS홀딩스,74000,-300,-0.4,73600,74200,73300,405,29849000,85431668000,1154482
012030,DB,1277,17,1.35,1276,1399,1273,2242394,2991248803,256899112441,201173933
005830,DB손해보험,92500,200,0.22,92400,93100,91400,109375,10090545950,6549000000000,70800000
016610,DB증권,6510,70,1.09,6500,6530,6420,60508,391217630,276325992390,42446389
000990,DB하이텍,39800,550,1.4,40200,40250,39250,149150,5940812200,1767063802400,44398588
000300,DH오토넥스,1984,0,0,0,0,0,0,0,161600154944,81451691
001530,DI동일,35750,-250,-0.69,36000,36800,35550,24437,878424825,726945362000,20334136
000210,DL,37750,500,1.34,36750,37800,36750,79716,2973058375,791084621000,20955884
000215,DL우,20750,50,0.24,20700,21250,20100,2962,61294700,34986886250,1686115
375500,DL이앤씨,44500,-1100,-2.41,44800,45150,44250,112262,5002583275,1721866223500,38693623
37550L,DL이앤씨2우(전환),29750,-750,-2.46,29950,30350,29500,2306,68463450,62830542250,2111951
37550K,DL이앤씨우,18950,270,1.45,18750,19000,18630,12802,241013625,40058120750,2113885
007340,DN오토모티브,21150,450,2.17,21000,21300,20600,89670,1888598825,1237504794750,58510865
004840,DRB동일,4345,40,0.93,4305,4370,4295,27402,118765570,86595850000,19930000
155660,DSR,3840,55,1.45,3785,3845,3765,30561,115889900,61440000000,16000000
069730,DSR제강,3520,15,0.43,3505,3520,3480,16811,58890330,50688000000,14400000
017860,DS단석,25500,500,2,25350,25650,24850,99137,2496078275,448397406000,17584212
092780,DYP,4590,30,0.66,4560,4610,4540,11908,54496535,60443231400,13168460
017940,E1,64500,1000,1.57,63600,64600,63100,9957,637726800,442470000000,6860000
365550,ESR켄달스퀘어리츠,4615,-65,-1.39,4700,4730,4560,380404,1745954993,983405735000,213089000
383220,F&F,69500,-200,-0.29,68900,70700,68500,25001,1732034850,2662341712500,38307075
007700,F&F홀딩스,12730,-40,-0.31,12960,12960,12730,4852,62205200,497925891910,39114367
114090,GKL,12670,390,3.18,12200,12770,12100,552122,6971741665,783711338900,61855670
078930,GS,39550,200,0.51,39250,39700,39050,179341,7071936125,3674803199900,92915378
006360,GS건설,18810,-160,-0.84,18790,18970,18610,311693,5850369280,1609787826900,85581490
001250,GS글로벌,2600,-5,-0.19,2620,2625,2585,441254,1148367993,214587786400,82533764
007070,GS리테일,14170,-250,-1.73,14280,14460,14170,121248,1732812050,1184717070550,83607415
078935,GS우,38150,150,0.39,38000,38150,38000,5498,209376900,68091111900,1784826
499790,GS피앤엘,23050,200,0.88,22850,23500,22800,134775,3132145675,457100885050,19830841
012630,HDC,19360,310,1.63,19120,19490,18380,152834,2906125585,1156599718560,59741721
039570,HDC랩스,8990,30,0.33,8960,9080,8900,12787,114695870,233358832990,25957601
089470,HDC현대EP,3660,0,0,3685,3685,3642,18454,67487857,116754000000,31900000
294870,HDC현대산업개발,25000,-100,-0.4,25050,25200,24150,205889,5117067500,1647683250000,65907330
009540,HD한국조선해양,283000,10000,3.66,264500,283000,260500,285046,78506653000,20028791828000,70773116
267250,HD현대,80700,-100,-0.12,79600,80900,78300,139491,11186732600,6374741959500,78993085
267270,HD현대건설기계,73700,1600,2.22,72200,74100,71600,85695,6284784300,1305491288200,17713586
443060,HD현대마린솔루션,165000,1800,1.1,160000,166000,158900,139855,22715641050,7396819650000,44829210
071970,HD현대마린엔진,39950,1850,4.86,37400,40000,36000,636609,24880071125,1355163725250,33921495
010620,HD현대미포,170600,3800,2.28,162000,171000,159100,539749,89821150850,6814130619400,39942149
322000,HD현대에너지솔루션,33900,800,2.42,32000,34350,31600,220301,7287074525,379680000000,11200000
042670,HD현대인프라코어,8990,120,1.35,8880,9020,8810,990318,8867525120,1731976244330,192655867
267260,HD현대일렉트릭,341000,0,0,347000,347000,336000,190566,64813520000,12292073035000,36047135
329180,HD현대중공업,409500,5000,1.24,392500,410500,386000,273519,109971544500,36352591002000,88773116
097230,HJ중공업,7200,-20,-0.28,7000,7260,6970,567322,4038372015,599574823200,83274281
014790,HL D&I,2465,-40,-1.6,2550,2550,2435,67126,166835405,93321451465,37858601
003580,HLB글로벌,3095,10,0.32,3095,3145,3090,72267,225014915,155425084495,50218121
204320,HL만도,37450,150,0.4,36950,37850,36900,110611,4120748975,1758544144000,46957120
060980,HL홀딩스,37550,-150,-0.4,37700,37700,37050,16775,626588800,353115581350,9403877
011200,HMM,20400,1120,5.81,19510,20800,19500,5925521,120408819210,20910805718400,1025039496
035000,HS애드,7080,-40,-0.56,7120,7190,7040,25064,177320360,117297255720,16567409
002460,HS화성,10020,20,0.2,10050,10050,9930,5989,59815430,101703000000,10150000
487570,HS효성,40100,-500,-1.23,40600,40900,39950,8092,325431350,149409672700,3725927
298050,HS효성첨단소재,188500,-1500,-0.79,188000,191200,186700,6967,1312259050,844470198000,4479948
003560,IHQ,10760,0,0,0,0,0,0,0,64669472240,6010174
015360,INVENI,51800,200,0.39,51900,52000,51600,4963,256838800,310800000000,6000000
175330,JB금융지주,17580,20,0.11,17390,17580,17290,339861,5928494480,3408902147760,193907972
234080,JW생명과학,11900,0,0,11990,11990,11790,24090,286430480,188431192600,15834554
001060,JW중외제약,21950,50,0.23,21950,22100,21800,51311,1126634975,511126163500,23285930
001067,JW중외제약2우B,60800,0,0,60800,60800,60800,1,60800,12766358400,209973
001065,JW중외제약우,28650,-100,-0.35,28450,28750,28450,74,2118100,9796896150,341951
096760,JW홀딩스,3090,25,0.82,3070,3100,3070,76566,236326421,228428070780,73924942
105560,KB금융,92600,400,0.43,91900,93100,91900,981346,90770278450,36440731969800,393528423
415640,KB발해인프라,7830,0,0,7830,7840,7740,31042,242225510,959531640840,122545548
432320,KB스타리츠,4005,5,0.13,3995,4010,3975,60932,243707675,406164211425,101414285
002380,KCC,264500,-3000,-1.12,265000,268500,263500,17309,4600579000,2350471579500,8886471
344820,KCC글라스,31000,-1400,-4.32,32350,32350,30750,82198,2560476375,495085872000,15970512
009070,KCTC,3945,20,0.51,3925,3960,3910,34728,136626000,118350000000,30000000
009440,KC그린홀딩스,756,0,0,0,0,0,0,0,17568790596,23239141
119650,KC코트렐,459,0,0,0,0,0,0,0,29474377011,64214329
092220,KEC,754,6,0.8,748,762,748,535914,403870141,151375408314,200763141
003620,KG모빌리티,3605,210,6.19,3405,3720,3405,886167,3169772189,729495665570,202356634
016380,KG스틸,5900,0,0,5990,6000,5860,61432,363486030,590052492300,100008897
