단축코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
060310,3S,3205,-10,-0.31,3200,3255,3190,209661,673916880,148300199165,46271513
054620,APS홀딩스,11950,0,0,11900,12000,11750,19466,230313100,243710940950,20394221
265520,AP시스템,24200,-150,-0.62,24300,24500,23800,149929,3626642100,369810388200,15281421
211270,AP위성,15200,300,2.01,14850,15400,14750,297455,4499587600,229251020800,15082304
032790,BNGT,4075,0,0,0,0,0,0,0,120352455875,29534345
013720,CBI,2800,-115,-3.95,3000,3150,2650,8442000,24468310230,185131332400,66118333
035760,CJ ENM,132600,-2400,-1.78,134000,138300,131700,153765,20579069400,2907805820400,21929154
311690,CJ 바이오사이언스,38750,-150,-0.39,38500,39250,38450,6683,258931500,227798540000,5878672
051500,CJ프레시웨이,35600,900,2.59,34350,35800,34350,162050,5734048050,422628461600,11871586
058820,CMG제약,3355,-30,-0.89,3385,3390,3305,450578,1505674890,465983478620,138892244
023460,CNH,2490,-45,-1.78,2500,2510,2430,337591,829909425,92628000000,37200000
056730,CNT85,1550,0,0,0,0,0,0,0,109591063600,70703912
056000,COWON,2860,0,0,0,0,0,0,0,56399843500,19720225
065770,CS,2430,65,2.75,2360,2460,2320,335825,811215395,47169045900,19411130
083660,CSA 코스믹,2005,-15,-0.74,2020,2070,1960,43258,86977925,78687865090,39245818
404950,DB금융스팩10호,2115,0,0,2110,2115,2105,6953,14674490,12351600000,5840000
367340,DB금융스팩8호,2130,-5,-0.23,2135,2135,2110,7871,16793190,12886500000,6050000
367360,DB금융스팩9호,2120,0,0,2120,2120,2105,1590,3349580,10260800000,4840000
068790,DMS,6450,-20,-0.31,6440,6480,6400,29764,191482830,158496243450,24573061
241520,DSC인베스트먼트,6120,60,0.99,6040,6130,5990,382914,2327232060,170205786360,27811403
245620,EDGC,4155,-10,-0.24,4145,4225,4100,1385316,5757415625,349252393305,84055931
037370,EG,12950,-550,-4.07,13650,13750,12850,370462,4939036000,107322827150,8287477
079190,EMW,1435,0,0,1445,1445,1410,257425,366988215,45610322695,31784197
050120,ES큐브,6070,50,0.83,5950,6120,5800,232932,1395650730,82334002020,13564086
214270,FSN,8170,140,1.74,8080,8240,8000,844214,6860082900,227980189840,27904552
130500,GH신소재,5980,-120,-1.97,6100,6100,5950,263191,1578457730,86979410960,14545052
900290,GRT,1240,0,0,1240,1240,1225,46485,57241025,83545000000,67375000
083450,GST,31350,200,0.64,30750,31350,30600,51034,1580176200,292111305750,9317745
297890,HB솔루션,19700,200,1.03,19600,19700,19300,42033,823072450,329247144100,16713053
078150,HB테크놀러지,2465,-10,-0.4,2460,2520,2445,331713,822168125,194711400090,78990426
195940,HK이노엔,45600,-700,-1.51,46800,47100,44700,340209,15475941550,1318045154400,28904499
028300,HLB,31350,-550,-1.72,31600,31700,31000,429630,13394285100,3342225506400,106610064
067630,HLB생명과학,10450,-200,-1.88,10550,10600,10350,340616,3558531950,997954946450,95498081
047920,HLB제약,10900,-150,-1.36,10950,11000,10650,72721,785408350,288283755900,26448051
115450,HLB테라퓨틱스,12150,-50,-0.41,12250,12350,11950,129530,1563814150,380722813650,31335211
036640,HRS,8630,-170,-1.93,8790,8870,8550,856519,7429722060,141141924000,16354800
335870,IBKS제12호스팩,2150,10,0.47,2150,2150,2130,3139,6729705,6708000000,3120000
351340,IBKS제13호스팩,2170,15,0.7,2170,2170,2160,3564,7715835,11218900000,5170000
388790,IBKS제16호스팩,2170,-5,-0.23,2190,2190,2160,15132,32743360,7399700000,3410000
405350,IBKS제17호스팩,2285,5,0.22,2255,2310,2255,118918,270622615,6215200000,2720000
095340,ISC,30100,550,1.86,29300,30200,28850,120726,3586460450,523724077100,17399471
099520,ITX-AI,1285,0,0,0,0,0,0,0,37652662655,29301683
950170,JTC,4480,125,2.87,4310,4530,4250,48436,212048810,156824716160,35005517
067290,JW신약,4450,-60,-1.33,4485,4515,4390,552045,2447061130,205267094650,46127437
035900,JYP Ent.,57500,500,0.88,56900,57900,56200,569744,32527892300,2041105790000,35497492
024840,KBI메탈,2090,10,0.48,2070,2150,2045,1170002,2456119360,68867272320,32950848
024120,KB오토시스,6050,0,0,6100,6100,5950,7355,44232970,69575000000,11500000
021320,KCC건설,10800,250,2.37,10400,11300,10350,843798,9154159850,231120000000,21400000
036670,KCI,9000,0,0,8960,9000,8850,11492,102246850,101430000000,11270000
044180,KD,1290,135,11.69,1185,1400,1185,11179171,14684896335,32054746890,24848641
151860,KG ETS,12550,-150,-1.18,12700,12700,12400,205274,2568305500,451800000000,36000000
046440,KG모빌리언스,9060,-210,-2.27,9270,9270,9010,292126,2658167620,351759646080,38825568
035600,KG이니시스,18850,600,3.29,18100,18900,17950,286833,5318291150,525998580900,27904434
226360,KH E&T,867,-4,-0.46,864,868,835,654360,556384659,66065026323,76199569
111870,KH 일렉트론,579,-4,-0.69,583,583,568,306609,175927849,64311105459,111072721
060720,KH바텍,21000,0,0,20800,21050,20600,200965,4173074650,497226282000,23677442
122450,KMH,7840,0,0,7770,7850,7740,28599,222985120,355433957760,45335964
052900,KMH하이텍,1690,45,2.74,1645,1690,1635,459009,768233200,87251397740,51628046
058400,KNN,1330,-15,-1.12,1335,1340,1310,482703,637784835,176131527600,132429720
114450,KPX생명과학,7060,-120,-1.67,7100,7240,7000,694273,4914700440,105900000000,15000000
060370,KT서브마린,5990,40,0.67,5990,6040,5850,235051,1400749250,131181000000,21900000
108320,LX세미콘,146900,2200,1.52,142900,147600,142200,181191,26269309800,2389225670000,16264300
160550,NEW,12000,350,3,11550,12100,11350,422515,4995199000,334873272000,27906106
053290,NE능률,8920,-180,-1.98,8930,9110,8750,1094704,9758028330,147414658440,16526307
104200,NHN벅스,19500,500,2.63,19100,22350,18800,11249463,232866171100,289137225000,14827550
060250,NHN한국사이버결제,24700,-600,-2.37,25150,25150,24500,107002,2645204000,889605450500,36016415
030190,NICE평가정보,19950,200,1.01,19650,19950,19500,140833,2783667200,1211260659000,60714820
024940,PN풍년,6430,-60,-0.92,6640,6640,6270,344628,2213488310,64300000000,10000000
218410,RFHIC,28150,-300,-1.05,28300,28350,27900,88531,2485166050,753547293700,26768998
327260,RF머트리얼즈,12000,250,2.13,11800,12050,11600,56586,671095400,96572364000,8047697
091340,S&K폴리텍,5320,-30,-0.56,5320,5350,5240,26638,141170040,62263795720,11703721
019550,SBI인베스트먼트,1555,10,0.65,1530,1555,1510,723647,1108065975,252013524125,162066575
950110,SBI핀테크솔루션즈,6970,-90,-1.27,7000,7050,6930,12294,85598840,167646203800,24052540
046140,SBS콘텐츠허브,7750,70,0.91,7670,7750,7640,15266,117659510,166342551250,21463555
036120,SCI평가정보,3200,5,0.16,3185,3220,3165,36103,115484435,113600000000,35500000
099220,SDN,2220,40,1.83,2235,2290,2185,3730423,8353633575,120117027180,54106769
036540,SFA반도체,7130,-30,-0.42,7090,7160,7050,761963,5405107490,1172601960390,164460303
255220,SG,2030,-60,-2.87,2085,2085,2020,324879,664573765,86459429560,42590852
040610,SG&G,2730,-55,-1.97,2785,2840,2690,977729,2708575290,93058045080,34087196
049470,SGA,1085,-15,-1.36,1100,1100,1070,182983,197569615,57355540165,52862249
184230,SGA솔루션즈,1370,-15,-1.08,1365,1385,1355,431634,591116045,64322435710,46950683
016250,SGC이테크건설,60100,500,0.84,59400,60600,58700,4665,278673600,121657244700,2024247
337450,SK5호스팩,2080,-20,-0.95,2100,2110,2075,43131,89808715,8964800000,4310000
340350,SK6호스팩,2095,0,0,2085,2100,2080,17051,35570830,11962450000,5710000
048550,SM C&C,4890,-180,-3.55,5050,5210,4780,6768488,33952029590,467352556800,95573120
063440,SM Life Design,2865,-20,-0.69,2860,2930,2845,900612,2597409800,130441026210,45529154
950180,SNK,36850,-100,-0.27,36950,37000,36850,19331,712668350,776127330000,21061800
289080,SV인베스트먼트,3685,-25,-0.67,3700,3745,3650,503512,1862005980,196167290000,53234000
089230,THE E&M,609,34,5.91,596,640,582,3612381,2216271610,105631166319,173450191
161570,THE MIDONG,1495,-10,-0.66,1495,1500,1480,23924,35650695,23296330850,15582830
192410,THQ,2670,20,0.75,2660,2675,2605,41768,110183410,77242830330,28929899
032540,TJ미디어,6620,10,0.15,6500,6750,6480,288778,1923793330,92227251580,13931609
048770,TPC,5120,-100,-1.92,5280,5350,5100,797872,4126836940,79249095680,15478339
246690,TS인베스트먼트,2720,25,0.93,2670,2750,2655,282823,764338155,106422390880,39125879
317240,TS트릴리온,1195,10,0.84,1170,1225,1150,4238251,5029543255,110751446825,92679035
038340,UCI,1335,0,0,0,0,0,0,0,16641828315,12465789
073570,WI,1095,60,5.8,1055,1150,1055,4709667,5229857105,88590835935,80904873
057030,YBM넷,6000,-140,-2.28,6100,6140,5990,82945,499444330,97876182000,16312697
040300,YTN,3440,5,0.15,3435,3445,3400,18450,63257420,144480000000,42000000
051390,YW,4495,-20,-0.44,4515,4515,4415,17822,79231075,51042379160,11355368
052220,iMBC,4415,-140,-3.07,4525,4545,4350,450184,1982522375,101545000000,23000000
079940,가비아,13250,-100,-0.75,13250,13350,13050,30132,397091000,179347813000,13535684
