단축코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
060310,3S,2705,-105,-3.74,2810,2820,2700,279827,771182465,125164442665,46271513
054620,APS홀딩스,13900,-50,-0.36,13750,13950,13450,86070,1179278650,283479671900,20394221
265520,AP시스템,18750,-150,-0.79,18450,18950,18450,55489,1038876700,286526643750,15281421
211270,AP위성,9380,-380,-3.89,9750,9750,9370,148178,1404007250,141472011520,15082304
032790,BNGT,2765,-60,-2.12,2815,2875,2750,261223,730668070,85502739245,30923233
013720,CBI,353,-8,-2.22,360,360,349,1880627,666311497,95430262158,270340686
035760,CJ ENM,81500,-2100,-2.51,83200,83200,81300,69082,5648264200,1787226051000,21929154
311690,CJ 바이오사이언스,29350,-350,-1.18,29500,29650,29000,1885,55391100,172539023200,5878672
051500,CJ프레시웨이,31800,-100,-0.31,31900,32300,31700,20377,652477450,377516434800,11871586
058820,CMG제약,2220,-25,-1.11,2250,2255,2200,678194,1507631920,308340781680,138892244
023460,CNH,2600,95,3.79,2505,2600,2495,57148,145929560,96720000000,37200000
056730,CNT85,3100,0,0,0,0,0,0,0,110511763600,35648956
065770,CS,1575,-30,-1.87,1605,1625,1550,29292,46242900,30572529750,19411130
083660,CSA 코스믹,1120,0,0,1110,1130,1095,15551,17332455,44185336160,39451193
404950,DB금융스팩10호,2005,10,0.5,2000,2005,1995,3197,6393645,11709200000,5840000
367340,DB금융스팩8호,2025,0,0,2025,2025,2015,284,572790,12251250000,6050000
367360,DB금융스팩9호,2020,0,0,2025,2025,2005,1048,2106915,9776800000,4840000
068790,DMS,5460,10,0.18,5450,5530,5400,67680,370034250,134168913060,24573061
241520,DSC인베스트먼트,4185,-100,-2.33,4230,4285,4175,55179,231651620,116390721555,27811403
245620,EDGC,2200,75,3.53,2120,2245,2070,2990623,6489089150,184967048200,84075931
037370,EG,8350,-120,-1.42,8420,8450,8170,67754,560060340,72018516200,8624972
050120,ES큐브,4985,715,16.74,4270,5000,4215,1096400,5323229425,67616968710,13564086
084180,EV수성,1650,30,1.85,1620,1700,1605,1769729,2958489920,103415045250,62675785
214270,FSN,3790,-115,-2.94,3880,3920,3775,236786,907660545,120060135440,31678136
130500,GH신소재,4295,155,3.74,4235,4880,4215,6945143,31914618035,62470998340,14545052
900290,GRT,2695,20,0.75,2675,2700,2625,44894,119965795,181575625000,67375000
083450,GST,22900,-500,-2.14,23050,23300,22700,63531,1458079200,213376360500,9317745
297890,HB솔루션,13500,-400,-2.88,13850,13850,13450,48600,661319150,225721255500,16720093
078150,HB테크놀러지,1995,-15,-0.75,2010,2010,1960,254768,504374305,157585899870,78990426
195940,HK이노엔,37550,-550,-1.44,37850,38400,37550,104988,3979896950,1085363937450,28904499
028300,HLB,36600,-1050,-2.79,37550,37950,36600,526895,19532828600,3912667404600,106903481
067630,HLB생명과학,11600,-200,-1.69,11750,11850,11600,362821,4242564750,1121379806800,96670673
047920,HLB제약,12550,-150,-1.18,12800,12850,12500,134172,1698160950,349782932500,27871150
115450,HLB테라퓨틱스,11950,100,0.84,11700,11950,11700,109226,1296319300,374455771450,31335211
403870,HPSP,67000,900,1.36,65100,67500,63500,227457,14980923400,1336622865000,19949595
036640,HRS,5450,-130,-2.33,5600,5620,5430,134549,738180340,89133660000,16354800
351340,IBKS제13호스팩,1990,0,0,1980,1990,1980,28335,56149905,10288300000,5170000
388790,IBKS제16호스팩,2755,-45,-1.61,2750,2820,2570,701261,1872829590,9394550000,3410000
405350,IBKS제17호스팩,2375,0,0,0,0,0,0,0,6460000000,2720000
424760,IBKS제18호스팩,2135,0,0,0,0,0,0,0,9031050000,4230000
426550,IBKS제19호스팩,2055,-5,-0.24,2035,2055,2035,7635,15591205,10439400000,5080000
439730,IBKS제20호스팩,2020,0,0,2020,2030,2020,37962,76759775,8706200000,4310000
095340,ISC,34400,-500,-1.43,34200,34850,33600,161350,5516408950,598541802400,17399471
099520,ITX-AI,1285,0,0,0,0,0,0,0,37652662655,29301683
950170,JTC,3275,-70,-2.09,3400,3400,3235,34391,112026225,114643068175,35005517
067290,JW신약,3465,-85,-2.39,3550,3555,3440,118578,413320160,159831569205,46127437
035900,JYP Ent.,61500,1200,1.99,59900,62200,59900,425608,26072599300,2183095758000,35497492
318000,KBG,6380,70,1.11,6310,6440,6230,81082,515863640,52506283500,8229825
024840,KBI메탈,1400,0,0,1430,1445,1385,391799,551007365,46131187200,32950848
024120,KB오토시스,4100,-80,-1.91,4130,4190,4080,51902,214407200,47150000000,11500000
021320,KCC건설,6080,-20,-0.33,6100,6130,5920,4566,27393190,130112000000,21400000
036670,KCI,9070,-10,-0.11,9080,9110,9010,15431,139582330,102218900000,11270000
044180,KD,829,-1,-0.12,841,841,820,161169,133301208,20599523389,24848641
151860,KG ETS,10950,-300,-2.67,11250,11350,10950,381543,4237309150,394200000000,36000000
046440,KG모빌리언스,6120,-70,-1.13,6140,6180,6100,58968,361138510,237612476160,38825568
035600,KG이니시스,13650,-200,-1.44,13850,13850,13550,99230,1358238650,380895524100,27904434
226360,KH 건설,506,-29,-5.42,539,541,487,28383790,14294272190,62551988686,123620531
111870,KH 전자,330,-13,-3.79,342,342,325,3710905,1221888592,52786741260,159959822
060720,KH바텍,13900,-500,-3.47,14150,14250,13700,278855,3879667200,329116443800,23677442
058400,KNN,922,-6,-0.65,930,930,919,100782,92966005,122100201840,132429720
114450,KPX생명과학,4185,-105,-2.45,4295,4295,4140,50229,210001505,62775000000,15000000
060370,KT서브마린,5770,-30,-0.52,5830,5830,5680,55052,316059670,126363000000,21900000
122450,KX,6550,30,0.46,6500,6600,6470,17672,115509320,296950564200,45335964
052900,KX하이텍,1370,-20,-1.44,1390,1395,1360,244485,336254540,70730423020,51628046
086960,MDS테크,5720,-120,-2.05,5780,5840,5650,100457,574285430,127164294400,22231520
160550,NEW,6670,-10,-0.15,6680,6770,6580,109797,731925700,186133727020,27906106
053290,NE능률,4410,-55,-1.23,4465,4470,4385,48807,215699590,72881013870,16526307
104200,NHN벅스,6180,-140,-2.22,6320,6330,6160,55555,345767120,91634259000,14827550
060250,NHN한국사이버결제,14000,-400,-2.78,14250,14700,13900,513196,7308531950,562248554000,40160611
030190,NICE평가정보,12850,-300,-2.28,13050,13100,12800,78930,1016451000,780185437000,60714820
024940,PN풍년,7250,190,2.69,7000,7400,6970,131650,945726210,72500000000,10000000
