단축코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
060310,3S,335,-5,-1.47,340,345,335,1761558,596957745,10586000000,31600000
036360,3SOFT,3500,-170,-4.63,3650,3670,3485,254976,902253425,30625024500,8750007
039790,AMIC,605,-15,-2.42,615,635,580,687699,420068620,19239000000,31800000
067130,BH라이프,825,10,1.23,875,935,755,4805958,3993517970,14616276675,17716699
045260,C,2200,-30,-1.35,2205,2485,2165,49327,111074905,7014900200,3188591
065770,C&S마이크로,6900,-390,-5.35,7350,7550,6790,3180447,22975140820,82800000000,12000000
049370,CJ엔터테인,13900,-100,-0.71,14100,14300,13900,103603,1458045550,247760730700,17824513
037150,CJ인터넷,11000,-150,-1.35,11150,11350,11000,280108,3134335400,244682867000,22243897
051500,CJ푸드시스템,7850,250,3.29,7600,7850,7550,22361,170987300,73624365000,9378900
035760,CJ홈쇼핑,89100,-1400,-1.55,91000,91300,88500,64144,5774578000,734799235500,8246905
050470,CMS,1465,-65,-4.25,1510,1565,1425,609112,896930310,34046120945,23239673
023460,CNH캐피탈,1795,40,2.28,1735,1840,1660,2043471,3573336555,66774000000,37200000
065340,DM테크놀로지,2095,-20,-0.95,2110,2135,2050,39609,82633185,11732000000,5600000
047940,EBT네트웍스,740,-35,-4.52,780,820,710,31751842,24487656310,44085938080,59575592
037370,EG,3985,-80,-1.97,4065,4065,3905,63137,250176680,17932500000,4500000
080220,EMLSI,17650,350,2.02,17450,18000,17350,137569,2431806450,143205675400,8113636
028150,GS홈쇼핑,99900,1700,1.73,98200,99900,97800,22837,2247037500,655593750000,6562500
053870,GT&T,2815,5,0.18,2745,2960,2745,14824,41703705,12104500000,4300000
007640,HK저축은행,3275,50,1.55,3220,3300,3210,1430,4681625,55478732525,16940071
025340,HS창투,325,-15,-4.41,345,345,325,1334561,446340610,12373045425,38070909
007720,HS홀딩스,12300,-450,-3.53,12800,13600,12000,253817,3271159600,26605687200,2163064
060910,I.S하이텍,1300,-25,-1.89,1330,1340,1290,216808,284801755,13374400000,10288000
038710,ICM,2680,15,0.56,2695,2695,2600,5503,14420115,13400000000,5000000
080570,IC코퍼레이션,6750,-230,-3.3,7040,7090,6570,13632,92062620,18318264750,2713817
021320,KCC건설,25600,-100,-0.39,25700,25700,25200,9915,253666950,148480000000,5800000
036670,KCI,3065,85,2.85,3000,3080,2930,20834,61770065,19309500000,6300000
054020,KDN스마텍,1405,-60,-4.1,1505,1535,1405,2542972,3774569220,30470494925,21687185
060720,KH바텍,28000,2900,11.55,25350,28400,25000,214691,5804723550,224000000000,8000000
050120,KJ온라인,3700,135,3.79,3510,3810,3430,343900,1252965635,24946162200,6742206
036030,KTH,4500,-135,-2.91,4660,4670,4500,166946,761553600,155250000000,34500000
058550,KTT텔레콤,3520,-40,-1.12,3680,3680,3400,58571,204842660,11594880000,3294000
060370,KT서브마린,6760,10,0.15,6750,6940,6700,14510,99002150,29608800000,4380000
016990,LG마이크론,56900,400,0.71,56600,57400,55100,60015,3368386200,426750000000,7500000
