단축코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
060310,3S,2320,10,0.43,2310,2335,2300,78551,181829685,97380000160,41974138
054620,APS홀딩스,11800,-200,-1.67,12000,12100,11750,238987,2839996850,140784950400,11930928
265520,AP시스템,49300,-800,-1.6,49500,49950,48700,246771,12116040050,674376326900,13679033
211270,AP위성,8360,-50,-0.59,8440,8450,8300,23402,195519050,125523761440,15014804
032040,C&S자산관리,2130,-10,-0.47,2180,2180,2090,66233,141391445,69341811330,32554841
130960,CJ E&M,75800,-1300,-1.69,76800,76900,75600,164496,12525234200,2935892346200,38732089
035760,CJ오쇼핑,191500,-1400,-0.73,193900,193900,190500,10343,1980726000,1190271697000,6215518
051500,CJ프레시웨이,41550,300,0.73,41350,41550,40400,25879,1066905350,493264398300,11871586
058820,CMG제약,3300,-45,-1.35,3320,3330,3265,961587,3166054540,359245405200,108862244
023460,CNH,1695,-55,-3.14,1735,1830,1670,2255369,3943707040,63054000000,37200000
065770,CS,1600,0,0,1630,1630,1570,37782,60085375,30136240000,18835150
083660,CSA 코스믹,5180,-110,-2.08,5200,5330,5060,661644,3414898980,102292780380,19747641
068790,DMS,9450,-170,-1.77,9520,9520,9370,392051,3695961450,216475752150,22907487
241520,DSC인베스트먼트,5930,-30,-0.5,6020,6280,5930,1461710,8916080930,103775000000,17500000
037370,EG,7970,-10,-0.13,7970,7990,7920,7906,62890260,59775000000,7500000
079190,EMW,2670,-35,-1.29,2700,2725,2650,105180,280947625,80295831150,30073345
130500,GH신소재,3800,-5,-0.13,3805,3865,3795,27786,105911120,41800000000,11000000
032860,GMR 머티리얼즈,723,6,0.84,726,731,702,765445,545867853,46097641320,63758840
900290,GRT,3615,5,0.14,3550,3635,3530,164045,583794545,243560625000,67375000
083450,GST,8250,120,1.48,8090,8320,8090,66999,548703870,76871396250,9317745
028150,GS홈쇼핑,231400,-6400,-2.69,237800,237900,230200,11254,2604028200,1518562500000,6562500
078150,HB테크놀러지,5130,-80,-1.54,5130,5230,5050,889644,4572909560,404509103010,78851677
036640,HRS,4220,-40,-0.94,4240,4260,4195,87883,371001240,69017256000,16354800
225430,IBKS제3호스팩,2050,0,0,0,0,0,0,0,9225000000,4500000
254120,IBKS제5호스팩,2050,-80,-3.76,2120,2250,2045,2077841,4428797040,9225000000,4500000
264850,IBKS제6호스팩,2040,10,0.49,2055,2230,2025,2245686,4763184480,8802600000,4315000
252500,IBKS지엠비스팩,3115,240,8.35,3095,3675,2920,16936932,55678580735,16556225000,5315000
095340,ISC,23950,50,0.21,23500,24100,23400,47954,1139076900,325779827100,13602498
099520,ITX엠투엠,1550,0,0,1550,1560,1535,29183,45191145,21875743650,14113383
067290,JW신약,7800,10,0.13,7750,7890,7750,119293,932499550,307240323000,39389785
035900,JYP Ent.,8950,120,1.36,8780,9020,8650,747369,6609139630,307799074100,34390958
024120,KB오토시스,6990,-60,-0.85,6970,7060,6940,21216,148502650,80385000000,11500000
021320,KCC건설,9520,-70,-0.73,9650,9650,9440,24248,230467990,203728000000,21400000
036670,KCI,7840,70,0.9,7750,7840,7740,12635,98504210,88356800000,11270000
044180,KD건설,239,-3,-1.24,243,244,235,9231614,2201039388,60344200366,252486194
151860,KG ETS,4300,-15,-0.35,4300,4325,4240,226240,969657050,154800000000,36000000
046440,KG모빌리언스,7310,20,0.27,7270,7330,7270,34006,248174060,217190487510,29711421
035600,KG이니시스,12050,0,0,12000,12150,11950,47831,575557000,320289976050,26580081
060720,KH바텍,11650,-100,-0.85,11650,11900,11550,109056,1281462550,233000000000,20000000
083470,KJ프리텍,2820,-100,-3.42,2915,3030,2820,719092,2099158110,59989961520,21273036
122450,KMH,9150,-170,-1.82,9310,9310,9150,19337,177645170,123284309250,13473695
052900,KMH하이텍,1315,-10,-0.75,1325,1325,1310,63473,83477300,61530141330,46790982
058400,KNN,1055,15,1.44,1035,1070,1035,350768,368835640,139713354600,132429720
114450,KPX생명과학,4830,-10,-0.21,4840,4865,4780,16632,79899545,72450000000,15000000
036030,KTH,6490,20,0.31,6500,6510,6430,5276,34182860,231790492780,35715022
060370,KT서브마린,4900,5,0.1,4875,4925,4860,57892,283030300,107310000000,21900000
086960,MDS테크,20000,-450,-2.2,20300,20450,19950,71052,1426835950,176512160000,8825608
065150,MP그룹,1425,-5,-0.35,1415,1435,1400,241812,342109760,115151979975,80808407
160550,NEW,8450,60,0.72,8390,8490,8330,61404,516154650,231581595700,27406106
