단축코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
060310,3S,2185,45,2.1,2135,2200,2135,247933,537722185,111619942770,51084642
054620,APS,6250,-60,-0.95,6310,6400,6200,16907,106631170,124338881250,19894221
265520,AP시스템,17700,-520,-2.85,18380,18480,17660,81781,1473737410,270481151700,15281421
211270,AP위성,15200,250,1.67,15480,16100,14950,5507560,85642462400,229251020800,15082304
109960,AP헬스케어,536,4,0.75,525,542,524,95576,50892298,61186098584,114153169
139050,BF랩스,2805,0,0,0,0,0,0,0,24247965555,8644551
126600,BGF에코머티리얼즈,3425,-45,-1.3,3450,3475,3400,33931,116672745,214976629075,62766899
013720,CBI,1072,0,0,1061,1090,1061,103425,111078142,47841361792,44628136
083790,CG인바이츠,2605,85,3.37,2525,2720,2430,938197,2408739930,200309344110,76894182
035760,CJ ENM,57800,-300,-0.52,58900,60800,57800,156758,9238977800,1267505101200,21929154
311690,CJ 바이오사이언스,10600,30,0.28,10570,10700,10510,3223,34238460,96592521200,9112502
051500,CJ프레시웨이,17470,-190,-1.08,17550,17840,17430,19353,338928010,207396607420,11871586
058820,CMG제약,2095,-10,-0.48,2100,2125,2095,98482,207281680,290979251180,138892244
023460,CNH,109,0,0,0,0,0,0,0,4054800000,37200000
056730,CNT85,788,-3,-0.38,783,795,764,36384,28172875,58399614568,74111186
065770,CS,1041,-9,-0.86,1043,1050,1034,12722,13286814,20206986330,19411130
083660,CSA 코스믹,820,-10,-1.2,834,847,805,28563,23433450,50222688420,61247181
456440,DB금융스팩11호,2275,0,0,0,0,0,0,0,12091625000,5315000
477760,DB금융스팩12호,2120,-5,-0.24,2125,2135,2120,2186,4638750,12380800000,5840000
099520,DGI,1284,0,0,0,0,0,0,0,58141862016,45281824
060900,DGP,1100,-20,-1.79,1085,1115,1041,94884,103554346,27784051900,25258229
290120,DH오토리드,2565,-115,-4.29,2655,2680,2565,4630,12153170,39796328970,15515138
025440,DH오토웨어,235,0,0,0,0,0,0,0,36167938200,153906120
068790,DMS,5310,-150,-2.75,5460,5490,5300,30572,164757880,130482953910,24573061
241520,DSC인베스트먼트,2855,5,0.18,2855,2870,2830,30151,85982025,78501436875,27496125
180400,DXVX,2210,30,1.38,2190,2270,2180,442031,985655710,108774944720,49219432
245620,EDGC,415,0,0,0,0,0,0,0,57474989665,138493951
037370,EG,6950,50,0.72,6960,7080,6870,18882,130739700,59943555400,8624972
050120,ES큐브,1802,5,0.28,1790,1810,1766,58425,104961215,24442482972,13564086
214270,FSN,2175,-20,-0.91,2200,2230,2065,477863,1029055765,72319757025,33250463
130500,GH신소재,3100,45,1.47,2960,3105,2960,49621,150932705,45089661200,14545052
900290,GRT,4005,60,1.52,4145,4145,3885,134050,531328870,269836875000,67375000
083450,GST,16550,970,6.23,15700,16890,15700,996710,16490131640,308132203000,18618260
297890,HB솔루션,3600,95,2.71,3540,3650,3450,483937,1730905005,263307290400,73140914
440290,HB인베스트먼트,1813,-2,-0.11,1824,1835,1803,30925,56280800,49145009130,27107010
078150,HB테크놀러지,2250,50,2.27,2205,2270,2185,1272766,2838178095,208610811000,92715916
195940,HK이노엔,47650,100,0.21,48150,48700,47600,168256,8095789050,1349919306150,28329891
028300,HLB,61000,-400,-0.65,62600,62800,60900,642009,39597027900,8014633413000,131387433
278650,HLB바이오스텝,2040,15,0.74,2025,2075,2015,137408,280455290,176930401560,86730589
067630,HLB생명과학,8410,-90,-1.06,8690,8760,8410,346787,2956356050,998092669110,118679271
024850,HLB이노베이션,2980,5,0.17,2980,3015,2870,447268,1328601420,271854278640,91226268
047920,HLB제약,18050,30,0.17,18170,18440,17950,124467,2252387800,573989891700,31799994
115450,HLB테라퓨틱스,9230,470,5.37,8990,9400,8800,734594,6667286080,739691581590,80139933
046210,HLB파나진,2810,60,2.18,2750,2835,2750,61369,171689900,119086979480,42379708
403870,HPSP,35600,300,0.85,35650,36500,35150,1265488,45319033100,2952455526400,82934144
036640,HRS,5090,-40,-0.78,5110,5170,5080,35895,183862970,83245932000,16354800
439730,IBKS제20호스팩,2180,10,0.46,2165,2210,2160,21942,47700820,9395800000,4310000
442770,IBKS제21호스팩,2190,-10,-0.45,2240,2240,2175,4172,9090465,9219900000,4210000
448760,IBKS제22호스팩,2220,5,0.23,2215,2220,2215,874,1938535,9834600000,4430000
467930,IBKS제23호스팩,2160,-10,-0.46,2170,2170,2155,488,1052720,9136800000,4230000
469480,IBKS제24호스팩,2180,5,0.23,2190,2195,2165,1291,2812655,9221400000,4230000
095340,ISC,52100,-1700,-3.16,54800,55700,52100,153603,8189551700,1104366721800,21197058
950170,JTC,3910,-40,-1.01,3940,4010,3895,25314,100138840,202328220680,51746348
067290,JW신약,1468,-89,-5.72,1510,1525,1440,1604779,2354151065,74635324936,50841502
035900,JYP Ent.,54900,900,1.67,54100,55900,54000,475896,26228817500,1950733810800,35532492
318000,KBG,5360,-40,-0.74,5400,5530,5360,42278,230231410,46847595280,8740223
024840,KBI메탈,2670,-40,-1.48,2770,2820,2670,1354260,3732703065,93207561330,34909199
024120,KB오토시스,3650,-25,-0.68,3675,3675,3625,3189,11653010,41975000000,11500000
455250,KB제25호스팩,2640,0,0,0,0,0,0,0,11365200000,4305000
458320,KB제26호스팩,2350,0,0,0,0,0,0,0,12936750000,5505000
