단축코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
060310,3S,2865,25,0.88,2790,2940,2790,2094364,6036631900,146357499330,51084642
054620,APS,6860,240,3.63,6610,6880,6610,65510,443789790,136474356060,19894221
265520,AP시스템,26000,600,2.36,25750,26300,25400,355871,9200828950,397316946000,15281421
211270,AP위성,15640,120,0.77,15700,16180,15620,337852,5354174840,235887234560,15082304
109960,AP헬스케어,766,6,0.79,770,774,733,615171,465751789,87440643416,114152276
139050,BF랩스,2805,0,0,0,0,0,0,0,24247965555,8644551
126600,BGF에코머티리얼즈,4510,-80,-1.74,4600,4630,4500,154347,701505275,243690070250,54033275
013720,CBI,1362,7,0.52,1347,1378,1347,226743,308836912,60783521232,44628136
083790,CG인바이츠,2515,15,0.6,2505,2560,2440,207526,519941045,193388867730,76894182
035760,CJ ENM,85800,-400,-0.46,86000,88800,85100,60661,5250236000,1881521413200,21929154
311690,CJ 바이오사이언스,13640,-90,-0.66,13730,13820,13610,8163,111367590,124294527280,9112502
051500,CJ프레시웨이,21350,0,0,21500,21800,21300,21371,458114600,253458361100,11871586
058820,CMG제약,2210,130,6.25,2145,2370,2145,9979884,22624865220,306951859240,138892244
023460,CNH,1720,15,0.88,1706,1727,1700,23621,40434849,63984000000,37200000
056730,CNT85,950,-49,-4.9,1047,1047,943,950064,925477431,70405626700,74111186
065770,CS,1304,27,2.11,1277,1304,1264,26345,33797068,25312113520,19411130
083660,CSA 코스믹,1236,-20,-1.59,1256,1299,1200,44351,54756515,75701515716,61247181
456440,DB금융스팩11호,2250,0,0,2250,2265,2235,6368,14325080,11958750000,5315000
060900,DGP,1350,-22,-1.6,1366,1394,1350,23463,31890100,34098609150,25258229
290120,DH오토리드,2850,-60,-2.06,2910,2910,2825,27708,78805560,44218143300,15515138
025440,DH오토웨어,438,3,0.69,432,448,425,150585,65957517,67410880560,153906120
068790,DMS,6660,-40,-0.6,6750,6750,6520,75116,494317630,163656586260,24573061
241520,DSC인베스트먼트,3690,100,2.79,3590,3720,3585,150393,548436310,101460701250,27496125
180400,DXVX,2850,110,4.01,2755,3030,2700,596567,1694699945,86125381200,30219432
245620,EDGC,415,0,0,0,0,0,0,0,57474989665,138493951
037370,EG,8680,0,0,8690,8890,8600,30551,265249810,74864756960,8624972
050120,ES큐브,2300,20,0.88,2295,2305,2260,2378,5427110,31197397800,13564086
214270,FSN,2060,0,0,2060,2085,2045,100278,206561800,68495953780,33250463
130500,GH신소재,2855,5,0.18,2850,2895,2805,46277,131290795,41526123460,14545052
900290,GRT,3370,-65,-1.89,3435,3435,3310,46429,156168950,227053750000,67375000
083450,GST,43550,1050,2.47,42600,44850,42550,285029,12524216950,405787794750,9317745
297890,HB솔루션,7000,-90,-1.27,7160,7200,7000,1154047,8147942000,511800226000,73114318
440290,HB인베스트먼트,2615,-15,-0.57,2640,2640,2600,60875,159726505,70884831150,27107010
078150,HB테크놀러지,2885,-20,-0.69,2935,2945,2885,2347262,6818069410,267485417660,92715916
195940,HK이노엔,37300,-350,-0.93,37850,38100,37050,105182,3938546700,1056704934300,28329891
028300,HLB,59600,0,0,60200,60900,57900,2660882,157399617400,7798383694400,130845364
278650,HLB바이오스텝,2585,-25,-0.96,2630,2630,2570,361880,936968990,224198572565,86730589
067630,HLB생명과학,9300,-10,-0.11,9400,9420,9200,732094,6801223760,1001161526100,107651777
024850,HLB이노베이션,3075,0,0,3075,3080,3020,232713,707670765,222562519125,72378055
047920,HLB제약,19920,-280,-1.39,20350,20600,19510,555607,11055035350,633057480480,31779994
115450,HLB테라퓨틱스,7340,-180,-2.39,7530,7580,7200,722000,5288207460,581688672920,79249138
046210,HLB파나진,3100,-20,-0.64,3120,3150,3060,78635,242651900,127145033700,41014527
403870,HPSP,39800,-50,-0.13,40200,40500,39750,864533,34554073750,3300778931200,82934144
036640,HRS,5620,70,1.26,5620,5620,5540,40838,227755970,91913976000,16354800
439730,IBKS제20호스팩,2490,5,0.2,2480,2490,2470,14894,37037735,10731900000,4310000
442770,IBKS제21호스팩,2465,35,1.44,2435,2465,2350,3487,8462130,10377650000,4210000
448760,IBKS제22호스팩,2380,10,0.42,2380,2385,2365,681,1623090,10543400000,4430000
467930,IBKS제23호스팩,2195,0,0,2195,2205,2185,3266,7171265,9284850000,4230000
469480,IBKS제24호스팩,2185,0,0,2185,2185,2175,3378,7353805,9242550000,4230000
095340,ISC,72000,-100,-0.14,72200,73900,72000,140098,10188119200,1526188176000,21197058
099520,ITX-AI,1284,0,0,0,0,0,0,0,58141862016,45281824
950170,JTC,5250,-80,-1.5,5330,5390,5250,31655,166982600,271668327000,51746348
067290,JW신약,1795,-13,-0.72,1808,1820,1772,50205,90079442,91260496090,50841502
035900,JYP Ent.,58100,-300,-0.51,58600,58900,58000,237016,13802768200,2064437785200,35532492
318000,KBG,7420,-30,-0.4,7380,7490,7370,22013,163484020,64852454660,8740223
024840,KBI메탈,2915,-50,-1.69,3010,3030,2870,2169028,6385328545,101760315085,34909199
024120,KB오토시스,4385,-80,-1.79,4450,4465,4380,27496,121338545,50427500000,11500000
455250,KB제25호스팩,2300,15,0.66,2285,2300,2270,8479,19486500,9901500000,4305000
458320,KB제26호스팩,2485,0,0,0,0,0,0,0,13679925000,5505000
464680,KB제27호스팩,2000,-5,-0.25,2005,2005,1999,18414,36860604,25810000000,12905000
476470,KB제28호스팩,2095,-5,-0.24,2100,2110,2080,22443,46987410,11532975000,5505000
021320,KCC건설,4530,25,0.55,4505,4585,4485,8318,37499145,96942000000,21400000
036670,KCI,7310,-70,-0.95,7380,7400,7180,11550,84336590,82383700000,11270000
044180,KD,538,-14,-2.54,553,559,535,89424,48834434,14374175862,26717799
046440,KG모빌리언스,5180,20,0.39,5160,5260,5140,47875,249257960,201116442240,38825568
151860,KG에코솔루션,7870,-100,-1.25,8030,8040,7820,97419,770694340,390375625740,49603002
035600,KG이니시스,11170,30,0.27,11140,11240,11140,41691,465809350,311692527780,27904434
226360,KH 건설,2555,0,0,0,0,0,0,0,60698450260,23756732
111870,KH 미래물산,8910,0,0,0,0,0,0,0,43928518590,4930249
060720,KH바텍,14430,-60,-0.41,14650,14650,14410,82662,1198235910,341665488060,23677442
