단축코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
060310,3S,1830,-67,-3.53,1890,1910,1830,275611,511912643,97098043200,53059040
054620,APS,5380,-60,-1.1,5390,5500,5370,7183,38900190,107030908980,19894221
265520,AP시스템,15770,-380,-2.35,16280,16290,15700,84674,1340986540,240988009170,15281421
211270,AP위성,12580,40,0.32,12690,12920,12410,140403,1776851880,189735384320,15082304
109960,AP헬스케어,503,-7,-1.37,519,538,503,536371,275027935,100997002307,200789269
139050,BF랩스,2805,0,0,0,0,0,0,0,24247965555,8644551
126600,BGF에코머티리얼즈,2855,-5,-0.17,2845,2885,2755,47274,133092570,179199496645,62766899
013720,CBI,817,-3,-0.37,811,835,810,63773,52129809,36461187112,44628136
083790,CG인바이츠,2405,-25,-1.03,2430,2450,2345,121874,289175500,184930507710,76894182
035760,CJ ENM,55700,-600,-1.07,57600,58200,55600,86845,4904429100,1221453877800,21929154
311690,CJ 바이오사이언스,9970,-330,-3.2,10230,10390,9950,47976,481124690,90851644940,9112502
051500,CJ프레시웨이,18000,-60,-0.33,18050,18170,17870,34594,623574250,213688548000,11871586
058820,CMG제약,1736,-23,-1.31,1760,1776,1736,220730,385662670,241116935584,138892244
023460,CNH,109,0,0,0,0,0,0,0,4054800000,37200000
056730,CNT85,676,3,0.45,679,717,667,25302,17211823,50099161736,74111186
065770,CS,1763,206,13.23,1571,2000,1571,4828408,8743112204,34221822190,19411130
083660,CSA 코스믹,1059,-1,-0.09,1079,1079,1011,14538,15245564,64860764679,61247181
456440,DB금융스팩11호,2275,0,0,0,0,0,0,0,12091625000,5315000
477760,DB금융스팩12호,2020,-20,-0.98,2025,2040,2020,4762,9652835,11796800000,5840000
099520,DGI,1284,0,0,0,0,0,0,0,58141862016,45281824
060900,DGP,998,-15,-1.48,1013,1013,998,39705,39806016,25207712542,25258229
290120,DH오토리드,2230,-20,-0.89,2225,2250,2210,2183,4877020,34598757740,15515138
025440,DH오토웨어,818,1,0.12,817,825,807,23751,19304816,25179041232,30781224
068790,DMS,6280,-10,-0.16,6300,6350,6230,92867,585130650,154318823080,24573061
241520,DSC인베스트먼트,2940,-5,-0.17,2960,2970,2900,68528,200477625,80838607500,27496125
180400,DXVX,1798,-70,-3.75,1871,1894,1782,775911,1411195064,88496538736,49219432
245620,EDGC,415,0,0,0,0,0,0,0,57474989665,138493951
037370,EG,5780,-40,-0.69,5820,5920,5650,17031,98406740,49852338160,8624972
050120,ES큐브,1837,24,1.32,1860,1860,1741,15824,28951816,24917225982,13564086
214270,FSN,1846,-14,-0.75,1910,1910,1829,91106,168461934,61380354698,33250463
130500,GH신소재,2795,-125,-4.28,2900,2900,2745,519223,1455537845,40653420340,14545052
900290,GRT,3130,15,0.48,3170,3210,3085,34710,108882960,253060500000,80850000
083450,GST,16530,190,1.16,16550,16800,16170,350615,5791782290,307759837800,18618260
297890,HB솔루션,2690,-110,-3.93,2830,2915,2595,1041587,2903128025,196749058660,73140914
440290,HB인베스트먼트,1644,-16,-0.96,1670,1670,1640,72582,120024056,44563924440,27107010
078150,HB테크놀러지,1959,-5,-0.25,1981,1996,1958,506059,997660387,181630479444,92715916
195940,HK이노엔,36000,-350,-0.96,36350,36550,35800,116834,4199748800,1019876076000,28329891
028300,HLB,66000,-700,-1.05,66700,68000,66000,875077,58052686000,8671570578000,131387433
278650,HLB바이오스텝,1981,10,0.51,1980,2025,1960,172084,341111765,171813296809,86730589
067630,HLB생명과학,9710,260,2.75,9550,9810,9440,399453,3843675460,1152383528250,118680075
024850,HLB이노베이션,2250,20,0.9,2230,2310,2205,318558,718684830,324684276750,144304123
047920,HLB제약,22200,650,3.02,21700,22500,21350,232424,5095092100,706292866800,31814994
