단축코드,종목명,종가,대비,등락률,순자산가치,시가,고가,저가,거래량,거래대금,시가총액,상장좌수
473440,ACE 11월만기자동연장회사채AA-이상액티브,10150,-5,-0.05,10153.77,10155,10155,10150,21974,223124180,126875000000,12500000
105190,ACE 200,36945,490,1.34,37033.4,37045,37110,36830,73105,2698973035,476590500000,12900000
332500,ACE 200TR,23425,345,1.49,23450.44,23350,23510,23350,794,18600760,39822500000,1700000
448880,ACE 24-12 회사채(AA-이상)액티브,103485,15,0.01,103484.92,103480,103495,103480,5133,531204585,208936215000,2019000
461260,ACE 25-06 회사채(AA-이상)액티브,10395,5,0.05,10391.26,10370,10395,10370,8102,84178105,83471850000,8030000
461270,ACE 26-06 회사채(AA-이상)액티브,10460,10,0.1,10458.39,10450,10500,10450,346505,3624292720,120499200000,11520000
475260,ACE 2월만기자동연장회사채AA-이상액티브,10060,0,0,10059,10060,10060,10055,532,5349835,21226600000,2110000
385600,ACE 2차전지&친환경차액티브,11975,-95,-0.79,11950.56,12490,12490,11875,14132,170051610,22752500000,1900000
475270,ACE 5월만기자동연장회사채AA-이상액티브,10055,0,0,10051.75,10050,10055,10050,143,1437770,20311100000,2020000
475280,ACE 8월만기자동연장회사채AA-이상액티브,10060,0,0,10056.66,10060,10060,10055,291,2927365,22433800000,2230000
469150,ACE AI반도체포커스,14740,300,2.08,14747.55,14655,15035,14600,71415,1057433820,18425000000,1250000
385590,ACE ESG액티브,8005,90,1.14,8006.62,8005,8005,7960,1640,13059835,25616000000,3200000
380340,ACE Fn5G플러스,10110,180,1.81,10115.82,10215,10225,10025,2127,21417975,7077000000,700000
226380,ACE Fn성장소비주도주,5615,35,0.63,5619.5,5620,5645,5600,1149,6450675,5615000000,1000000
414270,ACE G2전기차&자율주행액티브,8120,125,1.56,8104.25,8140,8180,8105,70176,570605410,66178000000,8150000
475050,ACE KPOP포커스,7825,240,3.16,7815,7605,7880,7605,87858,685127900,8216250000,1050000
411060,ACE KRX금현물,13090,-105,-0.8,13053.9,13280,13280,13080,157003,2061643500,143990000000,11000000
225130,ACE 골드선물 레버리지(합성 H),18355,50,0.27,18433.22,18410,18480,18320,4945,90904105,9177500000,500000
365780,ACE 국고채10년,87945,450,0.51,88015.21,87745,87955,87680,7062,620606580,352219725000,4005000
114460,ACE 국고채3년,102430,115,0.11,102522.88,102435,102455,102390,120,12291870,18437400000,180000
299070,ACE 국채선물10년인버스,110485,-535,-0.48,110412,0,0,0,0,0,5524250000,50000
299080,ACE 국채선물3년인버스,108875,-120,-0.11,108863.35,0,0,0,0,0,5443750000,50000
411050,ACE 글로벌메타버스테크액티브,11710,115,0.99,11742.41,11595,11710,11570,1218,14251375,18736000000,1600000
446770,ACE 글로벌반도체TOP4 Plus SOLACTIVE,23050,750,3.36,22874.48,22800,23050,22800,1127298,25881400770,230500000000,10000000
435040,ACE 글로벌브랜드TOP10블룸버그,13875,225,1.65,13853.05,13930,13940,13845,3732,51830320,12487500000,900000
460960,ACE 글로벌인컴TOP10 SOLACTIVE,10380,-75,-0.72,10362.69,10425,10435,10380,21955,228320645,8823000000,850000
440640,ACE 단기채권알파액티브,105770,35,0.03,105756.98,105725,105770,105725,2864,302859015,53625390000,507000
190620,ACE 단기통안채,100990,30,0.03,100982.83,100980,100990,100970,4385,442806760,146233520000,1448000
265690,ACE 러시아MSCI(합성),9505,0,0,45.25,0,0,0,0,0,17584250000,1850000
152500,ACE 레버리지,7595,205,2.77,7604.17,7555,7660,7545,40862,310720910,9873500000,1300000
291130,ACE 멕시코MSCI(합성),15320,-195,-1.26,15260.75,15320,15385,15320,5509,84482450,13788000000,900000
452250,ACE 미국30년국채선물레버리지(합성 H),7145,45,0.63,7137.18,7100,7145,7100,65405,465845245,62518750000,8750000
453850,ACE 미국30년국채액티브(H),8830,30,0.34,8802.56,8800,8830,8795,1771606,15607142260,907724000000,102800000
280320,ACE 미국IT인터넷S&P(합성 H),16300,270,1.68,16289.5,16245,16300,16240,1918,31178325,13040000000,800000
360200,ACE 미국S&P500,17185,45,0.26,17186.03,17250,17260,17180,250356,4311266550,842065000000,49000000
438080,ACE 미국S&P500채권혼합액티브,11030,-40,-0.36,11013.15,11100,11100,11025,73018,806785470,34193000000,3100000
309230,ACE 미국WideMoat가치주,23745,35,0.15,23680.66,23710,23860,23665,27044,642037850,83107500000,3500000
367380,ACE 미국나스닥100,18485,140,0.76,18520.77,18515,18560,18480,205457,3805673710,683945000000,37000000
438100,ACE 미국나스닥100채권혼합액티브,11440,-15,-0.13,11433.44,11465,11480,11435,37093,425051225,13728000000,1200000
181480,ACE 미국다우존스리츠(합성 H),79595,215,0.27,79635,79560,79685,79525,281,22362045,14327100000,180000
456880,ACE 미국달러SOFR금리(합성),10420,-85,-0.81,10419.97,10505,10505,10415,46312,483748750,105554600000,10130000
440650,ACE 미국달러단기채권액티브,10375,-90,-0.86,10379.83,10415,10420,10375,65146,678151205,12450000000,1200000
402970,ACE 미국배당다우존스,11220,-45,-0.4,11218.54,11300,11305,11220,294441,3310686475,243474000000,21700000
465580,ACE 미국빅테크TOP7 Plus,12535,235,1.91,12515.42,12525,12630,12520,446835,5620715810,162328250000,12950000
465610,ACE 미국빅테크TOP7 Plus레버리지(합성),15120,615,4.24,15048.83,15065,15340,15050,48954,745429640,16632000000,1100000
465620,ACE 미국빅테크TOP7 Plus인버스(합성),15485,-280,-1.78,15452.01,15455,15485,15410,6766,104329080,4645500000,300000
391590,ACE 미국스팩&IPO INDXX,5300,50,0.95,5259.77,5200,5300,5170,454,2359360,2650000000,500000
473590,ACE 미국주식베스트셀러,11430,150,1.33,11545.98,11525,11525,11310,8775,100219335,11430000000,1000000
391600,ACE 미국친환경그린테마INDXX,8890,35,0.4,8945.89,8855,8910,8855,2175,19330260,23558500000,2650000
455660,ACE 미국하이일드액티브(H),10060,5,0.05,10051.05,10055,10065,10050,8211,82615900,9054000000,900000
143460,ACE 밸류대형,10050,85,0.85,10049.5,10050,10050,10000,779,7791090,6030000000,600000
245710,ACE 베트남VN30(합성),19150,-315,-1.62,19633.18,19535,19535,19145,127544,2462453520,250865000000,13100000
