단축코드,종목명,종가,대비,등락률,순자산가치,시가,고가,저가,거래량,거래대금,시가총액,상장좌수
152100,ARIRANG 200,43180,-490,-1.12,43296.18,43400,43405,42820,112682,4854043575,880872000000,20400000
295820,ARIRANG 200동일가중,11995,-155,-1.28,11990.43,12055,12055,11865,400,4764760,4798000000,400000
253150,ARIRANG 200선물레버리지,50380,-1230,-2.38,50285.18,50655,50960,49550,28784,1445695615,15114000000,300000
253160,ARIRANG 200선물인버스2X,3920,125,3.29,3918.68,3865,3965,3845,247853,970611900,15288000000,3900000
278420,ARIRANG ESG우수기업,9715,-160,-1.62,9708.47,9795,9795,9620,3691,35670590,5343250000,550000
292750,ARIRANG KRX300,19670,-240,-1.21,19650.83,19735,19735,19525,31,607135,11802000000,600000
309210,ARIRANG KRX300헬스케어,13555,-120,-0.88,13627.29,13580,13645,13445,563,7603015,4879800000,360000
333940,ARIRANG KS로우볼가중TR,14095,-160,-1.12,14091.62,14145,14145,14015,20,281150,6342750000,450000
333950,ARIRANG KS로우사이즈가중TR,17860,-190,-1.05,17874.88,17865,17865,17685,38,674865,6251000000,350000
333960,ARIRANG KS모멘텀가중TR,17010,-125,-0.73,17008.81,16975,17010,16825,29,490650,7654500000,450000
333970,ARIRANG KS밸류가중TR,16670,-190,-1.13,16668.59,16720,16720,16485,1068,17727385,7501500000,450000
333980,ARIRANG KS퀄리티가중TR,16125,-180,-1.1,16126.35,16175,16180,16005,24,385570,4031250000,250000
269530,ARIRANG S&P글로벌인프라,11605,-75,-0.64,11603.46,11620,11645,11470,1720,19833520,5802500000,500000
251590,ARIRANG 고배당저변동50,11180,-120,-1.06,11180.67,11210,11210,11005,3727,41239380,14534000000,1300000
161510,ARIRANG 고배당주,12180,-235,-1.89,12198.2,12235,12270,12080,258746,3143303840,189277200000,15540000
251600,ARIRANG 고배당주채권혼합,11065,-80,-0.72,11059.54,11120,11120,11020,15309,168931860,12171500000,1100000
289670,ARIRANG 국채선물10년,56530,-70,-0.12,56505.23,56540,56540,56515,111,6274595,6331360000,112000
298340,ARIRANG 국채선물3년,53515,0,0,53530.77,0,0,0,0,0,7278040000,136000
189400,ARIRANG 글로벌MSCI(합성 H),17385,-205,-1.17,17404.04,17420,17420,17320,1034,17955910,8866350000,510000
278620,ARIRANG 단기채권액티브,106035,30,0.03,106035.97,106035,106040,106035,3028,321081560,19298370000,182000
269540,ARIRANG 미국S&P500(H),17705,-60,-0.34,17697.58,17680,17705,17610,16970,299497850,33639500000,1900000
287180,ARIRANG 미국나스닥기술주,22975,-110,-0.48,22911.04,22565,23085,22565,27919,640073075,26421250000,1150000
213630,ARIRANG 미국다우존스고배당주(합성 H),15235,-45,-0.29,15178.91,15280,15295,15200,6127,93473125,26356550000,1730000
332610,ARIRANG 미국단기우량회사채,97110,290,0.3,97417.22,97030,97110,97030,61,5920090,22335300000,230000
332620,ARIRANG 미국장기우량회사채,101975,1195,1.19,101957.07,101645,102060,101230,2565,261162600,30082625000,295000
195970,ARIRANG 선진국MSCI(합성 H),12080,-130,-1.06,12075.9,11905,12080,11905,6161,73965785,6281600000,520000
238670,ARIRANG 스마트베타Quality채권혼합,11415,-50,-0.44,11409.04,11425,11425,11370,3013,34345330,6849000000,600000
195980,ARIRANG 신흥국MSCI(합성 H),12650,-105,-0.82,12615.26,12750,12750,12545,26795,338321875,71599000000,5660000
373530,ARIRANG 신흥국MSCI인버스(합성 H),9130,65,0.72,9125.17,9100,9205,9100,1717,15691680,6573600000,720000
256450,ARIRANG 심천차이넥스트(합성),14690,-115,-0.78,14869.44,14805,14820,14380,7182,105677220,8814000000,600000
239660,ARIRANG 우량회사채50 1년,108605,15,0.01,108592.72,108585,108605,108580,534,57990390,17376800000,160000
280920,ARIRANG 주도업종,12400,-140,-1.12,12410.89,12425,12440,12260,749,9215955,4960000000,400000
266550,ARIRANG 중형주저변동50,11745,-240,-2,11782.74,11845,11845,11660,54,631725,4698000000,400000
301400,ARIRANG 코스닥150,14670,-50,-0.34,14673.01,14585,14670,14470,1607,23372135,15403500000,1050000
301410,ARIRANG 코스닥150선물인버스,6930,20,0.29,6962.25,6990,7045,6930,57249,399495640,4851000000,700000
