단축코드,종목명,종가,대비,등락률,순자산가치,시가,고가,저가,거래량,거래대금,시가총액,상장좌수
152100,ARIRANG 200,28695,30,0.1,28706.29,28730,28755,28610,395796,11343186281,812068500000,28300000
295820,ARIRANG 200동일가중,9380,75,0.81,9374.47,9370,9380,9315,22266,208340763,3283000000,350000
295890,ARIRANG 200로우볼,9145,35,0.38,9146.63,9150,9150,9115,1790,16377800,6401500000,700000
295860,ARIRANG 200모멘텀,8700,40,0.46,8701.31,8710,8710,8675,655,5688203,5655000000,650000
295840,ARIRANG 200밸류,8975,25,0.28,8975.19,8995,8995,8930,8640,77568999,6731250000,750000
253150,ARIRANG 200선물레버리지,23250,-30,-0.13,23347.36,23435,23445,23250,482,11256870,8137500000,350000
253160,ARIRANG 200선물인버스2X,14365,-65,-0.45,14395.82,14250,14450,14250,5620,80740360,3591250000,250000
295880,ARIRANG 200퀄리티,8975,35,0.39,8978.02,8990,8990,8950,799,7160034,6282500000,700000
278420,ARIRANG ESG우수기업,9445,15,0.16,9444.91,9445,9445,9425,35,330305,18890000000,2000000
292750,ARIRANG KRX300,13265,50,0.38,13261.92,13340,13340,13225,29,384260,34489000000,2600000
309170,ARIRANG KRX300IT,10700,-100,-0.93,10743.86,10800,10800,10685,20059,216633290,2996000000,280000
309180,ARIRANG KRX300금융,10740,25,0.23,10777.61,10715,10750,10710,119,1276010,5155200000,480000
309190,ARIRANG KRX300산업재,11475,-10,-0.09,11519.4,11445,11490,11445,32,367185,5737500000,500000
309200,ARIRANG KRX300자유소비재,12085,205,1.73,12123.82,11915,12090,11915,59,710940,4108900000,340000
309210,ARIRANG KRX300헬스케어,11320,-100,-0.88,11356.88,11375,11435,11320,27,306715,3622400000,320000
269530,ARIRANG S&P글로벌인프라,10730,30,0.28,10780.1,10760,10785,10720,1590,17095190,6438000000,600000
251590,ARIRANG 고배당저변동50,11130,-60,-0.54,11123.76,11195,11195,11070,33794,375865953,31720500000,2850000
161510,ARIRANG 고배당주,13085,25,0.19,13084.42,13075,13090,13015,119645,1562582960,331312200000,25320000
251600,ARIRANG 고배당주채권혼합,10770,30,0.28,10773.67,11740,11740,10745,5180,55692235,15078000000,1400000
289670,ARIRANG 국채선물10년,54915,-25,-0.05,54883.15,54945,54965,54880,37938,2084330470,5491500000,100000
298340,ARIRANG 국채선물3년,51430,0,0,51430.82,0,0,0,0,0,5965880000,116000
189400,ARIRANG 글로벌MSCI(합성 H),13050,150,1.16,12991.7,13030,13050,12970,548,7125310,6655500000,510000
263190,ARIRANG 단기우량채권,51865,0,0,51860.89,51865,51865,51855,60127,3118190765,28007100000,540000
190160,ARIRANG 단기유동성,109755,5,0,109750.63,109760,109760,109755,156,17122170,40499595000,369000
278620,ARIRANG 단기채권액티브,102895,-5,0,102886.99,102895,102895,102890,161,16566040,44244850000,430000
269540,ARIRANG 미국S&P500(H),11745,50,0.43,11752.8,11680,11975,11420,2004,23483370,15268500000,1300000
287180,ARIRANG 미국나스닥기술주,11910,105,0.89,11905.09,11965,11965,11885,1611,19150460,10123500000,850000
213630,ARIRANG 미국다우존스고배당주(합성 H),12985,60,0.46,12932.88,12925,12990,12910,431,5593025,6882050000,530000
190150,ARIRANG 바벨 채권,114865,0,0,114827.6,114865,114865,114865,10,1148650,13783800000,120000
195970,ARIRANG 선진국MSCI(합성 H),10155,80,0.79,10143.98,10185,10185,10155,136,1383505,5483700000,540000
236460,ARIRANG 스마트베타 LowVOL,10410,55,0.53,10406.45,10405,10410,10335,20643,214418606,5725500000,550000
222190,ARIRANG 스마트베타 Momentum,8815,80,0.92,8812.66,8795,8815,8765,18985,166992144,5289000000,600000
222200,ARIRANG 스마트베타 Quality,9580,50,0.52,9578.47,9615,9615,9530,22057,210860630,8622000000,900000
222180,ARIRANG 스마트베타 Value,10230,5,0.05,10263.03,10285,10285,10210,10132,103791681,6138000000,600000
238670,ARIRANG 스마트베타Quality채권혼합,10280,35,0.34,10274.38,10285,10285,10270,41,421325,6168000000,600000
195980,ARIRANG 신흥국MSCI(합성 H),10630,115,1.09,10562.94,10600,10630,10555,5708,60466260,22960800000,2160000
