단축코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
095570,AJ네트웍스,6950,40,0.58,6910,6950,6730,192894,1321287600,325414950250,46822295
068400,AJ렌터카,10100,-300,-2.88,10350,10500,10050,189165,1921819850,223677630000,22146300
006840,AK홀딩스,71400,200,0.28,71200,72000,71000,25453,1817117900,945875855400,13247561
027410,BGF리테일,93600,-1200,-1.27,93900,94700,92600,200374,18757977600,4637657700000,49547625
138930,BNK금융지주,10850,-200,-1.81,11000,11150,10800,1173511,12891308550,3536397419100,325935246
001460,BYC,360000,-1500,-0.41,361500,361500,358500,273,98144000,224861400000,624615
001465,BYC우,174000,500,0.29,173500,174000,170500,178,30860000,37476990000,215385
001040,CJ,197000,-1000,-0.51,198000,199000,195000,61771,12156487500,5747868606000,29176998
079160,CJ CGV,70800,200,0.28,70400,71100,70100,112071,7923012300,1498220960400,21161313
000120,CJ대한통운,184000,500,0.27,182000,185000,182000,36922,6794383000,4197471296000,22812344
011150,CJ씨푸드,3265,-20,-0.61,3260,3295,3250,69004,225047560,117313973845,35930773
011155,CJ씨푸드1우,26100,1450,5.88,25100,28450,24600,72262,1925942100,5220000000,200000
001045,CJ우,87300,-300,-0.34,87600,88300,86800,5066,444705800,197317467900,2260223
097950,CJ제일제당,367500,-1000,-0.27,366000,372500,366000,38741,14339982500,4839239265000,13167998
097955,CJ제일제당 우,168500,1000,0.6,167000,169000,166500,3944,663518000,223672460500,1327433
037560,CJ헬로비전,8850,240,2.79,8650,8880,8600,125480,1097464020,685404755250,77446865
000590,CS홀딩스,90000,200,0.22,90600,90600,88200,992,89086800,103903380000,1154482
139130,DGB금융지주,11600,-150,-1.28,11700,11800,11600,428918,5001422550,1962091662800,169145833
004840,DRB동일,9620,-110,-1.13,9780,9780,9540,5244,50544610,182780000000,19000000
155660,DSR,6640,-110,-1.63,6790,6870,6550,217720,1446785640,106240000000,16000000
069730,DSR제강,6500,-60,-0.91,6520,6630,6390,264091,1708811560,93600000000,14400000
017940,E1,61900,-100,-0.16,62700,62700,61400,3874,240403600,424634000000,6860000
007700,F&F,27700,-1000,-3.48,28700,28800,27550,32033,894277600,426580000000,15400000
114090,GKL,23450,-250,-1.05,23500,23700,23350,219984,5177098100,1450515461500,61855670
078930,GS,73900,400,0.54,73100,74700,72800,217812,16148989200,6866446434200,92915378
006360,GS건설,32400,-600,-1.82,33050,33200,32300,526826,17188310950,2314801897200,71444503
001250,GS글로벌,3115,-35,-1.11,3155,3170,3100,229559,716236165,257092674860,82533764
007070,GS리테일,48550,-700,-1.42,49250,49450,48500,261580,12776074125,3738350000000,77000000
078935,GS우,44800,250,0.56,44550,44900,44450,2527,112984050,79960204800,1784826
003560,IHQ,2080,70,3.48,2035,2090,1955,2092167,4296309940,298596596480,143556056
175330,JB금융지주,6630,-140,-2.07,6730,6730,6570,326196,2157382030,1030563374490,155439423
234080,JW생명과학,37600,-700,-1.83,38350,38750,37100,64646,2441289450,297689615200,7917277
001060,JW중외제약,48150,-700,-1.43,49100,49250,48100,87122,4228901150,920488942800,19117112
001067,JW중외제약2우B,37450,-50,-0.13,37500,37500,36900,21,786000,3162165650,84437
001065,JW중외제약우,24500,250,1.03,24100,24550,24000,136,3292000,3942246000,160908
096760,JW홀딩스,8960,-160,-1.75,9100,9210,8960,170753,1550780540,555707111680,62020883
105560,KB금융,58600,-1100,-1.84,59000,59700,58500,802147,47319494900,24501336068200,418111537
002380,KCC,435000,1500,0.35,433000,438000,432500,26557,11543258000,4592083155000,10556513
009070,KCTC,3095,-40,-1.28,3140,3140,3085,27646,86249780,92850000000,30000000
009440,KC그린홀딩스,6180,-20,-0.32,6220,6230,6160,87140,540180270,138648176400,22434980
119650,KC코트렐,5290,-100,-1.86,5400,5430,5200,54104,285972210,68770000000,13000000
092220,KEC,975,-16,-1.61,988,988,963,557981,541361272,88688217150,90962274
109070,KGP,426,-22,-4.91,450,458,424,1798554,781397170,28036902450,65814325
001390,KG케미칼,15500,-300,-1.9,15900,15900,15200,58720,904688600,179443004000,11576968
001940,KISCO홀딩스,75300,-300,-0.4,76500,76500,75000,1010,76263400,278254282800,3695276
083420,KPX그린케미칼,4405,-65,-1.45,4430,4465,4360,71179,313839895,88100000000,20000000
025000,KPX케미칼,71900,800,1.13,71700,72000,71100,9103,650325700,347996000000,4840000
092230,KPX홀딩스,67700,200,0.3,68000,68000,67400,1116,75426000,286008534200,4224646
000040,KR모터스,806,-14,-1.71,803,819,800,587729,474242513,146499778672,181761512
044450,KSS해운,9720,0,0,9720,9800,9600,47290,459954880,225366753600,23185880
030200,KT,34800,0,0,35000,35200,34750,1139432,40320140792,9086690918400,261111808
033780,KT&G,119500,1500,1.27,117500,121500,117000,415699,49831659000,16406453391500,137292497
030210,KTB투자증권,3560,-225,-5.94,3775,3775,3560,501700,1827230605,214718167520,60314092
058850,KTcs,2400,-10,-0.41,2400,2415,2390,72974,175292985,102444000000,42685000
093050,LF,31400,150,0.48,30850,31800,30850,71846,2258996150,918136000000,29240000
003550,LG,76000,500,0.66,75100,76400,75100,359732,27355727820,13114341956000,172557131
034220,LG디스플레이,30800,-950,-2.99,32300,32400,30750,6550553,205837681850,11020723560000,357815700
001120,LG상사,29750,-350,-1.16,30100,30200,29700,221021,6595551600,1153110000000,38760000
051900,LG생활건강,1001000,2000,0.2,1000000,1019000,995000,39271,39485184000,15633815197000,15618197
051905,LG생활건강우,638000,3000,0.47,637000,640000,631000,2947,1878788000,1339606686000,2099697
003555,LG우,45800,-400,-0.87,46200,46200,45750,13312,610627250,151812206600,3314677
032640,LG유플러스,16300,-400,-2.4,16450,16600,16200,1246051,20403669700,7116765184300,436611361
011070,LG이노텍,150500,-11000,-6.81,157500,159000,149000,362399,54988190000,3561899603500,23667107
066570,LG전자,66700,200,0.3,66800,67800,66300,1282188,86082332100,10915309193800,163647814
066575,LG전자우,34400,-200,-0.58,34350,35100,34250,39761,1373878100,591198124800,17185992
108670,LG하우시스,110000,-2500,-2.22,112000,113000,109500,40351,4467819000,986443700000,8967670
108675,LG하우시스우,63500,-500,-0.78,63500,64300,63000,1640,104993400,65552955000,1032330
051910,LG화학,323000,-8000,-2.42,332000,333000,320000,224660,73071785500,22801326789000,70592343
051915,LG화학우,229000,-6000,-2.55,235000,235000,228000,15098,3484231000,1760735200000,7688800
079550,LIG넥스원,82500,-600,-0.72,82100,83500,81000,130059,10753162200,1815000000000,22000000
