단축코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
069110,3H,570,-20,-3.39,580,580,540,27706,15389155,5096427000,8941100
060310,3S,560,-10,-1.75,565,580,545,133736,73791735,13432008800,23985730
036360,3SOFT,990,-5,-0.5,985,1045,925,881023,875534660,41434266060,41852794
900010,3노드디지탈,1120,15,1.36,1105,1150,1085,520883,583872955,44800000000,40000000
013340,AJS,925,20,2.21,910,965,910,169996,159563945,19727224325,21326729
031860,A모션,415,-5,-1.19,425,425,410,215707,89315510,10492172345,25282343
048550,BT&I,1075,75,7.5,1080,1080,965,5251,5143840,17251953675,16048329
065770,C&S마이크로,1560,5,0.32,1610,1610,1540,62604,98382590,18720000000,12000000
037150,CJ인터넷,12600,100,0.8,12600,12700,12050,329370,4106594900,287257597200,22798222
051500,CJ프레시웨이,4470,55,1.25,4410,4495,4400,2623,11677270,48124020000,10766000
035760,CJ홈쇼핑,34650,450,1.32,34000,35350,33300,251953,8733351300,381306999150,11004531
035710,CL,250,30,13.64,235,250,220,616238,148013015,10055217750,40220871
050470,CMS,135,-20,-12.9,155,155,135,727134,101795775,5016188520,37156952
023460,CNH캐피탈,1310,-60,-4.38,1370,1370,1310,107125,141733135,48732000000,37200000
064060,CTC,575,-45,-7.26,600,605,545,1321984,746152765,8777143850,15264598
068790,DMS,6180,80,1.31,6200,6200,5890,212269,1285923600,122904274140,19887423
065340,DM테크놀로지,510,-20,-3.77,515,530,505,510428,260832925,5738983590,11252909
037370,EG,10600,100,0.95,10350,10800,10250,180560,1896851450,79500000000,7500000
080220,EMLSI,1045,35,3.47,1030,1060,1005,5201,5378025,10223962320,9783696
079190,EMW안테나,2240,-10,-0.44,2290,2450,2195,48180,108133710,14046636800,6270820
054020,GK파워,340,-5,-1.45,350,360,330,973584,335807385,8984648580,26425437
083450,GST,1060,0,0,1060,1090,1040,33101,34919520,7971200000,7520000
028150,GS홈쇼핑,49500,1000,2.06,48500,50000,48300,29113,1430677150,324843750000,6562500
053870,GT&T,755,-5,-0.66,820,820,725,16205,11991930,6040000000,8000000
041590,H&H,690,-10,-1.43,685,700,665,37947,25891235,10172523030,14742787
052310,H1바이오,165,-10,-5.71,170,175,160,3438558,575098745,26561185035,160976879
007640,HK저축은행,7300,0,0,7310,7320,7300,18263,133426400,182151023500,24952195
036640,HRS,2430,105,4.52,2330,2465,2260,322605,765060035,39742164000,16354800
053950,HS바이오팜,1075,-5,-0.46,1080,1100,1030,123560,130135605,24063685800,22384824
007720,HS홀딩스,550,15,2.8,540,585,535,521234,295685335,25390930400,46165328
060910,I.S하이텍,300,10,3.45,275,305,275,2199850,643146235,18694309200,62314364
038710,ICM,295,10,3.51,290,295,275,630190,179348530,9308048565,31552707
080570,IC코퍼레이션,180,5,2.86,185,200,175,5497074,1028698310,12118790700,67326615
026230,IDH,255,-35,-12.07,290,295,250,230030,60373015,5268382110,20660322
095340,ISC,2695,-10,-0.37,2690,2745,2655,63696,171779315,20724550000,7690000
036420,ISPLUS,2715,165,6.47,2570,2715,2450,225451,593723295,81902044785,30166499
067000,JCE,2030,40,2.01,1905,2050,1905,7349,14635435,18966696000,9343200
065310,JH코오스,390,-5,-1.27,400,405,385,565601,222562015,18403049340,47187306
037110,JS,175,-10,-5.41,180,180,170,518970,90120270,8418040575,48103089
021320,KCC건설,21250,800,3.91,20800,21750,20200,112558,2368821000,123250000000,5800000
036670,KCI,1640,40,2.5,1600,1645,1585,16746,27053195,18040000000,11000000
068060,KCW,1510,-70,-4.43,1650,1650,1450,9610,14128750,8214400000,5440000
060720,KH바텍,11800,-250,-2.07,12100,12100,11700,127134,1508400000,94400000000,8000000
083470,KJ프리텍,1525,-15,-0.97,1590,1590,1500,33728,51697660,9302500000,6100000
039420,KL-Net,850,5,0.59,855,855,830,23488,19737505,20531520500,24154730
036760,KNS홀딩스,395,40,11.27,345,400,345,489453,182565060,3990704355,10103049
043610,KTF뮤직,790,-5,-0.63,800,820,755,57998,45229020,18643298480,23599112
036030,KTH,5250,-160,-2.96,5330,5490,5190,96228,510176470,181125000000,34500000
019660,KTIC글로벌,1770,20,1.14,1750,1795,1730,226828,399359280,61265707380,34613394
060370,KT서브마린,6290,10,0.16,6200,6300,5860,4434,26935750,27550200000,4380000
016990,LG마이크론,20300,800,4.1,19500,20400,19200,270423,5411012150,218759377200,10776324
052300,M&M,440,20,4.76,420,450,410,154915,65635375,23247536400,52835310
086960,MDS테크,2550,100,4.08,2795,2795,2470,9430,24460195,24228264000,9501280
046320,MTRON,815,-30,-3.55,845,855,805,291408,239500325,23669926825,29042855
078150,NCB네트웍스,490,-5,-1.01,505,510,465,422281,202915235,10986542350,22421515
025340,NHS금융,305,5,1.67,330,340,280,2459432,775145840,10124104425,33193785
065910,PW제네틱스,900,-15,-1.64,920,945,875,2415967,2193851280,18438166800,20486852
091340,S&K폴리텍,3330,0,0,3380,3400,3270,15381,51066310,26307000000,7900000
046140,SBSi,4000,-110,-2.68,4150,4150,4000,31442,126730230,45375732000,11343933
040610,SG&G,685,-15,-2.14,700,730,670,43411,29868925,23349729260,34087196
090730,SIMPAC ANC,5520,390,7.6,5200,5650,5050,360449,1932982370,71760000000,13000000
033630,SK브로드밴드,5130,40,0.79,5120,5180,5020,4355140,22325303180,1210470116310,235959087
066270,SK컴즈,5670,350,6.58,5310,5670,5190,572694,3096755880,245184101820,43242346
051980,SNH,2270,-5,-0.22,2285,2330,2240,569446,1298767180,39488170900,17395670
071660,SSCP,6820,-80,-1.16,6890,7070,6770,857097,5918934970,153518200000,22510000
031800,ST&I,50,0,0,0,0,0,0,0,4057634300,81152686
036540,STS반도체,1900,-10,-0.52,1880,1930,1880,7070,13405320,28626078300,15066357
032540,TJ미디어,2825,25,0.89,2990,2990,2700,32803,94398075,36404362500,12886500
048770,TPC,1105,45,4.25,1130,1130,1025,2317,2483325,4751500000,4300000
057030,YBM시사닷컴,7870,400,5.35,7330,8590,7320,39743,315140570,88301400000,11220000
023770,YNK코리아,5270,30,0.57,5050,5460,5050,4037,21362860,27364063940,5192422
040300,YTN,4465,20,0.45,4450,4500,4340,90746,401794080,187530000000,42000000
052220,iMBC,1405,-70,-4.75,1455,1495,1405,64175,92452755,32315000000,23000000
079940,가비아,1070,0,0,1070,1070,1030,39606,41500800,13627181880,12735684
078890,가온미디어,3455,30,0.88,3495,3500,3360,25112,86718665,29278253895,8474169
030270,가희,4950,115,2.38,5080,5080,4730,1145,5514330,5940000000,1200000
041140,게임하이,800,-50,-5.88,840,850,760,520973,412984165,115484740000,144355925
039240,경남스틸,2525,70,2.85,2440,2590,2410,6456,16237565,12625000000,5000000
011040,경동제약,9280,30,0.32,9250,9380,9210,2336,21658040,123192000000,13275000
019120,경윤에코,805,5,0.63,810,820,755,154062,121900780,18657879450,23177490
024910,경창산업,850,30,3.66,825,860,825,23386,19723840,13226000000,15560000
089890,고려반도체,1105,10,0.91,1095,1140,1065,14177,15354220,5930190240,5366688
049720,고려신용정보,400,0,0,400,400,390,19465,7696175,5720000000,14300000
014570,고려제약,1165,25,2.19,1145,1180,1130,53328,61628770,12815000000,11000000
098460,고영,7400,160,2.21,7250,7420,7120,52173,379195440,39035000000,5275000
038500,골든오일,2405,155,6.89,2255,2405,2200,229411,534377440,100859206500,41937300
014200,광림,465,5,1.09,515,515,465,5933,2792545,14144337450,30417930
026910,광진실업,1250,-55,-4.21,1305,1375,1250,14468,18639875,7500000000,6000000
090150,광진윈텍,2705,320,13.42,2700,2740,2620,31361,84330730,21640000000,8000000
053270,구영테크,605,-5,-0.82,610,610,585,971,576830,7780224375,12859875
066620,국보디자인,2265,-40,-1.74,2300,2320,2240,11936,27125665,16987500000,7500000
043650,국순당,3240,-5,-0.15,3210,3250,3170,78801,252961480,57860904960,17858304
006050,국영지앤엠,645,15,2.38,650,660,625,37028,23741890,13166250840,20412792
078130,국일제지,6190,-310,-4.77,6170,6500,6060,2474,15118350,12380000000,2000000
053740,국제엘렉트릭,3005,-10,-0.33,3015,3085,2990,3484,10601440,29605260000,9852000
037510,굿라이프10-MF,3610,470,14.97,3610,3610,3610,1,3610,2710388000,750800
065270,굿센,750,-30,-3.85,775,785,735,84748,63615705,17778144000,23704192
051530,굿이엠지,455,0,0,480,480,435,353477,157584930,10948978950,24063690
019010,그랜드백화점,7970,-120,-1.48,8250,8250,7820,18541,147152660,38415400000,4820000
033880,그랜드포트,240,30,14.29,220,240,215,261201,61614770,3075725040,12815521
033885,그랜드포트우,1560,90,6.12,1600,1600,1400,1080,1658360,312000000,200000
044180,글로넥스,450,-40,-8.16,490,490,440,365552,167993525,8877307500,19727350
034600,글로웍스,420,-10,-2.33,440,440,410,2775182,1170070930,39706283400,94538770
037830,글로포스트,830,-100,-10.75,945,955,800,199154,168260995,11148596520,13432044
053260,금강철강,1720,85,5.2,1665,1720,1580,54817,91343880,32198400000,18720000
036190,금화피에스시,6380,-140,-2.15,6480,6480,6370,2858,18268740,38280000000,6000000
004790,기륭전자,880,15,1.73,865,895,850,569024,498462545,44292827920,50332759
035460,기산텔레콤,1270,-5,-0.39,1300,1335,1230,392257,503716480,18208421800,14337340
054120,김종학프로덕션,180,-15,-7.69,195,195,180,1346857,247853675,10287775980,57154311
036270,나노마인,1295,165,14.6,1285,1295,1150,427313,528076915,11278723505,8709439
039860,나노엔텍,2510,40,1.62,2475,2650,2430,197595,504154785,44217876840,17616684
091970,나노캠텍,4240,205,5.08,4000,4440,3920,4828,20434140,21464152000,5062300
010670,나노트로닉스,4300,-250,-5.49,4600,4600,4300,44370,199196530,54086152500,12578175
071360,나노하이텍,275,-10,-3.51,280,285,270,760354,210940825,6903133600,25102304
051490,나라엠앤디,2075,-5,-0.24,2180,2180,1935,1171,2372525,29465000000,14200000
032800,나래윈,900,15,1.69,980,980,870,23763,21031750,10016258400,11129176
036850,나리지*온,1610,210,15,1400,1610,1360,160916,252347140,10954766830,6804203
067160,나우콤,2115,-55,-2.53,2170,2170,2105,11427,24411145,35815132935,16933869
036800,나이스,2460,20,0.82,2440,2470,2440,7106,17386135,24600000000,10000000
037540,네스테크,575,0,0,570,575,550,203727,114310830,28750000000,50000000
058550,네오리소스,135,15,12.5,130,135,125,3047492,405438205,9314478630,68996138
036610,네오쏠라,75,0,0,75,80,70,3229727,239039960,3862226175,51496349
096040,네오엠텔,1890,-10,-0.53,1900,1960,1845,13247,25015915,8604886500,4552850
042510,네오웨이브,515,45,9.57,485,525,445,4401432,2108899540,19956826285,38751119
042420,네오위즈,4040,-80,-1.94,4200,4200,4000,52927,214187415,35815605960,8865249
095660,네오위즈게임즈,19450,-650,-3.23,20000,20100,19150,68782,1344810250,186895050000,9609000
085910,네오티스,3440,0,0,3440,3590,3140,7862,26287130,30684800000,8920000
092730,네오팜,3700,-95,-2.5,3875,3875,3500,16664,61086885,24613088200,6652186
017680,네티션닷컴,4790,30,0.63,4800,4800,4685,3209,15135880,4023600000,840000
033640,네패스,2610,0,0,2585,2650,2545,218470,568099165,48509146800,18585880
087730,네패스신소재,3440,445,14.86,3190,3440,3070,247673,813267290,9838400000,2860000
033430,넥사이언,145,5,3.57,140,145,135,370053,51792195,6206180380,42801244
019430,넥서스투자,235,0,0,235,250,225,2277556,537309070,19253499005,81929783
073070,넥센테크,925,-25,-2.63,940,955,915,13099,12162545,13412500000,14500000
081970,넥스지,1630,20,1.24,1615,1700,1560,10213,16403410,9388800000,5760000
038990,넥스콘테크,2685,0,0,2685,2830,2555,211684,571610415,45425173680,16918128
089140,넥스턴,1835,-10,-0.54,1870,1905,1815,119210,220279825,10643000000,5800000
092600,넥스트칩,4270,25,0.59,4245,4380,4205,825,3487800,22186920000,5196000
035450,넥스트코드,350,0,0,355,360,340,131317,45851225,34651444800,99004128
098400,넥실리온,1860,-45,-2.36,1930,2150,1805,78693,153193995,9486000000,5100000
033280,넷시큐어테크,335,-10,-2.9,345,355,320,1060283,358139615,10882708495,32485697
047730,넷웨이브,1290,80,6.61,1280,1295,1200,12171,15393390,8184343080,6344452
054050,농우바이오,4645,-45,-0.96,4800,4800,4500,96727,447887895,66423500000,14300000
040160,누리텔레콤,3300,-100,-2.94,3390,3405,3250,230434,765888185,29700000000,9000000
041060,뉴로테크,575,5,0.88,570,605,555,2056386,1196765415,41676974050,72481694
060260,뉴보텍,1155,-45,-3.75,1240,1240,1140,50430,58360160,22034028555,19077081
012340,뉴인텍,1120,10,0.9,1110,1125,1060,1594522,1750321895,27820800000,24840000
054650,뉴젠비아이티,300,-15,-4.76,320,320,290,626627,188618765,9980432700,33268109
085670,뉴프렉스,780,-25,-3.11,800,815,760,96716,75959000,9240783240,11847158
053290,능률교육,2095,5,0.24,2090,2140,2040,36895,77091560,19272952500,9199500
064260,다날,1560,85,5.76,1480,1580,1450,201312,308665285,25077333840,16075214
067990,다르앤코,655,5,0.77,680,680,650,45127,29721550,17656912290,26957118
093640,다믈멀티미디어,1865,75,4.19,1810,1890,1705,10106,18557995,11440478825,6134305
090710,다사로봇,2095,-35,-1.64,2130,2145,2050,68370,143215395,12276431840,5859872
039560,다산네트웍스,4065,-135,-3.21,4120,4180,4000,18667,76016850,74564839710,18343134
043710,다스텍,875,5,0.57,855,920,855,349876,311149470,22594681375,25822493
032190,다우데이타,1565,-5,-0.32,1565,1600,1560,174754,276127060,55870500000,35700000
077280,다윈텍,2225,30,1.37,2200,2380,2130,229154,516794630,23799156250,10696250
035720,다음,29900,500,1.7,28900,30200,28600,170882,5057766750,387616812700,12963773
055250,다휘,670,-10,-1.47,635,670,635,34386,22277835,5526356980,8248294
085990,단성일렉트론,690,-80,-10.39,750,770,660,2284525,1605332900,19906565550,28850095
040670,단암전자통신,365,-35,-8.75,355,385,355,726390,270020725,13781852500,37758500
020400,대동금속,19650,-350,-1.75,20650,20700,19550,1700,33690100,9432000000,480000
008830,대동기어,15000,-300,-1.96,13950,15650,13950,998,14644450,9629490000,641966
048470,대동스틸,3150,230,7.88,2920,3150,2875,640103,1941526250,31500000000,10000000
004780,대륙제관,1300,15,1.17,1305,1315,1270,24020,31146535,15600000000,12000000
017650,대림제지,1400,50,3.7,1350,1450,1350,230,313635,12600000000,9000000
078140,대봉엘에스,2220,-20,-0.89,2245,2340,2180,12244,27097915,9546000000,4300000
031990,대선조선,82500,2500,3.13,81200,85000,78000,2547,208007500,41745000000,506000
036480,대성미생물,32250,-400,-1.23,33100,33350,32000,1487,48323450,12255000000,380000
025440,대성엘텍,635,5,0.79,640,640,615,24383,15404300,11407691180,17964868
019570,대신벤처,180,-15,-7.69,200,210,180,60262,11498115,7548546240,41936368
020180,대신정보통신,530,0,0,520,540,510,63898,33297365,20367324950,38428915
045390,대아티아이,845,5,0.6,820,875,780,1144789,944507910,49768116255,58897179
006580,대양제지,4950,-150,-2.94,4650,5600,4650,2303,11579290,13290750000,2685000
016890,대웅바이오,19000,100,0.53,18900,19450,18400,644,12198850,80750000000,4250000
048910,대원미디어,2270,-70,-2.99,2300,2300,2215,39212,88167450,20465557280,9015664
005710,대원산업,1540,-95,-5.81,1640,1640,1475,12061,18222700,18480000000,12000000
003310,대주산업,210,10,5,200,215,200,273752,56332260,7432393500,35392350
078600,대주전자재료,2200,285,14.88,1910,2200,1890,126682,265613875,18088708000,8222140
065500,대진공업,3610,470,14.97,3200,3610,3175,158827,566573535,22938048300,6354030
065690,대진디엠피,6070,670,12.41,6210,6210,5870,2921847,17877771470,71019000000,11700000
096350,대창메탈,3100,0,0,3100,3130,3025,16098,49436295,34720000000,11200000
054670,대한뉴팜,5260,685,14.97,4600,5260,4410,530939,2588631470,67802978000,12890300
023910,대한약품,1555,-115,-6.89,1665,1665,1530,9190,14376095,9330000000,6000000
067080,대화제약,1895,30,1.61,1925,1925,1835,10035,18782825,26180986480,13815824
045380,더존디지털,6900,190,2.83,6770,6900,6710,31740,216782650,59529943200,8627528
077360,덕산하이메탈,1710,-40,-2.29,1775,1775,1700,109110,188803695,33291317970,19468607
013650,데코,490,-5,-1.01,500,500,465,3807,1854355,17671640280,36064572
027710,도드람B&F,465,0,0,460,475,455,228839,105945355,25024191690,53815466
078610,도움,120,-5,-4,130,130,115,332662,39380750,1576785240,13139877
005160,동국산업,4940,240,5.11,4700,4940,4605,3205631,15424360590,247000000000,50000000
075970,동국알앤에스,1695,-5,-0.29,1695,1710,1665,34529,58476825,31188000000,18400000
