단축코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
005760,ACTS,6370,70,1.11,6240,6500,6230,43701,277194170,36470135520,5725296
015670,AP우주통신,490,0,0,0,0,0,0,0,16627469880,33933612
015675,AP우주통신(1우B),4045,0,0,0,0,0,0,0,145098195,35871
004560,BNG스틸,5480,50,0.92,5290,5500,5290,5030,27178900,68586644280,12515811
004565,BNG스틸(1우),5500,390,7.63,5180,5500,5180,40,210600,604186000,109852
001460,BYC,122000,-1500,-1.21,120000,122000,120000,65,7804000,76203030000,624615
001465,BYC(1우),63100,-400,-0.63,0,0,0,0,0,13590793500,215385
001040,CJ,106000,1500,1.44,105500,107000,104500,71595,7556556500,2964722056000,27969076
001045,CJ(1우),53900,600,1.13,52800,54200,52800,709,37775000,193374658400,3587656
001047,CJ(2우B),90000,1000,1.12,90400,90400,90000,12,1080400,145577340000,1617526
001049,CJ(3우B),85800,-200,-0.23,86000,86000,84200,316,26816600,72613054800,846306
079160,CJCGV,21500,0,0,21350,21600,20900,38119,808840500,443227832000,20615248
004530,CKF,15750,250,1.61,15450,16250,14600,42190,646834500,37745079750,2396513
069730,DSR제강,1135,5,0.44,1110,1140,1075,33504,36721000,16344000000,14400000
017940,E1,37700,1100,3.01,36600,37700,36450,4500,164959500,258622000000,6860000
007700,F&F,4550,140,3.17,4600,4780,4420,97460,449815550,70070000000,15400000
001370,FnC코오롱,14250,400,2.89,14100,14250,12550,52490,692970000,171051300000,12003600
001375,FnC코오롱(1우),5750,0,0,5750,5750,5750,80,460000,4166547750,724617
078930,GS,26500,0,0,26900,26900,26300,70296,1861097500,2462257517000,92915378
078935,GS(1우),18050,0,0,17800,18050,17800,658,11759550,32216109300,1784826
006360,GS건설,55500,-2100,-3.65,57000,57600,53900,467096,25696497600,2830500000000,51000000
035000,GⅡR,13500,0,0,13400,13500,13200,6551,88039150,158934150000,11772900
003560,IHQ,7460,70,0.95,7350,7500,7270,153252,1128791320,277763498980,37233713
002380,KCC,222000,0,0,222500,222500,215000,7110,1561662500,2335440000000,10520000
009070,KCTC,92200,700,0.77,92500,92500,92200,9,830700,36880000000,400000
017300,KDS,1150,10,0.88,1150,1185,1130,134017,153877700,17809785500,15486770
006200,KEC,1440,65,4.73,1370,1480,1370,422290,600194950,115989076800,80547970
001390,KG케미칼,6180,280,4.75,5900,6530,5900,7612,46037260,66126000000,10700000
030200,KT,38550,-50,-0.13,38850,38850,38550,417547,16105735750,10980944370000,284849400
