단축코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
005760,ACTS,10350,1350,15,9000,10350,9000,253921,2493456650,49860441900,4817434
015670,AP우주통신,1880,-70,-3.59,1905,2000,1830,172110,323311100,7395190560,3933612
015675,AP우주통신(1우B),7000,910,14.94,7000,7000,6700,4620,31917000,251097000,35871
004560,BNG스틸,6720,190,2.91,6550,6720,6500,100080,659809000,84106249920,12515811
004565,BNG스틸(1우),5500,180,3.38,5070,5500,5070,2810,15284900,604186000,109852
001460,BYC,71000,1900,2.75,70900,71000,70000,1380,97252000,44347665000,624615
001465,BYC(1우),42400,650,1.56,40650,42400,40650,560,23551500,9132324000,215385
001040,CJ,74000,-700,-0.94,74800,75000,72900,92276,6809840000,1777992598000,24026927
001045,CJ(1우),45950,1050,2.34,44900,45950,44500,4380,197462500,164852793200,3587656
001047,CJ(2우B),60400,-100,-0.17,60500,60500,60400,200,12096000,65788042400,1089206
001049,CJ(3우B),58000,0,0,58000,58000,57600,800,46328000,49085748000,846306
079160,CJCGV,26150,-50,-0.19,26450,26900,26150,207460,5507760500,539088735200,20615248
004530,CKF,4100,440,12.02,3665,4205,3665,74030,298673000,9825703300,2396513
069730,DSR제강,2245,-45,-1.97,2310,2320,2240,866060,1966123950,32328000000,14400000
017940,E1,36400,500,1.39,35900,36450,35500,5140,183725000,249704000000,6860000
007700,F&F,2800,70,2.56,2700,2800,2700,160590,444290900,43120000000,15400000
001370,FnC코오롱,9390,-130,-1.37,9420,9600,9300,51020,479472500,112713804000,12003600
001375,FnC코오롱(1우),4380,-180,-3.95,4435,4445,4370,2840,12525800,3173822460,724617
078930,GS,23050,-250,-1.07,23350,23450,22800,1313997,30297957850,2141699462900,92915378
078935,GS(1우),15100,0,0,15100,15150,15050,5430,81990500,26950872600,1784826
006360,GS건설,38450,-550,-1.41,38550,39000,37700,449315,17212848750,1960950000000,51000000
035000,GⅡR,18100,50,0.28,18200,18300,18000,8380,151651500,213089490000,11772900
003560,IHQ,5360,110,2.1,5250,5360,5100,1024140,5335454700,197964701680,36933713
004020,INI스틸,16200,450,2.86,15750,16400,15600,563802,9075718900,1480646287800,91397919
004025,INI스틸(1우B),11700,100,0.86,11600,11700,11600,220,2568000,4873705200,416556
002380,KCC,184000,-1000,-0.54,184500,185500,182000,24796,4560601760,1935680000000,10520000
009070,KCTC,48550,6300,14.91,44950,48550,44950,165,7829750,19420000000,400000
017300,KDS,215,-15,-6.52,230,235,215,18023614,3988448910,38329144780,178275092
006200,KEC,1820,0,0,1830,1845,1820,317222,579454190,146597305400,80547970
001390,KG케미칼,6650,70,1.06,6570,6680,6440,87610,575331600,71155000000,10700000
030200,KT,41900,-450,-1.06,42000,42450,41750,433233,18196934190,11935189860000,284849400
033780,KT&G,42500,-300,-0.7,43000,43000,40900,444813,18575692500,6903806122500,162442497
030210,KTB네트워크,3385,180,5.62,3300,3425,3275,3041472,10227386670,204163201420,60314092
