단축코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
005760,ACTS,11750,-50,-0.42,12300,12700,11100,223207,2668208250,56604849500,4817434
015670,AP우주통신,1600,0,0,1565,1650,1550,40019,63008950,6293779200,3933612
015675,AP우주통신(1우B),6590,-260,-3.8,6190,7300,6150,3670,23035700,236389890,35871
004560,BNG스틸,7100,-50,-0.7,7180,7300,7050,70046,502777800,88862258100,12515811
004565,BNG스틸(1우),5300,180,3.52,5140,5580,5140,130,708500,582215600,109852
001460,BYC,69800,-200,-0.29,71300,71300,69000,440,30643000,43598127000,624615
001465,BYC(1우),44000,2500,6.02,41600,44950,41600,210,8889500,9476940000,215385
001040,CJ,69000,0,0,69100,69800,69000,75712,5249343800,1657857963000,24026927
001045,CJ(1우),44050,1050,2.44,43000,44050,43000,10430,452567500,158036246800,3587656
001047,CJ(2우B),58400,-1400,-2.34,58400,58900,58000,4230,247666000,63609630400,1089206
001049,CJ(3우B),56900,-500,-0.87,57100,57200,56500,410,23367000,48154811400,846306
079160,CJCGV,27300,450,1.68,26650,27600,26650,259181,7065880800,562796270400,20615248
004530,CKF,4170,540,14.88,3640,4170,3640,137112,555828640,9993459210,2396513
069730,DSR제강,2100,0,0,2090,2185,2090,978790,2089541650,30240000000,14400000
017940,E1,35000,150,0.43,34850,35600,34800,6850,239466500,240100000000,6860000
007700,F&F,2815,95,3.49,2750,2870,2750,179310,504426650,43351000000,15400000
001370,FnC코오롱,9380,80,0.86,9280,9540,9200,67859,634027620,112593768000,12003600
001375,FnC코오롱(1우),4340,80,1.88,4335,4420,4270,640,2769600,3144837780,724617
078930,GS,23550,350,1.51,23200,23550,23000,332383,7749617800,2188157151900,92915378
078935,GS(1우),15100,100,0.67,14850,15200,14850,2550,38574500,26950872600,1784826
006360,GS건설,40650,50,0.12,41000,41400,40300,140063,5707492950,2073150000000,51000000
035000,GⅡR,17750,50,0.28,17650,17800,17550,4270,75603500,208968975000,11772900
003560,IHQ,6470,-80,-1.22,6600,6650,6430,780039,5083208760,238961123110,36933713
004020,INI스틸,20450,50,0.25,20600,21300,20100,902058,18624272300,1869087443550,91397919
004025,INI스틸(1우B),13850,-50,-0.36,14000,14100,13850,8240,115356000,5769300600,416556
002380,KCC,193000,4000,2.12,189500,194000,187000,24207,4632310000,2030360000000,10520000
009070,KCTC,51200,1800,3.64,49850,51200,49850,70,3518000,20480000000,400000
017300,KDS,135,-10,-6.9,150,155,125,28112928,3885993050,24067137420,178275092
006200,KEC,1805,-10,-0.55,1810,1835,1790,184210,332903900,145389085850,80547970
001390,KG케미칼,5910,20,0.34,5870,5990,5850,72383,426947130,63237000000,10700000
030200,KT,39400,-650,-1.62,39850,40000,39300,728902,28826433800,11223066360000,284849400
033780,KT&G,41050,-1150,-2.73,42200,42200,40800,352270,14541377000,6668264501850,162442497
030210,KTB네트워크,3150,-60,-1.87,3250,3260,3110,1387929,4431791200,189989389800,60314092
032390,KTF,24200,-450,-1.83,24650,24850,23800,1393821,33940604700,4454429119800,184067319
003550,LG,26050,-650,-2.43,26300,26600,25950,660221,17296993950,4495113262550,172557131
003555,LG(1우),16550,0,0,16500,16750,16500,4663,77127150,54857904350,3314677
001120,LG상사,12500,-150,-1.19,12650,12750,12400,236609,2975697000,850000000000,68000000
068870,LG생명과학,35200,750,2.18,34450,36500,34450,287135,10252181000,583510048000,16576990
068875,LG생명과학(1우),23500,50,0.21,23750,24600,23500,1240,29690500,5551076000,236216
051900,LG생활건강,52400,900,1.75,51500,53000,50700,59277,3098409800,818393522800,15618197
051905,LG생활건강(1우),27550,50,0.18,26750,27550,26750,923,25277150,57846652350,2099697
012990,LG석유화학,26200,-250,-0.95,26400,26450,25900,128776,3367372700,1184240000000,45200000
066570,LG전자,64600,400,0.62,64600,65000,64400,708022,45746871100,9027052448400,139737654
066575,LG전자(1우),37650,600,1.62,37300,37850,37200,25110,944080000,647052598800,17185992
032710,LG카드,34700,-450,-1.28,35700,35750,34700,301276,10616829700,4350318284100,125369403
034220,LG필립스LCD,49000,100,0.2,48900,49250,48650,548571,26864317500,17532969300000,357815700
002550,LG화재,9400,80,0.86,9430,9450,9260,385625,3610573000,564000000000,60000000
051910,LG화학,37900,200,0.53,37700,38300,37500,370308,14078633700,2441709925600,64425064
051915,LG화학(1우),25900,-150,-0.58,26050,26250,25750,20780,539150000,224326400900,8661251
