단축코드,종목명,종가,대비,등락률,순자산가치,시가,고가,저가,거래량,거래대금,시가총액,상장좌수
152100,ARIRANG 200,35905,40,0.11,36000.26,35995,36125,35780,58349,2093009780,658856750000,18350000
295820,ARIRANG 200동일가중,10680,-20,-0.19,10675.82,10790,10790,10655,53,566235,4806000000,450000
253150,ARIRANG 200선물레버리지,34490,120,0.35,34498.35,34610,34800,34250,177,6104670,12071500000,350000
253160,ARIRANG 200선물인버스2X,5220,0,0,5208.65,5205,5245,5145,73525,383621975,14094000000,2700000
395750,ARIRANG ESG가치주액티브,8645,5,0.06,8649.18,8680,8690,8595,263525,2268076350,107198000000,12400000
395760,ARIRANG ESG성장주액티브,8505,-45,-0.53,8530.73,8590,8595,8475,113526,963536195,36996750000,4350000
278420,ARIRANG ESG우수기업,9140,15,0.16,9138.39,9155,9165,9115,1239,11325785,3199000000,350000
292750,ARIRANG KRX300,16270,-5,-0.03,16285.57,16275,16360,16230,25,407090,9762000000,600000
309210,ARIRANG KRX300헬스케어,9090,-155,-1.68,9159.42,9250,9250,9040,1295,11839245,2727000000,300000
333940,ARIRANG KS로우볼가중TR,12955,25,0.19,12955.63,12975,12995,12910,20,259055,5182000000,400000
333950,ARIRANG KS로우사이즈가중TR,16285,-45,-0.28,16289.77,16410,16410,16250,20,326545,6514000000,400000
333960,ARIRANG KS모멘텀가중TR,14675,25,0.17,14680.08,14725,14750,14625,236,3465765,5870000000,400000
333970,ARIRANG KS밸류가중TR,15580,35,0.23,15581.92,15610,15645,15545,20,311920,7011000000,450000
333980,ARIRANG KS퀄리티가중TR,14250,-25,-0.18,14252.38,14330,14330,14215,21,299650,3562500000,250000
269530,ARIRANG S&P글로벌인프라,13700,25,0.18,13773.11,13850,13850,13630,1113,15188135,6850000000,500000
421320,ARIRANG iSelect우주항공&UAM,10400,60,0.58,10388.8,10360,10470,10340,201003,2093236345,19240000000,1850000
251590,ARIRANG 고배당저변동50,11750,-65,-0.55,11756.67,11925,11925,11725,7388,86952025,9987500000,850000
161510,ARIRANG 고배당주,12600,100,0.8,12622.99,12540,12620,12510,190692,2399658280,201852000000,16020000
251600,ARIRANG 고배당주채권혼합,10985,20,0.18,10985.85,11085,11085,10970,6542,71888350,12083500000,1100000
289670,ARIRANG 국채선물10년,51075,5,0.01,50917.13,51110,51110,51055,502,25647675,10623600000,208000
298340,ARIRANG 국채선물3년,51675,-110,-0.21,51648.39,51675,51675,51675,100,5167500,75445500000,1460000
189400,ARIRANG 글로벌MSCI(합성 H),15885,65,0.41,15794.24,15900,15900,15820,101,1605240,8101350000,510000
419650,ARIRANG 글로벌수소&차세대연료전지MV,10460,-20,-0.19,10415.62,10500,10500,10350,3921,40820775,7845000000,750000
415920,ARIRANG 글로벌희토류전략자원기업MV,8765,-65,-0.74,8865.52,8920,8920,8735,18878,166394710,9203250000,1050000
278620,ARIRANG 단기채권액티브,106065,0,0,106027.67,106065,106070,106065,221,23440560,12515670000,118000
269540,ARIRANG 미국S&P500(H),17725,95,0.54,17673.8,17740,17745,17695,11968,212053485,44312500000,2500000
287180,ARIRANG 미국나스닥테크,21630,-105,-0.48,21565.41,21735,21735,21510,5183,111702135,29200500000,1350000
213630,ARIRANG 미국다우존스고배당주(합성 H),16645,180,1.09,16658.16,17055,17055,16490,1475,24533260,17144350000,1030000
332610,ARIRANG 미국단기우량회사채,103700,-860,-0.82,103915.54,103840,103840,103700,45,4669435,23851000000,230000
332620,ARIRANG 미국장기우량회사채,89000,125,0.14,88770.96,88690,89000,88650,362,32141840,26255000000,295000
195970,ARIRANG 선진국MSCI(합성 H),10480,-105,-0.99,10605.18,10585,10630,10480,19192,201678895,7336000000,700000
238670,ARIRANG 스마트베타Quality채권혼합,10685,-25,-0.23,10682.87,10710,10715,10685,32,342270,6411000000,600000
195980,ARIRANG 신흥국MSCI(합성 H),10075,-30,-0.3,10108.56,10370,10370,10045,13984,141006235,73749000000,7320000
373530,ARIRANG 신흥국MSCI인버스(합성 H),10590,40,0.38,10544.59,10450,10600,10450,84,888935,7624800000,720000
256450,ARIRANG 심천차이넥스트(합성),10595,-35,-0.33,10631.38,10625,10625,10510,217,2298310,6357000000,600000
239660,ARIRANG 우량회사채50 1년,108500,-45,-0.04,108506.33,108540,108545,108500,1017,110358420,26040000000,240000
280920,ARIRANG 주도업종,9260,30,0.33,9258.86,9265,9305,9225,21,194475,3704000000,400000
266550,ARIRANG 중형주저변동50,11400,-50,-0.44,11396.08,11540,11540,11390,188,2148130,3990000000,350000
301400,ARIRANG 코스닥150,12415,-85,-0.68,12585.38,12575,12575,12410,98,1220555,2483000000,200000
301410,ARIRANG 코스닥150선물인버스,7360,50,0.68,7335.95,7300,7365,7275,4124,30164300,4784000000,650000
227830,ARIRANG 코스피,27815,-35,-0.13,27814.83,27960,27960,27700,53,1473300,18079750000,650000
122090,ARIRANG 코스피50,24345,10,0.04,24350.64,24535,24535,24240,525,12765750,16067700000,660000
328370,ARIRANG 코스피TR,13795,-20,-0.14,13800.94,13865,13875,13750,90,1239830,122085750000,8850000
301440,ARIRANG 코스피중형주,11690,-60,-0.51,11686.37,11845,11845,11680,20,234540,4676000000,400000
376250,ARIRANG 탄소효율그린뉴딜,8630,0,0,8637.62,8670,8675,8605,70,604880,5609500000,650000
285690,FOCUS ESG리더스,10830,-15,-0.14,10823.11,10830,10830,10830,1,10830,14620500000,1350000
292730,FOCUS KRX300,16480,0,0,16481.9,0,0,0,0,0,18128000000,1100000
402520,FOCUS 혁신기업액티브,8425,-70,-0.82,8433.03,8475,8475,8375,1083,9079180,7582500000,900000
293180,HANARO 200,35445,45,0.13,35532.46,35645,35645,35335,15251,540496665,669910500000,18900000
407310,HANARO 200 TOP10,8375,-75,-0.89,8401.88,8480,8480,8340,2279,19131565,221100000000,26400000
332930,HANARO 200TR,42855,50,0.12,42968.36,43055,43060,42730,91,3900710,128565000000,3000000
304780,HANARO 200선물레버리지,20790,70,0.34,20798.88,20780,20965,20650,845,17569615,38461500000,1850000
306520,HANARO 200선물인버스,10185,0,0,10182.39,10225,10225,10120,2445,24852760,45832500000,4500000
395290,HANARO Fn K-POP&미디어,9390,-60,-0.63,9386.38,9520,9520,9345,3273,30699115,23944500000,2550000
395280,HANARO Fn K-게임,6380,-95,-1.47,6398.73,6470,6500,6380,57329,368630520,20097000000,3150000
368190,HANARO Fn K-뉴딜디지털플러스,9165,-80,-0.87,9164.88,9305,9305,9135,1498,13744920,46741500000,5100000
402460,HANARO Fn K-메타버스MZ,8920,-90,-1,8926.59,9040,9040,8885,4054,36193615,9366000000,1050000
395270,HANARO Fn K-반도체,9370,-5,-0.05,9370.73,9415,9415,9330,5906,55272015,10775500000,1150000
367740,HANARO Fn5G산업,13075,-20,-0.15,13071.24,13225,13225,13040,815,10713850,10460000000,800000
407300,HANARO Fn골프테마,8655,55,0.64,8664.5,8680,8700,8640,7791,67455380,7356750000,850000
381560,HANARO Fn전기&수소차,8575,25,0.29,8571.66,8585,8620,8545,8882,76160845,33871250000,3950000
381570,HANARO Fn친환경에너지,9215,0,0,9210.55,9250,9300,9195,1457,13441365,7372000000,800000
346000,HANARO KAP초장기국고채,38120,-220,-0.57,38333.79,38445,38520,38075,376,14429690,4345680000,114000
304760,HANARO KRX300,16155,5,0.03,16155.61,16150,16240,16080,94,1518645,8077500000,500000
404470,HANARO KRX기후변화솔루션,8945,-15,-0.17,8974.11,8995,9035,8935,75,673010,5814250000,650000
332940,HANARO MSCI Korea TR,14355,-10,-0.07,14395.63,14440,14460,14315,74,1063575,288535500000,20100000
322400,HANARO e커머스,15275,-15,-0.1,15313.39,15400,15445,15235,432,6644170,90886250000,5950000
322410,HANARO 고배당,11490,90,0.79,11490.17,11525,11525,11450,5451,62506580,17235000000,1500000
354350,HANARO 글로벌럭셔리S&P(합성),16680,-195,-1.16,16647.21,16780,16985,16655,6150,102730200,53542800000,3210000
424460,HANARO 글로벌워터MSCI(합성),9665,-55,-0.57,9686.61,9620,9665,9610,329,3171785,7732000000,800000
