단축코드,종목명,종가,대비,등락률,순자산가치,시가,고가,저가,거래량,거래대금,시가총액,상장좌수
152100,ARIRANG 200,33475,-1255,-3.61,33550.87,34120,34120,33475,667228,22482766965,582465000000,17400000
295820,ARIRANG 200동일가중,10000,-455,-4.35,10027.89,10180,10250,10000,133,1348255,4500000000,450000
253150,ARIRANG 200선물레버리지,29895,-2190,-6.83,29816.23,30840,30915,29875,22141,677531415,8968500000,300000
253160,ARIRANG 200선물인버스2X,5880,365,6.62,5911.24,5740,5895,5700,140164,814957830,15582000000,2650000
395750,ARIRANG ESG가치주액티브,8000,-325,-3.9,8023.85,8145,8145,8000,94199,755854415,89200000000,11150000
395760,ARIRANG ESG성장주액티브,7945,-290,-3.52,7946.05,8065,8065,7925,127845,1015603045,30588250000,3850000
278420,ARIRANG ESG우수기업,8665,-255,-2.86,8689.88,8790,8840,8665,1560,13607500,3899250000,450000
429740,ARIRANG Fn K리츠,9965,-130,-1.29,9964.39,10065,10065,9960,5660,56538075,7473750000,750000
292750,ARIRANG KRX300,15135,-605,-3.84,15169.95,15310,15355,15135,20,304510,9081000000,600000
309210,ARIRANG KRX300헬스케어,8505,-320,-3.63,8594.98,8625,8630,8505,1892,16238070,2551500000,300000
333940,ARIRANG KS로우볼가중TR,12040,-355,-2.86,12069.85,12165,12185,12040,21,254110,7224000000,600000
333950,ARIRANG KS로우사이즈가중TR,14865,-660,-4.25,14906.25,15145,15145,14865,20,299770,5946000000,400000
333960,ARIRANG KS모멘텀가중TR,13620,-515,-3.64,13654.31,13810,13835,13620,5021,68788115,5448000000,400000
333970,ARIRANG KS밸류가중TR,14630,-490,-3.24,14666.53,14815,14825,14630,23,338490,8046500000,550000
333980,ARIRANG KS퀄리티가중TR,13110,-490,-3.6,13140.1,13280,13290,13110,23,303370,3933000000,300000
269530,ARIRANG S&P글로벌인프라,13920,-55,-0.39,13973.22,13975,13975,13880,752,10457465,6960000000,500000
421320,ARIRANG iSelect우주항공&UAM,10100,-470,-4.45,10163.95,10430,10500,10095,455280,4661751025,21715000000,2150000
251590,ARIRANG 고배당저변동50,11280,-260,-2.25,11272.42,11350,11405,11235,48011,540257645,16920000000,1500000
161510,ARIRANG 고배당주,12260,-175,-1.41,12090.76,12250,12430,12185,137956,1690570990,189049200000,15420000
251600,ARIRANG 고배당주채권혼합,10800,-125,-1.14,10781.23,10950,10950,10800,12513,135465695,11880000000,1100000
289670,ARIRANG 국채선물10년,50055,-760,-1.5,50085.49,50215,50305,50000,128,6418950,10611660000,212000
298340,ARIRANG 국채선물3년,51550,-340,-0.66,51409.72,51530,51550,51495,16,824155,75469200000,1464000
189400,ARIRANG 글로벌MSCI(합성 H),14730,-605,-3.95,14864.61,14870,14870,14675,1202,17810230,7512300000,510000
419650,ARIRANG 글로벌수소&차세대연료전지MV,8755,-430,-4.68,8811.39,9185,9185,8755,17284,152862735,6566250000,750000
415920,ARIRANG 글로벌희토류전략자원기업MV,8865,-80,-0.89,8898.64,8350,9085,8350,3495,30990835,9308250000,1050000
278620,ARIRANG 단기채권액티브,106135,15,0.01,105999.58,106135,106140,106135,1157,122801085,12523930000,118000
429760,ARIRANG 미국S&P500,9415,-360,-3.68,9592.25,9490,9505,9410,24967,236659820,12239500000,1300000
269540,ARIRANG 미국S&P500(H),16210,-805,-4.73,16519.18,16365,16365,16180,31530,513695305,43767000000,2700000
287180,ARIRANG 미국나스닥테크,19500,-1190,-5.75,19945.04,20500,20500,19500,12633,249172350,26325000000,1350000
