단축코드,종목명,종가,대비,등락률,순자산가치,시가,고가,저가,거래량,거래대금,시가총액,상장좌수
108630,FIRST 스타우량,15935,135,0.85,16018.86,15935,15935,15935,50,796750,25177300000,1580000
107560,GIANT 현대차그룹,16560,-95,-0.57,16532.41,16700,16830,16560,1467,24578640,23349600000,1410000
120210,GREAT SRI,8125,95,1.18,8116.44,8125,8125,8125,1,8125,39812500000,4900000
110550,HIT 골드,7200,-65,-0.89,7230.74,7290,7290,7150,1161,8363285,7200000000,1000000
124090,HIT 보험,8260,-115,-1.37,8263.94,9000,9000,8250,615,5169025,8260000000,1000000
105270,KINDEX F15,5535,45,0.82,5586,5535,5535,5535,1,5535,9963000000,1800000
114460,KINDEX 국고채,104715,-65,-0.06,104676.3,104770,104770,104715,10,1047425,81677700000,780000
108450,KINDEX 삼성그룹주,7400,90,1.23,7418.37,7360,7400,7360,320,2361545,26640000000,3600000
108440,KINDEX 코스닥스타,13260,15,0.11,13297.07,13320,13320,13260,378,5014560,17768400000,1340000
105190,KINDEX200,23545,285,1.23,23498.23,23470,23650,23470,49725,1172146655,170701250000,7250000
069500,KODEX 200,23510,205,0.88,23533.07,23320,23630,23320,2894171,68153165125,1692720000000,72000000
104580,KODEX Brazil,7680,-20,-0.26,7791,7710,7720,7610,568,4361220,3456000000,450000
099140,KODEX China H,18160,-145,-0.79,18340.71,18350,18415,18110,30877,562049920,108960000000,6000000
101280,KODEX Japan,8210,-70,-0.85,8357.88,8205,8350,8180,276,2280120,3284000000,400000
117700,KODEX 건설,5290,125,2.42,5273.85,5195,5290,5185,5850,30549340,5290000000,1000000
114260,KODEX 국고채,53240,-5,-0.01,52846.83,53305,53305,53240,2143,114130040,73471200000,1380000
122630,KODEX 레버리지,11820,250,2.16,11890.76,11620,11920,11620,2737790,32383464665,134748000000,11400000
091160,KODEX 반도체,16135,5,0.03,16108.32,16160,16190,16000,3025,48731980,15328250000,950000
102780,KODEX 삼성그룹,5390,25,0.47,5405.43,5400,5420,5385,451976,2443197895,397243000000,73700000
117460,KODEX 에너지화학,11605,450,4.03,11390.37,11270,11605,11270,14953,171058165,6498800000,560000
091170,KODEX 은행,8245,195,2.42,8243.14,8200,8245,8100,18193,148829320,16077750000,1950000
114800,KODEX 인버스,8805,-125,-1.4,8828.33,8910,8910,8785,3898241,34371621975,130314000000,14800000
091180,KODEX 자동차,14705,-50,-0.34,14647.99,14660,14955,14650,12376,182589000,15440250000,1050000
102960,KODEX 조선,18130,365,2.05,18086.51,17765,18140,17765,7689,138379795,5076400000,280000
102970,KODEX 증권,9160,285,3.21,9146.15,8975,9220,8925,16059,146832505,6870000000,750000
117680,KODEX 철강,10415,25,0.24,10398.03,10420,10570,10390,4422,46205965,6561450000,630000
069660,KOSEF 200,23500,255,1.1,23478.34,23305,23585,23305,775667,18222184250,163325000000,6950000
091190,KOSEF Banks,8405,195,2.38,8453.83,8345,8405,8345,1510,12606550,3025800000,360000
091200,KOSEF IT,12150,375,3.18,11985.96,12035,12150,11940,24,288730,8262000000,680000
100910,KOSEF KRX100,3800,55,1.47,3793.17,3760,3810,3760,105302,399412860,36480000000,9600000
104530,KOSEF 고배당,7325,125,1.74,7326.41,7240,7345,7100,2046,14880615,5493750000,750000
114470,KOSEF 국고채,104810,-55,-0.05,104795.8,104955,104955,104810,5878,616393455,386748900000,3690000
130730,KOSEF 단기자금,100445,25,0.02,100444.18,100410,100450,100410,6265,629223720,192854400000,1920000
104520,KOSEF 블루칩,6120,40,0.66,6129.49,6120,6155,6100,16226,99494060,29988000000,4900000
123930,KOSEF 인버스,9600,-130,-1.34,9606.69,9670,9670,9565,28747,275797115,10560000000,1100000
122260,KOSEF 통안채,102985,25,0.02,102966.24,102960,103005,102960,5627,579441450,216268500000,2100000
105780,KStar 5대그룹주,4600,10,0.22,4620.78,4640,4640,4600,68900,318693345,17480000000,3800000
114100,KStar 국고채,104810,-15,-0.01,104744.75,104850,104915,104785,3103,325294000,308141400000,2940000
123760,KStar 레버리지,10380,280,2.77,10356.01,10235,10465,10235,53576,556468245,24912000000,2400000
108480,KStar 코스닥엘리트30,1800,20,1.12,1804.96,1790,1805,1785,2024,3633570,46800000000,26000000
117740,PREX LG그룹&,12025,205,1.73,12009.9,11820,12065,11820,215,2580380,25252500000,2100000
129270,PREX 네오밸류,5680,65,1.16,5651.87,5640,5680,5615,4582,25733430,16472000000,2900000
091210,TIGER KRX100,38010,320,0.85,38023.97,37975,38010,37975,477,18127490,11403000000,300000
130680,TIGER WTI선물,9495,-155,-1.61,9548.87,9535,9535,9470,25023,237745165,11394000000,1200000
114820,TIGER 국채3,105100,-20,-0.02,105102,105100,105100,105100,2,210200,110355000000,1050000
