단축코드,종목명,종가,대비,등락률,순자산가치,시가,고가,저가,거래량,거래대금,시가총액,상장좌수
152100,ARIRANG 200,34965,-460,-1.3,34845.17,35505,35765,34965,173562,6109021350,727272000000,20800000
295820,ARIRANG 200동일가중,9260,-100,-1.07,9251.19,9385,9385,9260,41,381440,4167000000,450000
253150,ARIRANG 200선물레버리지,32985,-1055,-3.1,33008.81,34280,34510,32985,13734,458097045,11544750000,350000
253160,ARIRANG 200선물인버스2X,6580,200,3.13,6573.39,6310,6580,6285,108365,702053785,19411000000,2950000
278420,ARIRANG ESG우수기업,8005,-140,-1.72,7995.02,8165,8165,8005,611,4920530,3602250000,450000
292750,ARIRANG KRX300,16210,-190,-1.16,16121.41,16530,16530,16210,88,1434270,14589000000,900000
309170,ARIRANG KRX300IT,15775,-230,-1.44,15697,16140,16140,15715,155,2459065,5363500000,340000
309210,ARIRANG KRX300헬스케어,15010,115,0.77,15109.52,15050,15265,15010,1861,28188955,6004000000,400000
333940,ARIRANG KS로우볼가중TR,11485,-220,-1.88,11481.66,11735,11735,11485,344,3963430,7465250000,650000
333950,ARIRANG KS로우사이즈가중TR,13745,-25,-0.18,13732.6,13855,13855,13725,235,3231975,8247000000,600000
333960,ARIRANG KS모멘텀가중TR,13615,-155,-1.13,13604.98,13815,13815,13615,3904,53375845,12934250000,950000
333970,ARIRANG KS밸류가중TR,12695,-255,-1.97,12686.73,12985,12985,12695,241,3065665,8886500000,700000
333980,ARIRANG KS퀄리티가중TR,13300,-130,-0.97,13286.71,13495,13495,13300,245,3263625,10640000000,800000
269530,ARIRANG S&P글로벌인프라,10205,-100,-0.97,10457.66,10305,10305,10205,571,5850335,5612750000,550000
251590,ARIRANG 고배당저변동50,9355,-130,-1.37,9347.57,9485,9485,9355,5051,47406065,20581000000,2200000
161510,ARIRANG 고배당주,10155,-260,-2.5,10154.39,10400,10410,10155,175655,1804235145,186445800000,18360000
