단축코드,종목명,종가,대비,등락률,순자산가치,시가,고가,저가,거래량,거래대금,시가총액,상장좌수
152100,ARIRANG 200,34230,55,0.16,34297.72,34050,34335,34050,135821,4641572280,725676000000,21200000
295820,ARIRANG 200동일가중,9265,130,1.42,9262.82,9175,9265,9175,65,599470,4169250000,450000
253150,ARIRANG 200선물레버리지,31800,130,0.41,31737.4,31515,31950,31460,3237,102628085,12720000000,400000
253160,ARIRANG 200선물인버스2X,6860,-15,-0.22,6864.69,6920,6925,6800,87333,598859375,18865000000,2750000
278420,ARIRANG ESG우수기업,8110,15,0.19,8109.27,8090,8110,8080,171,1383925,3649500000,450000
292750,ARIRANG KRX300,15850,125,0.79,15851.73,15785,15850,15675,37,584815,14265000000,900000
309170,ARIRANG KRX300IT,15345,0,0,15385.34,15375,15385,15300,243,3729730,5217300000,340000
309210,ARIRANG KRX300헬스케어,14180,125,0.89,14332.36,14105,14255,14060,1404,19926860,5672000000,400000
333940,ARIRANG KS로우볼가중TR,11445,40,0.35,11446.86,11390,11445,11345,533,6098070,8583750000,750000
333950,ARIRANG KS로우사이즈가중TR,13505,110,0.82,13509.12,13410,13510,13360,534,7209465,7427750000,550000
333960,ARIRANG KS모멘텀가중TR,13365,15,0.11,13368.8,13350,13370,13295,542,7241875,14033250000,1050000
333970,ARIRANG KS밸류가중TR,12605,65,0.52,12608.05,12535,12605,12485,539,6792085,11344500000,900000
333980,ARIRANG KS퀄리티가중TR,13230,130,0.99,13234.17,13145,13230,13075,686,9059315,11245500000,850000
269530,ARIRANG S&P글로벌인프라,10355,-15,-0.14,10379.83,10390,10390,10325,271,2810870,5695250000,550000
251590,ARIRANG 고배당저변동50,9390,80,0.86,9393.54,9285,9390,9285,2574,24079180,21127500000,2250000
161510,ARIRANG 고배당주,10265,55,0.54,10275.3,10225,10265,10200,47216,483103920,195240300000,19020000
251600,ARIRANG 고배당주채권혼합,10290,15,0.15,10289.12,10245,10290,10245,5578,57237790,11319000000,1100000
289670,ARIRANG 국채선물10년,57825,0,0,57742.11,57825,57830,57740,80,4623210,6476400000,112000
298340,ARIRANG 국채선물3년,53485,-10,-0.02,53446.93,53480,53485,53480,2,106965,8343660000,156000
189400,ARIRANG 글로벌MSCI(합성 H),14955,15,0.1,14971.5,15075,15075,14865,61,913820,7627050000,510000
278620,ARIRANG 단기채권액티브,105700,-5,0,105691.57,105700,105700,105700,7,739900,37417800000,354000
269540,ARIRANG 미국S&P500(H),14490,-15,-0.1,14547.77,14420,14500,14420,11439,165435560,27531000000,1900000
287180,ARIRANG 미국나스닥기술주,18250,250,1.39,18266.17,18025,18280,18025,4738,86232615,16425000000,900000
213630,ARIRANG 미국다우존스고배당주(합성 H),12215,5,0.04,12146.56,12130,12215,12115,1721,20898255,6473950000,530000
332610,ARIRANG 미국단기우량회사채,94245,-305,-0.32,94430.38,94505,94505,94245,43,4061250,21676350000,230000
332620,ARIRANG 미국장기우량회사채,102400,1210,1.2,102471.49,101930,102625,101930,1046,107117360,25600000000,250000
195970,ARIRANG 선진국MSCI(합성 H),10605,-20,-0.19,10627.64,10680,10680,10595,1470,15606570,5514600000,520000
238670,ARIRANG 스마트베타Quality채권혼합,10555,50,0.48,10547.87,10530,10555,10530,55,580450,6333000000,600000
195980,ARIRANG 신흥국MSCI(합성 H),11650,30,0.26,11563.46,11620,11785,11510,27352,318153090,60813000000,5220000
256450,ARIRANG 심천차이넥스트(합성),11230,-10,-0.09,11150.92,11400,11400,11140,1067,11947220,6738000000,600000
239660,ARIRANG 우량회사채50 1년,108315,-5,0,108293.61,108310,108330,108300,338,36609010,12997800000,120000
280920,ARIRANG 주도업종,9630,15,0.16,9631.62,9615,9630,9575,1014,9715085,12519000000,1300000
266550,ARIRANG 중형주저변동50,9830,200,2.08,9828.73,9645,9855,9645,8367,81874095,9830000000,1000000
301400,ARIRANG 코스닥150,13185,235,1.81,13269.85,12985,13185,12985,7292,95202130,4614750000,350000
301410,ARIRANG 코스닥150선물인버스,8135,-85,-1.03,8142.52,8235,8240,8080,14689,119378465,4881000000,600000
227830,ARIRANG 코스피,25825,65,0.25,25838.77,25715,25830,25700,39619,1018899230,36155000000,1400000
122090,ARIRANG 코스피50,23825,10,0.04,23828.02,23765,23860,23710,138,3281435,11436000000,480000
328370,ARIRANG 코스피TR,12565,80,0.64,12563.77,12475,12565,12475,5089,63675245,110572000000,8800000
301440,ARIRANG 코스피중형주,10140,115,1.15,10135.02,10040,10140,10040,32,323955,5577000000,550000
285690,FOCUS ESG리더스,8955,45,0.51,8961.25,8890,8955,8890,10,89025,17910000000,2000000
292730,FOCUS KRX300,15925,75,0.47,15935.12,15925,15925,15925,1,15925,17517500000,1100000
293180,HANARO 200,34055,70,0.21,34111.24,33910,34155,33860,43369,1474248890,684505500000,20100000
332930,HANARO 200TR,39725,60,0.15,39794.08,39575,39835,39505,1299,51511200,176776250000,4450000
304780,HANARO 200선물레버리지,19190,65,0.34,19170.92,19035,19300,19030,5820,110980880,38380000000,2000000
306520,HANARO 200선물인버스,11400,-10,-0.09,11401.32,11445,11445,11355,19936,227310775,23370000000,2050000
368190,HANARO Fn K-뉴딜디지털플러스,10530,30,0.29,10533.87,10500,10530,10465,199041,2090875340,21060000000,2000000
367740,HANARO Fn5G산업,10640,170,1.62,10642.57,10450,10640,10450,44730,474135680,8512000000,800000
346000,HANARO KAP초장기국고채,49800,40,0.08,49743.91,49840,49840,49740,3134,156044970,9462000000,190000
304760,HANARO KRX300,15685,140,0.9,15685.5,15685,15685,15685,31,486235,15685000000,1000000
332940,HANARO MSCI Korea TR,13685,25,0.18,13684.95,13635,13730,13635,51,696950,217591500000,15900000
322400,HANARO e커머스,14110,55,0.39,14127.56,14105,14145,14050,6848,96502360,48679500000,3450000
322410,HANARO 고배당,8460,70,0.83,8460.35,8450,8465,8400,4441,37456170,26226000000,3100000
354350,HANARO 글로벌럭셔리S&P(합성),14030,5,0.04,13965.1,14030,14035,13815,53711,749455210,5612000000,400000
314700,HANARO 농업융복합산업,10720,40,0.37,10719.23,10700,10720,10675,18517,198424620,5896000000,550000
306540,HANARO 단기통안채,102830,0,0,102837.9,0,0,0,0,0,141802570000,1379000
304770,HANARO 코스닥150,13180,180,1.38,13269.55,13015,13180,13015,97669,1278249265,33477200000,2540000
306530,HANARO 코스닥150선물레버리지,10985,305,2.86,10942.83,10710,11045,10710,3807,41645755,5272800000,480000
148020,KBSTAR 200,34055,35,0.1,34137.6,33935,34165,33920,468603,15958488935,939918000000,27600000
285000,KBSTAR 200IT,12855,-30,-0.23,12863.55,12880,12880,12785,18465,236369495,58875900000,4580000
361580,KBSTAR 200TR,17085,30,0.18,17107.61,17015,17095,17015,10,170780,56380500000,3300000
287300,KBSTAR 200건설,8375,100,1.21,8372.39,8325,8375,8315,434,3613430,1842500000,220000
287310,KBSTAR 200경기소비재,9475,0,0,9467.14,9475,9475,9440,27,255525,1895000000,200000
290080,KBSTAR 200고배당커버드콜ATM,7755,30,0.39,7763.07,7725,7755,7715,170,1313395,5428500000,700000
284980,KBSTAR 200금융,7700,45,0.59,7705.92,7695,7730,7655,2260,17382245,2310000000,300000
287320,KBSTAR 200산업재,8825,105,1.2,8816.52,8690,8835,8690,6,52775,3000500000,340000
287330,KBSTAR 200생활소비재,8205,145,1.8,8215.6,8140,8205,8140,32936,268929640,5743500000,700000
252400,KBSTAR 200선물레버리지,16040,65,0.41,16032.14,15975,16140,15865,40031,640651875,43308000000,2700000
252410,KBSTAR 200선물인버스,6410,-15,-0.23,6422.08,6460,6460,6380,21827,139876140,4487000000,700000
252420,KBSTAR 200선물인버스2X,3440,-15,-0.43,3445.01,3460,3480,3410,666178,2288868020,35088000000,10200000
284990,KBSTAR 200에너지화학,10720,10,0.09,10740.96,10720,10745,10675,170,1818560,3644800000,340000
285010,KBSTAR 200중공업,8230,210,2.62,8221.68,8045,8230,8025,1520,12331110,2469000000,300000
285020,KBSTAR 200철강소재,6180,55,0.9,6175.57,6125,6180,6125,5,30745,2348400000,380000
315480,KBSTAR 200커뮤니케이션서비스,15260,60,0.39,15273.58,15225,15265,15155,441,6717805,4578000000,300000
105780,KBSTAR 5대그룹주,6680,-30,-0.45,6705.14,6700,6725,6665,3479,23219810,8016000000,1200000
290130,KBSTAR ESG사회책임투자,10955,50,0.46,10948.66,10915,10975,10880,391469,4282677060,19171250000,1750000
368200,KBSTAR Fn K-뉴딜디지털플러스,10535,60,0.57,10534.94,10495,10535,10480,218,2286285,8428000000,800000
367760,KBSTAR Fn5G테크,10935,300,2.82,10927.89,10685,10945,10660,613858,6680721675,8201250000,750000
367770,KBSTAR Fn수소경제테마,10690,-25,-0.23,10673.67,10715,10850,10610,577049,6151007695,11224500000,1050000
326240,KBSTAR IT플러스,16815,-10,-0.06,16862.35,16785,16860,16725,332060,5585371650,60197700000,3580000
270800,KBSTAR KQ고배당,13140,75,0.57,13167.59,13070,13170,13055,44397,582322230,61101000000,4650000
292050,KBSTAR KRX300,15925,20,0.13,15944.34,15880,15925,15860,3548,56439710,44590000000,2800000
307010,KBSTAR KRX300레버리지,13905,125,0.91,13872.07,13785,13905,13755,2181,30184845,9733500000,700000
319870,KBSTAR KRX300미국달러선물혼합,12460,25,0.2,12410.63,12400,12465,12350,13,161635,8722000000,700000
307020,KBSTAR KRX300선물인버스,7420,5,0.07,7378.97,7450,7450,7375,299,2209445,2893800000,390000
342500,KBSTAR KRX국채선물3년10년스티프너,50860,-5,-0.01,50847.94,50865,50870,50860,8,406900,6103200000,120000
342600,KBSTAR KRX국채선물3년10년스티프너2X,51400,-5,-0.01,51386.76,51410,51420,51400,6,308450,6168000000,120000
342610,KBSTAR KRX국채선물3년10년플래트너,49905,5,0.01,49892.94,49900,49905,49895,6,299400,5988600000,120000
342620,KBSTAR KRX국채선물3년10년플래트너2X,49505,45,0.09,49476.41,49470,49505,49470,6,296865,5940600000,120000
234310,KBSTAR V&S셀렉트밸류,12780,80,0.63,12777.99,12635,12780,12635,862,10977045,8946000000,700000
241390,KBSTAR V&S셀렉트밸류채권혼합,11295,20,0.18,11294.62,11245,11295,11245,654,7377665,6777000000,600000
300640,KBSTAR 게임테마,12285,180,1.49,12286.84,12105,12305,12105,4285,52522060,23341500000,1900000
266160,KBSTAR 고배당,10275,35,0.34,10278.14,10120,10300,10120,101495,1040783165,12330000000,1200000
114100,KBSTAR 국고채3년,113645,-70,-0.06,113650.55,113665,113670,113635,41,4659645,37502850000,330000
282000,KBSTAR 국고채3년선물인버스,99445,25,0.03,99457.96,99410,99445,99410,6,596605,223055135000,2243000
295000,KBSTAR 국채선물10년,56980,-20,-0.04,56926.44,57025,57025,56955,587,33441825,13675200000,240000
295020,KBSTAR 국채선물10년인버스,46330,20,0.04,46346.32,46295,46350,46295,6,277975,3799060000,82000
276650,KBSTAR 글로벌4차산업IT(합성 H),18490,90,0.49,18454.82,18495,18500,18400,30950,570611625,29584000000,1600000
336160,KBSTAR 금융채액티브,102990,-5,0,102932.01,102995,103015,102990,40,4119805,64883700000,630000
326230,KBSTAR 내수주플러스,9765,150,1.56,9769.32,9700,9775,9700,13515,131543090,4687200000,480000
272560,KBSTAR 단기국공채액티브,101595,5,0,101586.07,101600,101600,101590,1106,112366835,76602630000,754000
196230,KBSTAR 단기통안채,104140,10,0.01,104130.76,104130,104145,104125,778615,81082346135,151419560000,1454000
315960,KBSTAR 대형고배당10TR,13195,-75,-0.57,13196.79,13200,13250,13140,12766,167998870,104240500000,7900000
252730,KBSTAR 모멘텀로우볼,12900,-35,-0.27,12942.29,12855,12925,12855,120,1544775,9030000000,700000
252720,KBSTAR 모멘텀밸류,11510,-55,-0.48,11548.37,11605,11605,11480,22,253315,5755000000,500000
219390,KBSTAR 미국S&P원유생산기업(합성 H),2305,20,0.88,2369.64,2305,2320,2300,437244,1010565065,58431750000,25350000
354240,KBSTAR 미국고정배당우선증권ICE TR,9870,10,0.1,9857.43,9860,9870,9860,592,5838120,8389500000,850000
368590,KBSTAR 미국나스닥100,9955,70,0.71,9945.42,9945,9970,9920,252783,2514178820,24887500000,2500000
267440,KBSTAR 미국장기국채선물(H),12415,120,0.98,12341.99,12435,12435,12365,63,780180,6207500000,500000
267490,KBSTAR 미국장기국채선물레버리지(합성 H),14815,145,0.99,14655.25,14855,14855,14785,8,118445,7407500000,500000
267450,KBSTAR 미국장기국채선물인버스(H),7620,-40,-0.52,7631.34,0,0,0,0,0,3810000000,500000
267500,KBSTAR 미국장기국채선물인버스2X(합성 H),5605,-55,-0.97,5630.85,5630,5630,5560,1021,5714150,2802500000,500000
140570,KBSTAR 수출주,10045,60,0.6,10046.81,9925,10045,9925,498,4972885,4018000000,400000
140580,KBSTAR 우량업종,10120,-20,-0.2,10160.74,10095,10120,10080,78,788810,3036000000,300000
183710,KBSTAR 주식혼합,38265,-10,-0.03,38317.35,38180,38275,38170,249,9520550,9566250000,250000
310080,KBSTAR 중국MSCI China선물(H),14020,120,0.86,13790.09,13905,14025,13745,46361,647945665,16123000000,1150000
174360,KBSTAR 중국본토대형주CSI100,20890,25,0.12,20795.42,20865,20895,20605,88920,1850452920,37602000000,1800000
136340,KBSTAR 중기우량회사채,105175,-40,-0.04,105193.08,105200,105235,105170,997,104873925,51535750000,490000
281990,KBSTAR 중소형고배당,9720,55,0.57,9762.14,9660,9755,9660,17101,166065305,15552000000,1600000
300280,KBSTAR 중소형모멘텀로우볼,9940,165,1.69,9940.97,9835,9975,9835,48,473825,3479000000,350000
300290,KBSTAR 중소형모멘텀밸류,10550,110,1.05,10558.87,10475,10560,10475,6,63140,4220000000,400000
272570,KBSTAR 중장기국공채액티브,103875,-80,-0.08,103848.19,103925,103925,103845,67,6961790,34174875000,329000
250730,KBSTAR 차이나HSCEI(H),12190,-25,-0.2,12178.65,12165,12190,12115,2163,26207665,7314000000,600000
291680,KBSTAR 차이나H선물인버스(H),10000,30,0.3,9988.45,9970,10000,9970,10,99820,5500000000,550000
183700,KBSTAR 채권혼합,60165,-50,-0.08,60217.67,60090,60245,60090,43,2588415,14439600000,240000
270810,KBSTAR 코스닥150,13110,140,1.08,13202.09,12970,13150,12970,271864,3551353980,173052000000,13200000
278240,KBSTAR 코스닥150선물레버리지,12710,315,2.54,12686.84,12390,12825,12385,104996,1334741230,186964100000,14710000
275750,KBSTAR 코스닥150선물인버스,5405,-105,-1.91,5430.28,5490,5510,5395,115246,627449135,3783500000,700000
302450,KBSTAR 코스피,25530,35,0.14,25589.82,25310,25620,25310,6663,169862020,200410500000,7850000
361590,KBSTAR 코스피ex200,10785,115,1.08,10781.81,10705,10785,10705,42,451570,11863500000,1100000
334690,KBSTAR 팔라듐선물(H),13725,60,0.44,13632.22,13660,13725,13600,2145,29311915,6176250000,450000
334700,KBSTAR 팔라듐선물인버스(H),5355,0,0,5388.31,5360,5360,5355,32,171470,2142000000,400000
253280,KBSTAR 헬스케어,16390,90,0.55,16436.23,16300,16485,16255,2035,33345575,4917000000,300000
253290,KBSTAR 헬스케어채권혼합,12460,30,0.24,12464.01,12435,12485,12415,15926,198308250,9968000000,800000
105190,KINDEX 200,34145,50,0.15,34220.08,34055,34250,33975,249847,8523763945,681192750000,19950000
332500,KINDEX 200TR,20355,30,0.15,20384.48,20265,20405,20265,3088,62749230,221869500000,10900000
