지수명,종가,대비,등락률
코스피 200,251.32,-0.55,-0.22
코스피 100 동일가중지수,1853.57,-2.93,-0.16
코스피 50,1630.75,-4.36,-0.27
KRX 100 동일가중지수,1797.72,-1.86,-0.1
MKF 범LG그룹주 지수,,,
MKF 네오밸류 지수,,,
KAP Money Market Index(총수익),106.99,0.01,0.01
KAP Barbell Index(총수익),107.92,0.07,0.06
FnGuide 경기방어주 지수,,,
FnGuide 배당주 지수,11161.51,48.42,0.44
FnGuide 자동차+ 지수,,,
FnGuide 조선운송+ 지수,,,
FnGuide 경기주도주 지수,,,
FnGuide 철강금속+ 지수,,,
MSCI AC World Daily TR Net USD,180.3,-0.8,-0.44
FnGuide 화학+ 지수,,,
MKF 스타우량,,,
MKF 현대차그룹,,,
녹색산업지수,,,
사회책임투자지수,,,
KTB INDEX(시장가격),10278.34,4.55,0.04
KIS MSB 단기지수(총수익),10328.46,0.76,0.01
FnGuide-RAFI 코리아 대형 지수,5991.7,-12.52,-0.21
MKF SAMs EW 지수,11249.16,-54.65,-0.48
MKF SAMs SW,8310.2,-64.28,-0.77
MKF F15 VW,,,
코스피 200 선물지수,1234.29,0.49,0.04
CSI 300 Index,2120.87,-17.26,-0.81
스타지수,,,
Dow Jones U.S. Real Estate Index,831.52,-16.38,-1.93
Markit iBoxx USD Liquid High Yield Index,,,
10년국채선물지수,1130.23,2.22,0.2
DJ Brazil 20,22508.56,462.19,2.1
FTSE China A50 Index,6400.53,-54.13,-0.84
Hang Seng China H,9360.7,18.42,0.2
TOPIX100,771.48,-0.47,-0.06
MSCI Korea Index,558.52,-1.56,-0.28
KRX 건설,707.29,-1.93,-0.27
S&P GSCI Gold Index(TR),728.68,-9.56,-1.29
S&P GSCI North American Copper Index(TR),429.52,5.11,1.2
MKF 국고채지수(총수익),156.74,0.08,0.05
KRW Cash 지수(총수익),136.58,0.01,0.01
KRX 반도체,1814.09,15.97,0.89
KRX 보험,1525.04,4.75,0.31
삼성그룹,5713.78,-29.64,-0.52
핵심소비재 지수,,,
KRX 에너지화학,1827.77,-19.66,-1.06
KRX 운송,758.38,-6.54,-0.85
S&P GSCI Silver Index(TR),748.35,-1.29,-0.17
KRX 은행,782.39,3.82,0.49
KRX 자동차,2253.07,-1.08,-0.05
KRX 기계장비,1501.49,-14.1,-0.93
주식골드지수,3445.49,-21.46,-0.62
KRX 증권,510.45,2.79,0.55
KRX 철강,1825.24,16.49,0.91
S&P GSCI Soybeans Index(TR),5427.4,49.3,0.92
S&P Biotechnology Select Industry Index,4177.1,-20.15,-0.48
KIS 10년 국고채 지수 (총수익),12090.6,19.18,0.16
KRX 정보통신,,,
KRX 100,4128.8,-6.69,-0.16
MKF 웰스 고배당20,6746.57,45.31,0.68
MK 머니마켓 지수(총수익),11276.2,0.81,0.01
미국달러선물지수,1123.39,1.37,0.12
MKF 블루칩,6355.75,-23.99,-0.38
MK 통안채지수(총수익),11643.9,0.69,0.01
MKF 5대그룹주,4852.12,-8.93,-0.18
FnGuide-KIS 5대 그룹주장기채플러스지수,,,
MKF 수출주 지수,9211.29,-16.83,-0.18
MKF 우량업종대표주 지수,10110.47,-21.2,-0.21
KOBI 크레딧 지수(총수익),11733.07,3.16,0.03
주식국채혼합(주식형)지수,1170.58,-1.64,-0.14
CSI A100,1926.34,-16.7,-0.86
주식국채혼합(채권형)지수,1207.86,-0.42,-0.03
MKF 코스닥 엘리트30,,,
코스피 200 정보기술,1506.08,11.9,0.8
MKF LG그룹+ FW,5750.06,-2.63,-0.05
S&P 500 Futures Index(ER),162.13,-1,-0.61
MKF 순수가치,15708.62,38.42,0.25
코스피 200 건설,381.43,-2.01,-0.52
코스피 200 경기소비재,2065.98,-8.55,-0.41
코스피 200 생활소비재,1009.36,-7.17,-0.71
S&P GSCI Cash Copper Index,199.47,-0.81,-0.4
S&P GSCI Industrial Metals Select Index(TR),175.63,1.28,0.73
코스피 200 금융,695.41,3.05,0.44
S&P GSCI Precious Metals Index(TR),1690.69,-19.83,-1.16
NASDAQ 100,3706.62,44.11,1.2
S&P GSCI Agriculture Enhanced Index(ER),117.85,1.52,1.31
BNY Latin America 35 ADR,3121.99,56.66,1.85
FnGuide Low Vol 지수,11701.6,-28.42,-0.24
FnGuide 모멘텀 지수,19144.76,-29.78,-0.16
MKF 중형 가치,8366.69,41.07,0.49
KRX 방송통신,859.1,-4.63,-0.54
FnGuide 베타플러스 지수,,,
BNY BRIC Select ADR,3827.39,61.64,1.64
MKF SAMs FW,7737.34,-43,-0.55
FnGuide 생활필수품 지수,,,
FnGuide 소프트웨어 지수,3351.95,42.95,1.3
코스피 200 에너지/화학,996.77,-9.64,-0.96
S&P GSCI Crude Oil Enhanced Index (ER),1070.48,3.13,0.29
KIS MSB 6M(총수익),10669.55,0.76,0.01
FnGuide 자동차 지수,,,
코스피 200 중공업,462.8,-4.41,-0.94
FnGuide 중국내수테마 지수,3696.14,-10.58,-0.29
FnGuide 증권 지수,1599.05,8.29,0.52
Hang Seng China (Hong Kong-listed) 25 Index,7443.5,-3.78,-0.05
코스피 200 철강/소재,848.14,5.08,0.6
코스피 200 커버드콜 5% OTM,304.81,-0.63,-0.21
코스닥 프리미어,,,
KRX 헬스케어,1531.31,-10.92,-0.71
MKF 현대차그룹+ FW,24345.54,-143.67,-0.59
FnGuide 화학 지수,,,
MSCI US REIT Index,952.63,-19.43,-2
MKF 중소형 가치,6800.88,26,0.38
FnGuide-RAFI 코리아200 지수,6253.92,-10.4,-0.17
코스피 100,1896.29,-4.69,-0.25
코스피 200 고배당지수,2383.53,7.12,0.3
