지수명,종가,대비,등락률
코스피 200,259.7,0.75,0.29
코스피 100 동일가중지수,1897.08,-0.67,-0.04
코스피 50,1692.78,6.89,0.41
KRX 100 동일가중지수,1844.14,1.79,0.1
MKF 범LG그룹주 지수,,,
MKF 네오밸류 지수,,,
KAP Money Market Index(총수익),107.09,0.01,0.01
KAP Barbell Index(총수익),107.93,-0.06,-0.06
FnGuide 경기방어주 지수,,,
FnGuide 배당주 지수,11187.62,-69.63,-0.62
FnGuide 자동차+ 지수,,,
FnGuide 조선운송+ 지수,,,
FnGuide 경기주도주 지수,,,
FnGuide 철강금속+ 지수,,,
MSCI AC World Daily TR Net USD,184.5,0.5,0.27
FnGuide 화학+ 지수,,,
MKF 스타우량,,,
MKF 현대차그룹,,,
녹색산업지수,,,
사회책임투자지수,,,
KTB INDEX(시장가격),10274.72,-1.02,-0.01
KIS MSB 단기지수(총수익),10339.04,0.9,0.01
FnGuide-RAFI 코리아 대형 지수,6170.91,-1.22,-0.02
MKF SAMs EW 지수,11734.88,6.06,0.05
MKF SAMs SW,8720.56,35.38,0.41
MKF F15 VW,,,
코스피 200 선물지수,1270.89,2.68,0.21
CSI 300 Index,2180.73,17.61,0.81
스타지수,,,
Dow Jones U.S. Real Estate Index,851.63,0.22,0.03
Markit iBoxx USD Liquid High Yield Index,,,
10년국채선물지수,1125.5,-1.71,-0.15
DJ Brazil 20,24900.47,69.91,0.28
FTSE China A50 Index,6717.83,69.23,1.04
Hang Seng China H,10022.83,-75.45,-0.75
TOPIX100,801.9,5.46,0.69
MSCI Korea Index,580.24,2.24,0.39
KRX 건설,735.35,2.05,0.28
S&P GSCI Gold Index(TR),701.16,5.87,0.84
S&P GSCI North American Copper Index(TR),437.94,1.59,0.36
MKF 국고채지수(총수익),156.68,-0.03,-0.02
KRW Cash 지수(총수익),136.72,0.01,0.01
KRX 반도체,1860.43,17.1,0.93
KRX 보험,1558.92,-9.88,-0.63
삼성그룹,5964.16,13.7,0.23
핵심소비재 지수,,,
KRX 에너지화학,1858.8,-10.84,-0.58
KRX 운송,792.83,6.14,0.78
S&P GSCI Silver Index(TR),720.48,13.01,1.84
KRX 은행,796.61,-1.27,-0.16
KRX 자동차,2367.88,12.9,0.55
KRX 기계장비,1550.77,4.21,0.27
주식골드지수,3399.52,-0.11,0
KRX 증권,534.15,5.92,1.12
KRX 철강,1895.76,1.88,0.1
S&P GSCI Soybeans Index(TR),5545.07,-84.37,-1.5
S&P Biotechnology Select Industry Index,3731.43,-21.23,-0.57
KIS 10년 국고채 지수 (총수익),12062.52,-19.86,-0.16
KRX 정보통신,,,
KRX 100,4257.75,8.12,0.19
MKF 웰스 고배당20,6724.18,-45.39,-0.67
MK 머니마켓 지수(총수익),11287.95,1.09,0.01
미국달러선물지수,1108.3,-1.05,-0.09
MKF 블루칩,6496.45,2.78,0.04
MK 통안채지수(총수익),11654.25,1.06,0.01
MKF 5대그룹주,5050.37,-1.63,-0.03
FnGuide-KIS 5대 그룹주장기채플러스지수,,,
MKF 수출주 지수,9466.27,-7.7,-0.08
MKF 우량업종대표주 지수,10336.25,-32.66,-0.31
KOBI 크레딧 지수(총수익),11737.84,-1.51,-0.01
주식국채혼합(주식형)지수,1197.7,2.39,0.2
CSI A100,2012.06,20.86,1.05
주식국채혼합(채권형)지수,1219.57,0.98,0.08
MKF 코스닥 엘리트30,,,
코스피 200 정보기술,1532.38,15.74,1.04
MKF LG그룹+ FW,5968.13,0.16,0
S&P 500 Futures Index(ER),164.82,0.46,0.28
MKF 순수가치,15954.27,-25.6,-0.16
코스피 200 건설,393.93,-0.91,-0.23
코스피 200 경기소비재,2169.46,5.94,0.27
코스피 200 생활소비재,1005.06,-3.68,-0.36
S&P GSCI Cash Copper Index,207.55,2.49,1.21
S&P GSCI Industrial Metals Select Index(TR),180.25,1.56,0.87
코스피 200 금융,712.65,-2.28,-0.32
S&P GSCI Precious Metals Index(TR),1626.93,15.53,0.96
NASDAQ 100,3658.4,0,0
S&P GSCI Agriculture Enhanced Index(ER),117.35,-2.08,-1.74
BNY Latin America 35 ADR,3415.87,8.23,0.24
FnGuide Low Vol 지수,11906.21,-41.53,-0.35
FnGuide 모멘텀 지수,19380.31,-29.25,-0.15
MKF 중형 가치,8427.58,43.93,0.52
KRX 방송통신,851.49,-22.37,-2.56
FnGuide 베타플러스 지수,,,
BNY BRIC Select ADR,4056.73,47.29,1.18
MKF SAMs FW,8103.62,30.45,0.38
FnGuide 생활필수품 지수,,,
FnGuide 소프트웨어 지수,3302.76,44.12,1.35
코스피 200 에너지/화학,1012.24,-5.95,-0.58
S&P GSCI Crude Oil Enhanced Index (ER),1075.27,-1.36,-0.13
KIS MSB 6M(총수익),10680.39,0.93,0.01
FnGuide 자동차 지수,,,
코스피 200 중공업,481.59,1.85,0.39
FnGuide 중국내수테마 지수,3719.1,32.37,0.88
FnGuide 증권 지수,1673.64,18.87,1.14
Hang Seng China (Hong Kong-listed) 25 Index,7849.57,-40.29,-0.51
코스피 200 철강/소재,867.54,-1.97,-0.23
코스피 200 커버드콜 5% OTM,314.39,0.88,0.28
코스닥 프리미어,,,
Markit iBoxx USD Liquid High Yield 0-5 year 지수,99.25,-0.02,-0.02
KRX 헬스케어,1524.33,19.99,1.33
MKF 현대차그룹+ FW,25678.76,47.85,0.19
FnGuide 화학 지수,,,
MSCI US REIT Index,976.6,0.95,0.1
MKF 중소형 가치,6918.67,40.3,0.59
FnGuide-RAFI 코리아200 지수,6437.59,0.43,0.01
코스피 100,1962.88,5.75,0.29
코스피 200 고배당지수,2408.32,-8.81,-0.36
