지수명,종가,대비,등락률
코스피 200,245.86,-0.65,-0.26
코스피 100 동일가중지수,1867.27,10.47,0.56
코스피 50,1578.7,-9.76,-0.61
KRX 100 동일가중지수,1802.03,2.05,0.11
MKF 범LG그룹주 지수,,,
MKF 네오밸류 지수,,,
KAP Money Market Index(총수익),108.98,0.02,0.02
KAP Barbell Index(총수익),112.58,-0.01,-0.01
FnGuide 경기방어주 지수,,,
FnGuide 배당주 지수,11087.65,121.1,1.1
FnGuide 자동차+ 지수,,,
FnGuide 조선운송+ 지수,,,
FnGuide 경기주도주 지수,,,
FnGuide 철강금속+ 지수,,,
MSCI AC World Daily TR Net USD,188.62,0.67,0.36
MSCI EAFE Index,1811.71,5.98,0.33
MSCI EM Index,998.44,-8.67,-0.86
Hang Seng China H,10622,-105.78,-0.99
FnGuide 화학+ 지수,,,
MKF 스타우량,,,
MKF 현대차그룹,,,
녹색산업지수,,,
사회책임투자지수,,,
KTB INDEX(시장가격),10541.44,0.68,0.01
KIS MSB 단기지수(총수익),10507.91,0.92,0.01
FnGuide-RAFI 코리아 대형 지수,5779.89,-7.66,-0.13
MKF SAMs EW 지수,10866.41,-14.84,-0.14
MKF SAMs SW,8142.69,-79.63,-0.97
MKF F15 VW,,,
코스피 200 선물지수,1190.52,-1.93,-0.16
TOPIX,1371.76,3.11,0.23
CSI 300 Index,2503.45,-9.72,-0.39
스타지수,,,
Dow Jones U.S. Real Estate Index,965.66,0.12,0.01
Markit iBoxx USD Liquid High Yield Index,,,
10년국채선물지수,1222.08,-0.81,-0.07
DJ Brazil 20,23231.21,158.05,0.68
FTSE China A50 Index,7326.93,-41.39,-0.56
TOPIX100,908.08,0.59,0.07
MSCI Korea Index,540.18,-2.47,-0.46
KRX 건설,653,2.92,0.45
S&P GSCI Gold Index(TR),621.63,-11.93,-1.88
S&P GSCI North American Copper Index(TR),432.61,-1.58,-0.36
MKF 국고채지수(총수익),163.22,0.02,0.01
KRW Cash 지수(총수익),139.11,0.01,0.01
KRX 반도체,1726.35,-4.09,-0.24
