지수명,종가,대비,등락률
코스피 200,253.46,-1.9,-0.74
코스피 100 동일가중지수,1867.53,-12.58,-0.67
코스피 50,1652.79,-13.66,-0.82
KRX 100 동일가중지수,1830.47,-10.07,-0.55
MKF 범LG그룹주 지수,,,
MKF 네오밸류 지수,,,
KAP Money Market Index(총수익),106.53,0.02,0.02
KAP Barbell Index(총수익),106.96,0.01,0.01
FnGuide 경기방어주 지수,,,
FnGuide 배당주 지수,11266.6,3.71,0.03
FnGuide 자동차+ 지수,,,
FnGuide 조선운송+ 지수,,,
FnGuide 경기주도주 지수,,,
FnGuide 철강금속+ 지수,,,
MSCI AC World Daily TR Net USD,180.14,-0.24,-0.13
FnGuide 화학+ 지수,,,
MKF 스타우량,,,
MKF 현대차그룹,,,
녹색산업지수,,,
사회책임투자지수,,,
KTB INDEX(시장가격),10252.04,1.07,0.01
KIS MSB 단기지수(총수익),10284.69,2.03,0.02
FnGuide-RAFI 코리아 대형 지수,6081.88,-53.2,-0.87
MKF SAMs EW 지수,11615.32,-38.43,-0.33
MKF SAMs SW,8732.03,-58.5,-0.67
MKF F15 VW,,,
코스피 200 선물지수,1246.49,-11.53,-0.92
CSI 300 Index,2178.49,-33.35,-1.51
스타지수,,,
Dow Jones U.S. Real Estate Index,798.7,-3.36,-0.42
Markit iBoxx USD Liquid High Yield Index,,,
10년국채선물지수,1112.85,-0.71,-0.06
DJ Brazil 20,23744.01,-298.23,-1.24
FTSE China A50 Index,6682.26,-71.45,-1.06
Hang Seng China H,10167.28,-20.24,-0.2
TOPIX100,862.68,0.09,0.01
MSCI Korea Index,562.67,-4.37,-0.77
KRX 건설,696.95,-3.85,-0.55
S&P GSCI Gold Index(TR),680.3,6.35,0.94
S&P GSCI North American Copper Index(TR),480.46,0.28,0.06
MKF 국고채지수(총수익),155.48,0.01,0.01
KRW Cash 지수(총수익),136,0.03,0.02
KRX 반도체,1743.65,-6.26,-0.36
KRX 보험,1601.63,-10.64,-0.66
삼성그룹,5917.92,-33.08,-0.56
핵심소비재 지수,,,
KRX 에너지화학,1947.9,-8.65,-0.44
KRX 운송,762.73,-7.04,-0.91
S&P GSCI Silver Index(TR),730.87,9,1.25
KRX 은행,795.01,-10.22,-1.27
KRX 자동차,2147.62,-20.8,-0.96
KRX 기계장비,1688.75,-16.52,-0.97
주식골드지수,3303.37,-9.92,-0.3
