지수명,종가,대비,등락률
코스피 200,259.68,-0.88,-0.34
코스피 100 동일가중지수,1885.86,11.27,0.6
코스피 50,1697.19,-8.5,-0.5
KRX 100 동일가중지수,1830,10.42,0.57
MKF 범LG그룹주 지수,,,
MKF 네오밸류 지수,,,
KAP Money Market Index(총수익),107.61,0.01,0.01
KAP Barbell Index(총수익),109.04,0.01,0.01
FnGuide 경기방어주 지수,,,
FnGuide 배당주 지수,10915.62,63.01,0.58
FnGuide 자동차+ 지수,,,
FnGuide 조선운송+ 지수,,,
FnGuide 경기주도주 지수,,,
FnGuide 철강금속+ 지수,,,
MSCI AC World Daily TR Net USD,191.22,1.32,0.7
MSCI EAFE Index,1974.15,12.58,0.64
MSCI EM Index,1048.96,13.98,1.35
FnGuide 화학+ 지수,,,
MKF 스타우량,,,
MKF 현대차그룹,,,
녹색산업지수,,,
사회책임투자지수,,,
KTB INDEX(시장가격),10356.01,1.17,0.01
KIS MSB 단기지수(총수익),10389.58,0.73,0.01
FnGuide-RAFI 코리아 대형 지수,6117.56,-9.69,-0.16
MKF SAMs EW 지수,11952.32,-68.1,-0.57
MKF SAMs SW,8969.27,-119.39,-1.31
MKF F15 VW,,,
코스피 200 선물지수,1270.05,1.35,0.11
CSI 300 Index,2134.28,-16.32,-0.76
스타지수,,,
Dow Jones U.S. Real Estate Index,901.24,-11.62,-1.27
Markit iBoxx USD Liquid High Yield Index,,,
10년국채선물지수,1144.8,0.31,0.03
DJ Brazil 20,24891.62,0,0
FTSE China A50 Index,6683.22,-44.59,-0.66
Hang Seng China H,10406.79,42.21,0.41
TOPIX100,816.65,0.39,0.05
MSCI Korea Index,583.68,-3.27,-0.56
KRX 건설,717.17,5.62,0.79
S&P GSCI Gold Index(TR),680.98,0.33,0.05
S&P GSCI North American Copper Index(TR),439.28,-6.9,-1.55
MKF 국고채지수(총수익),157.92,0.02,0.01
KRW Cash 지수(총수익),137.39,0.01,0.01
KRX 반도체,1886.2,-11.59,-0.61
KRX 보험,1575.21,7.26,0.46
삼성그룹,6225.28,-83.68,-1.33
핵심소비재 지수,,,
KRX 에너지화학,1787.53,22.21,1.26
KRX 운송,779.11,-4.16,-0.53
S&P GSCI Silver Index(TR),683.98,-0.6,-0.09
KRX 은행,771.52,10.09,1.33
KRX 자동차,2230.39,6.97,0.31
KRX 기계장비,1364.35,25.37,1.89
주식골드지수,3364.66,5.4,0.16
KRX 증권,539.94,6.3,1.18
KRX 철강,1958.97,31.47,1.63
S&P GSCI Soybeans Index(TR),5595.45,-9.04,-0.16
S&P Biotechnology Select Industry Index,3771.1,254.4,7.23
KIS 10년 국고채 지수 (총수익),12308.38,1.72,0.01
KRX 정보통신,,,
KRX 100,4241.39,1.43,0.03
MKF 웰스 고배당20,6615.41,43.4,0.66
MK 머니마켓 지수(총수익),11344.26,0.86,0.01
미국달러선물지수,1061.64,-5.22,-0.49
MKF 블루칩,6582.06,17.56,0.27
MK 통안채지수(총수익),11714.28,0.85,0.01
MKF 5대그룹주,5133.83,-13.74,-0.27
FnGuide-KIS 5대 그룹주장기채플러스지수,,,
KIS 통안채 5개월 지수(총수익),10396.07,0.74,0.01
MKF 수출주 지수,9279.79,62.78,0.68
MKF 우량업종대표주 지수,10288.25,86.88,0.85
KOBI 크레딧 지수(총수익),11839.12,1.47,0.01
주식국채혼합(주식형)지수,1200.62,-2.8,-0.23
CSI A100,1982.53,-13.78,-0.69
주식국채혼합(채권형)지수,1226.45,-1.15,-0.09
MKF 코스닥 엘리트30,,,
코스피 200 정보기술,1615.75,-1,-0.06
MKF LG그룹+ FW,6123.22,76.29,1.26
S&P 500 Futures Index(ER),170.71,1.03,0.61
MKF 순수가치,15659.16,47.79,0.31
코스피 200 건설,375.48,1.65,0.44
코스피 200 경기소비재,2057.98,-8.94,-0.43
코스피 200 생활소비재,1036.52,2.5,0.24
S&P GSCI Cash Copper Index,205.25,-4.13,-1.97
S&P GSCI Industrial Metals Select Index(TR),185.76,0.38,0.2
코스피 200 금융,711.36,8.66,1.23
S&P GSCI Precious Metals Index(TR),1575.78,0.5,0.03
NASDAQ 100,3776.95,0,0
S&P GSCI Agriculture Enhanced Index(ER),112.9,1.07,0.96
BNY Latin America 35 ADR,3438.62,0,0
FnGuide Low Vol 지수,12059.38,1.01,0.01
FnGuide 모멘텀 지수,19981.12,62.9,0.32
MKF 중형 가치,8180.76,10.16,0.12
KRX 방송통신,832.06,7.69,0.93
FnGuide 베타플러스 지수,,,
BNY BRIC Select ADR,4098.34,0,0
MKF SAMs FW,8478.42,-160.42,-1.86
FnGuide 생활필수품 지수,,,
FnGuide 소프트웨어 지수,3113.48,0.94,0.03
코스피 200 에너지/화학,973.48,9.11,0.94
S&P GSCI Crude Oil Enhanced Index (ER),1142.22,19.74,1.76
