지수명,종가,대비,등락률
코스피 200,258.41,0.13,0.05
코스피 100 동일가중지수,1882.1,-3.32,-0.18
코스피 50,1687.42,1.33,0.08
KRX 100 동일가중지수,1820.85,-5.16,-0.28
MKF 범LG그룹주 지수,,,
MKF 네오밸류 지수,,,
KAP Money Market Index(총수익),106.85,0.02,0.02
KAP Barbell Index(총수익),107.76,0.03,0.03
FnGuide 경기방어주 지수,,,
FnGuide 배당주 지수,11230.99,4.42,0.04
FnGuide 자동차+ 지수,,,
FnGuide 조선운송+ 지수,,,
FnGuide 경기주도주 지수,,,
FnGuide 철강금속+ 지수,,,
MSCI AC World Daily TR Net USD,182.18,0.75,0.41
FnGuide 화학+ 지수,,,
MKF 스타우량,,,
MKF 현대차그룹,,,
녹색산업지수,,,
사회책임투자지수,,,
KTB INDEX(시장가격),10312.34,2.21,0.02
KIS MSB 단기지수(총수익),10315.87,2.27,0.02
FnGuide-RAFI 코리아 대형 지수,6153.02,-9.99,-0.16
MKF SAMs EW 지수,11468.36,-90.65,-0.78
MKF SAMs SW,8638.81,-77.8,-0.89
MKF F15 VW,,,
코스피 200 선물지수,1263.67,-0.98,-0.08
CSI 300 Index,2178.97,24.86,1.15
스타지수,,,
Dow Jones U.S. Real Estate Index,845.89,6.02,0.72
Markit iBoxx USD Liquid High Yield Index,,,
10년국채선물지수,1128.59,0.51,0.05
DJ Brazil 20,23101.41,378.92,1.67
FTSE China A50 Index,6589.7,55.11,0.84
Hang Seng China H,9891.42,-66.35,-0.67
TOPIX100,803.92,-4.15,-0.51
MSCI Korea Index,577.6,0.78,0.14
KRX 건설,745.82,-12.73,-1.68
S&P GSCI Gold Index(TR),717.99,-5.54,-0.77
S&P GSCI North American Copper Index(TR),458.33,-1.95,-0.42
MKF 국고채지수(총수익),156.41,0.06,0.04
KRW Cash 지수(총수익),136.41,0.03,0.02
KRX 반도체,1827.08,2.28,0.12
KRX 보험,1551.13,1.08,0.07
삼성그룹,5917.1,-40.82,-0.69
핵심소비재 지수,,,
KRX 에너지화학,1910.76,-16.54,-0.86
KRX 운송,802.15,2.77,0.35
S&P GSCI Silver Index(TR),763.24,-3.99,-0.52
KRX 은행,815.72,5.6,0.69
KRX 자동차,2294.8,11.53,0.5
KRX 기계장비,1555.54,-51.53,-3.21
주식골드지수,3457.8,5.81,0.17
KRX 증권,531.08,13.23,2.55
KRX 철강,1819.51,-20.57,-1.12
S&P GSCI Soybeans Index(TR),5361.85,91.01,1.73
S&P Biotechnology Select Industry Index,4221.9,-179.09,-4.07
KIS 10년 국고채 지수 (총수익),12066.44,7.36,0.06
KRX 정보통신,,,
KRX 100,4241.25,-1.84,-0.04
MKF 웰스 고배당20,6809.35,54.92,0.81
MK 머니마켓 지수(총수익),11262.45,2.45,0.02
미국달러선물지수,1120.69,-1.99,-0.18
MKF 블루칩,6450.48,6.35,0.1
MK 통안채지수(총수익),11627.39,2.56,0.02
MKF 5대그룹주,4984.4,-15.53,-0.31
FnGuide-KIS 5대 그룹주장기채플러스지수,,,
MKF 수출주 지수,9409.98,-63.53,-0.67
MKF 우량업종대표주 지수,10302.49,-21.06,-0.2
KOBI 크레딧 지수(총수익),11705.96,4.42,0.04
주식국채혼합(주식형)지수,1192.77,0.5,0.04
CSI A100,1990.22,20.56,1.04
주식국채혼합(채권형)지수,1216.12,0.37,0.03
MKF 코스닥 엘리트30,,,
코스피 200 정보기술,1511.82,5.12,0.34
MKF LG그룹+ FW,5728.8,-9.05,-0.16
S&P 500 Futures Index(ER),161.97,0.31,0.19
MKF 순수가치,15825.49,8.78,0.06
코스피 200 건설,399.38,-5.58,-1.38
코스피 200 경기소비재,2111.44,2.97,0.14
코스피 200 생활소비재,1015.66,3.28,0.32
S&P GSCI Cash Copper Index,219.9,0.06,0.03
S&P GSCI Industrial Metals Select Index(TR),181.5,-0.35,-0.19
코스피 200 금융,719.34,4.6,0.64
S&P GSCI Precious Metals Index(TR),1673.01,-12.38,-0.73
NASDAQ 100,3696.1,19.5,0.53
S&P GSCI Agriculture Enhanced Index(ER),110.57,1.62,1.49
BNY Latin America 35 ADR,3171.05,49.29,1.58
FnGuide Low Vol 지수,11643.96,31.96,0.28
FnGuide 모멘텀 지수,19148.82,38.43,0.2
MKF 중형 가치,8372.54,36.18,0.43
KRX 방송통신,870.06,7.24,0.84
FnGuide 베타플러스 지수,,,
BNY BRIC Select ADR,3958.18,48.15,1.23
MKF SAMs FW,8064.61,-73.11,-0.9
FnGuide 생활필수품 지수,,,
FnGuide 소프트웨어 지수,3133.07,22.69,0.73
코스피 200 에너지/화학,1034.55,-7.58,-0.73
S&P GSCI Crude Oil Enhanced Index (ER),1100.83,2.04,0.19
KIS MSB 6M(총수익),10656.61,2.29,0.02
FnGuide 자동차 지수,,,
코스피 200 중공업,482.6,-10.89,-2.21
FnGuide 중국내수테마 지수,3691.27,25.51,0.7
FnGuide 증권 지수,1664.65,40.02,2.46
Hang Seng China (Hong Kong-listed) 25 Index,7938.41,-23.59,-0.3
코스피 200 철강/소재,841.91,-8.79,-1.03
코스피 200 커버드콜 5% OTM,312.58,0.24,0.08
코스닥 프리미어,,,
KRX 헬스케어,1602.77,14.77,0.93
MKF 현대차그룹+ FW,25189.05,-105.3,-0.42
FnGuide 화학 지수,,,
MSCI US REIT Index,971.73,7.83,0.81
MKF 중소형 가치,6762.62,19.71,0.29
FnGuide-RAFI 코리아200 지수,6408.82,-9.22,-0.14
코스피 100,1955.26,0.53,0.03
코스피 200 고배당지수,2393.26,5.39,0.23
