지수명,종가,대비,등락률
코스피 200,239.84,-2.95,-1.22
코스피 100 동일가중지수,1863.93,-10.2,-0.54
코스피 50,1527.99,-21.22,-1.37
KRX 100 동일가중지수,1810.96,-6.62,-0.36
MKF 범LG그룹주 지수,,,
MKF 네오밸류 지수,,,
KAP Money Market Index(총수익),108.82,0.02,0.02
KAP Barbell Index(총수익),112.16,0.04,0.04
FnGuide 경기방어주 지수,,,
FnGuide 배당주 지수,10880.82,-68.51,-0.63
FnGuide 자동차+ 지수,,,
FnGuide 조선운송+ 지수,,,
FnGuide 경기주도주 지수,,,
FnGuide 철강금속+ 지수,,,
MSCI AC World Daily TR Net USD,178.92,2.2,1.24
MSCI EAFE Index,1737.51,22.87,1.33
MSCI EM Index,976.76,6.11,0.63
Hang Seng China H,10234.02,48.47,0.48
FnGuide 화학+ 지수,,,
MKF 스타우량,,,
MKF 현대차그룹,,,
녹색산업지수,,,
사회책임투자지수,,,
KTB INDEX(시장가격),10484.37,4.2,0.04
KIS MSB 단기지수(총수익),10495.53,1.76,0.02
FnGuide-RAFI 코리아 대형 지수,5695.88,-69.81,-1.21
MKF SAMs EW 지수,10427.77,-42.68,-0.41
MKF SAMs SW,7505.29,-60.17,-0.8
MKF F15 VW,,,
코스피 200 선물지수,1163,-13.27,-1.13
TOPIX,1177.22,-18.28,-1.53
CSI 300 Index,2441.73,-2.67,-0.11
스타지수,,,
Dow Jones U.S. Real Estate Index,911.72,3.97,0.44
Markit iBoxx USD Liquid High Yield Index,,,
10년국채선물지수,1212.16,0.6,0.05
DJ Brazil 20,24357.29,-18.66,-0.08
FTSE China A50 Index,7197.59,1.35,0.02
TOPIX100,775.57,-12.5,-1.59
MSCI Korea Index,524.83,-6.23,-1.17
KRX 건설,665.64,-17.91,-2.62
S&P GSCI Gold Index(TR),672.24,-1.19,-0.18
S&P GSCI North American Copper Index(TR),432.03,3.16,0.74
MKF 국고채지수(총수익),162.33,0.06,0.04
KRW Cash 지수(총수익),138.92,0.03,0.02
KRX 반도체,1631.28,-27.12,-1.64
KRX 보험,1658.19,8.48,0.51
삼성그룹,5404.54,-35.76,-0.66
핵심소비재 지수,,,
KRX 에너지화학,1478.67,0.67,0.05
KRX 운송,900.39,-10.92,-1.2
S&P GSCI Silver Index(TR),618.41,-3.79,-0.61
KRX 은행,795.78,-1.67,-0.21
KRX 자동차,1906.48,-12.68,-0.66
KRX 기계장비,911.44,0.34,0.04
주식골드지수,3221.52,-24.41,-0.75
KRX 증권,643.39,-2.66,-0.41
KRX 철강,2035.67,12.22,0.6
S&P GSCI Soybeans Index(TR),4324.8,-65.34,-1.49
MSCI Germany Index,779.75,23.88,3.16
S&P Select Sector Technology Index,,,
S&P Select Sector Financials Index,,,
S&P Biotechnology Select Industry Index,4038.59,-15.7,-0.39
S&P Select Sector Industrial Index,515.02,9.74,1.93
KIS 10년 국고채 지수 (총수익),13094.85,7.93,0.06
KRX 정보통신,,,
KRX 100,3957.52,-42.65,-1.07
MKF 웰스 고배당20,6701.95,-30.98,-0.46
MK 머니마켓 지수(총수익),11472.54,1.97,0.02
미국달러선물지수,1107.11,4.5,0.41
MKF 블루칩,6643.33,-58.34,-0.87
MK 통안채지수(총수익),11884.05,2.56,0.02
Nifty 50 Index,7779.7,31.5,0.41
MKF 5대그룹주,4685.28,-56.18,-1.18
FnGuide-KIS 5대 그룹주장기채플러스지수,,,
KIS 통안채 5개월 지수(총수익),10510.2,1.78,0.02
MKF 수출주 지수,8170.46,-13.03,-0.16
MKF 우량업종대표주 지수,10005.91,-3,-0.03
KOBI 크레딧 지수(총수익),12132.63,4.19,0.03
주식국채혼합(주식형)지수,1145.34,-9.68,-0.84
CSI A100,2196.64,-0.16,-0.01
주식국채혼합(채권형)지수,1220.8,-4.12,-0.34
MKF 코스닥 엘리트30,,,
코스피 200 정보기술,1461.23,-26.44,-1.78
MKF LG그룹+ FW,5892.16,-118.89,-1.98
S&P 500 Futures Index(ER),165.95,2.69,1.65
MKF 순수가치,15636.2,-147.66,-0.94
코스피 200 건설,348.31,-7.16,-2.01
코스피 200 경기소비재,1818.83,-17.58,-0.96
코스피 200 생활소비재,1186.1,-23.18,-1.92
S&P GSCI Cash Copper Index,202.41,-0.04,-0.02
S&P GSCI Industrial Metals Select Index(TR),183.06,3.7,2.06
코스피 200 금융,751.22,0,0
S&P GSCI Precious Metals Index(TR),1539.85,-3.48,-0.23
NASDAQ 100,3815.47,29.5,0.78
NASDAQ Biotechnology 지수(시장가격지수),2775.2,44.66,1.64
S&P GSCI Agriculture Enhanced Index(ER),90.94,-0.72,-0.79
BNY Latin America 35 ADR,3287.29,-10.93,-0.33
FnGuide Low Vol 지수,12366.12,-64.97,-0.52
FnGuide 모멘텀 지수,22108.39,-246.31,-1.1
MKF 중형 가치,8341.64,-11.18,-0.13
KRX 방송통신,885.32,-34.58,-3.76
FnGuide 베타플러스 지수,,,
BNY BRIC Select ADR,4238.81,12.2,0.29
MKF SAMs FW,7104.8,-50.98,-0.71
FnGuide 생활필수품 지수,,,
