지수명,종가,대비,등락률
코스피 200,257.64,-6.6,-2.5
코스피 100 동일가중지수,1879.9,-26.39,-1.38
코스피 50,1687.64,-47.25,-2.72
KRX 100 동일가중지수,1836.27,-20.92,-1.13
MKF 범LG그룹주 지수,,,
MKF 네오밸류 지수,,,
KAP Money Market Index(총수익),106.39,0.03,0.03
KAP Barbell Index(총수익),106.73,-0.25,-0.23
FnGuide 경기방어주 지수,,,
FnGuide 배당주 지수,11294.76,-262.35,-2.27
FnGuide 자동차+ 지수,,,
FnGuide 조선운송+ 지수,,,
FnGuide 경기주도주 지수,,,
FnGuide 철강금속+ 지수,,,
MSCI AC World Daily TR Net USD,179.26,-1.27,-0.7
FnGuide 화학+ 지수,,,
MKF 스타우량,,,
MKF 현대차그룹,,,
녹색산업지수,,,
사회책임투자지수,,,
KTB INDEX(시장가격),10226.06,-18.83,-0.18
KIS MSB 단기지수(총수익),10271.77,0.75,0.01
FnGuide-RAFI 코리아 대형 지수,6213.44,-134.77,-2.12
MKF SAMs EW 지수,11698.52,-208.56,-1.75
MKF SAMs SW,8975.9,-227.2,-2.47
MKF F15 VW,,,
코스피 200 선물지수,1268.08,-35.58,-2.73
CSI 300 Index,2321.98,22.52,0.98
스타지수,,,
Dow Jones U.S. Real Estate Index,778.45,-3.33,-0.43
Markit iBoxx USD Liquid High Yield Index,,,
10년국채선물지수,1109.65,-8.92,-0.8
DJ Brazil 20,24919.06,0,0
FTSE China A50 Index,7032.85,51.48,0.74
Hang Seng China H,10709.34,-61.35,-0.57
TOPIX100,871.94,0,0
MSCI Korea Index,574.24,-15.19,-2.58
KRX 건설,699.36,-6.82,-0.97
S&P GSCI Gold Index(TR),665.89,11.64,1.78
S&P GSCI North American Copper Index(TR),485.77,-0.14,-0.03
MKF 국고채지수(총수익),155.09,-0.26,-0.17
KRW Cash 지수(총수익),135.82,0.07,0.05
KRX 반도체,1686.74,-51.09,-2.94
KRX 보험,1653.23,-15.58,-0.93
삼성그룹,6029.3,-159.54,-2.58
핵심소비재 지수,,,
KRX 에너지화학,2031.46,-44.24,-2.13
KRX 운송,736.59,-5.32,-0.72
S&P GSCI Silver Index(TR),724.52,18.47,2.62
KRX 은행,849.67,-4,-0.47
KRX 자동차,2132.44,-104.09,-4.65
KRX 기계장비,1732.92,-13.15,-0.75
주식골드지수,3278.87,-57.74,-1.73
KRX 증권,546.94,-3.11,-0.57
KRX 철강,1946.63,-33.8,-1.71
S&P GSCI Soybeans Index(TR),4765.87,-145.39,-2.96
S&P Biotechnology Select Industry Index,3386.41,18.68,0.55
KIS 10년 국고채 지수 (총수익),11823.25,-84.13,-0.71
KRX 정보통신,,,
KRX 100,4263.64,-94.36,-2.17
MKF 웰스 고배당20,6853.68,-75.99,-1.1
MK 머니마켓 지수(총수익),11212.44,0.85,0.01
미국달러선물지수,1106.98,-5.37,-0.48
MKF 블루칩,6478.41,-107.36,-1.63
MK 통안채지수(총수익),11568.71,-0.14,0
MKF 5대그룹주,5038.14,-158.15,-3.04
FnGuide-KIS 5대 그룹주장기채플러스지수,,,
MKF 수출주 지수,9520.41,-185.09,-1.91
MKF 우량업종대표주 지수,10459.25,-195.3,-1.83
KOBI 크레딧 지수(총수익),11592.1,-10.33,-0.09
주식국채혼합(주식형)지수,1186.99,-21.8,-1.8
CSI A100,2142.44,20.69,0.98
주식국채혼합(채권형)지수,1207.61,-10.7,-0.88
MKF 코스닥 엘리트30,,,
코스피 200 정보기술,1473.91,-37.43,-2.48
MKF LG그룹+ FW,6041.92,-92.41,-1.51
S&P 500 Futures Index(ER),159.27,-0.72,-0.45
MKF 순수가치,15892.78,-191.11,-1.19
코스피 200 건설,379.27,-4.96,-1.29
코스피 200 경기소비재,1993.11,-79.14,-3.82
코스피 200 생활소비재,1007.8,-6.98,-0.69
S&P GSCI Cash Copper Index,231.28,1.59,0.69
S&P GSCI Industrial Metals Select Index(TR),188.48,-0.6,-0.32
코스피 200 금융,753.46,-7.53,-0.99
S&P GSCI Precious Metals Index(TR),1556.13,28.77,1.88
NASDAQ 100,3570.08,0,0
S&P GSCI Agriculture Enhanced Index(ER),104.53,-1.29,-1.22
BNY Latin America 35 ADR,3470.99,0,0
FnGuide Low Vol 지수,11643.05,-108.67,-0.92
FnGuide 모멘텀 지수,19299.5,-131.72,-0.68
MKF 중형 가치,8140.59,-82.28,-1
KRX 방송통신,896.03,-5.04,-0.56
FnGuide 베타플러스 지수,,,
BNY BRIC Select ADR,4137.83,0,0
MKF SAMs FW,8214.34,-199.12,-2.37
FnGuide 생활필수품 지수,,,
FnGuide 소프트웨어 지수,3114.11,-38.97,-1.24
코스피 200 에너지/화학,1090.2,-21.89,-1.97
S&P GSCI Crude Oil Enhanced Index (ER),1019.49,-41.13,-3.88
KIS MSB 6M(총수익),10610.99,0.75,0.01
FnGuide 자동차 지수,,,
코스피 200 중공업,512.64,-4.58,-0.89
FnGuide 중국내수테마 지수,3607.89,-9.39,-0.26
FnGuide 증권 지수,1704.03,-11.36,-0.66
