지수명,종가,대비,등락률
코스피 200,258.33,-0.13,-0.05
코스피 100 동일가중지수,2007.67,-18.23,-0.9
코스피 50,1649.82,3.67,0.22
KRX 100 동일가중지수,1951.12,-14.46,-0.74
MKF 범LG그룹주 지수,,,
MKF 네오밸류 지수,,,
KAP Money Market Index(총수익),108.63,0.02,0.02
KAP Barbell Index(총수익),111.4,0.12,0.11
FnGuide 경기방어주 지수,,,
FnGuide 배당주 지수,11435.71,-140.8,-1.22
FnGuide 자동차+ 지수,,,
FnGuide 조선운송+ 지수,,,
FnGuide 경기주도주 지수,,,
FnGuide 철강금속+ 지수,,,
MSCI AC World Daily TR Net USD,189.07,0.54,0.29
MSCI EAFE Index,1856.03,-10.38,-0.56
MSCI EM Index,1023.91,-1.72,-0.17
Hang Seng China H,10584.29,-55.8,-0.52
FnGuide 화학+ 지수,,,
MKF 스타우량,,,
MKF 현대차그룹,,,
녹색산업지수,,,
사회책임투자지수,,,
KTB INDEX(시장가격),10441.87,6.18,0.06
KIS MSB 단기지수(총수익),10478.68,1.87,0.02
FnGuide-RAFI 코리아 대형 지수,6159.01,-25.63,-0.41
MKF SAMs EW 지수,11582.56,46.12,0.4
MKF SAMs SW,8283.63,49.51,0.6
MKF F15 VW,,,
코스피 200 선물지수,1252.55,-3.38,-0.27
TOPIX,1331.95,-14.48,-1.08
CSI 300 Index,2437.2,0.23,0.01
스타지수,,,
Dow Jones U.S. Real Estate Index,888.39,10.17,1.16
Markit iBoxx USD Liquid High Yield Index,,,
10년국채선물지수,1194.15,3.14,0.26
DJ Brazil 20,25483.25,-96.5,-0.38
FTSE China A50 Index,7237.56,-20.53,-0.28
TOPIX100,876.27,-10.27,-1.16
MSCI Korea Index,567,-0.09,-0.02
KRX 건설,762.53,-9.35,-1.21
S&P GSCI Gold Index(TR),659.43,-3.53,-0.53
S&P GSCI North American Copper Index(TR),436.63,0.79,0.18
MKF 국고채지수(총수익),161.67,0.08,0.05
KRW Cash 지수(총수익),138.68,0.03,0.02
KRX 반도체,1729.92,10.67,0.62
KRX 보험,1674.5,-5.62,-0.33
삼성그룹,5875.28,40.96,0.7
핵심소비재 지수,,,
KRX 에너지화학,1672.39,-25.35,-1.49
KRX 운송,882.73,-13.24,-1.48
S&P GSCI Silver Index(TR),625.76,3.53,0.57
KRX 은행,833.15,-29.1,-3.37
KRX 자동차,2054.01,-19.35,-0.93
KRX 기계장비,1092.58,0.65,0.06
주식골드지수,3316.59,2.43,0.07
KRX 증권,679.6,-15.89,-2.28
KRX 철강,2144.86,-12.34,-0.57
S&P GSCI Soybeans Index(TR),4137.61,-56.82,-1.35
MSCI Germany Index,833.53,-1.57,-0.19
S&P Select Sector Technology Index,,,
