지수명,종가,대비,등락률
코스피 200,261.51,-0.15,-0.06
코스피 100 동일가중지수,1935.3,2.03,0.11
코스피 50,1697.77,-1.55,-0.09
KRX 100 동일가중지수,1867.18,-0.16,-0.01
MKF 범LG그룹주 지수,,,
MKF 네오밸류 지수,,,
KAP Money Market Index(총수익),108.03,0.01,0.01
KAP Barbell Index(총수익),110.55,-0.06,-0.05
FnGuide 경기방어주 지수,,,
FnGuide 배당주 지수,11280.23,49.34,0.44
FnGuide 자동차+ 지수,,,
FnGuide 조선운송+ 지수,,,
FnGuide 경기주도주 지수,,,
FnGuide 철강금속+ 지수,,,
MSCI AC World Daily TR Net USD,192.31,-0.41,-0.21
MSCI EAFE Index,1946.72,-4.94,-0.25
MSCI EM Index,1063.26,0,0
FnGuide 화학+ 지수,,,
MKF 스타우량,,,
MKF 현대차그룹,,,
녹색산업지수,,,
사회책임투자지수,,,
KTB INDEX(시장가격),10384.56,-0.8,-0.01
KIS MSB 단기지수(총수익),10425.65,0.69,0.01
FnGuide-RAFI 코리아 대형 지수,6148.7,4.19,0.07
MKF SAMs EW 지수,11854.34,52.99,0.45
MKF SAMs SW,8817.95,2.35,0.03
MKF F15 VW,,,
코스피 200 선물지수,1272.2,-0.49,-0.04
TOPIX,1263.29,0,0
CSI 300 Index,2166.3,2.16,0.1
스타지수,,,
Dow Jones U.S. Real Estate Index,920.18,-3.4,-0.37
Markit iBoxx USD Liquid High Yield Index,,,
10년국채선물지수,1182.57,-2.02,-0.17
DJ Brazil 20,27210.7,0,0
FTSE China A50 Index,6710.25,8.37,0.12
Hang Seng China H,10355.73,-85.5,-0.82
TOPIX100,831.66,0,0
MSCI Korea Index,585.69,-0.68,-0.12
KRX 건설,761.63,8.31,1.1
S&P GSCI Gold Index(TR),713.71,2.44,0.34
S&P GSCI North American Copper Index(TR),462.36,2.1,0.46
MKF 국고채지수(총수익),159.9,-0.01,-0.01
KRW Cash 지수(총수익),137.92,0.01,0.01
KRX 반도체,1940.81,-1.41,-0.07
KRX 보험,1548.93,3.48,0.23
삼성그룹,6083.28,13.93,0.23
핵심소비재 지수,,,
KRX 에너지화학,1810.86,-29.56,-1.61
KRX 운송,803.64,-6.18,-0.76
S&P GSCI Silver Index(TR),752.2,4.51,0.6
KRX 은행,775.16,4.81,0.62
KRX 자동차,2229.77,-17.43,-0.78
KRX 기계장비,1237.48,-4.44,-0.36
주식골드지수,3454.91,-10.85,-0.31
KRX 증권,600.07,9.42,1.59
KRX 철강,2073.68,-3.65,-0.18
S&P GSCI Soybeans Index(TR),4870.36,-62.48,-1.27
MSCI Germany Index,846.07,-9.26,-1.08
S&P Select Sector Technology Index,,,
S&P Select Sector Financials Index,,,
S&P Biotechnology Select Industry Index,3608.11,8.18,0.23
S&P Select Sector Industrial Index,542.09,-0.86,-0.16
KIS 10년 국고채 지수 (총수익),12723.42,-21.42,-0.17
KRX 정보통신,,,
KRX 100,4271.84,-5.73,-0.13
MKF 웰스 고배당20,6866.65,34.65,0.51
MK 머니마켓 지수(총수익),11388.24,0.76,0.01
미국달러선물지수,1072.04,-2.61,-0.24
MKF 블루칩,6817.02,-4.43,-0.06
MK 통안채지수(총수익),11778.2,1.03,0.01
Nifty 50 Index,7684.2,20.3,0.26
MKF 5대그룹주,5194.32,-38.24,-0.73
FnGuide-KIS 5대 그룹주장기채플러스지수,,,
KIS 통안채 5개월 지수(총수익),10435.73,0.69,0.01
MKF 수출주 지수,9469.8,-46.96,-0.49
MKF 우량업종대표주 지수,10367.68,-41.7,-0.4
KOBI 크레딧 지수(총수익),11956.04,0.58,0
주식국채혼합(주식형)지수,1211.12,-0.51,-0.04
CSI A100,1995.26,3.84,0.19
주식국채혼합(채권형)지수,1239.74,-0.28,-0.02
MKF 코스닥 엘리트30,,,
코스피 200 정보기술,1645.41,-12.93,-0.78
MKF LG그룹+ FW,6482.71,-122.3,-1.85
S&P 500 Futures Index(ER),172.78,-0.46,-0.27
MKF 순수가치,16087.06,28.86,0.18
코스피 200 건설,391.68,3.57,0.92
코스피 200 경기소비재,2077.86,-17.49,-0.83
코스피 200 생활소비재,1085.15,7.8,0.72
S&P GSCI Cash Copper Index,214.59,-1.18,-0.55
S&P GSCI Industrial Metals Select Index(TR),194.4,2.11,1.1
코스피 200 금융,718.82,5.54,0.78
S&P GSCI Precious Metals Index(TR),1661.27,6.22,0.38
NASDAQ 100,3939.89,0,0
S&P GSCI Agriculture Enhanced Index(ER),99.02,-0.64,-0.64
BNY Latin America 35 ADR,3707.69,0,0
FnGuide Low Vol 지수,12230.5,49.99,0.41
FnGuide 모멘텀 지수,20538,-82.88,-0.4
MKF 중형 가치,8473.45,28.4,0.34
KRX 방송통신,854,6.07,0.72
FnGuide 베타플러스 지수,,,
BNY BRIC Select ADR,4437.46,0,0
MKF SAMs FW,8207.72,18.07,0.22
FnGuide 생활필수품 지수,,,
FnGuide 소프트웨어 지수,3333.05,8.03,0.24
코스피 200 에너지/화학,978.09,-14.42,-1.45
S&P GSCI Crude Oil Enhanced Index (ER),1140.37,10.09,0.89
KIS MSB 6M(총수익),10767.46,0.71,0.01
FnGuide 자동차 지수,,,
코스피 200 중공업,416.79,-0.77,-0.18
FnGuide 중국내수테마 지수,3778.58,-19.58,-0.52
FnGuide 증권 지수,1884.78,31.96,1.72
Hang Seng China (Hong Kong-listed) 25 Index,8292.46,-42.38,-0.51
코스피 200 철강/소재,932.95,-0.86,-0.09
코스피 200 커버드콜 5% OTM,318.16,-0.15,-0.05
코스닥 프리미어,,,
Markit iBoxx USD Liquid High Yield 0-5 year 지수,97.9,-0.05,-0.05
EURO STOXX 50 Index,3137.06,-27.15,-0.86
KRX 헬스케어,1439.83,14.12,0.99
MKF 현대차그룹+ FW,23451.54,-264.37,-1.11
FnGuide 화학 지수,,,
MSCI US REIT Index,1047.83,-4.13,-0.39
MKF 중소형 가치,6979.47,20.41,0.29
FnGuide-RAFI 코리아200 지수,6423.4,5.3,0.08
코스피 100,1976.95,-1.1,-0.06
코스피 200 고배당지수,2453.83,8.73,0.36
