지수명,종가,대비,등락률
MKF 스타우량,,,
MKF 현대차그룹,,,
사회책임투자지수,,,
LBMA PM FIX - Gold,1208,6.5,0.54
MKF 보험주 Top10 지수,,,
MKF F15 VW,,,
KTB INDEX(시장가격),9929.73,-7.14,-0.07
MKF SAMs SW,6856.25,32.76,0.48
스타지수,,,
코스피 200,217.47,0.46,0.21
DJ Brazil 20,29981.22,350.06,1.18
Hang Seng China H,11184.33,-62.77,-0.56
TOPIX100,570.83,3.76,0.66
KRX 건설,917.16,-1.58,-0.17
MKF 국고채지수(총수익),134.16,-0.08,-0.06
KRX 반도체,1682.87,-14.19,-0.84
삼성그룹,5205.12,12.48,0.24
KRX 에너지화학,1817.06,-6.64,-0.36
KRX 은행,832.77,-5.75,-0.69
코스피 200 선물지수,1105.72,3.04,0.28
KRX 자동차,1313.36,-1.36,-0.1
KRX 기계장비,1547.76,49.95,3.33
KRX 증권,787.29,1.35,0.17
KRX 철강,1770.25,38.27,2.21
KRX 정보통신,,,
KRX 100,3492.69,10.31,0.3
MKF 웰스 고배당20,6256.8,21.49,0.34
MKF 블루칩,5555.01,-1.33,-0.02
MK 통안채지수(총수익),10261.73,0.46,0
MKF 5대그룹주,4208.05,7.69,0.18
MKF 코스닥 엘리트30,,,
MKF 범LG그룹주 지수,,,
MKF 네오밸류 지수,,,
BNY Latin America 35 ADR,3937.13,42.8,1.1
KRX 방송통신,850.36,7.46,0.89
BNY BRIC Select ADR,4437.72,26.18,0.59
MKF 순수가치,13229.5,-4.9,-0.04
MKF 중형 가치,7257.97,8.3,0.11
Hang Seng China (Hong Kong-listed) 25 Index,7197.81,-31.02,-0.43
코스닥 프리미어,,,
MKF 중소형 가치,5417.62,-2.24,-0.04
코스피 50,1420.53,3.56,0.25
