지수명,종가,대비,등락률
MKF 스타우량,,,
MKF 현대차그룹,,,
사회책임투자지수,,,
LBMA PM FIX - Gold,1223.5,9.25,0.76
MKF 보험주 Top10 지수,,,
MKF F15 VW,,,
KTB INDEX(시장가격),10006.51,-2.2,-0.02
MKF SAMs SW,7271.08,-0.22,0
스타지수,,,
코스피 200,226.51,-0.5,-0.22
DJ Brazil 20,32049.47,97.52,0.31
Hang Seng China H,11915.58,0,0
TOPIX100,576.68,0,0
KRX 건설,943.25,-11.33,-1.19
MKF 국고채지수(총수익),135.19,-0.01,-0.01
KRX 반도체,1649.45,1.73,0.1
삼성그룹,5424.89,12.35,0.23
KRX 에너지화학,2068.56,-2.9,-0.14
KRX 은행,849.56,-17.32,-2
코스피 200 선물지수,1147.32,-2.54,-0.22
KRX 자동차,1352.41,4.45,0.33
KRX 기계장비,1755.13,-8.69,-0.49
KRX 증권,879.93,-0.82,-0.09
KRX 철강,1957.42,-7.39,-0.38
KRX 정보통신,,,
KRX 100,3652.45,-9.88,-0.27
MKF 웰스 고배당20,6778.5,-22.04,-0.32
MK 머니마켓 지수(총수익),10057.48,1.34,0.01
MKF 블루칩,5822.07,4.49,0.08
MK 통안채지수(총수익),10305.85,0.7,0.01
MKF 5대그룹주,4483.91,3.86,0.09
MKF 코스닥 엘리트30,,,
MKF 범LG그룹주 지수,,,
MKF 네오밸류 지수,,,
S&P GSCI Crude Oil Enhanced Index (ER),934.6,-0.24,-0.03
BNY Latin America 35 ADR,4247.02,22.78,0.54
KRX 방송통신,830.3,12.54,1.53
BNY BRIC Select ADR,4716.32,10.46,0.22
MKF 순수가치,13582.79,-33.66,-0.25
MKF 중형 가치,7492.16,-44.45,-0.59
Hang Seng China (Hong Kong-listed) 25 Index,7521.73,0,0
코스닥 프리미어,,,
MKF 중소형 가치,5496.57,-24.95,-0.45
코스피 50,1474.41,-4.5,-0.3
