지수명,종가,대비,등락률
MKF 스타우량,,,
MKF 현대차그룹,,,
사회책임투자지수,,,
LBMA PM FIX - Gold,1103,-4,-0.36
MKF F15 VW,,,
KTB INDEX(시장가격),9906,8.67,0.09
MKF SAMs SW,6693.04,-29.12,-0.43
스타지수,,,
코스피 200,210.92,-2.53,-1.19
MKF F15 PW,,,
DJ Brazil 20,31623.18,-867.58,-2.67
Hang Seng China H,11493.41,-126.27,-1.09
TOPIX100,626.77,-8.98,-1.41
KRX 건설,1051.06,-8.88,-0.84
MKF 국고채지수(총수익),130.99,0.15,0.11
KRX 반도체,1420.32,-10.81,-0.76
삼성그룹,4840.72,-20.7,-0.43
KRX 에너지화학,1534.4,4.81,0.31
KRX 은행,851.53,-8.81,-1.02
코스피 200 선물지수,1071.43,-11.93,-1.1
KRX 자동차,1046.83,-6.59,-0.63
KRX 기계장비,1499.91,-5.07,-0.34
KRX 증권,847.87,4.03,0.48
KRX 철강,1693.4,-17.66,-1.03
KRX 정보통신,,,
KRX 100,3401.82,-42.13,-1.22
MKF 웰스 고배당20,6195.73,-25.92,-0.42
MKF 블루칩,5153.94,-40.65,-0.78
MKF 중형 순수가치,12323.92,15.61,0.13
MK 통안채지수(총수익),10107.41,2.92,0.03
MKF 5대그룹주,3902.81,-54.82,-1.39
MKF 코스닥 엘리트30,,,
MKF 범LG그룹주 지수,,,
BNY Latin America 35 ADR,4138.2,-97.62,-2.3
KRX 방송통신,852.45,-15.64,-1.8
BNY BRIC Select ADR,4600.1,-85.91,-1.83
MKF 순수가치,12633.22,-57.44,-0.45
MKF 중형 가치,6551.62,-19.58,-0.3
Hang Seng China (Hong Kong-listed) 25 Index,7101.42,-75.32,-1.05
코스닥 프리미어,,,
MKF 중소형 가치,5091.46,-13.44,-0.26
코스피 50,1402.77,-20.73,-1.46
