단축코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
095570,AJ네트웍스,6310,-120,-1.87,6360,6400,6250,76819,484507930,295448681450,46822295
068400,AJ렌터카,11750,50,0.43,11700,11900,11650,182306,2140046650,260219025000,22146300
006840,AK홀딩스,85900,1800,2.14,84100,86700,83800,46046,3937247600,1137965489900,13247561
027410,BGF,11700,-150,-1.27,11850,11850,11550,317224,3707335600,1115819394300,95369179
282330,BGF리테일,203500,8000,4.09,197000,205000,196000,39578,8008509000,3517274871000,17283906
138930,BNK금융지주,10150,100,1,10050,10150,10000,526630,5318556550,3308242746900,325935246
001460,BYC,272500,-500,-0.18,272500,274000,272500,693,189231500,170207587500,624615
001465,BYC우,148500,500,0.34,146000,149000,146000,56,8244500,31984672500,215385
001040,CJ,154500,0,0,155000,155500,153500,53398,8253008000,4507846191000,29176998
079160,CJ CGV,68000,0,0,68300,68400,67400,93840,6363700600,1438969284000,21161313
000120,CJ대한통운,161500,0,0,163500,164500,159500,101297,16399537000,3684193556000,22812344
011150,CJ씨푸드,3185,-95,-2.9,3295,3295,3130,430466,1374640550,114439512005,35930773
011155,CJ씨푸드1우,29900,-300,-0.99,30800,30800,29250,2533,74999200,5980000000,200000
001045,CJ우,73500,-600,-0.81,74100,74400,72800,2110,155406700,166126390500,2260223
097950,CJ제일제당,381500,1000,0.26,380000,382500,377500,46533,17700596500,5742790459000,15053186
097955,CJ제일제당 우,149500,-1500,-0.99,150000,151000,148000,3628,542017000,198451233500,1327433
037560,CJ헬로,10000,20,0.2,10100,10150,9750,269391,2686072010,774468650000,77446865
000590,CS홀딩스,83500,100,0.12,83400,84700,82000,844,70365200,96399247000,1154482
012030,DB,1130,-30,-2.59,1160,1170,1115,1556096,1765944290,227326544290,201173933
016610,DB금융투자,4690,0,0,4700,4715,4630,60645,284366410,199073564410,42446389
005830,DB손해보험,61100,100,0.16,61400,61500,60800,71646,4376749400,4325880000000,70800000
000990,DB하이텍,18800,-250,-1.31,19000,19250,18450,560259,10582237550,834693454400,44398588
000995,DB하이텍1우,38000,-1000,-2.56,39000,39750,37750,1366,52034050,4268008000,112316
139130,DGB금융지주,11100,250,2.3,10900,11150,10900,687216,7600894650,1877518746300,169145833
004840,DRB동일,7480,-150,-1.97,7510,7620,7480,17329,130252620,145710400000,19480000
