단축코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
095570,AJ네트웍스,5380,30,0.56,5350,5420,5280,22416,120082490,251903947100,46822295
068400,AJ렌터카,11400,-150,-1.3,11500,11700,11400,72176,832853300,252467820000,22146300
006840,AK홀딩스,75800,-800,-1.04,76600,77300,75600,14396,1096301900,1004165123800,13247561
027410,BGF,9590,100,1.05,9430,9650,9430,186720,1791878280,914590426610,95369179
282330,BGF리테일,168000,3500,2.13,164000,171000,164000,37724,6319881500,2903696208000,17283906
138930,BNK금융지주,8590,90,1.06,8530,8610,8500,993865,8516553200,2799783763140,325935246
001460,BYC,254000,-2000,-0.78,258000,258000,253500,217,55160500,158652210000,624615
001465,BYC우,138000,-1000,-0.72,137500,138500,137000,20,2757500,29723130000,215385
001040,CJ,143500,3000,2.14,140500,144000,140500,59981,8573382000,4186899213000,29176998
079160,CJ CGV,61000,0,0,61600,62900,61000,249405,15438116700,1290840093000,21161313
000120,CJ대한통운,151500,-2500,-1.62,153500,155000,151000,43608,6620691500,3456070116000,22812344
011150,CJ씨푸드,2765,0,0,2775,2785,2740,47607,131334600,99348587345,35930773
011155,CJ씨푸드1우,28250,100,0.36,28150,28400,27950,557,15692950,5650000000,200000
001045,CJ우,64400,100,0.16,64000,64500,64000,685,44072900,145558361200,2260223
097950,CJ제일제당,347000,3000,0.87,342500,348000,342500,18771,6503752000,5223455542000,15053186
097955,CJ제일제당 우,130000,500,0.39,130000,131000,129500,2735,356333500,172566290000,1327433
037560,CJ헬로,9080,280,3.18,8760,9180,8760,223760,2025329990,703217534200,77446865
000590,CS홀딩스,73000,-600,-0.82,73000,73900,72500,1277,93715000,84277186000,1154482
012030,DB,836,-7,-0.83,835,852,824,393791,329340591,168181407988,201173933
016610,DB금융투자,4145,85,2.09,4060,4180,4060,37822,156750350,175940282405,42446389
005830,DB손해보험,68000,3000,4.62,64300,68800,64300,406095,27594725800,4814400000000,70800000
000990,DB하이텍,16450,-550,-3.24,17050,17050,16300,375702,6216860500,730356772600,44398588
000995,DB하이텍1우,38250,-100,-0.26,37500,38450,37300,228,8609450,4296087000,112316
139130,DGB금융지주,10200,100,0.99,10100,10200,10000,290990,2947198300,1725287496600,169145833
004840,DRB동일,6640,10,0.15,6630,6670,6560,2277,15146120,129347200000,19480000
155660,DSR,4505,15,0.33,4490,4530,4400,21682,97216390,72080000000,16000000
069730,DSR제강,4735,30,0.64,4795,4810,4705,42259,201159795,68184000000,14400000
017940,E1,65800,400,0.61,65500,66500,65000,2868,188874300,451388000000,6860000
007700,F&F,77700,-600,-0.77,79300,79800,76400,36340,2848612000,1196580000000,15400000
114090,GKL,24900,-50,-0.2,25100,25650,24850,228637,5788896100,1540206183000,61855670
078930,GS,53400,400,0.75,52800,53400,52700,87004,4620357200,4961681185200,92915378
006360,GS건설,44550,-1050,-2.3,45700,45950,44200,410763,18400827750,3438396398250,77180615
001250,GS글로벌,3255,15,0.46,3270,3275,3170,96147,312046115,268647401820,82533764
007070,GS리테일,33200,900,2.79,32300,33350,32300,261505,8655431900,2556400000000,77000000
078935,GS우,37100,350,0.95,36800,37200,36800,1344,49739550,66217044600,1784826
012630,HDC,25400,0,0,25300,25550,25150,133522,3401007450,798727384000,31445960
039570,HDC아이콘트롤스,13000,-50,-0.38,12900,13050,12750,18150,234446600,213980000000,16460000
089470,HDC현대EP,6070,10,0.17,6040,6090,5990,18892,114308080,193633000000,31900000
294870,HDC현대산업개발,58100,200,0.35,58000,59000,57600,114020,6658017800,2552810582000,43938220
082740,HSD엔진,3625,-5,-0.14,3630,3880,3595,163457,599036945,119433389750,32947142
003560,IHQ,2050,5,0.24,2045,2065,2040,327690,671789820,299783283400,146235748
