단축코드,종목명,종가,대비,등락률,순자산가치,시가,고가,저가,거래량,거래대금,시가총액,상장좌수
152100,ARIRANG 200,24360,105,0.43,24467.11,24250,24375,24250,7484,182287580,509124000000,20900000
189400,ARIRANG AC 월드(합성 H),10885,-5,-0.05,10852.82,10870,10885,10860,190,2067090,4571700000,420000
141240,ARIRANG K100EW,9590,130,1.37,9592.09,9530,9590,9530,300,2871330,6713000000,700000
122090,ARIRANG KOSPI50,14905,100,0.68,14972.3,14780,14905,14780,306,4549155,4471500000,300000
222170,ARIRANG S&P 배당성장,9880,75,0.76,9872.58,9820,9880,9810,500,4923600,9880000000,1000000
161510,ARIRANG 고배당주,10755,90,0.84,10799.13,10700,10760,10665,16043,172788890,76790700000,7140000
190160,ARIRANG 단기유동성,104080,-10,-0.01,104071.32,0,0,0,0,0,337947760000,3247000
213630,ARIRANG 미국고배당주(합성 H),9575,-15,-0.16,9566.27,9575,9575,9575,29,277675,11011250000,1150000
190150,ARIRANG 바벨 채권,107590,-110,-0.1,107536.94,0,0,0,0,0,90375600000,840000
161490,ARIRANG 방어주,7350,-25,-0.34,7378.07,7365,7365,7290,805,5908295,9555000000,1300000
195970,ARIRANG 선진국(합성 H),9715,40,0.41,9701.81,9685,9715,9685,1645,15989225,6217600000,640000
222190,ARIRANG 스마트베타 Momentum,9905,105,1.07,9890.84,9820,9905,9790,502,4950455,9905000000,1000000
222200,ARIRANG 스마트베타 Quality,10160,70,0.69,10154.56,10110,10160,10060,502,5080170,10160000000,1000000
222180,ARIRANG 스마트베타 Value,9760,150,1.56,9749.48,9625,9760,9625,527,5127220,9760000000,1000000
195980,ARIRANG 신흥국(합성 H),8850,-10,-0.11,8827.62,8830,8850,8815,887,7849630,6549000000,740000
161500,ARIRANG 주도주,4255,15,0.35,4272.95,4200,4260,4200,929,3941685,5106000000,1200000
204420,ARIRANG 차이나H 레버리지(합성 H),9305,195,2.14,9324.55,9220,9305,9075,7029,64157655,6978750000,750000
108630,FIRST 스타우량,18860,355,1.92,18936.57,18835,18860,18835,205,3862800,12070400000,640000
107560,GIANT 현대차그룹,15715,5,0.03,15865.91,15710,15715,15710,26,408585,10843350000,690000
120210,GREAT SRI,8030,50,0.63,8069.96,0,0,0,0,0,5621000000,700000
225130,KINDEX 골드선물레버리지(합성 H),9760,-155,-1.56,9946.7,9720,9760,9670,225785,2191783275,10736000000,1100000
114460,KINDEX 국고채,105810,30,0.03,105742.02,105835,105835,105810,2,211645,9522900000,90000
190620,KINDEX 단기자금,101225,5,0,101217.7,101225,101225,101220,687,69541440,142322350000,1406000
152500,KINDEX 레버리지,3830,35,0.92,3844.39,3795,3830,3785,14644,55830465,11873000000,3100000
181480,KINDEX 미국리츠부동산(합성 H),59230,330,0.56,59324.41,59230,59250,59230,21,1243850,5923000000,100000
211260,KINDEX 배당성장,33425,580,1.77,33396.31,33020,33425,33020,20,664450,5348000000,160000
143460,KINDEX 밸류대형,5600,45,0.81,5609.4,5565,5600,5550,15350,85550575,18480000000,3300000
131890,KINDEX 삼성그룹EW,10660,45,0.42,10661.68,10605,10675,10605,501,5334695,4264000000,400000
108450,KINDEX 삼성그룹SW,7535,35,0.47,7541.41,7490,7540,7490,5030,37875650,57266000000,7600000
181450,KINDEX 선진국하이일드(합성 H),103160,-65,-0.06,103102.73,103040,103160,103040,6,618840,5158000000,50000
105270,KINDEX 성장대형F15,5185,40,0.78,5183.92,5140,5195,5140,1123,5808025,2074000000,400000
145670,KINDEX 인버스,9925,-10,-0.1,9911.91,9940,9950,9910,2506,24896570,6947500000,700000
196030,KINDEX 일본레버리지(H),17655,-30,-0.17,17641.71,17685,17685,17540,49970,880658175,5296500000,300000
205720,KINDEX 일본인버스(합성 H),7630,0,0,7630.3,7645,7655,7605,29808,227069240,6867000000,900000
168580,KINDEX 중국본토CSI300,21830,840,4,22357.48,21065,21830,21065,372826,7995105115,154993000000,7100000
