단축코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
060310,3S,6180,-70,-1.12,6250,6300,6100,270210,1672430600,252714216240,40892268
013340,AJS,564,0,0,0,0,0,0,0,22699562928,40247452
054620,AP시스템,9020,30,0.33,8990,9230,8980,583152,5299676960,211157848220,23409961
090470,AST젯텍,3300,-35,-1.05,3335,3405,3220,69920,230934935,48172766400,14597808
032040,C&S자산관리,3565,-90,-2.46,3605,3635,3520,127729,456078210,62607071915,17561591
130960,CJ E&M,45600,800,1.79,44000,46100,43300,597012,26828975650,1766183258400,38732089
035760,CJ오쇼핑,346800,-8300,-2.34,354500,355900,344200,41959,14561101700,2152053181200,6205459
051500,CJ프레시웨이,27950,-350,-1.24,28400,28400,27550,9720,273644650,303232345000,10849100
058820,CMG제약,1250,5,0.4,1215,1320,1205,1370321,1749482560,108283582500,86626866
023460,CNH,1395,-5,-0.36,1400,1410,1355,34010,46860075,51894000000,37200000
065770,CS,2225,-15,-0.67,2290,2290,2200,28033,62066095,26700000000,12000000
159910,CS엘쏠라,6720,-80,-1.18,6890,6890,6600,22283,149899130,56466903360,8402813
056340,CU전자,125,0,0,126,128,125,634786,80383867,6567018250,52536146
068790,DMS,2970,-60,-1.98,3000,3040,2965,73647,220363480,59065646310,19887423
009730,DS제강,1150,-5,-0.43,1145,1170,1145,50555,58595675,36106438450,31396903
037370,EG,26750,300,1.13,26400,27350,26300,141302,3776935100,200625000000,7500000
079190,EMW,4165,-65,-1.54,4235,4250,4055,182317,753166910,75595299780,18150132
083450,GST,4860,55,1.14,4815,4860,4750,116763,559681370,43318409580,8913253
028150,GS홈쇼핑,238300,-1800,-0.75,241000,241000,236400,19997,4754337300,1563843750000,6562500
053870,GT&T,643,12,1.9,640,650,622,15800,10058569,5144000000,8000000
041590,GemTech,2900,-25,-0.85,2870,2925,2830,96342,277004470,57661207500,19883175
032800,G러닝,657,-6,-0.9,659,661,646,21337,13948709,15505347825,23600225
078150,HB테크놀러지,2180,20,0.93,2140,2190,2095,1994673,4282230880,164869670020,75628289
036640,HRS,3800,85,2.29,3715,3885,3715,547332,2085789540,62148240000,16354800
095340,ISC,17800,50,0.28,17550,17800,17250,20196,353514550,136882000000,7690000
099520,ITX시큐리티,5230,10,0.19,5210,5250,5070,172314,890604380,68460088090,13089883
067290,JW중외신약,5560,-40,-0.71,5570,5880,5450,3141854,17798917530,210804986960,37914566
035900,JYP Ent.,5820,350,6.4,5480,5920,5450,583620,3316159950,198130329840,34043012
024120,KB오토시스,4340,170,4.08,4170,4340,4135,11901,49821865,49910000000,11500000
021320,KCC건설,21600,100,0.47,21550,21750,21300,8198,176537800,125280000000,5800000
036670,KCI,14500,1850,14.62,12650,14500,12650,686504,9559625800,159500000000,11000000
068060,KCW,5290,-220,-3.99,5530,5580,5010,31802,167863590,28777600000,5440000
151860,KG ETS,5110,40,0.79,5070,5150,5040,201839,1030129830,183960000000,36000000
046440,KG모빌리언스,16700,250,1.52,16400,16750,16100,247593,4091805100,313151452800,18751584
035600,KG이니시스,17000,0,0,17050,17350,16850,234983,4015727400,432363754000,25433162
060720,KH바텍,20900,-350,-1.65,21200,21400,20700,342569,7169127550,334400000000,16000000
083470,KJ프리텍,2245,-15,-0.66,2265,2325,2210,70010,156823415,39222507250,17471050
122450,KMH,9250,-10,-0.11,9180,9340,9130,74921,690456040,118172080000,12775360
058400,KNN,7610,20,0.26,7580,7610,7570,922,6998410,100779016920,13242972
114450,KPX생명과학,3035,25,0.83,3015,3040,3000,18281,55155440,45525000000,15000000
036030,KTH,7990,20,0.25,7970,8270,7850,43885,351854760,285363025780,35715022
043610,KT뮤직,3615,75,2.12,3530,3645,3500,508937,1822962225,151157006295,41813833
060370,KT서브마린,4895,-185,-3.64,5040,5090,4895,981622,4863237995,107200500000,21900000
079950,LIG에이디피,4645,-80,-1.69,4725,4725,4600,44518,206312530,107764000000,23200000
086960,MDS테크,19600,200,1.03,19400,19850,18900,180243,3504542750,170962274000,8722565
065150,MPK,1950,-20,-1.02,1990,2010,1935,124882,245455455,126746365200,64998136
030190,NICE평가정보,3470,-40,-1.14,3475,3525,3345,219067,746783980,210680425400,60714820
036490,OCI머티리얼즈,35950,400,1.13,35700,36150,35400,14939,535586850,379188844350,10547673
024940,PN풍년,2100,-10,-0.47,2115,2150,2030,65148,135734330,21000000000,10000000
091340,S&K폴리텍,2650,-10,-0.38,2690,2690,2650,618,1642165,20935000000,7900000
950110,SBI액시즈,3110,20,0.65,3110,3135,3050,41594,128127680,66446394000,21365400
019550,SBI인베스트먼트,382,1,0.26,380,384,378,73847,28086708,61909431650,162066575
046140,SBS콘텐츠허브,17300,400,2.37,16800,17300,16600,83364,1422860700,371319501500,21463555
099220,SDN,1295,-10,-0.77,1305,1325,1275,425272,550204935,33887812525,26168195
040610,SG&G,3815,-10,-0.26,3780,3845,3760,303451,1152775790,130042652740,34087196
049470,SGA,908,9,1,903,910,854,3390251,2984385893,49576655628,54599841
090730,SIMPAC METALLOY,6270,-30,-0.48,6300,6300,6100,5096,31629980,81510000000,13000000
057500,SKC 솔믹스,1790,-20,-1.1,1830,1830,1765,291567,520464170,68943106580,38515702
033630,SK브로드밴드,4155,5,0.12,4160,4225,4150,1665520,6950820025,1229710006485,295959087
066270,SK컴즈,7130,-70,-0.97,7220,7230,6950,501646,3550580770,309638288900,43427530
048550,SM C&C,3945,190,5.06,3760,3960,3680,950066,3663784850,264725220825,67103985
099440,SMEC,6830,-10,-0.15,6870,7070,6610,2904264,19899962310,149574131400,21899580
051980,SNH,1570,0,0,1570,1575,1555,7998,12488220,28966295900,18449870
036540,STS반도체,2775,-85,-2.97,2850,2870,2770,467503,1306370810,120199738275,43315221
032540,TJ미디어,2610,0,0,2615,2625,2600,5208,13578775,36361499490,13931609
048770,TPC,10650,-200,-1.84,10750,10850,10500,479716,5101683850,137385000000,12900000
057030,YBM시사닷컴,3945,25,0.64,3920,3945,3910,1083,4256135,64353589665,16312697
040300,YTN,3490,70,2.05,3445,3490,3380,44524,152652600,146580000000,42000000
052220,iMBC,5980,100,1.7,5840,6040,5710,623338,3655203600,137540000000,23000000
079940,가비아,6400,-200,-3.03,6570,6600,6290,343416,2197455240,85988377600,13435684
078890,가온미디어,5830,-40,-0.68,5870,5870,5780,80945,470487810,62064821610,10645767
030270,가희,9000,30,0.33,8990,9000,8800,2509,22392050,10800000000,1200000
024840,갑을메탈,530,3,0.57,527,531,523,110624,58116572,53639964400,101207480
094480,갤럭시아컴즈,1405,-35,-2.43,1420,1440,1400,26973,38051105,43398086790,30888318
063080,게임빌,68600,-100,-0.15,68600,69800,66300,134814,9200834300,447434993600,6522376
041140,게임하이,8780,60,0.69,8700,8800,8460,291869,2516143850,310577767160,35373322
039240,경남스틸,7040,10,0.14,7040,7130,7000,8817,62147680,35200000000,5000000
053950,경남제약,1465,15,1.03,1450,1500,1440,122624,179237235,14706423010,10038514
011040,경동제약,18050,50,0.28,18000,18300,17950,21998,398445400,239613750000,13275000
139050,경봉,2730,25,0.92,2675,2790,2675,619592,1698149160,42926337090,15723933
043220,경원산업,1465,10,0.69,1455,1550,1435,55747,83731140,8473072155,5783667
024910,경창산업,10500,-200,-1.87,10700,10700,10300,57507,601464100,184380000000,17560000
089890,고려반도체,7090,-50,-0.7,7100,7100,7010,20023,140974620,57074726880,8050032
049720,고려신용정보,903,46,5.37,872,985,860,542683,515729350,12912900000,14300000
014570,고려제약,3820,-35,-0.91,3815,3870,3800,107667,411785940,42020000000,11000000
