단축코드,종목명,종가,대비,등락률,순자산가치,시가,고가,저가,거래량,거래대금,시가총액,상장좌수
108630,FIRST 스타우량,15195,25,0.16,15281.65,15195,15195,15195,1,15195,13371600000,880000
107560,GIANT 현대차그룹,21605,270,1.27,21648.62,21180,21605,21150,3843,81853930,25277850000,1170000
138210,GREAT GREEN,7470,-30,-0.4,7502.68,7470,7470,7470,2,14940,9711000000,1300000
120210,GREAT SRI,9410,70,0.75,9443.57,0,0,0,0,0,9880500000,1050000
114460,KINDEX 국고채,104930,-25,-0.02,104914.03,104930,104930,104930,2,209860,28331100000,270000
152500,KINDEX 레버리지,4900,60,1.24,4902.92,4835,4905,4820,172876,839092200,15190000000,3100000
143460,KINDEX 밸류대형,6395,35,0.55,6385.79,6335,6395,6335,30613,194566805,15348000000,2400000
131890,KINDEX 삼성그룹EW,12210,-25,-0.2,12195.54,12265,12265,12145,1346,16427820,6105000000,500000
108450,KINDEX 삼성그룹SW,9810,15,0.15,9795.68,9805,9830,9760,6812,66728535,76518000000,7800000
105270,KINDEX 성장대형F15,6030,75,1.26,6018.92,5940,6030,5940,2,11970,28944000000,4800000
145670,KINDEX 인버스,8860,-25,-0.28,8838.45,8915,8915,8825,18343,162850810,5316000000,600000
168580,KINDEX 중국본토CSI300,13385,65,0.49,13274.56,13360,13395,13290,337166,4503619350,167312500000,12500000
108440,KINDEX 코스닥스타,12110,70,0.58,12110.42,12040,12110,11995,521,6267650,11383400000,940000
105190,KINDEX200,26485,120,0.46,26535.08,26310,26505,26295,388818,10266764015,599885250000,22650000
152380,KODEX 10년국채선물,54840,120,0.22,54782.3,54690,54840,54690,282,15442580,5593680000,102000
069500,KODEX 200,26530,130,0.49,26585.12,26410,26580,26340,4483756,118683469715,4533977000000,170900000
104580,KODEX Brazil,6605,60,0.92,6693.84,6550,6605,6550,3249,21434835,3632750000,550000
169950,KODEX CHINA A50,10255,165,1.64,10108.34,10170,10285,10110,333985,3409798710,184590000000,18000000
099140,KODEX China H,17950,190,1.07,17995.84,17770,17950,17745,28155,502484950,82570000000,4600000
101280,KODEX Japan,7830,-10,-0.13,7822.75,7840,7850,7800,11102,86817250,6264000000,800000
156080,KODEX MSCI KOREA,11565,120,1.05,11574.83,11515,11565,11515,12,138715,34695000000,3000000
117700,KODEX 건설,4770,-25,-0.52,4768.81,4805,4805,4745,5173,24620070,6201000000,1300000
132030,KODEX 골드선물(H),13050,5,0.04,13029.16,13045,13050,13020,20463,266737055,46980000000,3600000
138910,KODEX 구리선물(H),8470,60,0.71,8431.51,8405,8470,8395,1448,12223605,6776000000,800000
114260,KODEX 국고채,54095,0,0,54103.45,54090,54095,54090,1366,73892595,64914000000,1200000
153130,KODEX 단기채권,100230,10,0.01,100222.03,100230,100230,100225,17628,1766813655,492730680000,4916000
122630,KODEX 레버리지,12880,145,1.14,12896.42,12755,12880,12655,24866634,317849011595,1233904000000,95800000
091160,KODEX 반도체,15700,5,0.03,15761.5,15690,15720,15605,2507,39300095,29830000000,1900000
140700,KODEX 보험,7895,-70,-0.88,7907.53,7950,7950,7855,251,1978785,3947500000,500000
102780,KODEX 삼성그룹,6460,-15,-0.23,6465.02,6460,6485,6425,381474,2466064550,751298000000,116300000
136280,KODEX 소비재,16950,-70,-0.41,16989.8,17110,17110,16940,492,8357305,4237500000,250000
117460,KODEX 에너지화학,11380,-45,-0.39,11348.05,11485,11485,11325,6045,68684310,20711600000,1820000
140710,KODEX 운송,5260,5,0.1,5279.26,5270,5270,5235,147,770920,4734000000,900000
144600,KODEX 은선물(H),8190,70,0.86,8166.09,8155,8190,8140,7645,62481200,17199000000,2100000
091170,KODEX 은행,7740,10,0.13,7782.49,7755,7775,7725,43383,336237665,17802000000,2300000
114800,KODEX 인버스,7405,-45,-0.6,7408.32,7440,7470,7405,22196725,165024184400,505761500000,68300000
091180,KODEX 자동차,19535,480,2.52,19523.89,19125,19560,19070,37451,722595315,54698000000,2800000
102960,KODEX 조선,15850,145,0.92,15836.31,15960,15960,15730,934,14735380,12046000000,760000
166060,KODEX 주식&골드(H),9885,10,0.1,9880.99,9875,9885,9875,76,751020,15816000000,1600000
102970,KODEX 증권,6885,-15,-0.22,6878.57,6875,6885,6815,24020,164051505,9983250000,1450000
117680,KODEX 철강,10605,-30,-0.28,10661.94,10635,10635,10550,4161,44058570,8908200000,840000
138920,KODEX 콩선물(H),11345,65,0.58,11272.15,11270,11360,11230,22753,256675105,5672500000,500000
144750,KODEX 태양광,16815,-135,-0.8,16796.93,16940,16940,16760,125,2100745,4371900000,260000
