단축코드,종목명,종가,대비,등락률,순자산가치,시가,고가,저가,거래량,거래대금,시가총액,상장좌수
108630,FIRST 스타우량,15125,55,0.36,15197.89,0,0,0,0,0,13310000000,880000
107560,GIANT 현대차그룹,22035,380,1.75,22073.05,21675,22035,21575,905,19812185,25780950000,1170000
138210,GREAT GREEN,7250,70,0.97,7277.31,7215,7250,7215,3,21680,9425000000,1300000
120210,GREAT SRI,9350,130,1.41,9397.35,0,0,0,0,0,9163000000,980000
114460,KINDEX 국고채,105060,-90,-0.09,105069.46,105185,105185,105060,2,210245,28366200000,270000
152500,KINDEX 레버리지,4790,165,3.57,4806.09,4660,4805,4660,185345,881044360,14849000000,3100000
143460,KINDEX 밸류대형,6315,80,1.28,6320.52,6220,6315,6220,18002,113033190,15156000000,2400000
131890,KINDEX 삼성그룹EW,12375,150,1.23,12386.75,12240,12375,12240,35,431430,6187500000,500000
108450,KINDEX 삼성그룹SW,9845,130,1.34,9864.78,9745,9855,9745,34,332700,76791000000,7800000
105270,KINDEX 성장대형F15,5980,90,1.53,5987.06,5910,5980,5910,35,208720,28704000000,4800000
145670,KINDEX 인버스,8935,-165,-1.81,8932.74,9100,9100,8930,10168,91256875,5361000000,600000
168580,KINDEX 중국본토CSI300,14540,0,0,14384.13,14585,14585,14430,205873,2991188085,181750000000,12500000
108440,KINDEX 코스닥스타,12030,30,0.25,12015.15,12025,12075,12020,58,699215,11308200000,940000
105190,KINDEX200,26335,505,1.96,26334.48,25960,26340,25945,153738,4019235545,641257250000,24350000
152380,KODEX 10년국채선물,54735,-55,-0.1,54642.39,54790,54805,54690,1476,80812065,5582970000,102000
069500,KODEX 200,26415,515,1.99,26405.37,26020,26415,25995,5318466,140016692195,4067910000000,154000000
104580,KODEX Brazil,6795,10,0.15,6724.96,6800,6800,6750,729,4953615,2378250000,350000
169950,KODEX CHINA A50,11155,90,0.81,10990.99,11060,11165,11045,185836,2065152710,200790000000,18000000
099140,KODEX China H,17850,115,0.65,17579.29,17790,17870,17750,8427,150371440,82110000000,4600000
101280,KODEX Japan,8260,-45,-0.54,8241.51,8375,8375,8210,89702,744273320,6608000000,800000
156080,KODEX MSCI KOREA,11515,145,1.28,11536.52,11420,11515,11410,5,57165,34545000000,3000000
117700,KODEX 건설,4685,100,2.18,4676.5,4600,4685,4600,43683,203310570,6090500000,1300000
132030,KODEX 골드선물(H),12740,25,0.2,12735.92,12720,12755,12720,17198,219201375,47138000000,3700000
