단축코드,종목명,종가,대비,등락률,순자산가치,시가,고가,저가,거래량,거래대금,시가총액,상장좌수
108630,FIRST 스타우량,15860,-120,-0.75,15822.52,0,0,0,0,0,13639600000,860000
107560,GIANT 현대차그룹,20230,1030,5.36,20116.13,19230,20230,19230,7300,146494275,21848400000,1080000
138210,GREAT GREEN,6485,45,0.7,6491.99,6450,6490,6450,7,45225,7782000000,1200000
120210,GREAT SRI,8925,-5,-0.06,9065.98,8925,8925,8925,1,8925,8121750000,910000
114460,KINDEX 국고채,104030,80,0.08,104064.76,103905,104030,103905,300,31208875,28088100000,270000
152500,KINDEX 레버리지,4465,55,1.25,4493.25,4420,4485,4420,111862,498500460,11609000000,2600000
143460,KINDEX 밸류대형,6055,30,0.5,6077.53,6015,6055,6015,27229,165089085,13926500000,2300000
131890,KINDEX 삼성그룹EW,12175,-25,-0.2,12227.77,12160,12280,12160,3040,37105005,6087500000,500000
108450,KINDEX 삼성그룹SW,9490,-5,-0.05,9548.59,9435,9490,9435,52,493420,80665000000,8500000
105270,KINDEX 성장대형F15,5765,25,0.44,5820.4,5730,5765,5730,5000,28806180,8647500000,1500000
145670,KINDEX 인버스,9250,-55,-0.59,9252.85,9340,9340,9240,3609,33393635,3700000000,400000
168580,KINDEX 중국본토CSI300,13250,-110,-0.82,13179.18,13395,13400,13145,168411,2231597580,178875000000,13500000
108440,KINDEX 코스닥스타,12730,-150,-1.16,12698.14,12795,12930,12685,11620,148722885,15021400000,1180000
105190,KINDEX200,25580,185,0.73,25658.06,25470,25595,25380,116327,2965951010,849256000000,33200000
152380,KODEX 10년국채선물,56150,140,0.25,56130.96,56000,56170,56000,3322,186288350,5727300000,102000
069500,KODEX 200,25570,140,0.55,25679.96,25455,25595,25405,6746441,172392213410,4357128000000,170400000
104580,KODEX Brazil,6800,15,0.22,6824.28,6750,6805,6750,168,1139950,2380000000,350000
169950,KODEX CHINA A50,9810,10,0.1,9822.95,9830,9855,9705,397417,3890733300,176580000000,18000000
099140,KODEX China H,16570,165,1.01,16616,16430,16595,16370,10481,173110195,76222000000,4600000
101280,KODEX Japan,9590,60,0.63,9612.01,9605,9605,9540,21814,208778835,9590000000,1000000
156080,KODEX MSCI KOREA,11135,75,0.68,11196.29,11135,11135,11135,1,11135,25610500000,2300000
117700,KODEX 건설,3770,50,1.34,3775.87,3740,3775,3735,39650,149212975,5655000000,1500000
