단축코드,종목명,종가,대비,등락률,순자산가치,시가,고가,저가,거래량,거래대금,시가총액,상장좌수
152100,ARIRANG 200,26085,-15,-0.06,26228.13,26075,26205,26065,40425,1054622045,305194500000,11700000
141240,ARIRANG K100EW,9305,-75,-0.8,9325.31,9320,9360,9295,535,4985180,14888000000,1600000
122090,ARIRANG KOSPI50,17265,25,0.15,17257.86,17260,17310,17245,300,5180300,13984650000,810000
141250,ARIRANG KRX100EW,8960,-80,-0.88,8982.79,8985,9020,8955,2000,17943865,7168000000,800000
117740,ARIRANG LG그룹&,11110,20,0.18,11096.57,11190,11220,11095,310,3454165,11110000000,1000000
129270,ARIRANG 네오밸류,6115,-10,-0.16,6145.34,6120,6140,6100,910,5564200,9784000000,1600000
161490,ARIRANG 방어주,5480,-45,-0.81,5495.62,5495,5525,5480,900,4950800,7672000000,1400000
161510,ARIRANG 배당주,11680,-20,-0.17,11671.71,11655,11685,11610,6079,70741320,43449600000,3720000
161520,ARIRANG 자동차,9425,-100,-1.05,9446.82,9520,9550,9390,985,9304130,9613500000,1020000
161530,ARIRANG 조선운송,4655,-15,-0.32,4666.89,4665,4715,4655,933,4358010,10008250000,2150000
161500,ARIRANG 주도주,5425,-15,-0.28,5435.44,5440,5460,5415,12156,65996120,13562500000,2500000
161540,ARIRANG 철강금속,6275,-95,-1.49,6290.34,6335,6390,6265,878,5539390,9224250000,1470000
161550,ARIRANG 화학,5235,-45,-0.85,5251.07,5270,5295,5235,961,5052470,8899500000,1700000
108630,FIRST 스타우량,15510,-110,-0.7,15548.52,13305,15690,13305,36,521730,13338600000,860000
107560,GIANT 현대차그룹,23010,-230,-0.99,23116.07,23225,23290,22965,482,11129275,20709000000,900000
138210,GREAT GREEN,7475,50,0.67,7434.07,7490,7490,7475,2,14965,8596250000,1150000
120210,GREAT SRI,9380,0,0,9389.18,0,0,0,0,0,8535800000,910000
114460,KINDEX 국고채,102925,-5,0,102864.64,102925,102925,102885,50,5145295,27789750000,270000
152500,KINDEX 레버리지,4615,5,0.11,4634.12,4610,4645,4600,73564,340864745,12460500000,2700000
143460,KINDEX 밸류대형,6250,-45,-0.71,6273.2,6290,6305,6250,56228,352668065,15000000000,2400000
131890,KINDEX 삼성그룹EW,12415,20,0.16,12411.35,12425,12475,12400,1701,21131600,6207500000,500000
