단축코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
095570,AJ네트웍스,6380,-50,-0.78,6420,6430,6280,60162,380241730,298726242100,46822295
006840,AK홀딩스,16450,100,0.61,16050,16500,16050,17201,279039600,217922378450,13247561
027410,BGF,4235,70,1.68,4135,4260,4130,120089,504131715,405360609885,95716791
282330,BGF리테일,186000,5000,2.76,179000,187000,179000,48803,9026226000,3214806516000,17283906
138930,BNK금융지주,6730,-80,-1.17,6770,6800,6680,785352,5280473960,2193544205580,325935246
001460,BYC,416000,0,0,416000,426500,414000,64,26781000,259839840000,624615
001465,BYC우,157000,-1000,-0.63,159500,159500,157000,142,22315500,33815445000,215385
001040,CJ,78400,-400,-0.51,77400,79100,77400,30508,2398787100,2287476643200,29176998
079160,CJ CGV,22950,150,0.66,22350,23100,22350,126925,2884376850,937678110300,40857434
00104K,CJ4우(전환),70800,-700,-0.98,70800,71200,70200,3784,267289600,299237049600,4226512
000120,CJ대한통운,115000,500,0.44,114500,116000,113500,17981,2071797500,2623419560000,22812344
011150,CJ씨푸드,3205,0,0,3115,3210,3115,55955,178079945,115158127465,35930773
011155,CJ씨푸드1우,28850,-250,-0.86,29050,29050,28350,184,5260600,5770000000,200000
001045,CJ우,49500,-700,-1.39,50100,50100,49150,347,17316800,111881038500,2260223
097950,CJ제일제당,381500,-8000,-2.05,384000,389000,379500,25200,9644096500,5743171959000,15054186
097955,CJ제일제당 우,162000,-3000,-1.82,165000,166000,161500,1119,181899000,215044146000,1327433
000590,CS홀딩스,56800,-400,-0.7,56800,57800,56300,3852,218813900,65574577600,1154482
012030,DB,799,11,1.4,780,802,777,330021,261293754,160737972467,201173933
016610,DB금융투자,5100,-20,-0.39,5110,5110,5010,39544,200640770,216476583900,42446389
005830,DB손해보험,61000,400,0.66,60000,61500,59500,134977,8219185600,4318800000000,70800000
000990,DB하이텍,52100,-100,-0.19,51300,52900,50400,605795,31121888200,2313166434800,44398588
000995,DB하이텍1우,97100,2900,3.08,100500,100500,96000,75,7367800,10905883600,112316
139130,DGB금융지주,7660,20,0.26,7600,7670,7520,346777,2643897110,1295657080780,169145833
001530,DI동일,16900,-300,-1.74,16700,17100,16400,75183,1260187450,432103763000,25568270
000210,DL,69300,-1000,-1.42,69600,70300,69300,79285,5523926400,1452242761200,20955884
001880,DL건설,20700,0,0,20450,20950,20450,15654,325327950,456502978800,22053284
000215,DL우,39600,-400,-1,39150,39850,39150,1092,43261800,66770154000,1686115
375500,DL이앤씨,41000,-800,-1.91,40900,41650,40800,166412,6847178600,1586438543000,38693623
37550L,DL이앤씨2우(전환),34850,-50,-0.14,34900,35150,34000,2115,73175050,73601492350,2111951
37550K,DL이앤씨우,29100,-150,-0.51,29250,29400,28950,1197,34946000,61514053500,2113885
007340,DN오토모티브,56400,-1700,-2.93,57500,57600,55000,22716,1274154100,563661882000,9994005
004840,DRB동일,4490,140,3.22,4250,4495,4250,9097,40218665,89485700000,19930000
155660,DSR,5600,90,1.63,5440,5640,5380,31748,175699980,89600000000,16000000
069730,DSR제강,4925,90,1.86,4830,4945,4705,45070,219330010,70920000000,14400000
017940,E1,46450,0,0,46450,46800,45600,5047,231658500,318647000000,6860000
365550,ESR켄달스퀘어리츠,5620,-180,-3.1,5800,5800,5600,288303,1625937100,1197560180000,213089000
383220,F&F,145500,4500,3.19,140000,146500,138500,141055,20342298000,5573679412500,38307075
007700,F&F홀딩스,18150,-350,-1.89,18000,18400,17950,12520,227764450,709925761050,39114367
114090,GKL,13250,50,0.38,13100,13400,13000,156757,2077065350,819587627500,61855670
078930,GS,42800,1050,2.51,41750,43000,41600,288512,12231492600,3976778178400,92915378
006360,GS건설,31600,-550,-1.71,31500,32050,31250,464689,14727390400,2704375084000,85581490
001250,GS글로벌,3490,-110,-3.06,3650,3725,3480,8197207,29532946290,288042836360,82533764
007070,GS리테일,25950,50,0.19,25600,26050,25550,110698,2861027950,2717430075900,104717922
078935,GS우,35750,50,0.14,35700,35900,35200,2851,101492300,63807529500,1784826
012630,HDC,6640,40,0.61,6510,6640,6500,65171,426126270,396685027440,59741721
039570,HDC랩스,8580,160,1.9,8500,8730,8360,4730,40473530,222716216580,25957601
089470,HDC현대EP,3890,80,2.1,3810,3940,3745,12699,48398495,124091000000,31900000
294870,HDC현대산업개발,11400,100,0.88,11150,11450,11100,218523,2460539950,751343562000,65907330
267250,HD현대,59300,-2400,-3.89,59900,60800,58800,236908,14126379800,4684289940500,78993085
097230,HJ중공업,7120,0,0,7000,7140,7000,18915,134088620,592912880720,83274281
003580,HLB글로벌,8790,620,7.59,8000,9610,7990,4358640,39640733700,370637707230,42165837
011200,HMM,25250,-750,-2.88,25650,25700,24950,2124542,53533845150,12348247274000,489039496
082740,HSD엔진,9360,110,1.19,9150,9680,9110,636490,6011265950,437310862560,46721246
003560,IHQ,738,-25,-3.28,740,750,720,349333,255813949,114265167300,154830850
175330,JB금융지주,7370,-210,-2.77,7540,7540,7360,287007,2128322940,1451763928780,196982894
234080,JW생명과학,12850,50,0.39,12600,12850,12600,6146,78539700,203474018900,15834554
001060,JW중외제약,22600,0,0,22250,22700,22250,30923,695490300,501224630600,22178081
001067,JW중외제약2우B,72700,-200,-0.27,72900,72900,72700,69,5019200,7482792900,102927
001065,JW중외제약우,37050,-100,-0.27,36500,37050,36500,87,3211900,6770331750,182735
096760,JW홀딩스,3225,5,0.16,3200,3245,3175,21842,70141040,227184176850,70444706
105560,KB금융,48100,-1300,-2.63,48900,48950,48100,960371,46449560600,19834154961400,412352494
002380,KCC,288000,-4500,-1.54,288000,290500,286000,17456,5028174500,2559303648000,8886471
344820,KCC글라스,49600,-1000,-1.98,49800,50200,49000,39224,1938232850,792137395200,15970512
009070,KCTC,4505,-25,-0.55,4395,4570,4395,51867,232674080,135150000000,30000000
009440,KC그린홀딩스,5200,300,6.12,4735,5330,4735,1288094,6668921095,116661896000,22434980
119650,KC코트렐,4260,-20,-0.47,4135,4545,4135,78514,338319670,74976000000,17600000
092220,KEC,2730,-40,-1.44,2705,2785,2685,1271791,3462091740,395162424930,144748141
016380,KG스틸,14000,-1950,-12.23,15500,15550,14000,2945236,42752507050,1400124558000,100008897
016385,KG스틸우,137000,-11000,-7.43,134500,150000,130000,10693,1448468000,7313745000,53385
001390,KG케미칼,28750,-3100,-9.73,31000,31200,28750,562923,16651864400,398650260000,13866096
033180,KH 필룩스,1545,30,1.98,1475,1570,1475,676007,1034959130,236756697645,153240581
001940,KISCO홀딩스,14000,-350,-2.44,14100,14300,14000,41016,579539750,226469320000,16176380
025000,KPX케미칼,48050,-650,-1.33,48500,48600,48000,2486,119690600,232562000000,4840000
092230,KPX홀딩스,59900,-100,-0.17,59900,60900,59400,1207,72117800,253056295400,4224646
000040,KR모터스,629,-1,-0.16,630,630,605,84095,52434988,60470569899,96137631
044450,KSS해운,10050,-100,-0.99,10100,10150,10000,12968,130619650,232013094000,23085880
030200,KT,36950,-50,-0.14,37200,37300,36800,839523,31102212802,9648081305600,261111808
033780,KT&G,82900,-500,-0.6,83000,83600,82600,265470,22030912800,11381548001300,137292497
058850,KTcs,1965,-5,-0.25,1945,1990,1945,74471,146443840,83876025000,42685000
058860,KTis,2405,5,0.21,2470,2470,2390,43901,107315855,83698810000,34802000
093050,LF,15900,-200,-1.24,15800,15950,15650,12610,199258850,464916000000,29240000
003550,LG,79300,-1700,-2.1,80300,80900,79100,283084,22599786700,12473968744900,157300993
034220,LG디스플레이,14850,-150,-1,14700,14900,14700,1666847,24686458750,5313563145000,357815700
051900,LG생활건강,712000,39000,5.79,676000,719000,675000,218965,155014639000,11120156264000,15618197
051905,LG생활건강우,337500,9000,2.74,325500,341000,325500,7313,2464103000,708647737500,2099697
373220,LG에너지솔루션,391500,-19000,-4.63,402000,403500,391500,327192,129264759500,91611000000000,234000000
003555,LG우,62100,-700,-1.11,61400,62900,61400,3136,194548600,187642602000,3021620
032640,LG유플러스,12850,-350,-2.65,13050,13100,12850,929395,12056662500,5610455988850,436611361
