단축코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
069110,3H,3580,230,6.87,3400,3800,3300,92272,325168780,48206618880,13465536
060310,3S,5760,-40,-0.69,5800,5980,5560,492228,2836975050,206373934080,35828808
900010,3노드디지탈,1040,10,0.97,1025,1060,1025,580897,605335155,61873296160,59493554
038120,AD모터스,614,7,1.15,610,627,600,3810745,2332616952,55003077840,89581560
013340,AJS,1180,-30,-2.48,1190,1215,1175,688651,820258395,43071594180,36501351
054620,AP시스템,15350,-450,-2.85,15900,16250,15300,1148105,17960628100,330622514100,21538926
048550,BT&I,1050,25,2.44,1035,1050,1000,59826,60779790,34619011350,32970487
032040,C&S자산관리,2485,75,3.11,2355,2500,2355,55974,137233080,39384792335,15849011
130960,CJ E&M,44000,1700,4.02,42050,44150,41650,392622,16851323650,1668900816000,37929564
035760,CJ오쇼핑,278000,11400,4.28,267000,280600,266900,58247,16069649100,1724455684000,6203078
051500,CJ프레시웨이,21800,150,0.69,21600,22500,21600,8758,191083350,234925520000,10776400
023460,CNH,1390,50,3.73,1325,1400,1290,128893,172862505,51708000000,37200000
065770,CS,4330,100,2.36,4170,4480,4170,428214,1852099200,51960000000,12000000
050470,CT&T,1075,10,0.94,1065,1080,1000,266174,279508360,27008243025,25123947
056340,CU전자,473,10,2.16,475,483,461,1426056,678009934,24376597058,51536146
068790,DMS,6340,-110,-1.71,6350,6470,6210,295925,1875929980,126086261820,19887423
009730,DS제강,527,5,0.96,522,528,520,82932,43278718,10528685310,19978530
037370,EG,30550,750,2.52,29650,30900,29650,87631,2672988500,229125000000,7500000
080220,EMLSI,4110,5,0.12,4105,4175,4025,189883,779902595,84013237470,20441177
079190,EMW,3315,-65,-1.92,3430,3430,3315,10185,34149135,41641836600,12561640
083450,GST,2650,30,1.15,2620,2680,2620,5839,15469845,19928000000,7520000
028150,GS홈쇼핑,147800,6000,4.23,142300,149400,142300,53488,7881013400,969937500000,6562500
