단축코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
069110,3H,3565,5,0.14,3580,3755,3565,68353,247670060,48004635840,13465536
060310,3S,5550,280,5.31,5570,5700,5460,193170,1074444560,202349559000,36459380
900010,3노드디지탈,985,35,3.68,990,1010,966,790528,779940363,58601150690,59493554
038120,AD모터스,660,45,7.32,631,674,625,4451404,2907299239,59123829600,89581560
013340,AJS,1070,70,7,1025,1120,1025,666065,704208670,39056445570,36501351
054620,AP시스템,15250,950,6.64,15000,15400,14800,1551690,23430046800,328468621500,21538926
048550,BT&I,1250,-15,-1.19,1315,1315,1240,44215,55731770,41213108750,32970487
032040,C&S자산관리,2670,55,2.1,2670,2705,2615,102282,272302285,42316859370,15849011
130960,CJ E&M,44600,3000,7.21,42600,45100,42600,735710,32246675700,1691658554400,37929564
035760,CJ오쇼핑,281000,500,0.18,290000,290000,278100,34446,9678509800,1743064918000,6203078
051500,CJ프레시웨이,24800,2550,11.46,23500,24900,22650,28666,680572150,267254720000,10776400
023460,CNH,1345,55,4.26,1335,1370,1320,209624,281865940,50034000000,37200000
065770,CS,6350,400,6.72,6180,6440,6070,347940,2180511890,76200000000,12000000
050470,CT&T,731,-51,-6.52,782,811,726,265451,205280664,18365605257,25123947
056340,CU전자,617,23,3.87,610,632,610,658753,410056301,31797802082,51536146
068790,DMS,5350,450,9.18,5130,5450,5040,377668,1990706440,106397713050,19887423
009730,DS제강,490,18,3.81,480,494,459,107962,52149421,9789479700,19978530
037370,EG,28900,1500,5.47,28500,29150,28150,126302,3624524850,216750000000,7500000
080220,EMLSI,3300,290,9.63,3165,3305,3160,404108,1307899485,68050666200,20621414
079190,EMW,3350,180,5.68,3315,3375,3210,48522,160507990,42081494000,12561640
083450,GST,2165,130,6.39,2060,2195,2035,43755,93056535,16280800000,7520000
028150,GS홈쇼핑,137000,6300,4.82,134400,137000,130700,18528,2471539600,899062500000,6562500
053870,GT&T,872,52,6.34,850,943,806,110295,92590823,6976000000,8000000
032800,G러닝,795,21,2.71,810,810,742,17316,13568672,18762178875,23600225
041590,H&H,1460,25,1.74,1500,1535,1450,158129,234539315,23606487420,16168827
126640,HMC스팩1호,2450,100,4.26,2585,2585,2375,385069,934033945,30625000000,12500000
036640,HRS,3700,180,5.11,3640,3740,3625,143793,531278780,60512760000,16354800
126680,IBKS스팩1호,852,-4,-0.47,847,889,847,13097,11462420,17789760000,20880000
095340,ISC,7260,240,3.42,7290,7800,7060,168796,1236602440,55829400000,7690000
099520,ITX시큐리티,1820,5,0.28,1890,1890,1785,92028,166647945,12618234720,6933096
067000,JCE,24950,2450,10.89,24000,25700,23500,850584,20928512300,284726156500,11411870
067290,JW중외신약,5860,150,2.63,6000,6070,5810,939594,5566545990,203438174320,34716412
035900,JYP Ent.,4590,310,7.24,4600,4665,4480,1283898,5881698980,106268611770,23152203
024120,KB오토시스,4340,240,5.85,4240,4520,4230,34058,146985935,49910000000,11500000
021320,KCC건설,48150,1400,2.99,47550,48800,47150,5425,259819300,279270000000,5800000
036670,KCI,2570,55,2.19,2530,2610,2530,34095,87004855,28270000000,11000000
068060,KCW,2535,5,0.2,2525,2590,2500,10367,26109040,13790400000,5440000
060720,KH바텍,9300,1210,14.96,8900,9300,8650,491221,4467969880,148800000000,16000000
083470,KJ프리텍,3365,85,2.59,3300,3470,3300,76304,258105910,28945730000,8602000
122450,KMH,7610,60,0.79,7770,7820,7610,388819,2999813510,94176489600,12375360
058400,KNN,6190,70,1.14,6120,6200,5810,8198,50273890,81973996680,13242972
114450,KPX생명과학,3190,110,3.57,3155,3225,3140,62985,200828045,47850000000,15000000
036030,KTH,6900,130,1.92,6930,6980,6820,43344,299108980,238050000000,34500000
043610,KT뮤직,2245,90,4.18,2200,2285,2180,639779,1428684935,66826607435,29766863
060370,KT서브마린,11500,100,0.88,11500,11900,11450,4661,53991000,50370000000,4380000
079950,LIG에이디피,3170,110,3.59,3170,3220,3120,162964,516439395,73544000000,23200000
086960,MDS테크,5600,330,6.26,5380,5790,5380,24980,139961180,48595237600,8677721
078150,NCB네트웍스,1270,165,14.93,1155,1270,1145,429492,524569550,41850382390,32953057
030190,NICE평가정보,25800,1100,4.45,25000,25950,24300,3374,84041950,156644235600,6071482
036490,OCI머티리얼즈,108200,0,0,107200,110800,107200,89079,9670152700,1141258218600,10547673
024940,PN풍년,1170,40,3.54,1180,1225,1170,186570,221533480,11700000000,10000000
091340,S&K폴리텍,2910,80,2.83,2845,2925,2790,31290,88850640,22989000000,7900000
019660,SBI글로벌,405,10,2.53,396,410,373,60730,24295257,18468969570,45602394
019550,SBI인베스트먼트,368,24,6.98,355,368,354,218837,79195306,59640499600,162066575
046140,SBS콘텐츠허브,16450,450,2.81,16800,16800,16300,144179,2387481950,352927429750,21454555
099220,SDN,7600,250,3.4,7530,7710,7530,39009,295500080,152000000000,20000000
040610,SG&G,1830,110,6.4,1765,1850,1750,160794,289910050,62379568680,34087196
049470,SGA,376,-1,-0.27,390,391,370,1015653,384229833,14776326240,39298740
090730,SIMPAC METALLOY,7930,620,8.48,7530,7950,7530,38093,294539710,103090000000,13000000
057500,SKC 솔믹스,7750,430,5.87,7450,7790,7450,133616,1020361890,96262742250,12420999
033630,SK브로드밴드,3680,160,4.55,3620,3680,3620,835647,3045521110,1089129440160,295959087
066270,SK컴즈,15850,-50,-0.31,16400,17100,15700,1305879,21340593450,687182725450,43355377
099440,SMEC,4395,245,5.9,4200,4450,4200,43891,191698115,64436017950,14661210
051980,SNH,1700,0,0,1700,1770,1690,49002,83631745,28722639000,16895670
071660,SSCP,3740,140,3.89,3820,3820,3695,91117,341356090,111898743000,29919450
036540,STS반도체,6180,210,3.52,6230,6250,6080,1203071,7427060570,267598424880,43300716
032540,TJ미디어,3910,-35,-0.89,3985,4060,3840,55378,217896600,51044033400,13054740
048770,TPC,8790,540,6.55,8320,8870,8320,40385,347291140,75594000000,8600000
039230,TSC 멤시스,1170,45,4,1135,1190,1125,123491,142569560,38054254680,32525004
057030,YBM시사닷컴,6890,100,1.47,6870,6900,6750,4008,27310630,112394482330,16312697
023770,YNK코리아,3490,140,4.18,3450,3600,3350,36098,124339960,28610011390,8197711
040300,YTN,2430,75,3.18,2395,2485,2395,18333,44326405,102060000000,42000000
052220,iMBC,2505,95,3.94,2440,2540,2440,161308,402053320,57615000000,23000000
079940,가비아,2850,150,5.56,2835,2860,2780,92213,260805095,36296699400,12735684
078890,가온미디어,3750,155,4.31,3635,3765,3635,88064,328333770,37736313750,10063017
030270,가희,14250,50,0.35,14300,15000,14000,17627,255028150,17100000000,1200000
114190,강원비앤이,4150,90,2.22,4200,4240,4035,39933,165442070,21995000000,5300000
094480,갤럭시아컴즈,1795,150,9.12,1765,1890,1680,64845,117140235,54821888390,30541442
063080,게임빌,57500,7500,15,52800,57500,52600,227891,12735038900,318471455000,5538634
041140,게임하이,13300,600,4.72,13250,13700,13050,574824,7690137000,453072094300,34065571
039240,경남스틸,6820,680,11.07,6270,7060,6270,126818,846934240,34100000000,5000000
