단축코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
060310,3S,340,-10,-2.86,345,355,335,3562790,1219383850,14620000000,43000000
036360,3SOFT,6050,70,1.17,6130,6280,6030,295171,1810932750,102398421950,16925359
013340,AJS,1410,-40,-2.76,1480,1485,1410,164819,239691490,28314305880,20081068
039790,AMIC,1170,20,1.74,1155,1195,1155,94192,110853460,37206000000,31800000
045260,C&S디펜스,1280,65,5.35,1265,1380,1245,742957,967155575,16822679040,13142718
065770,C&S마이크로,6740,-1020,-13.14,8000,8050,6740,4551002,33132187290,80880000000,12000000
037150,CJ인터넷,26250,-1100,-4.02,27450,27500,26250,303566,8114872850,594409961250,22644189
051500,CJ푸드시스템,10550,-450,-4.09,11100,11200,10500,222398,2392747700,99137295000,9396900
035760,CJ홈쇼핑,74900,400,0.54,74500,75200,73500,36011,2681663300,658380886800,8790132
050470,CMS,950,-20,-2.06,975,995,940,868101,843126255,22077689350,23239673
023460,CNH캐피탈,1210,5,0.41,1190,1215,1190,77369,93050925,45012000000,37200000
052350,CURON,1700,-60,-3.41,1750,1790,1695,833253,1438616815,26513861300,15596389
068790,DMS,8570,-80,-0.92,8730,8840,8570,146875,1274633900,170435215110,19887423
065340,DM테크놀로지,3680,50,1.38,3630,3760,3630,19563,71909350,25286251520,6871264
047940,EBT네트웍스,395,-5,-1.25,400,400,385,733789,286860095,32661281260,82686788
037370,EG,13000,450,3.59,12500,13000,12150,290416,3673445900,58500000000,4500000
080220,EMLSI,8090,80,1,8150,8200,8010,21026,170293110,63212315240,7813636
079190,EMW안테나,7500,-950,-11.24,8890,8930,7470,600854,4810038380,45705000000,6094000
083450,GST,4875,-125,-2.5,5010,5100,4800,53250,261488350,18330000000,3760000
028150,GS홈쇼핑,71400,-200,-0.28,71900,72500,71100,18616,1334615400,468562500000,6562500
053870,GT&T,2090,-260,-11.06,2450,2465,2085,313003,688596570,16720000000,8000000
007640,HK저축은행,5190,-100,-1.89,5160,5290,5100,23140,119569150,108159968490,20840071
025340,HS창투,365,0,0,0,0,0,0,0,12561030065,34413781
007720,HS홀딩스,2700,-140,-4.93,2800,2830,2685,480121,1313667255,109268638200,40469866
060910,I.S하이텍,2190,-160,-6.81,2340,2370,2150,612520,1389855145,34608423270,15802933
038710,ICM,10450,-650,-5.86,10850,11050,10450,46083,491836050,53454979050,5115309
080570,IC코퍼레이션,295,-15,-4.84,310,310,295,7070175,2122909345,40028800750,135690850
067130,JS픽쳐스,1535,30,1.99,1510,1555,1455,306006,459329065,21237022790,13835194
021320,KCC건설,31000,-1050,-3.28,31000,31650,30550,16996,526382650,179800000000,5800000
036670,KCI,3840,30,0.79,3865,3865,3730,31865,121568275,24192000000,6300000
