단축코드,종목명,종가,대비,등락률,순자산가치,시가,고가,저가,거래량,거래대금,시가총액,상장좌수
466400,1Q 25-08 회사채(A+이상)액티브,109250,30,0.03,109231.33,109225,109260,109225,287,31354130,90022000000,824000
491610,1Q CD금리액티브(합성),102695,30,0.03,102657.19,102695,102700,102695,5924,608379610,261256080000,2544000
451060,1Q K200액티브,14235,130,0.92,14271.18,14235,14250,14105,35955,511153235,134520750000,9450000
463290,1Q 단기금융채액티브,108070,15,0.01,108074.39,108065,108105,108065,3175,343122955,219706310000,2033000
479080,1Q 머니마켓액티브,52555,15,0.03,52550.73,52540,52555,52540,32235,1694017606,1047526260000,19932000
0026S0,1Q 미국S&P500,10855,40,0.37,10842.61,10845,10885,10845,209360,2274718038,106379000000,9800000
0052S0,1Q 미국S&P500미국채혼합50액티브,10575,-5,-0.05,10555.38,10595,10605,10570,264564,2801041154,40185000000,3800000
0069M0,1Q 미국나스닥100,10985,85,0.78,10966.24,10980,11015,10980,195018,2144236497,27462500000,2500000
0083S0,1Q 미국메디컬AI,10140,270,2.74,10136.13,10145,10190,10135,163725,1663010850,28392000000,2800000
0004G0,1Q 미국배당TOP30,9060,-45,-0.49,9055.36,9105,9105,9035,4641,42058214,4530000000,500000
0017Y0,1Q 종합채권(AA-이상)액티브,101395,-190,-0.19,101463.34,101425,101425,101395,65,6592475,35285460000,348000
0052T0,1Q 중단기회사채(A-이상)액티브,50315,15,0.03,50308.96,50315,50315,50290,672,33811205,122366080000,2432000
472350,1Q 차이나H(H),16520,415,2.58,16562.04,16520,16520,16520,10,165200,13216000000,800000
495330,1Q 코리아밸류업,12495,65,0.52,12571.45,12680,12680,12395,8121,101221440,32487000000,2600000
492500,1Q 현대차그룹채권(A+이상)&국고통안,51665,5,0.01,51688.92,51700,51700,51660,417,21554600,146005290000,2826000
473440,ACE 11월만기자동연장회사채AA-이상액티브,10700,5,0.05,10696.35,10695,10710,10695,61229,655480735,106786000000,9980000
105190,ACE 200,43990,465,1.07,44056.4,43885,44000,43555,316323,13858490563,510284000000,11600000
332500,ACE 200TR,29175,295,1.02,29223.58,29105,29175,28900,2931,85360180,55432500000,1900000
461270,ACE 26-06 회사채(AA-이상)액티브,11150,-5,-0.04,11147.61,11150,11150,11145,15608,174011725,196351500000,17610000
475260,ACE 2월만기자동연장회사채AA-이상액티브,10590,10,0.09,10591.89,10590,10590,10585,219,2318295,49773000000,4700000
385600,ACE 2차전지&친환경차액티브,6765,20,0.3,6785.66,6745,6770,6710,28299,190529495,15559500000,2300000
