단축코드,종목명,종가,대비,등락률,순자산가치,시가,고가,저가,거래량,거래대금,시가총액,상장좌수
108630,FIRST 스타우량,15750,75,0.48,15683.31,15630,15750,15630,650,10224250,15120000000,960000
107560,GIANT 현대차그룹,24660,-200,-0.8,24564.95,24735,24915,24660,184,4553695,34030800000,1380000
138210,GREAT GREEN,7400,30,0.41,7348.42,7330,7400,7330,2030,14930450,9620000000,1300000
120210,GREAT SRI,8895,-30,-0.34,8897.94,8905,8905,8895,10,89000,9339750000,1050000
114460,KINDEX 국고채,105380,65,0.06,105378.14,105380,105380,105380,1,105380,28452600000,270000
152500,KINDEX 레버리지,4465,-10,-0.22,4454.1,4455,4480,4430,124150,553746960,16074000000,3600000
143460,KINDEX 밸류대형,5975,10,0.17,5959.6,5940,5980,5940,8519,50775475,14937500000,2500000
131890,KINDEX 삼성그룹EW,12285,20,0.16,12270.32,12180,12330,12180,870,10696225,7371000000,600000
108450,KINDEX 삼성그룹SW,9575,65,0.68,9545.57,9465,9585,9465,1964,18765760,56492500000,5900000
105270,KINDEX 성장대형F15,5780,-20,-0.34,5778.77,5945,5945,5760,360,2081865,28900000000,5000000
145670,KINDEX 인버스,9285,25,0.27,9316.05,9295,9320,9240,66003,612886215,4642500000,500000
108440,KINDEX 코스닥스타,12145,30,0.25,12129.04,12150,12210,12135,15317,186277650,11416300000,940000
105190,KINDEX200,24965,-40,-0.16,25031.9,24875,25055,24830,74220,1851539325,552974750000,22150000
152380,KODEX 10년국채선물,54550,455,0.84,54147.03,54150,54550,54150,1429,77426155,5564100000,102000
069500,KODEX 200,25075,-70,-0.28,25179.83,25000,25205,24980,5276509,132515813195,4004477500000,159700000
104580,KODEX Brazil,6625,-25,-0.38,6508.33,6600,6640,6560,1166,7700465,1987500000,300000
099140,KODEX China H,14750,-5,-0.03,14662.75,14770,14770,14700,21449,316269995,73750000000,5000000
101280,KODEX Japan,7615,-60,-0.78,7547.97,7635,7635,7590,1635,12464405,3046000000,400000
156080,KODEX MSCI KOREA,10970,15,0.14,10960.59,10950,10970,10935,122,1337885,61432000000,5600000
117700,KODEX 건설,5115,55,1.09,5075.27,5045,5115,5045,29916,151282180,16368000000,3200000
132030,KODEX 골드선물(H),12750,10,0.08,12737.62,12720,12750,12705,12617,160483880,42075000000,3300000
138910,KODEX 구리선물(H),7880,-5,-0.06,7894.74,7855,7910,7855,7644,60412890,6304000000,800000
114260,KODEX 국고채,54335,35,0.06,54345.86,54320,54370,54320,5338,290146795,97803000000,1800000
153130,KODEX 단기채권,101830,25,0.02,101818.94,101815,101830,101815,62910,6405501460,429722600000,4220000
122630,KODEX 레버리지,11725,-45,-0.38,11725.96,11630,11840,11620,16764708,197069270900,1228780000000,104800000
091160,KODEX 반도체,14650,160,1.1,14610.85,14410,14650,14400,3537,51348480,31497500000,2150000
140700,KODEX 보험,7670,110,1.46,7686.8,7560,7670,7555,1809,13847335,4602000000,600000
102780,KODEX 삼성그룹,6300,55,0.88,6284.59,6220,6300,6205,470435,2949825035,664650000000,105500000
136280,KODEX 소비재,15340,-5,-0.03,15329.39,15330,15460,15330,2163,33211775,4602000000,300000
117460,KODEX 에너지화학,11250,10,0.09,11225.44,11235,11275,11150,19892,223317465,30712500000,2730000
140710,KODEX 운송,5540,-35,-0.63,5513.43,5525,5590,5525,3444,19083130,4986000000,900000
144600,KODEX 은선물(H),7735,-90,-1.15,7754.53,7760,7760,7730,10959,84830455,15470000000,2000000
091170,KODEX 은행,6955,-25,-0.36,6922.57,6900,6975,6900,415004,2877793345,23994750000,3450000
114800,KODEX 인버스,7800,15,0.19,7826.81,7830,7835,7765,16922752,131927317160,634140000000,81300000
091180,KODEX 자동차,22880,-290,-1.25,22823.34,23000,23140,22830,13572,311907900,67496000000,2950000
102960,KODEX 조선,15440,-50,-0.32,15381.39,15540,15540,15270,5420,83284505,12969600000,840000
102970,KODEX 증권,6105,-35,-0.57,6139.01,6100,6125,6060,12628,76795815,7936500000,1300000
117680,KODEX 철강,11010,15,0.14,10995.36,10950,11015,10940,588,6469745,12331200000,1120000
138920,KODEX 콩선물(H),13675,10,0.07,13809.48,13765,13770,13670,6954,95330130,6837500000,500000
144750,KODEX 태양광,18190,50,0.28,18123.97,18115,18190,18110,120,2180225,1455200000,80000
148070,KOSEF 10년국고채,108090,85,0.08,108172.03,108000,108165,108000,301,32527370,30265200000,280000
069660,KOSEF 200,25095,15,0.06,25095.5,25000,25100,24970,781687,19505014555,367641750000,14650000
152280,KOSEF 200 선물,10340,-10,-0.1,10300.47,10330,10340,10325,15,154940,8168600000,790000
091190,KOSEF Banks,6970,-40,-0.57,6962.75,6980,6980,6970,11,76770,4321400000,620000
091200,KOSEF IT,12050,65,0.54,12044.16,11975,12070,11975,140,1680950,9640000000,800000
100910,KOSEF KRX100,4125,-15,-0.36,4117.46,4095,4125,4095,73,300745,33412500000,8100000
