단축코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
069110,3H,5100,-10,-0.2,5300,5330,5030,68966,354431540,68674233600,13465536
060310,3S,7450,60,0.81,7580,7830,7450,366537,2779272890,303853912000,40785760
900010,3노드디지탈,880,12,1.38,874,888,870,159320,139975883,52967356640,60190178
038120,AD모터스,69,0,0,0,0,0,0,0,6412670940,92937260
013340,AJS,905,5,0.56,903,913,894,172977,156319571,34613944965,38247453
054620,AP시스템,6940,-90,-1.28,6950,7150,6920,531048,3730700610,150043362140,21620081
090470,AST젯텍,4915,640,14.97,4395,4915,4255,382651,1857749705,40775331500,8296100
032040,C&S자산관리,5220,-30,-0.57,5320,5320,5150,90417,470297540,85863837420,16449011
130960,CJ E&M,28350,200,0.71,28350,28600,28150,121579,3451812550,1075500455400,37936524
035760,CJ오쇼핑,265100,-1600,-0.6,266700,270900,263600,14381,3814923500,1644584433800,6203638
051500,CJ프레시웨이,37850,1100,2.99,36200,38450,36200,12676,475367800,409283405000,10813300
023460,CNH,1245,0,0,1260,1260,1240,44688,55722120,46314000000,37200000
065770,CS,6470,170,2.7,6380,6550,6310,257593,1663155620,77640000000,12000000
056340,CU전자,511,-5,-0.97,510,525,502,1179767,603687531,26334970606,51536146
068790,DMS,2940,130,4.63,2790,3200,2790,498619,1500008180,58469023620,19887423
009730,DS제강,1350,50,3.85,1335,1380,1320,61564,83087225,33148980000,24554800
037370,EG,50800,1900,3.89,49650,52500,48000,924320,46500399650,381000000000,7500000
080220,EMLSI,9900,70,0.71,9930,9980,9650,125316,1227899260,231944377500,23428725
079190,EMW,4380,-110,-2.45,4400,4520,4360,93359,412043275,55019983200,12561640
083450,GST,4350,-80,-1.81,4490,4490,4305,34138,148531600,36622101900,8418874
028150,GS홈쇼핑,143000,-5000,-3.38,147900,147900,143000,15085,2173224500,938437500000,6562500
053870,GT&T,692,18,2.67,673,692,665,8488,5739733,5536000000,8000000
032800,G러닝,1515,195,14.77,1350,1515,1350,2869886,4277284605,35754340875,23600225
041590,H&H,1750,120,7.36,1680,1800,1680,586576,1024498915,28295447250,16168827
078150,HB테크놀러지,1180,120,11.32,1080,1205,1080,1610622,1841503615,46531374240,39433368
036640,HRS,2920,70,2.46,2925,3050,2920,326411,968489715,47756016000,16354800
126680,IBKS스팩1호,988,-3,-0.3,986,990,986,2337,2308956,20629440000,20880000
095340,ISC,10650,150,1.43,10450,10800,10450,43409,459655200,81898500000,7690000
099520,ITX시큐리티,2550,-40,-1.54,2590,2625,2510,93345,240596830,17679394800,6933096
067000,JCE,17750,-150,-0.84,17700,18200,17400,134279,2391714150,204739416250,11534615
067290,JW중외신약,6050,-50,-0.82,6100,6140,6010,185412,1125330660,216294947550,35751231
035900,JYP Ent.,5200,0,0,5200,5230,5140,179781,929587030,120391455600,23152203
024120,KB오토시스,4180,10,0.24,4180,4190,4140,2213,9219085,48070000000,11500000
021320,KCC건설,23000,100,0.44,22900,23000,22800,2092,47975900,133400000000,5800000
036670,KCI,2795,-25,-0.89,2990,2990,2795,24982,71093170,30745000000,11000000
068060,KCW,3610,10,0.28,3610,3640,3580,5374,19347985,19638400000,5440000
046440,KG모빌리언스,13000,200,1.56,12850,13100,12650,652627,8419746650,241487558000,18575966
035600,KG이니시스,14300,0,0,14250,14400,13900,1199233,16968671950,363694216600,25433162
060720,KH바텍,14000,-200,-1.41,14200,14500,13950,195511,2770267650,224000000000,16000000
083470,KJ프리텍,2200,80,3.77,2120,2200,2085,168350,364670870,29974832800,13624924
122450,KMH,8410,310,3.83,8150,8490,8150,673583,5638062010,107440777600,12775360
058400,KNN,7490,90,1.22,7480,7490,7380,120,885820,99189860280,13242972
114450,KPX생명과학,3990,-190,-4.55,4180,4215,3985,155477,630533710,59850000000,15000000
036030,KTH,7300,-150,-2.01,7450,7600,7180,42583,310492950,251850000000,34500000
043610,KT뮤직,3185,100,3.24,3140,3285,3140,702980,2262306915,94807458655,29766863
060370,KT서브마린,13800,0,0,13900,13900,13550,795,10894050,60444000000,4380000
079950,LIG에이디피,2325,-15,-0.64,2390,2390,2300,28715,66900775,53940000000,23200000
086960,MDS테크,13700,250,1.86,13450,13800,13300,86519,1178480400,119100552700,8693471
065150,MPK,1455,0,0,1470,1470,1435,12679,18362850,94572287880,64998136
030190,NICE평가정보,4900,-15,-0.31,4915,4915,4870,19507,95449980,148751309000,30357410
036490,OCI머티리얼즈,33550,-200,-0.59,33700,34350,33550,35771,1213489950,353874429150,10547673
024940,PN풍년,1350,-25,-1.82,1370,1380,1350,19475,26571080,13500000000,10000000
091340,S&K폴리텍,2385,-45,-1.85,2435,2435,2385,10374,24865965,18841500000,7900000
019660,SBI글로벌,467,1,0.21,466,477,457,337543,156413180,21296317998,45602394
019550,SBI인베스트먼트,440,-5,-1.12,445,448,440,130056,57634252,71309293000,162066575
046140,SBS콘텐츠허브,14150,100,0.71,14000,14550,13950,96182,1371259950,303709303250,21463555
099220,SDN,3175,-25,-0.78,3150,3200,3115,31773,99891800,63711753450,20066694
040610,SG&G,2425,-5,-0.21,2450,2460,2400,69168,167431530,82661450300,34087196
049470,SGA,862,0,0,856,874,855,515412,445013332,42160592400,48910200
090730,SIMPAC METALLOY,5800,20,0.35,5840,5920,5790,18967,110736440,75400000000,13000000
057500,SKC 솔믹스,3120,-105,-3.26,3220,3220,3110,97244,305136815,60731695440,19465287
033630,SK브로드밴드,4785,5,0.1,4820,4860,4785,991335,4787412530,1416164231295,295959087
066270,SK컴즈,7870,-10,-0.13,8010,8030,7830,222928,1767362530,341744857410,43423743
048550,SM C&C,3850,-200,-4.94,4070,4075,3815,909654,3549420260,228049194450,59233557
099440,SMEC,3190,-50,-1.54,3225,3230,3145,20133,64028485,47262912400,14815960
051980,SNH,1795,5,0.28,1770,1800,1770,16955,30083725,31434704150,17512370
036540,STS반도체,6520,20,0.31,6470,6580,6350,589608,3819996300,282388874040,43311177
032540,TJ미디어,3565,15,0.42,3510,3590,3500,9847,35167630,46800649780,13127812
048770,TPC,1905,-40,-2.06,1950,1950,1875,15903,30107060,24574500000,12900000
057030,YBM시사닷컴,5980,-10,-0.17,5990,6060,5930,2354,14086150,97549928060,16312697
023770,YNK코리아,1990,-150,-7.01,2060,2155,1990,17241,34708735,18103515560,9097244
040300,YTN,3890,125,3.32,3800,3925,3800,40216,156096420,163380000000,42000000
052220,iMBC,5780,-20,-0.34,5840,5880,5760,556233,3240178910,132940000000,23000000
079940,가비아,5340,-430,-7.45,5710,5980,5090,1202183,6715613140,71212552560,13335684
078890,가온미디어,4330,-20,-0.46,4350,4395,4205,109901,469355050,43572863610,10063017
030270,가희,9130,-30,-0.33,9160,9160,8610,328,2977710,10956000000,1200000
094480,갤럭시아컴즈,1950,-100,-4.88,2060,2155,1950,190651,398800565,60232220100,30888318
063080,게임빌,117500,-4700,-3.85,122200,123600,117100,139881,16632856500,652237682500,5550959
041140,게임하이,7260,-90,-1.22,7450,7450,7260,81351,595095000,247564729500,34099825
039240,경남스틸,6280,100,1.62,6200,6340,6190,22214,139184100,31400000000,5000000
053950,경남제약,704,17,2.47,688,708,682,254349,177092499,29788180224,42312756
011040,경동제약,14200,-200,-1.39,14400,14550,14100,18296,261528100,188505000000,13275000
139050,경봉,4175,-100,-2.34,4330,4485,4080,827018,3597380705,44021321075,10544029
043220,경원산업,151,0,0,0,0,0,0,0,4807535735,31837985
024910,경창산업,4785,-15,-0.31,4745,4820,4705,2201,10431380,84024600000,17560000
089890,고려반도체,4550,30,0.66,4525,4565,4510,4027,18263910,36627645600,8050032
049720,고려신용정보,1045,10,0.97,1030,1045,1010,17603,18077230,14943500000,14300000
014570,고려제약,2845,100,3.64,2740,2870,2720,61973,175199415,31295000000,11000000
098460,고영,27800,400,1.46,27400,27800,26800,49672,1367947600,248924925200,8954134
121440,골프존,65700,1700,2.66,64300,66400,64100,114514,7533069300,806994611100,12283023
014200,광림,2200,-180,-7.56,2380,2400,2150,378646,868220125,34415277600,15643308
026910,광진실업,2265,15,0.67,2260,2320,2250,44655,101403470,14508242325,6405405
090150,광진윈텍,1970,-40,-1.99,2030,2030,1945,33464,65952495,19027034210,9658393
053270,구영테크,1455,-45,-3,1485,1500,1455,10977,16064250,18711118125,12859875
066620,국보디자인,6500,-60,-0.91,6520,6650,6490,42551,278178410,48750000000,7500000
043650,국순당,7490,-130,-1.71,7580,7650,7490,42914,324168200,133758696960,17858304
006050,국영지앤엠,876,-13,-1.46,901,911,867,398658,356224666,25765605792,29412792
078130,국일제지,4145,-250,-5.69,4390,4390,4085,3186,13110755,8290000000,2000000
044180,국제디와이,134,11,8.94,130,140,127,13153646,1740666719,11804735628,88095042
053740,국제엘렉트릭,9350,-90,-0.95,9550,9550,9310,12592,118215610,92116200000,9852000
019010,그랜드백화점,4930,-90,-1.79,4920,5010,4910,4785,23641080,23762600000,4820000
900070,글로벌에스엠,1370,-50,-3.52,1420,1420,1370,58390,81582110,48506825540,35406442
053260,금강철강,2480,0,0,2475,2490,2465,53045,131359285,46425600000,18720000
058370,금성테크,479,4,0.84,498,498,466,58904,28231813,10089034737,21062703
036190,금화피에스시,20500,100,0.49,20300,20500,20300,2654,54127100,123000000000,6000000
004790,기륭E&E,810,-9,-1.1,817,835,809,80803,65853509,10559281500,13036150
035460,기산텔레콤,1855,5,0.27,1850,1940,1850,132736,251099165,26595765700,14337340
151910,나노스,15600,-100,-0.64,15900,16400,15450,485279,7691497650,125843952000,8066920
121600,나노신소재,11050,-1950,-15,12900,13000,11050,490991,5802290900,79916053100,7232222
039860,나노엔텍,3710,-10,-0.27,3745,3750,3690,46074,171117275,72182368440,19456164
091970,나노캠텍,3075,20,0.65,3050,3080,2985,22307,67158405,30996000000,10080000
010670,나노트로닉스,4970,-110,-2.17,5080,5140,4940,68147,340657510,69282918250,13940225
051490,나라엠앤디,2420,-25,-1.02,2445,2445,2420,8767,21272055,34364000000,14200000
067160,나우콤,9950,-250,-2.45,10200,10400,9950,282277,2864756370,91674106100,9213478
138610,나이벡,3860,-30,-0.77,3950,3950,3860,13862,53907035,12987205460,3364561
130580,나이스디앤비,3425,145,4.42,3350,3515,3250,898033,3066388270,52745000000,15400000
036800,나이스정보통신,5250,60,1.16,5130,5270,5130,33814,177013900,52500000000,10000000
091590,남화토건,5170,-20,-0.39,5180,5180,5070,20260,103606900,60695800000,11740000
096040,네오엠텔,2000,10,0.5,1975,2025,1975,18954,37716210,12606248000,6303124
042420,네오위즈,14400,100,0.7,14500,14900,14350,56338,823989800,131858870400,9156866
095660,네오위즈게임즈,24050,600,2.56,23750,24900,23700,336913,8214420400,527055942400,21915008
104200,네오위즈인터넷,12500,-100,-0.79,12750,12950,12500,108827,1394531400,169094375000,13527550
085910,네오티스,4860,-65,-1.32,4805,4925,4805,2344,11433650,45376046100,9336635
092730,네오팜,6220,10,0.16,6200,6240,6180,14816,91963410,46408894140,7461237
028090,네오퍼플,1230,160,14.95,1170,1230,1150,3136174,3843394320,73577352780,59818986
101400,네오피델리티,2450,70,2.94,2380,2660,2355,75700,187787205,20591490500,8404690
153460,네이블,15000,700,4.9,14300,15000,13950,81134,1182215650,65483865000,4365591
033640,네패스,13900,300,2.21,13550,14050,13450,334721,4626043700,303369918600,21825174
087730,네패스신소재,9250,50,0.54,9200,9660,9050,3317,30684070,26455000000,2860000
073070,넥센테크,2515,-40,-1.57,2540,2590,2515,32702,83241655,36467500000,14500000
081970,넥스지,3340,-40,-1.18,3380,3380,3285,23298,77625790,19238400000,5760000
089140,넥스턴,3100,-60,-1.9,3160,3195,3100,15005,47050525,17980000000,5800000
139670,넥스트리밍,6040,-290,-4.58,6350,6440,6020,46883,287674770,42300197760,7003344
137940,넥스트아이,7080,10,0.14,7030,7180,6980,4342,30510940,57697355520,8149344
092600,넥스트칩,6800,-100,-1.45,6910,7000,6800,19431,133148060,90423000000,13297500
054050,농우바이오,23700,-150,-0.63,23800,24300,23500,77025,1834208550,338910000000,14300000
040160,누리텔레콤,5400,450,9.09,4980,5590,4975,742655,3947755565,61397913600,11369984
069140,누리플랜,7700,30,0.39,7850,7850,7650,4684,35942780,33187000000,4310000
126870,뉴로스,7300,10,0.14,7240,7320,7190,9962,71988560,36748156200,5033994
041060,뉴로테크,608,13,2.18,618,638,576,98643,59931193,13273655360,21831670
060260,뉴보텍,549,-30,-5.18,580,586,549,551595,311867917,12559517469,22877081
012340,뉴인텍,1180,-10,-0.84,1195,1195,1180,105832,125353395,40806586540,34581853
900100,뉴프라이드,1900,20,1.06,1880,1945,1870,27594,52947260,13300000000,7000000
085670,뉴프렉스,3770,70,1.89,3670,3925,3670,248669,948764165,45719385660,12127158
053290,능률교육,3580,25,0.7,3625,3625,3540,14509,51794050,41347210000,11549500
023430,니트젠앤컴퍼니,624,13,2.13,610,646,610,121578,76384792,22089797184,35400316
119860,다나와,7770,-40,-0.51,7870,7870,7770,214,1667600,51282000000,6600000
064260,다날,11750,-300,-2.49,12050,12150,11700,451137,5353912650,214814205000,18282060
093640,다믈멀티미디어,1680,-35,-2.04,1715,1910,1670,588417,1053344455,10491559680,6244976
039560,다산네트웍스,4565,15,0.33,4530,4615,4520,21706,99291175,84342967390,18476006
043710,다스텍,1015,5,0.5,1020,1030,986,23660,24096941,17076102190,16823746
032190,다우데이타,3330,-15,-0.45,3350,3390,3310,83183,278778425,118881000000,35700000
