단축코드,종목명,종가,대비,등락률,순자산가치,시가,고가,저가,거래량,거래대금,시가총액,상장좌수
108630,FIRST 스타우량,15355,-280,-1.79,15337.15,15250,15485,15235,1498,22904615,35930700000,2340000
107560,GIANT 현대차그룹,10745,-435,-3.89,10747.33,10780,11005,10665,15126,165243420,20308050000,1890000
105270,KINDEX F15,5305,-220,-3.98,5317.89,5305,5305,5305,214,1135270,10610000000,2000000
114460,KINDEX 국고채,102260,125,0.12,102220.75,102250,102260,102250,1150,117589000,113508600000,1110000
108450,KINDEX 삼성그룹주,6100,-75,-1.21,6107.57,6050,6100,5925,1914,11514605,30500000000,5000000
108440,KINDEX 코스닥스타,12195,-200,-1.61,12182.25,12195,12195,12195,500,6097500,16585200000,1360000
105190,KINDEX200,20395,-350,-1.69,20457.74,20545,20545,20190,1546985,31549380335,127468750000,6250000
105450,KODEX 15,3500,-120,-3.31,3517.9,3480,3550,3480,5229,18329155,6300000000,1800000
069500,KODEX 200,20600,-280,-1.34,20597.96,20500,20745,20450,1564759,32208369950,1347240000000,65400000
104580,KODEX Brazil,7775,-320,-3.95,7620.2,7850,7980,7040,9502,72894555,5442500000,700000
099140,KODEX China H,19505,-595,-2.96,19829.21,19760,19760,19295,132703,2587013330,167743000000,8600000
101280,KODEX Japan,8210,-205,-2.44,8209.78,8400,8400,8210,305,2509210,6568000000,800000
117700,KODEX 건설,5245,-185,-3.41,5238.4,5125,5255,5125,647,3372220,10490000000,2000000
114260,KODEX 국고채,51615,95,0.18,51578.96,51550,51670,51540,873,45018070,77422500000,1500000
091160,KODEX 반도체,13665,-235,-1.69,13672.74,13485,13815,13485,9480,129618185,16398000000,1200000
102780,KODEX 삼성그룹,4630,-150,-3.14,4617.37,4670,4670,4555,550462,2536146530,168995000000,36500000
117460,KODEX 에너지화학,7400,-45,-0.6,7266.19,7220,7400,7220,2560,18613040,5698000000,770000
091170,KODEX 은행,8980,-275,-2.97,9064.74,8915,9080,8915,14974,134599605,8531000000,950000
114800,KODEX 인버스,10455,105,1.01,10455.22,10585,10585,10380,728591,7626774890,31365000000,3000000
091180,KODEX 자동차,9730,-305,-3.04,9720.56,10035,10035,9645,9004,88148355,8270500000,850000
102960,KODEX 조선,12605,70,0.56,12539.57,12160,12690,12155,3567,44707240,6050400000,480000
102970,KODEX 증권,8280,-280,-3.27,8288.77,8285,8385,8245,32770,271530835,5796000000,700000
117680,KODEX 철강,8200,-185,-2.21,8198,8105,8240,8085,315,2581580,10906000000,1330000
069660,KOSEF 200,20445,-255,-1.23,20459.79,20155,20575,20155,301671,6157269350,88935750000,4350000
091190,KOSEF Banks,9135,-320,-3.38,9273.25,9140,9195,9135,909,8328390,4932900000,540000
091200,KOSEF IT,10500,-260,-2.42,10560.2,10450,10610,10450,504,5304930,6720000000,640000
100910,KOSEF KRX100,3305,-75,-2.22,3311.14,3370,3370,3290,646,2145570,32719500000,9900000
104530,KOSEF 고배당,5825,-45,-0.77,5840.6,5800,5890,5775,1655,9624335,4368750000,750000
114470,KOSEF 국고채,102160,120,0.12,102139.1,102260,102280,102150,10711,1094646330,346322400000,3390000
104520,KOSEF 블루칩,5035,-85,-1.66,5034.8,5095,5095,4380,1284,6210885,6042000000,1200000
097740,KOSEF 중형순수가치,12970,-325,-2.44,12997.34,13030,13030,12970,107,1387850,3631600000,280000
105780,KStar 5대그룹주,3700,-135,-3.52,3698.98,3990,3990,3670,3963,14656325,14060000000,3800000
114100,KStar 국고채,102230,135,0.13,102176.37,102160,102295,102160,1162,118809215,300556200000,2940000
108480,KStar 코스닥엘리트30,1650,-30,-1.79,1647.67,1685,1685,1635,4805,7921795,52140000000,31600000
117740,PREX LG그룹&,10005,-305,-2.96,9976.75,10300,10300,9935,13736,138292695,21010500000,2100000
091210,TIGER KRX100,33125,-750,-2.21,33181.56,33115,33125,33115,23,761865,10434375000,315000
114820,TIGER 국채3,102610,30,0.03,102679.29,0,0,0,0,0,123132000000,1200000
105010,TIGER 라틴,5160,-140,-2.64,5024.59,5165,5165,4985,91,468885,19608000000,3800000
098560,TIGER 미디어통신,8590,-95,-1.09,8558.66,8500,8590,8500,102,870700,5669400000,660000
091230,TIGER 반도체,13795,-225,-1.6,13783.18,13685,13900,13635,262,3621730,26486400000,1920000
105020,TIGER 브릭스,5535,-85,-1.51,5511.97,5565,5565,5450,3483,19096730,11623500000,2100000
097710,TIGER 순수가치,12540,-595,-4.53,12575.87,12650,12685,12540,1010,12759210,9781200000,780000
091220,TIGER 은행,9070,-330,-3.51,9172.47,9175,9175,9060,614,5569995,33014800000,3640000
097720,TIGER 중형가치,6715,-240,-3.45,6702.56,6720,6755,6705,2002,13478435,8058000000,1200000
117690,TIGER 차이나,11690,-485,-3.98,11708.28,11770,11770,11500,1259,14767475,11690000000,1000000
102110,TIGER200,20355,-295,-1.43,20430.41,20400,20565,20200,91866,1872914415,192354750000,9450000
108590,TREX 200,20385,-260,-1.26,20419.88,20345,20410,20345,251142,5160302270,96828750000,4750000
097750,TREX 중소형가치,5280,-75,-1.4,5281.91,5340,5340,5280,13,68750,3643200000,690000
