지수명,종가,대비,등락률
KIS 2025-08만기형 크레딧 A+이상 지수(총수익),117.85,0.05,0.04
코스피 200,363.58,-0.73,-0.2
MK 머니마켓 지수(총수익),13766.19,5.34,0.04
KIS-하나 MMF 지수(총수익),112.54,0.05,0.04
Hang Seng China H,6547.29,110.2,1.71
KIS 11월 만기자동연장회사채(AA-이상) 총수익지수,115.15,0.04,0.03
코스피 200 TR,463.59,-0.93,-0.2
KIS 크레딧 2412만기형 총수익지수,111.29,0.05,0.04
KIS 크레딧 2506만기형(AA-이상)지수(총수익지수),117.86,0.05,0.04
KIS 크레딧 2606만기형(AA-이상)지수(총수익지수),116.17,0.05,0.04
KAP 2월 만기자동연장회사채(AA-이상) 총수익지수,114.24,0.05,0.04
FnGuide 친환경 자동차 밸류체인 지수,1560.23,-11.35,-0.72
KIS 5월 만기자동연장회사채(AA-이상) 총수익지수,113.05,0.05,0.04
KAP 8월 만기자동연장회사채(AA-이상) 총수익지수,114.74,0.04,0.03
FnGuide AI 반도체 포커스 지수(시장가격),2008.33,-17.25,-0.85
MSCI Korea Country ESG Leaders Custom Capped Price return Index,1614.02,5.91,0.37
FnGuide 5G플러스 지수 (시장가격),2076.41,-2.79,-0.13
FnGuide 성장소비주도 지수,1975.63,13.08,0.67
FactSet US-China Electric&Autonomous Vehicle Price Return Index,233.76,3.55,1.54
iSelect K-POP 포커스지수(시장가격),2106.71,66.54,3.26
KRX 금현물지수,2388.65,-48.81,-2
S&P GSCI GOLD Index Excess Return,153.6,-0.07,-0.04
KIS 10년 국고채 지수 (총수익),15363.22,33.8,0.22
KTB INDEX(시장가격),10301.98,6.05,0.06
10년국채선물지수,1180.54,2.01,0.17
국채선물지수,1217.44,0.12,0.01
Bloomberg Global Digital Media & Tech Select Price Return Index,4030.21,43.38,1.09
Solactive Global Semiconductor TOP4 Plus Price Return Index,4005.74,70.31,1.79
Bloomberg Global Select Industry Leaders TOP10 Index(PR),3627.47,50.54,1.41
Solactive Global Superior Income TOP 10 Price Return Index,763.49,4.29,0.57
KIS 단기채권알파AA-이상 총수익지수,115.59,0.05,0.04
KIS MSB 단기지수(총수익),12363.46,4.65,0.04
MSCI Russia 25% Capped Price Return Index,,,
MSCI MEXICO IMI 25/50 Price return Index,11563.23,95.75,0.84
S&P Ultra T-Bond Futures Index(ER),114.66,1.17,1.03
Bloomberg U.S Treasury 20+ Year Total Return Index,564.14,5.57,1
Bloomberg U.S. Treasury 20+ Year Total Return Index T1530 JPY Currency Hedged,114.51,0.4,0.35
Bloomberg US 500 Large Cap Premium Decrement 15% Distribution Index,1065.74,9.64,0.91
다우존스 인터넷 종합지수,917.8,4.13,0.45
S&P 500,5127.79,63.59,1.26
S&P500 and Short-Term Treasury 30/70 Blend Index,175.84,0.71,0.41
MorningStar Wide Moat Focus Index,13145.42,66.28,0.51
NASDAQ 100,17890.79,349.25,1.99
NASDAQ-100 US T-Bills 30/70 Index,1620.36,10.12,0.63
Dow Jones U.S. Real Estate Index,1520.15,11.65,0.77
Solactive SOFR Daily Total Return Index,1135.54,0.17,0.01
Bloomberg Short-Term Treasury Total Return Index,138.65,0.06,0.04
Bloomberg US Listed Semiconductor Premium Decrement 15% Distribution Index,1353.72,21.52,1.62
Dow Jones U.S. Dividend 100 Price Return Index,5503.04,55,1.01
Bloomberg US Big Tech Top 7 Plus Premium Decrement 15% Distribution Index,1623.71,29.26,1.83
Solactive US Big Tech Top 7 Plus Price Return Index,21749.67,541.11,2.55
Indxx SPAC & NEXTGEN IPO Price return Index,,,
FnGuide 미국 주식 베스트셀러 지수(시장가격지수),5850.04,0,0
Indxx US Green Infrastructure Price return Index,2794.52,56.5,2.06
Markit iBoxx USD Liquid High Yield Total Return Index,339.04,1.82,0.54
FnGuide-RAFI 코리아 대형 지수,9672.31,-23.14,-0.24
VN30 Index(PR),1255.62,8.41,0.67
Bloomberg VN30 Futures Excess Return Index,180.53,1.04,0.58
MKF SAMs EW 지수,17837.29,-38.27,-0.21
MKF SAMs SW,15485.05,-90.73,-0.58
FnGuide 스마트 로우볼 지수,,,
FnGuide 스마트 모멘텀 지수,,,
FnGuide 스마트 밸류 지수,,,
FnGuide 스마트 퀄리티 지수,,,
FnGuide 스마트 하이베타 지수,,,
Morningstar Singapore REIT Yield Focus Index(PR),1177.95,-14.84,-1.24
S&P ASIA50 Price Return Index,3994.95,25.09,0.63
Bloomberg Blended NVIDIA Equity and Korean Bond Index,6836.69,49.98,0.74
DeepSearch 원자력테마 지수 (시장가격지수),1503.13,-32.94,-2.14
MSCI Indonesia Index,7136.96,57.8,0.82
코스피 200 선물지수,1821.94,-4.25,-0.23
Nikkei 225,38236.07,0,0
TOPIX,2728.53,0,0
Bloomberg Japan Semiconductor Select Top 25 Index(Price Return),3720.53,0,0
KIS 종합채권 AA-이상 총수익 지수(Total return Index),112.1,0.17,0.15
FnGuide 올라운드 가치주 지수,869.82,-0.44,-0.05
STAR 50 Index(Price Return),767.46,0,0
CSI 300 Index,3604.39,0,0
KIS 종합채권국공채1-10Y지수,145.95,0.13,0.09
Hang Seng TECH Index,3971.29,105.81,2.74
코스닥 150,1427.33,-6.99,-0.49
코스피,2676.63,-7.02,-0.26
Bloomberg EV Supporters Plus Tesla Price Return Index,5120.32,48.02,0.95
FnGuide 포스코그룹포커스 지수(시장가격),3471.07,15.34,0.44
MSCI Philippines IMI Index,1571.33,-10.9,-0.69
코스피 200 동일가중지수,2226.1,-2.06,-0.09
FnGuide 애플채권혼합 지수,1950.02,8.08,0.42
FnGuide 한화 ESG 가치 지수,1295.99,0.63,0.05
FnGuide 한화 ESG 성장 지수,1438.33,-4.87,-0.34
FnGuide K-유니콘 투자기업 지수,,,
KOFR 지수,1120,0.11,0.01
KRX 300,1686.71,-4.53,-0.27
FnGuide KS 로우볼 가중 TR 지수,,,
FnGuide KS 로우사이즈 가중 TR 지수,,,
FnGuide KS 모멘텀 가중 TR 지수,,,
FnGuide KS 밸류 가중 TR 지수,,,
FnGuide KS 퀄리티 가중 TR 지수,,,
FnGuide 리츠 지수,673.05,-0.68,-0.1
FnGuide K-방위산업 지수,1659.7,-27.44,-1.63
S&P Global Infrastructure Index,2769.02,19.28,0.7
Morningstar Korea Lifetime Allocation Moderate 2030 Index (Gross Return),1408.62,4.14,0.3
Morningstar Korea Lifetime Allocation Moderate 2040 Index (Gross Return),1566.83,4.08,0.26
Morningstar Korea Lifetime Allocation Moderate 2050 Index (Gross Return),2084.34,3.76,0.18
Morningstar Korea Lifetime Allocation Moderate 2060 Index (Gross Return),2170.08,2.88,0.13
FnGuide 고배당저변동50 지수,2134.88,-2.91,-0.14
FnGuide 배당주 지수,13167.3,11.54,0.09
FnGuide 고배당 채권혼합 지수,2955.25,2.32,0.08
KAP 국고채 10년 동일가중 지수(총수익),106.82,0.25,0.23
KAP 국고채 30년 지수(총수익),87.99,0.52,0.59
iSelect 글로벌HBM반도체 지수,4764.36,28.05,0.59
MSCI ACWI Index,769.28,8.77,1.15
BlueStar Hydrogen and NextGen Fuel Cell Index (시장가격),40.61,1.28,3.25
BlueStar Artificial Intelligence Index(시장가격),592.05,6.35,1.08
MVIS Global Rare Earth/Strategic Metals Index (Price Return),338.26,3.92,1.17
"KAP 투자적격 크레딧 채권 1년 지수(A- 이상,총수익)",140.11,0.06,0.04
KAP 시가평가 MMF 지수(총수익),113.11,0.04,0.04
NASDAQ 100 Technology Sector Index,9982.2,141.7,1.44
Dow Jones U.S Select Dividend Index(시장가격지수),863.07,4.16,0.48
ICE BofaAML 1-3 Year AAA-A US Corporate Index(총수익지수),540.75,0.92,0.17
BlueStar Top 10 US Listed Alternative Asset Managers Index (시장가격),299.47,-2.19,-0.73
ICE BofaAML 15+ Year AAA-A US Corporate Index(총수익지수),1082.34,10.24,0.96
ICE U.S. Treasury 20+ Year Bond Index(Total Return),91.35,0.89,0.98
iSelect 미국 Tech 10 지수,4530.34,119.36,2.71
MSCI EAFE Index,2309.49,25.92,1.14
WISE-KAP 스마트베타 Quality 채권혼합지수,1291.39,-0.53,-0.04
MSCI EM Index,1061.45,8.59,0.82
SZSE ChiNext Price Index,1858.39,0,0
KOBI HALF CREDIT Index(총수익),11850.95,5.12,0.04
iSelect 우주항공UAM 지수,1455.47,-29.16,-1.96
Solactive Japan Semiconductor Materials and Equipment Index PR,3903.04,0,0
"KAP 종합채권지수(AA-이상, 총수익)",111.95,0.18,0.16
FnGuide 주도업종 지수,1533.44,3.48,0.23
FnGuide 중형주저변동50지수,2327.19,-7.88,-0.34
F-코스닥150 지수,1694.97,0.59,0.03
코스피 50,2510.98,-4.53,-0.18
코스피 TR,3380.96,-8.87,-0.26
FnGuide 태양광 & ESS 지수,2560.18,-25.56,-0.99
KAP 24-11 회사채 총수익 지수(AA-이상),108.37,0.04,0.04
iSelect 2차전지양극재 지수,6283.83,-32.66,-0.52
iSelect 미래전략기술 지수 (PR),2439.84,-15.89,-0.65
