지수명,종가,대비,등락률
KIS 2025-08만기형 크레딧 A+이상 지수(총수익),120.87,0.03,0.02
KIS 하나 CD금리 총수익지수,11314.83,3.05,0.03
코스피 200,322.07,-1.8,-0.56
MK 머니마켓 지수(총수익),14065.16,3.18,0.02
KIS-하나 MMF 지수(총수익),114.96,0.03,0.03
Hang Seng China H,7123.87,109.74,1.56
코리아 밸류업 지수,958.41,-13.1,-1.35
KIS 하나 현대차그룹채권(A+이상)&국고통안 총수익지수,11499.24,-1.39,-0.01
KIS 11월 만기자동연장회사채(AA-이상) 총수익지수,117.63,0.02,0.02
코스피 200 TR,413.26,-2.31,-0.56
KIS 크레딧 2412만기형 총수익지수,113.75,0.03,0.03
KIS 크레딧 2506만기형(AA-이상)지수(총수익지수),120.73,0.03,0.02
KIS 크레딧 2606만기형(AA-이상)지수(총수익지수),120.01,0.01,0.01
KAP 2월 만기자동연장회사채(AA-이상) 총수익지수,116.83,0.04,0.03
FnGuide 친환경 자동차 밸류체인 지수,1189.12,4.01,0.34
KIS 5월 만기자동연장회사채(AA-이상) 총수익지수,115.68,0.03,0.03
KAP 8월 만기자동연장회사채(AA-이상) 총수익지수,117.27,0.03,0.03
FnGuide AI 반도체 포커스 지수(시장가격),1433.23,-31.15,-2.13
MK-KAP CD 금리 & 초단기 채권 총수익 지수,115.45,0.03,0.03
MSCI Korea Country ESG Leaders Custom Capped Price return Index,1505.09,-1.77,-0.12
FnGuide 5G플러스 지수 (시장가격),1634.86,-16.5,-1
FnGuide 성장소비주도 지수,1833.63,-11.03,-0.6
FactSet US-China Electric&Autonomous Vehicle Price Return Index,259.9,2.94,1.14
iSelect K-POP 포커스지수(시장가격),2058.46,-15.28,-0.74
KRX 금현물지수,2850.47,4.44,0.16
S&P GSCI GOLD Index Excess Return,170.27,0.72,0.42
KEDI 글로벌 AI 클라우드 지수,4605.38,45.86,1.01
KIS 10년 국고채 지수 (총수익),16681.41,-8.01,-0.05
KTB INDEX(시장가격),10551.87,-1.88,-0.02
Solactive AI Custom Semiconductor Index(PR),5452.19,94.15,1.76
Bloomberg Global Digital Media & Tech Select Price Return Index,5111.77,63.21,1.25
Solactive Global Semiconductor TOP4 Plus Price Return Index,4610.8,-39.08,-0.84
Bloomberg Global Select Industry Leaders TOP10 Index(PR),4476.92,51.36,1.16
Solactive Global Big Pharma Index (Price Return),1810.05,4.77,0.26
Solactive Global Superior Income TOP 10 Price Return Index,792.84,0.27,0.03
KIS 단기채권알파AA-이상 총수익지수,118.18,0.03,0.03
KIS MSB 단기지수(총수익),12626.21,2.88,0.02
FnGuide 기업가치 지수(시장가격),1609,-18.02,-1.11
MSCI Russia 25% Capped Price Return Index,,,
KEDI 글로벌생성형AI 지수,4259.08,69.2,1.65
MSCI MEXICO IMI 25/50 Price return Index,10524.12,-71.85,-0.68
S&P Ultra T-Bond Futures Index(ER),119.09,0.06,0.05
Bloomberg U.S Treasury 20+ Year Total Return Index,607.61,0.66,0.11
Bloomberg U.S. Treasury 20+ Year Total Return Index T1530 JPY Currency Hedged,119.82,0.2,0.16
Bloomberg US 500 Large Cap Premium Decrement 15% Distribution Index,1156.25,3.42,0.3
다우존스 인터넷 종합지수,1168.18,17.81,1.55
S&P 500,6090.27,15.16,0.25
S&P500 and Short-Term Treasury 30/70 Blend Index,189.44,0.2,0.11
MorningStar Wide Moat Focus Index,14887.69,56.8,0.38
NASDAQ 100,21622.25,197.03,0.92
NASDAQ-100 US T-Bills 30/70 Index,1756.82,5.4,0.31
Solactive SOFR Daily Total Return Index,1171.14,0.15,0.01
Bloomberg Short-Term Treasury Total Return Index,143.11,0.07,0.05
Bloomberg US Listed Semiconductor Premium Decrement 15% Distribution Index,1320.75,8.71,0.66
Dow Jones U.S. Dividend 100 Price Return Index,6075.64,-26.61,-0.44
Dow Jones U.S. Real Estate Index,1822.67,-0.79,-0.04
Bloomberg US Big Tech Top 7 Plus Premium Decrement 15% Distribution Index,1909.22,23.03,1.22
Solactive US Big Tech Top 7 Plus Price Return Index,28348.58,345.76,1.23
FnGuide 미국 주식 베스트셀러 지수(시장가격지수),9032.11,136.22,1.53
Indxx US Green Infrastructure Price return Index,2778.49,8.54,0.31
Markit iBoxx USD Liquid High Yield Total Return Index,364.82,0.52,0.14
FnGuide-RAFI 코리아 대형 지수,8916.2,-27.91,-0.31
VN30 Index(PR),1337.28,-0.27,-0.02
