지수명,종가,대비,등락률
KIS 2025-08만기형 크레딧 A+이상 지수(총수익),119.97,0.04,0.03
코스피 200,344.67,1.39,0.4
MK 머니마켓 지수(총수익),13964.91,4.09,0.03
KIS-하나 MMF 지수(총수익),114.1,0.03,0.03
Hang Seng China H,6397.98,106.47,1.69
KIS 11월 만기자동연장회사채(AA-이상) 총수익지수,116.78,0.03,0.03
코스피 200 TR,440.93,1.78,0.41
KIS 크레딧 2412만기형 총수익지수,112.92,0.04,0.04
KIS 크레딧 2506만기형(AA-이상)지수(총수익지수),119.86,0.04,0.03
KIS 크레딧 2606만기형(AA-이상)지수(총수익지수),118.79,0.06,0.05
KAP 2월 만기자동연장회사채(AA-이상) 총수익지수,115.96,0.03,0.03
FnGuide 친환경 자동차 밸류체인 지수,1421.09,5.65,0.4
KIS 5월 만기자동연장회사채(AA-이상) 총수익지수,114.85,0.04,0.03
KAP 8월 만기자동연장회사채(AA-이상) 총수익지수,116.4,0.03,0.03
FnGuide AI 반도체 포커스 지수(시장가격),1639.44,31.1,1.93
MK-KAP CD 금리 & 초단기 채권 총수익 지수,114.61,0.03,0.03
MSCI Korea Country ESG Leaders Custom Capped Price return Index,1569.45,9.55,0.61
FnGuide 5G플러스 지수 (시장가격),1767.91,14.21,0.81
FnGuide 성장소비주도 지수,1814.35,-13.88,-0.76
FactSet US-China Electric&Autonomous Vehicle Price Return Index,220.04,-0.88,-0.4
iSelect K-POP 포커스지수(시장가격),1493.23,-18.31,-1.21
KRX 금현물지수,2613.81,23.69,0.91
S&P GSCI GOLD Index Excess Return,170.97,2.04,1.21
KEDI 글로벌 AI 클라우드 지수,4008.6,8.72,0.22
KIS 10년 국고채 지수 (총수익),16273.18,-23.05,-0.14
KTB INDEX(시장가격),10427.32,0.41,0
Bloomberg Global Digital Media & Tech Select Price Return Index,4359.76,12.74,0.29
Solactive Global Semiconductor TOP4 Plus Price Return Index,4450.78,180.35,4.22
Bloomberg Global Select Industry Leaders TOP10 Index(PR),3981.32,-42.67,-1.06
Solactive Global Superior Income TOP 10 Price Return Index,793.9,-2.14,-0.27
KIS 단기채권알파AA-이상 총수익지수,117.32,0.03,0.03
KIS MSB 단기지수(총수익),12541.82,3.66,0.03
MSCI Russia 25% Capped Price Return Index,,,
KEDI 글로벌생성형AI 지수,3441.57,9.75,0.28
MSCI MEXICO IMI 25/50 Price return Index,10626.48,-147.09,-1.37
S&P Ultra T-Bond Futures Index(ER),125.02,-0.03,-0.02
Bloomberg U.S Treasury 20+ Year Total Return Index,630.36,-2.25,-0.36
Bloomberg U.S. Treasury 20+ Year Total Return Index T1530 JPY Currency Hedged,126.64,-0.47,-0.37
Bloomberg US 500 Large Cap Premium Decrement 15% Distribution Index,1108.76,-2.11,-0.19
다우존스 인터넷 종합지수,959.89,3.41,0.36
S&P 500,5702.55,-11.09,-0.19
S&P500 and Short-Term Treasury 30/70 Blend Index,184.49,-0.06,-0.03
MorningStar Wide Moat Focus Index,14421.41,-57.78,-0.4
NASDAQ 100,19791.49,-48.34,-0.24
NASDAQ-100 US T-Bills 30/70 Index,1698.85,-0.77,-0.05
Dow Jones U.S. Real Estate Index,1852.18,-5.63,-0.3
Solactive SOFR Daily Total Return Index,1159.31,0.15,0.01
Bloomberg Short-Term Treasury Total Return Index,141.9,0.05,0.03
Bloomberg US Listed Semiconductor Premium Decrement 15% Distribution Index,1344.39,-17.61,-1.29
Dow Jones U.S. Dividend 100 Price Return Index,5935.63,-21.8,-0.37
Bloomberg US Big Tech Top 7 Plus Premium Decrement 15% Distribution Index,1773.38,1.4,0.08
Solactive US Big Tech Top 7 Plus Price Return Index,25150.99,-73.14,-0.29
FnGuide 미국 주식 베스트셀러 지수(시장가격지수),7227.93,7.51,0.1
Indxx US Green Infrastructure Price return Index,2811.8,-33.33,-1.17
Markit iBoxx USD Liquid High Yield Total Return Index,360.51,-0.55,-0.15
FnGuide-RAFI 코리아 대형 지수,9609.37,18.63,0.19
VN30 Index(PR),1326,7.59,0.58
