지수명,종가,대비,등락률
KIS 2025-08만기형 크레딧 A+이상 지수(총수익),120.14,0.04,0.03
KIS 하나 CD금리 총수익지수,11251.69,2.17,0.02
코스피 200,344.23,-3.11,-0.9
MK 머니마켓 지수(총수익),13984.08,2.88,0.02
KIS-하나 MMF 지수(총수익),114.29,0.03,0.03
Hang Seng China H,7483.67,-800.69,-9.67
KIS 하나 현대차그룹채권(A+이상)&국고통안 총수익지수,11376.47,7.35,0.06
KIS 11월 만기자동연장회사채(AA-이상) 총수익지수,116.97,0.02,0.02
코스피 200 TR,441.56,-3.99,-0.9
KIS 크레딧 2412만기형 총수익지수,113.09,0.02,0.02
KIS 크레딧 2506만기형(AA-이상)지수(총수익지수),120.02,0.03,0.03
KIS 크레딧 2606만기형(AA-이상)지수(총수익지수),118.9,0.08,0.07
KAP 2월 만기자동연장회사채(AA-이상) 총수익지수,116.14,0.03,0.03
FnGuide 친환경 자동차 밸류체인 지수,1483.76,0.29,0.02
KIS 5월 만기자동연장회사채(AA-이상) 총수익지수,115,0.03,0.03
KAP 8월 만기자동연장회사채(AA-이상) 총수익지수,116.56,0.03,0.03
FnGuide AI 반도체 포커스 지수(시장가격),1750.06,-44.18,-2.46
MK-KAP CD 금리 & 초단기 채권 총수익 지수,114.79,0.02,0.02
MSCI Korea Country ESG Leaders Custom Capped Price return Index,1586.82,-11.5,-0.72
FnGuide 5G플러스 지수 (시장가격),1778.35,-26.63,-1.48
FnGuide 성장소비주도 지수,1848.18,-13.1,-0.7
FactSet US-China Electric&Autonomous Vehicle Price Return Index,261.02,7.57,2.99
iSelect K-POP 포커스지수(시장가격),1710.49,25.05,1.49
KRX 금현물지수,2699.32,5.86,0.22
S&P GSCI GOLD Index Excess Return,170.27,-1.98,-1.15
KEDI 글로벌 AI 클라우드 지수,4116.24,72.43,1.79
KIS 10년 국고채 지수 (총수익),16186.01,28.82,0.18
KTB INDEX(시장가격),10407,7.41,0.07
Bloomberg Global Digital Media & Tech Select Price Return Index,4534.37,43.52,0.97
Solactive Global Semiconductor TOP4 Plus Price Return Index,4658.2,-22.89,-0.49
Bloomberg Global Select Industry Leaders TOP10 Index(PR),4006.97,32.26,0.81
Solactive Global Superior Income TOP 10 Price Return Index,796.03,-3,-0.38
KIS 단기채권알파AA-이상 총수익지수,117.49,0.03,0.03
KIS MSB 단기지수(총수익),12559.12,2.32,0.02
MSCI Russia 25% Capped Price Return Index,,,
KEDI 글로벌생성형AI 지수,3468.12,60.27,1.77
MSCI MEXICO IMI 25/50 Price return Index,10629.22,-62.68,-0.59
S&P Ultra T-Bond Futures Index(ER),119.96,-0.29,-0.24
Bloomberg U.S Treasury 20+ Year Total Return Index,607.4,0.75,0.12
Bloomberg U.S. Treasury 20+ Year Total Return Index T1530 JPY Currency Hedged,121.09,-0.81,-0.67
Bloomberg US 500 Large Cap Premium Decrement 15% Distribution Index,1112.5,8.71,0.79
다우존스 인터넷 종합지수,982.32,13.88,1.43
S&P 500,5751.13,55.19,0.97
S&P500 and Short-Term Treasury 30/70 Blend Index,185.17,0.56,0.3
MorningStar Wide Moat Focus Index,14481.82,21.71,0.15
NASDAQ 100,20107.78,307.04,1.55
NASDAQ-100 US T-Bills 30/70 Index,1708.98,8.12,0.48
Solactive SOFR Daily Total Return Index,1162.13,0.16,0.01
Bloomberg Short-Term Treasury Total Return Index,142.05,0.03,0.02
Bloomberg US Listed Semiconductor Premium Decrement 15% Distribution Index,1407.14,12.29,0.88
Dow Jones U.S. Dividend 100 Price Return Index,5953.1,-11.23,-0.19
Dow Jones U.S. Real Estate Index,1803.43,3.68,0.2
Bloomberg US Big Tech Top 7 Plus Premium Decrement 15% Distribution Index,1794.68,25.2,1.42
Solactive US Big Tech Top 7 Plus Price Return Index,25577.19,450.51,1.79
FnGuide 미국 주식 베스트셀러 지수(시장가격지수),7600.7,0,0
Indxx US Green Infrastructure Price return Index,2791.16,-42.03,-1.48
Markit iBoxx USD Liquid High Yield Total Return Index,359.35,0.06,0.02
FnGuide-RAFI 코리아 대형 지수,9443.69,-86.2,-0.9
VN30 Index(PR),1339.05,3.57,0.27
Bloomberg VN30 Futures Excess Return Index,192.45,0.24,0.13
MKF SAMs EW 지수,17507.63,-139.72,-0.79
MKF SAMs SW,14598.97,-72.02,-0.49
Morningstar Singapore REIT Yield Focus Index(PR),1331.05,-18.28,-1.35
S&P ASIA50 Price Return Index,4522.3,-230.03,-4.84
Bloomberg Top 30 Supply Chain Plus Apple Price Return Index,2691.1,-17.62,-0.65
KEDI 글로벌AI반도체 지수,4766.69,76.19,1.62
Bloomberg Blended NVIDIA Equity and Korean Bond Index,7886.06,57.63,0.74
DeepSearch 원자력테마 지수 (시장가격지수),1660.05,-14.87,-0.89
MSCI Indonesia Index,7459.49,111.2,1.51
Indxx India Big 5 Conglomerates Index (Price Return),4677.03,68.07,1.48
Indxx India Super Consumption Index (Price Return),3423.08,67.67,2.02
코스피 200 선물지수,1710.55,-15.32,-0.89
Nikkei 225,38937.54,-395.2,-1
TOPIX,2699.15,-40.24,-1.47
Bloomberg Japan Semiconductor Select Top 25 Index(Price Return),3257.43,-37.98,-1.15
KIS 종합채권 AA-이상 총수익 지수(Total return Index),116.9,0.15,0.13
FnGuide 올라운드 가치주 지수,832.47,-3.65,-0.44
STAR 50 Index(Price Return),1023.97,151.6,17.38
CSI 300 Index,4256.1,238.24,5.93
KIS 종합채권국공채1-10Y지수,150.78,0.14,0.09
Hang Seng TECH Index,4695.81,-654.14,-12.23
코스닥 150,1330.76,-3.14,-0.24
코스피,2594.36,-16.02,-0.61
Bloomberg EV Supporters Plus Tesla Price Return Index,5808.19,112.83,1.98
FnGuide 포스코그룹포커스 지수(시장가격),3276.06,-19.96,-0.61
MSCI Philippines IMI Index,1809.75,-3.55,-0.2
KAP 24-11 회사채 총수익 지수(AA-이상),110.11,0.02,0.02
iSelect 2차전지양극재 지수,5786.06,34.89,0.61
iSelect 미래전략기술 지수 (PR),2405.86,-9.47,-0.39
FnGuide 온디바이스AI 지수,2023.26,-45.51,-2.2
FnGuide 주주가치 지수,1957.51,-24.85,-1.25
FnGuide AI반도체&인프라 지수,2876.08,-74.19,-2.51
KRX ESG Leaders 150,1714.65,-19.88,-1.15
KRX 300,1603.17,-13.75,-0.85
코스피 200 Top 10 지수,1329.21,-2.06,-0.15
KAP 32-10 국고채 10년 총수익지수,109.72,0.23,0.21
iSelect CAPEX 설비투자 지수(시장가격),2089.74,-36.92,-1.74
iSelect CD Index(총수익),11515.37,1.11,0.01
FnGuide K-POP & 미디어 지수,566.43,4.05,0.72
FnGuide K-게임 지수,868.62,1.41,0.16
FnGuide K-뉴딜 디지털 플러스 지수,1958.16,10.44,0.54
FnGuide K-메타버스 MZ 지수(시장가격),1108.48,-11.52,-1.03
FnGuide K-반도체 지수,2982.4,-70.05,-2.29
FnGuide K-푸드 지수 (시장가격),766.17,-15.27,-1.95
FnGuide 5G 산업 지수,2162.36,-39.81,-1.81
FnGuide 골프 테마 지수,606.71,-9.68,-1.57
FnGuide 전기&수소차 지수 (시장가격),1898.91,-0.06,0
FnGuide 조선해운지수,2105.5,2.15,0.1
FnGuide 친환경에너지 지수 (시장가격),1558.84,-1.06,-0.07
iSelect K-메디테크 지수(PR),1916.63,-31.38,-1.61
FnGuide K-뷰티 지수,463.36,-19.8,-4.1
KAP 초장기 국고채 지수(총수익),13532.56,40.01,0.3
KOFR 지수,1137.27,0.11,0.01
MSCI Korea TR Index,1486.18,-12.5,-0.83
FnGuide E커머스 지수,1572.12,-15.23,-0.96
FnGuide 고배당 알파 지수,1959.82,-20.71,-1.05
NYSE Arca Gold Miners Index (Price Return),338.56,0,0
S&P Global Luxury Index,4128.66,-64.4,-1.54
Solactive Semiconductor Top 10 Index PR,6158.34,104.08,1.72
MSCI World IMI Virology Select Index,1953.59,3.17,0.16
Solactive United States Technology 100 Index(Price Return),12388.33,206.89,1.7
MSCI ACWI IMI New Energy ESG Filtered (Price Return),1584.9,-0.49,-0.03
MSCI ACWI IMI Water ESG Filtered (Price Return),2240.32,3.97,0.18
ICE Global Carbon Futures Index(Excess Return),539.86,-2.23,-0.41
FnGuide 농업융복합산업 지수(시장가격),1178.34,-9.57,-0.81
KAP 단기 통안채 지수(총수익),13768.65,2.34,0.02
KIS-NH Amundi MMF지수,113.55,0.03,0.03
iSelect US 메타버스 지수(시장가격),6092.83,79.22,1.32
iSelect 미국 애그테크 지수 (PR),1972.58,-25.07,-1.26
FnGuide 반도체 핵심공정 지수,955.69,-13.76,-1.42
iSelect 원자력지수 (시장가격),1605.02,-26,-1.59
Bloomberg Euro Treasury 50bn 25+ Year Bond Index,151.93,-0.02,-0.02
iSelect 전력설비투자 지수,2980.14,-109.73,-3.55
