지수명,종가,대비,등락률
KIS 2025-08만기형 크레딧 A+이상 지수(총수익),119.99,0.01,0.01
KIS 하나 CD금리 총수익지수,11235.4,11235.4,0
코스피 200,349.61,3.83,1.11
MK 머니마켓 지수(총수익),13967,1.23,0.01
KIS-하나 MMF 지수(총수익),114.12,0.01,0.01
Hang Seng China H,6641.06,212.46,3.3
KIS 11월 만기자동연장회사채(AA-이상) 총수익지수,116.8,0.01,0.01
코스피 200 TR,447.25,4.9,1.11
KIS 크레딧 2412만기형 총수익지수,112.93,0.01,0.01
KIS 크레딧 2506만기형(AA-이상)지수(총수익지수),119.88,0.01,0.01
KIS 크레딧 2606만기형(AA-이상)지수(총수익지수),118.81,0.02,0.02
KAP 2월 만기자동연장회사채(AA-이상) 총수익지수,115.98,0.01,0.01
FnGuide 친환경 자동차 밸류체인 지수,1485.5,50.03,3.49
KIS 5월 만기자동연장회사채(AA-이상) 총수익지수,114.86,0.01,0.01
KAP 8월 만기자동연장회사채(AA-이상) 총수익지수,116.42,0.01,0.01
FnGuide AI 반도체 포커스 지수(시장가격),1700.79,35.67,2.14
MK-KAP CD 금리 & 초단기 채권 총수익 지수,114.63,0.01,0.01
MSCI Korea Country ESG Leaders Custom Capped Price return Index,1601.56,17.24,1.09
FnGuide 5G플러스 지수 (시장가격),1812.2,10.97,0.61
FnGuide 성장소비주도 지수,1846.69,13.64,0.74
FactSet US-China Electric&Autonomous Vehicle Price Return Index,227.73,6.57,2.97
iSelect K-POP 포커스지수(시장가격),1578.92,73,4.85
KRX 금현물지수,2653.19,-4.46,-0.17
S&P GSCI GOLD Index Excess Return,172.96,1.58,0.92
KEDI 글로벌 AI 클라우드 지수,4049.81,30.28,0.75
KIS 10년 국고채 지수 (총수익),16224.16,-9.14,-0.06
KTB INDEX(시장가격),10420.66,-0.23,0
Bloomberg Global Digital Media & Tech Select Price Return Index,4387.35,23.37,0.54
Solactive Global Semiconductor TOP4 Plus Price Return Index,4424.2,19.83,0.45
Bloomberg Global Select Industry Leaders TOP10 Index(PR),4035.53,41.14,1.03
Solactive Global Superior Income TOP 10 Price Return Index,799.64,6.48,0.82
KIS 단기채권알파AA-이상 총수익지수,117.34,0.01,0.01
KIS MSB 단기지수(총수익),12543.98,1.13,0.01
MSCI Russia 25% Capped Price Return Index,,,
KEDI 글로벌생성형AI 지수,3459.88,6.91,0.2
MSCI MEXICO IMI 25/50 Price return Index,10919.59,261.33,2.45
S&P Ultra T-Bond Futures Index(ER),124.67,-0.17,-0.14
Bloomberg U.S Treasury 20+ Year Total Return Index,628.96,-0.06,-0.01
Bloomberg U.S. Treasury 20+ Year Total Return Index T1530 JPY Currency Hedged,125.91,-0.28,-0.22
Bloomberg US 500 Large Cap Premium Decrement 15% Distribution Index,1113.01,2.38,0.21
다우존스 인터넷 종합지수,970.42,7.84,0.81
S&P 500,5732.93,14.36,0.25
S&P500 and Short-Term Treasury 30/70 Blend Index,184.84,0.17,0.09
MorningStar Wide Moat Focus Index,14532.24,68.48,0.47
NASDAQ 100,19944.84,92.64,0.47
NASDAQ-100 US T-Bills 30/70 Index,0,-1700.68,-100
Dow Jones U.S. Real Estate Index,1871.01,0.24,0.01
Solactive SOFR Daily Total Return Index,1159.93,0.15,0.01
Bloomberg Short-Term Treasury Total Return Index,141.99,0.05,0.03
Bloomberg US Listed Semiconductor Premium Decrement 15% Distribution Index,1367.02,18.03,1.34
Dow Jones U.S. Dividend 100 Price Return Index,5969.83,7.68,0.13
Bloomberg US Big Tech Top 7 Plus Premium Decrement 15% Distribution Index,1784.97,11.03,0.62
Solactive US Big Tech Top 7 Plus Price Return Index,25453.98,185.62,0.73
FnGuide 미국 주식 베스트셀러 지수(시장가격지수),7465.19,141.97,1.94
Indxx US Green Infrastructure Price return Index,2866.7,31.05,1.09
Markit iBoxx USD Liquid High Yield Total Return Index,360.42,0.02,0.01
FnGuide-RAFI 코리아 대형 지수,9684.12,97.79,1.02
VN30 Index(PR),1330.87,9.75,0.74
Bloomberg VN30 Futures Excess Return Index,191.49,1.36,0.72
MKF SAMs EW 지수,18492.14,76.02,0.41
MKF SAMs SW,15470.28,112.43,0.73
Morningstar Singapore REIT Yield Focus Index(PR),1340.05,3.76,0.28
S&P ASIA50 Price Return Index,4254.43,103.93,2.5
Bloomberg Top 30 Supply Chain Plus Apple Price Return Index,2675.34,21.69,0.82
