지수명,종가,대비,등락률
KIS 2025-08만기형 크레딧 A+이상 지수(총수익),120.1,-0.05,-0.04
KIS 하나 CD금리 총수익지수,11249.52,1.08,0.01
코스피 200,347.34,5.6,1.64
MK 머니마켓 지수(총수익),13981.2,-1.45,-0.01
KIS-하나 MMF 지수(총수익),114.26,0.01,0.01
Hang Seng China H,8284.36,210.92,2.61
KIS 하나 현대차그룹채권(A+이상)&국고통안 총수익지수,11369.12,-20.24,-0.18
KIS 11월 만기자동연장회사채(AA-이상) 총수익지수,116.95,0.01,0.01
코스피 200 TR,445.55,7.18,1.64
KIS 크레딧 2412만기형 총수익지수,113.07,0.01,0.01
KIS 크레딧 2506만기형(AA-이상)지수(총수익지수),119.99,-0.03,-0.02
KIS 크레딧 2606만기형(AA-이상)지수(총수익지수),118.82,-0.2,-0.17
KAP 2월 만기자동연장회사채(AA-이상) 총수익지수,116.11,0,0
FnGuide 친환경 자동차 밸류체인 지수,1483.47,41.36,2.87
KIS 5월 만기자동연장회사채(AA-이상) 총수익지수,114.97,-0.02,-0.02
KAP 8월 만기자동연장회사채(AA-이상) 총수익지수,116.53,-0.05,-0.04
FnGuide AI 반도체 포커스 지수(시장가격),1794.24,58.6,3.38
MK-KAP CD 금리 & 초단기 채권 총수익 지수,114.77,0.01,0.01
MSCI Korea Country ESG Leaders Custom Capped Price return Index,1598.32,26.17,1.66
FnGuide 5G플러스 지수 (시장가격),1804.98,20.47,1.15
FnGuide 성장소비주도 지수,1861.28,9.41,0.51
FactSet US-China Electric&Autonomous Vehicle Price Return Index,253.45,1.45,0.58
iSelect K-POP 포커스지수(시장가격),1685.44,-8.88,-0.52
KRX 금현물지수,2693.46,11.48,0.43
S&P GSCI GOLD Index Excess Return,172.25,-0.12,-0.07
KEDI 글로벌 AI 클라우드 지수,4043.81,-39.99,-0.98
KIS 10년 국고채 지수 (총수익),16157.19,-128.1,-0.79
KTB INDEX(시장가격),10399.59,-37.92,-0.36
Bloomberg Global Digital Media & Tech Select Price Return Index,4490.86,-38.84,-0.86
Solactive Global Semiconductor TOP4 Plus Price Return Index,4681.09,83.11,1.81
Bloomberg Global Select Industry Leaders TOP10 Index(PR),3974.71,-23.1,-0.58
Solactive Global Superior Income TOP 10 Price Return Index,799.03,-2.04,-0.25
KIS 단기채권알파AA-이상 총수익지수,117.46,-0.02,-0.02
KIS MSB 단기지수(총수익),12556.8,-0.87,-0.01
MSCI Russia 25% Capped Price Return Index,,,
KEDI 글로벌생성형AI 지수,3407.85,-61.88,-1.78
MSCI MEXICO IMI 25/50 Price return Index,10691.9,-126.81,-1.17
S&P Ultra T-Bond Futures Index(ER),120.25,-0.78,-0.65
Bloomberg U.S Treasury 20+ Year Total Return Index,606.65,-3.94,-0.65
Bloomberg U.S. Treasury 20+ Year Total Return Index T1530 JPY Currency Hedged,121.9,-1.78,-1.44
Bloomberg US 500 Large Cap Premium Decrement 15% Distribution Index,1103.79,-11.52,-1.03
다우존스 인터넷 종합지수,968.44,-14.84,-1.51
S&P 500,5695.94,-55.13,-0.96
S&P500 and Short-Term Treasury 30/70 Blend Index,184.61,-0.52,-0.28
MorningStar Wide Moat Focus Index,14460.11,-88.25,-0.61
NASDAQ 100,19800.74,-234.28,-1.17
NASDAQ-100 US T-Bills 30/70 Index,1700.87,-5.9,-0.35
Solactive SOFR Daily Total Return Index,1161.97,0.47,0.04
Bloomberg Short-Term Treasury Total Return Index,142.02,0.01,0.01
Bloomberg US Listed Semiconductor Premium Decrement 15% Distribution Index,1394.85,-3.9,-0.28
Dow Jones U.S. Dividend 100 Price Return Index,5964.34,-26.9,-0.45
Dow Jones U.S. Real Estate Index,1799.75,-14.33,-0.79
Bloomberg US Big Tech Top 7 Plus Premium Decrement 15% Distribution Index,1769.49,-27.51,-1.53
Solactive US Big Tech Top 7 Plus Price Return Index,25126.68,-430.55,-1.68
FnGuide 미국 주식 베스트셀러 지수(시장가격지수),7600.7,17.45,0.23
Indxx US Green Infrastructure Price return Index,2833.19,-0.08,0
