지수명,종가,대비,등락률
KIS 2025-08만기형 크레딧 A+이상 지수(총수익),119.66,0.02,0.02
코스피 200,358.8,-3.29,-0.91
MK 머니마켓 지수(총수익),13936.12,1.45,0.01
KIS-하나 MMF 지수(총수익),113.9,0.01,0.01
Hang Seng China H,6203.55,-8.64,-0.14
KIS 11월 만기자동연장회사채(AA-이상) 총수익지수,116.57,0.01,0.01
코스피 200 TR,458.99,-4.24,-0.92
KIS 크레딧 2412만기형 총수익지수,112.71,0.01,0.01
KIS 크레딧 2506만기형(AA-이상)지수(총수익지수),119.59,0.01,0.01
KIS 크레딧 2606만기형(AA-이상)지수(총수익지수),118.3,0.02,0.02
KAP 2월 만기자동연장회사채(AA-이상) 총수익지수,115.74,0.01,0.01
FnGuide 친환경 자동차 밸류체인 지수,1417.23,-20.76,-1.44
KIS 5월 만기자동연장회사채(AA-이상) 총수익지수,114.6,0,0
KAP 8월 만기자동연장회사채(AA-이상) 총수익지수,116.09,0.01,0.01
FnGuide AI 반도체 포커스 지수(시장가격),1783.1,-50.33,-2.75
MK-KAP CD 금리 & 초단기 채권 총수익 지수,114.4,0.01,0.01
MSCI Korea Country ESG Leaders Custom Capped Price return Index,1619.66,-9.85,-0.6
FnGuide 5G플러스 지수 (시장가격),1855.52,-45.84,-2.41
FnGuide 성장소비주도 지수,1857.47,11.14,0.6
FactSet US-China Electric&Autonomous Vehicle Price Return Index,212.93,-2.66,-1.23
iSelect K-POP 포커스지수(시장가격),1626.77,-14.51,-0.88
KRX 금현물지수,2543.3,0.7,0.03
S&P GSCI GOLD Index Excess Return,163.01,-0.3,-0.18
KEDI 글로벌 AI 클라우드 지수,3734.84,-161.29,-4.14
KIS 10년 국고채 지수 (총수익),16096.03,5.7,0.04
KTB INDEX(시장가격),10431.88,1.9,0.02
Bloomberg Global Digital Media & Tech Select Price Return Index,4195.86,-142.53,-3.29
Solactive Global Semiconductor TOP4 Plus Price Return Index,4572.68,-32.17,-0.7
Bloomberg Global Select Industry Leaders TOP10 Index(PR),3946.64,-78.06,-1.94
Solactive Global Superior Income TOP 10 Price Return Index,774.13,-9.03,-1.15
KIS 단기채권알파AA-이상 총수익지수,117.07,0.01,0.01
KIS MSB 단기지수(총수익),12514.33,1.42,0.01
MSCI Russia 25% Capped Price Return Index,,,
KEDI 글로벌생성형AI 지수,3193.29,-71.98,-2.2
MSCI MEXICO IMI 25/50 Price return Index,10499.01,-189.35,-1.77
S&P Ultra T-Bond Futures Index(ER),123.94,1.25,1.02
Bloomberg U.S Treasury 20+ Year Total Return Index,623.08,9.5,1.55
Bloomberg U.S. Treasury 20+ Year Total Return Index T1530 JPY Currency Hedged,123.22,-0.04,-0.03
Bloomberg US 500 Large Cap Premium Decrement 15% Distribution Index,1081.53,-25.36,-2.29
다우존스 인터넷 종합지수,904.44,-23.12,-2.49
S&P 500,5528.93,-119.47,-2.12
S&P500 and Short-Term Treasury 30/70 Blend Index,182.32,-1.14,-0.62
MorningStar Wide Moat Focus Index,14328.86,-142.59,-0.99
NASDAQ 100,18958.74,-615.9,-3.15
NASDAQ-100 US T-Bills 30/70 Index,1672.56,-15.66,-0.93
Dow Jones U.S. Real Estate Index,1804.85,1.92,0.11
Solactive SOFR Daily Total Return Index,1156.4,0.68,0.06
Bloomberg Short-Term Treasury Total Return Index,141.34,0.06,0.04
Bloomberg US Listed Semiconductor Premium Decrement 15% Distribution Index,1291.93,-111.6,-7.95
Dow Jones U.S. Dividend 100 Price Return Index,5897.58,-53.56,-0.9
Bloomberg US Big Tech Top 7 Plus Premium Decrement 15% Distribution Index,1678.33,-73.55,-4.2
Solactive US Big Tech Top 7 Plus Price Return Index,23503.81,-845.62,-3.47
FnGuide 미국 주식 베스트셀러 지수(시장가격지수),6677.24,-486.68,-6.79
Indxx US Green Infrastructure Price return Index,2718.72,-76.16,-2.72
Markit iBoxx USD Liquid High Yield Total Return Index,354.43,-0.86,-0.24
FnGuide-RAFI 코리아 대형 지수,9909.98,-38.13,-0.38
VN30 Index(PR),1331.52,0,0
Bloomberg VN30 Futures Excess Return Index,191.68,0,0
MKF SAMs EW 지수,18775.21,300.11,1.62
MKF SAMs SW,15706.91,86.81,0.56
Morningstar Singapore REIT Yield Focus Index(PR),1287.75,-13.11,-1.01
S&P ASIA50 Price Return Index,4104.79,-20.67,-0.5
Bloomberg Top 30 Supply Chain Plus Apple Price Return Index,2679.21,-85.11,-3.08
KEDI 글로벌AI반도체 지수,4249.52,-347.88,-7.57
Bloomberg Blended NVIDIA Equity and Korean Bond Index,7672.28,6.49,0.08
DeepSearch 원자력테마 지수 (시장가격지수),1644.85,-6.49,-0.39
MSCI Indonesia Index,7456.26,-65.9,-0.88
코스피 200 선물지수,1784.73,-17.13,-0.95
Nikkei 225,38686.31,-14.56,-0.04
TOPIX,2733.27,17.28,0.64
Bloomberg Japan Semiconductor Select Top 25 Index(Price Return),3317.6,-31.75,-0.95
KIS 종합채권 AA-이상 총수익 지수(Total return Index),116.04,-0.02,-0.02
FnGuide 올라운드 가치주 지수,838.22,3.69,0.44
STAR 50 Index(Price Return),674.96,4.95,0.74
CSI 300 Index,3273.43,8.42,0.26
KIS 종합채권국공채1-10Y지수,150.18,0.03,0.02
Hang Seng TECH Index,3496.6,10.2,0.29
코스닥 150,1280.99,-22.1,-1.7
코스피,2664.63,-16.37,-0.61
Bloomberg EV Supporters Plus Tesla Price Return Index,4719.41,-82.42,-1.72
FnGuide 포스코그룹포커스 지수(시장가격),3203.89,-9.49,-0.3
MSCI Philippines IMI Index,1658.38,-12.12,-0.73
KAP 24-11 회사채 총수익 지수(AA-이상),109.73,0.01,0.01
iSelect 2차전지양극재 지수,5275.98,-62.15,-1.16
iSelect 미래전략기술 지수 (PR),2385.32,-26.05,-1.08
FnGuide 온디바이스AI 지수,2127.36,-48.91,-2.25
FnGuide 주주가치 지수,2025.16,1.43,0.07
FnGuide AI반도체&인프라 지수,2928.42,-76.68,-2.55
KRX ESG Leaders 150,1726.99,7.66,0.45
KRX 300,1660.04,-16.48,-0.98
코스피 200 Top 10 지수,1312.72,-20.4,-1.53
KAP 32-10 국고채 10년 총수익지수,108.89,0.03,0.03
iSelect CAPEX 설비투자 지수(시장가격),1965.09,3.43,0.17
iSelect CD Index(총수익),11476.55,1.11,0.01
FnGuide K-POP & 미디어 지수,562.37,-0.17,-0.03
FnGuide K-게임 지수,811.29,-11.35,-1.38
FnGuide K-뉴딜 디지털 플러스 지수,1895.59,-15.29,-0.8
FnGuide K-메타버스 MZ 지수(시장가격),1139.32,-16.32,-1.41
FnGuide K-반도체 지수,3115.06,-82.89,-2.59
FnGuide K-푸드 지수 (시장가격),774.9,1.45,0.19
FnGuide 5G 산업 지수,2259.63,-26.64,-1.17
FnGuide 골프 테마 지수,609.18,11.51,1.93
FnGuide 전기&수소차 지수 (시장가격),1842.6,-31.4,-1.68
FnGuide 조선해운지수,2143.57,12.79,0.6
FnGuide 친환경에너지 지수 (시장가격),1519.46,-9.36,-0.61
iSelect K-메디테크 지수(PR),1760.35,-1.97,-0.11
FnGuide K-뷰티 지수,464.45,4.93,1.07
KAP 초장기 국고채 지수(총수익),13320.91,-11.43,-0.09
KOFR 지수,1133.41,0.11,0.01
KRX 기후변화 솔루션지수,2119.94,-26.77,-1.25
MSCI Korea TR Index,1550.39,-18.89,-1.2
FnGuide E커머스 지수,1607.06,11.08,0.69
FnGuide 고배당 알파 지수,2018.37,16.05,0.8
NYSE Arca Gold Miners Index (Price Return),331.44,0,0
S&P Global Luxury Index,4025.64,-42.42,-1.04
Solactive Semiconductor Top 10 Index PR,5445.35,-422.13,-7.19
MSCI World IMI Virology Select Index,2037.7,14.06,0.69
Solactive United States Technology 100 Index(Price Return),11607.73,-412.49,-3.43
MSCI ACWI IMI New Energy ESG Filtered (Price Return),1503.35,-30.11,-1.96
MSCI ACWI IMI Water ESG Filtered (Price Return),2203.53,-34.09,-1.52
ICE Global Carbon Futures Index(Excess Return),598.51,-10.56,-1.73
FnGuide 농업융복합산업 지수(시장가격),1198.63,1.66,0.14
KAP 단기 통안채 지수(총수익),13723.11,1.25,0.01
KIS-NH Amundi MMF지수,113.15,0.01,0.01
iSelect US 메타버스 지수(시장가격),5701.51,-197.83,-3.35
iSelect 미국 애그테크 지수 (PR),1928.71,-44.45,-2.25
FnGuide 반도체 핵심공정 지수,957.31,-23.17,-2.36
iSelect 원자력지수 (시장가격),1552.96,-8.64,-0.55
Bloomberg Euro Treasury 50bn 25+ Year Bond Index,152.13,1.74,1.16
KAP 종합채권 총수익지수(AA-이상),115.78,-0.02,-0.02
iSelect 주주가치성장 지수,1661.32,20.53,1.25
F-코스닥150 지수,1511.69,-32.07,-2.08
KRX/S&P 탄소효율 그린뉴딜지수,1506.51,-14.94,-0.98
S&P Korea 저변동성 지수,10297.64,68.19,0.67
KAP 종합채권 AA- 이상 지수(총수익),115.66,-0.02,-0.02
S&P500 Top10 25% Capped Index(PR),5949.08,-216.86,-3.52
FnGuide 스마트커머스 지수,748.91,3.56,0.48
FnGuide TMT 지수,1634.24,-12.51,-0.76
KAP 1년은행 CD+추가금리 지수(총수익지수),1172.88,0.1,0.01
코스피 200 중소형주지수,1309.15,8.77,0.67
코스피 200 ESG 지수,405.98,-1.54,-0.38
코스피200 정보기술 TR,3752.21,-38.64,-1.02
코스피 200 초대형제외 지수,260.29,-0.59,-0.23
코스피 200 가치저변동성,5750.73,-19.75,-0.34
코스피 200 동일가중지수,2257.44,13.72,0.61
코스피200 롱 100% 코스닥150 숏 100% 선물지수,789.83,8.85,1.13
코스피 200 미국채 혼합지수,3030.39,-6.28,-0.21
KAP 24-12 은행채 총수익 지수,104.78,0.01,0.01
"KAP 25-11 은행채 PLUS 지수(AA-이상, 총수익)",105.29,0.02,0.02
KAP 25-11 회사채 총수익 지수,111.77,0.02,0.02
KAP 26-12 회사채 총수익 지수(AA-이상),113.54,0.02,0.02
FnGuide 2차전지 산업 지수,3039.63,-40.44,-1.31
FnGuide 2차전지핵심소재10 지수,5466.83,-104.88,-1.88
KAP 33-06 국고채 총수익 지수,110.5,0.04,0.04
S&P GSCI Grains Select Index ER,17.74,0.34,1.98
